county,precinct,office,district,candidate,party,votes,election_day,av_counting_boards,early_voting
St. Joseph's,"White Pigeon Township, Precinct 1",Circuit Court,,Paul E. Stutesman,,1298,572,469,257
St. Joseph's,"City of Sturgis, Precinct 1",Circuit Court,,Paul E. Stutesman,,839,471,232,136
St. Joseph's,"City of Sturgis, Precinct 2",Circuit Court,,Paul E. Stutesman,,431,291,86,54
St. Joseph's,"City of Sturgis, Precinct 3",Circuit Court,,Paul E. Stutesman,,395,252,99,44
St. Joseph's,"City of Sturgis, Precinct 4",Circuit Court,,Paul E. Stutesman,,575,299,191,85
St. Joseph's,"City of Three Rivers, Precinct 1",Circuit Court,,Paul E. Stutesman,,1005,535,329,141
St. Joseph's,"City of Three Rivers, Precinct 2",Circuit Court,,Paul E. Stutesman,,1047,554,319,174
St. Joseph's,"Burr Oak Township, Precinct 1",Circuit Court,,Write-in,,15,11,0,4
St. Joseph's,"Colon Township, Precinct 1",Circuit Court,,Write-in,,22,21,0,1
St. Joseph's,"Constantine Township, Precinct 1",Circuit Court,,Write-in,,13,9,0,4
St. Joseph's,"Constantine Township, Precinct 2",Circuit Court,,Write-in,,13,11,0,2
St. Joseph's,"Fabius Township, Precinct 1",Circuit Court,,Write-in,,25,19,0,6
St. Joseph's,"Fawn River Township, Precinct 1",Circuit Court,,Write-in,,7,7,0,0
St. Joseph's,"Florence Township, Precinct 1",Circuit Court,,Write-in,,9,8,0,1
St. Joseph's,"Flowerfield Township, Precinct 1",Circuit Court,,Write-in,,13,11,0,2
St. Joseph's,"Leonidas Township, Precinct 1",Circuit Court,,Write-in,,7,7,0,0
St. Joseph's,"Lockport Township, Precinct 1",Circuit Court,,Write-in,,40,19,9,12
St. Joseph's,"Mendon Township, Precinct 1",Circuit Court,,Write-in,,10,9,0,1
St. Joseph's,"Mottville Township, Precinct 1",Circuit Court,,Write-in,,14,11,0,3
St. Joseph's,"Nottawa Township, Precinct 1",Circuit Court,,Write-in,,16,8,2,6
St. Joseph's,"Park Township, Precinct 1",Circuit Court,,Write-in,,16,13,0,3
St. Joseph's,"Sherman Township, Precinct 1",Circuit Court,,Write-in,,21,17,0,4
St. Joseph's,"Sturgis Township, Precinct 1",Circuit Court,,Write-in,,14,8,0,6
St. Joseph's,"White Pigeon Township, Precinct 1",Circuit Court,,Write-in,,26,20,4,2
St. Joseph's,"City of Sturgis, Precinct 1",Circuit Court,,Write-in,,22,12,5,5
St. Joseph's,"City of Sturgis, Precinct 2",Circuit Court,,Write-in,,23,16,3,4
St. Joseph's,"City of Sturgis, Precinct 3",Circuit Court,,Write-in,,27,19,0,8
St. Joseph's,"City of Sturgis, Precinct 4",Circuit Court,,Write-in,,19,13,2,4
St. Joseph's,"City of Three Rivers, Precinct 1",Circuit Court,,Write-in,,41,30,8,3
St. Joseph's,"City of Three Rivers, Precinct 2",Circuit Court,,Write-in,,53,33,11,9
St. Joseph's,"Burr Oak Township, Precinct 1",Probate Court,,Kevin M. Kane,,682,568,0,114
St. Joseph's,"Colon Township, Precinct 1",Probate Court,,Kevin M. Kane,,806,694,0,112
St. Joseph's,"Constantine Township, Precinct 1",Probate Court,,Kevin M. Kane,,441,330,0,111
St. Joseph's,"Constantine Township, Precinct 2",Probate Court,,Kevin M. Kane,,275,211,0,64
St. Joseph's,"Fabius Township, Precinct 1",Probate Court,,Kevin M. Kane,,822,658,0,164
St. Joseph's,"Fawn River Township, Precinct 1",Probate Court,,Kevin M. Kane,,315,275,0,40
St. Joseph's,"Florence Township, Precinct 1",Probate Court,,Kevin M. Kane,,292,237,0,55
St. Joseph's,"Flowerfield Township, Precinct 1",Probate Court,,Kevin M. Kane,,320,267,0,53
St. Joseph's,"Leonidas Township, Precinct 1",Probate Court,,Kevin M. Kane,,262,231,0,31
St. Joseph's,"Lockport Township, Precinct 1",Probate Court,,Kevin M. Kane,,915,311,365,239
St. Joseph's,"Mendon Township, Precinct 1",Probate Court,,Kevin M. Kane,,658,506,0,152
St. Joseph's,"Mottville Township, Precinct 1",Probate Court,,Kevin M. Kane,,226,194,0,32
St. Joseph's,"Nottawa Township, Precinct 1",Probate Court,,Kevin M. Kane,,1002,300,376,326
St. Joseph's,"Park Township, Precinct 1",Probate Court,,Kevin M. Kane,,556,423,0,133
St. Joseph's,"Sherman Township, Precinct 1",Probate Court,,Kevin M. Kane,,928,659,0,269
St. Joseph's,"Sturgis Township, Precinct 1",Probate Court,,Kevin M. Kane,,352,298,0,54
St. Joseph's,"White Pigeon Township, Precinct 1",Probate Court,,Kevin M. Kane,,797,326,302,169
St. Joseph's,"City of Sturgis, Precinct 1",Probate Court,,Kevin M. Kane,,515,292,139,84
St. Joseph's,"City of Sturgis, Precinct 2",Probate Court,,Kevin M. Kane,,249,164,53,32
St. Joseph's,"City of Sturgis, Precinct 3",Probate Court,,Kevin M. Kane,,250,162,60,28
St. Joseph's,"City of Sturgis, Precinct 4",Probate Court,,Kevin M. Kane,,384,218,117,49
St. Joseph's,"City of Three Rivers, Precinct 1",Probate Court,,Kevin M. Kane,,560,290,194,76
St. Joseph's,"City of Three Rivers, Precinct 2",Probate Court,,Kevin M. Kane,,550,285,174,91
St. Joseph's,"Burr Oak Township, Precinct 1",Probate Court,,Kelly Ward,,343,292,0,51
St. Joseph's,"Colon Township, Precinct 1",Probate Court,,Kelly Ward,,488,438,0,50
St. Joseph's,"Constantine Township, Precinct 1",Probate Court,,Kelly Ward,,439,336,0,103
St. Joseph's,"Constantine Township, Precinct 2",Probate Court,,Kelly Ward,,320,267,0,53
St. Joseph's,"Fabius Township, Precinct 1",Probate Court,,Kelly Ward,,788,612,0,176
St. Joseph's,"Fawn River Township, Precinct 1",Probate Court,,Kelly Ward,,305,263,0,42
St. Joseph's,"Florence Township, Precinct 1",Probate Court,,Kelly Ward,,215,184,0,31
St. Joseph's,"Flowerfield Township, Precinct 1",Probate Court,,Kelly Ward,,422,358,0,64
St. Joseph's,"Leonidas Township, Precinct 1",Probate Court,,Kelly Ward,,175,153,0,22
St. Joseph's,"Lockport Township, Precinct 1",Probate Court,,Kelly Ward,,801,300,298,203
St. Joseph's,"Mendon Township, Precinct 1",Probate Court,,Kelly Ward,,507,410,0,97
St. Joseph's,"Mottville Township, Precinct 1",Probate Court,,Kelly Ward,,299,242,0,57
St. Joseph's,"Nottawa Township, Precinct 1",Probate Court,,Kelly Ward,,497,162,171,164
St. Joseph's,"Park Township, Precinct 1",Probate Court,,Kelly Ward,,538,423,0,115
St. Joseph's,"Sherman Township, Precinct 1",Probate Court,,Kelly Ward,,547,408,0,139
St. Joseph's,"Sturgis Township, Precinct 1",Probate Court,,Kelly Ward,,341,285,0,56
St. Joseph's,"White Pigeon Township, Precinct 1",Probate Court,,Kelly Ward,,758,338,295,125
St. Joseph's,"City of Sturgis, Precinct 1",Probate Court,,Kelly Ward,,511,282,148,81
St. Joseph's,"City of Sturgis, Precinct 2",Probate Court,,Kelly Ward,,245,173,46,26
St. Joseph's,"City of Sturgis, Precinct 3",Probate Court,,Kelly Ward,,241,160,52,29
St. Joseph's,"City of Sturgis, Precinct 4",Probate Court,,Kelly Ward,,330,180,102,48
St. Joseph's,"City of Three Rivers, Precinct 1",Probate Court,,Kelly Ward,,689,361,231,97
St. Joseph's,"City of Three Rivers, Precinct 2",Probate Court,,Kelly Ward,,705,374,223,108
St. Joseph's,"Burr Oak Township, Precinct 1",Probate Court,,Write-in,,5,4,0,1
St. Joseph's,"Colon Township, Precinct 1",Probate Court,,Write-in,,13,12,0,1
St. Joseph's,"Constantine Township, Precinct 1",Probate Court,,Write-in,,8,6,0,2
St. Joseph's,"Constantine Township, Precinct 2",Probate Court,,Write-in,,7,6,0,1
St. Joseph's,"Fabius Township, Precinct 1",Probate Court,,Write-in,,12,9,0,3
St. Joseph's,"Fawn River Township, Precinct 1",Probate Court,,Write-in,,2,2,0,0
St. Joseph's,"Florence Township, Precinct 1",Probate Court,,Write-in,,5,4,0,1
St. Joseph's,"Flowerfield Township, Precinct 1",Probate Court,,Write-in,,11,9,0,2
St. Joseph's,"Leonidas Township, Precinct 1",Probate Court,,Write-in,,8,8,0,0
St. Joseph's,"Lockport Township, Precinct 1",Probate Court,,Write-in,,20,7,8,5
St. Joseph's,"Mendon Township, Precinct 1",Probate Court,,Write-in,,7,6,0,1
St. Joseph's,"Mottville Township, Precinct 1",Probate Court,,Write-in,,11,9,0,2
St. Joseph's,"Nottawa Township, Precinct 1",Probate Court,,Write-in,,7,4,0,3
St. Joseph's,"Park Township, Precinct 1",Probate Court,,Write-in,,12,10,0,2
St. Joseph's,"Sherman Township, Precinct 1",Probate Court,,Write-in,,14,13,0,1
St. Joseph's,"Sturgis Township, Precinct 1",Probate Court,,Write-in,,10,8,0,2
St. Joseph's,"White Pigeon Township, Precinct 1",Probate Court,,Write-in,,14,10,2,2
St. Joseph's,"City of Sturgis, Precinct 1",Probate Court,,Write-in,,17,7,5,5
St. Joseph's,"City of Sturgis, Precinct 2",Probate Court,,Write-in,,16,12,2,2
St. Joseph's,"City of Sturgis, Precinct 3",Probate Court,,Write-in,,14,9,1,4
St. Joseph's,"City of Sturgis, Precinct 4",Probate Court,,Write-in,,11,7,1,3
St. Joseph's,"City of Three Rivers, Precinct 1",Probate Court,,Write-in,,28,23,3,2
St. Joseph's,"City of Three Rivers, Precinct 2",Probate Court,,Write-in,,32,20,6,6
St. Joseph's,"Burr Oak Township, Precinct 1",District Court,,Robert Pattison,,858,719,0,139
St. Joseph's,"Colon Township, Precinct 1",District Court,,Robert Pattison,,1053,922,0,131
St. Joseph's,"Constantine Township, Precinct 1",District Court,,Robert Pattison,,719,554,0,165
St. Joseph's,"Constantine Township, Precinct 2",District Court,,Robert Pattison,,500,409,0,91
St. Joseph's,"Fabius Township, Precinct 1",District Court,,Robert Pattison,,1262,999,0,263
St. Joseph's,"Fawn River Township, Precinct 1",District Court,,Robert Pattison,,530,458,0,72
St. Joseph's,"Florence Township, Precinct 1",District Court,,Robert Pattison,,415,349,0,66
St. Joseph's,"Flowerfield Township, Precinct 1",District Court,,Robert Pattison,,601,520,0,81
St. Joseph's,"Leonidas Township, Precinct 1",District Court,,Robert Pattison,,360,317,0,43
St. Joseph's,"Lockport Township, Precinct 1",District Court,,Robert Pattison,,1321,488,492,341
St. Joseph's,"Mendon Township, Precinct 1",District Court,,Robert Pattison,,958,757,0,201
St. Joseph's,"Mottville Township, Precinct 1",District Court,,Robert Pattison,,440,365,0,75
St. Joseph's,"Nottawa Township, Precinct 1",District Court,,Robert Pattison,,1209,386,408,415
St. Joseph's,"Park Township, Precinct 1",District Court,,Robert Pattison,,866,679,0,187
St. Joseph's,"Sherman Township, Precinct 1",District Court,,Robert Pattison,,1257,910,0,347
St. Joseph's,"Sturgis Township, Precinct 1",District Court,,Robert Pattison,,608,519,0,89
St. Joseph's,"White Pigeon Township, Precinct 1",District Court,,Robert Pattison,,1306,566,480,260
St. Joseph's,"City of Sturgis, Precinct 1",District Court,,Robert Pattison,,869,481,243,145
St. Joseph's,"City of Sturgis, Precinct 2",District Court,,Robert Pattison,,434,294,86,54
St. Joseph's,"City of Sturgis, Precinct 3",District Court,,Robert Pattison,,412,268,101,43
St. Joseph's,"City of Sturgis, Precinct 4",District Court,,Robert Pattison,,594,317,189,88
St. Joseph's,"City of Three Rivers, Precinct 1",District Court,,Robert Pattison,,973,528,309,136
St. Joseph's,"City of Three Rivers, Precinct 2",District Court,,Robert Pattison,,1006,536,299,171
St. Joseph's,"Burr Oak Township, Precinct 1",District Court,,Write-in,,15,11,0,4
St. Joseph's,"Colon Township, Precinct 1",District Court,,Write-in,,20,18,0,2
St. Joseph's,"Constantine Township, Precinct 1",District Court,,Write-in,,16,11,0,5
St. Joseph's,"Constantine Township, Precinct 2",District Court,,Write-in,,16,11,0,5
St. Joseph's,"Fabius Township, Precinct 1",District Court,,Write-in,,32,24,0,8
St. Joseph's,"Fawn River Township, Precinct 1",District Court,,Write-in,,7,6,0,1
St. Joseph's,"Florence Township, Precinct 1",District Court,,Write-in,,10,8,0,2
St. Joseph's,"Flowerfield Township, Precinct 1",District Court,,Write-in,,15,12,0,3
St. Joseph's,"Leonidas Township, Precinct 1",District Court,,Write-in,,10,10,0,0
St. Joseph's,"Lockport Township, Precinct 1",District Court,,Write-in,,40,15,14,11
St. Joseph's,"Mendon Township, Precinct 1",District Court,,Write-in,,10,8,0,2
St. Joseph's,"Mottville Township, Precinct 1",District Court,,Write-in,,15,12,0,3
St. Joseph's,"Nottawa Township, Precinct 1",District Court,,Write-in,,13,7,3,3
St. Joseph's,"Park Township, Precinct 1",District Court,,Write-in,,15,12,0,3
St. Joseph's,"Sherman Township, Precinct 1",District Court,,Write-in,,18,17,0,1
St. Joseph's,"Sturgis Township, Precinct 1",District Court,,Write-in,,13,9,0,4
St. Joseph's,"White Pigeon Township, Precinct 1",District Court,,Write-in,,29,23,1,5
St. Joseph's,"City of Sturgis, Precinct 1",District Court,,Write-in,,22,9,7,6
St. Joseph's,"City of Sturgis, Precinct 2",District Court,,Write-in,,21,15,2,4
St. Joseph's,"City of Sturgis, Precinct 3",District Court,,Write-in,,23,14,0,9
St. Joseph's,"City of Sturgis, Precinct 4",District Court,,Write-in,,23,16,2,5
St. Joseph's,"City of Three Rivers, Precinct 1",District Court,,Write-in,,38,28,7,3
St. Joseph's,"City of Three Rivers, Precinct 2",District Court,,Write-in,,61,34,16,11
St. Joseph's,"Burr Oak Township, Precinct 1",Trustees for GOCC,,Kimberlee Bontrager,,752,623,0,129
St. Joseph's,"Colon Township, Precinct 1",Trustees for GOCC,,Kimberlee Bontrager,,855,740,0,115
St. Joseph's,"Constantine Township, Precinct 1",Trustees for GOCC,,Kimberlee Bontrager,,631,481,0,150
St. Joseph's,"Constantine Township, Precinct 2",Trustees for GOCC,,Kimberlee Bontrager,,389,312,0,77
St. Joseph's,"Fabius Township, Precinct 1",Trustees for GOCC,,Kimberlee Bontrager,,1101,871,0,230
St. Joseph's,"Fawn River Township, Precinct 1",Trustees for GOCC,,Kimberlee Bontrager,,415,361,0,54
St. Joseph's,"Florence Township, Precinct 1",Trustees for GOCC,,Kimberlee Bontrager,,372,313,0,59
St. Joseph's,"Flowerfield Township, Precinct 1",Trustees for GOCC,,Kimberlee Bontrager,,430,367,0,63
St. Joseph's,"Leonidas Township, Precinct 1",Trustees for GOCC,,Kimberlee Bontrager,,298,266,0,32
St. Joseph's,"Lockport Township, Precinct 1",Trustees for GOCC,,Kimberlee Bontrager,,1128,415,446,267
St. Joseph's,"Mendon Township, Precinct 1",Trustees for GOCC,,Kimberlee Bontrager,,723,570,0,153
St. Joseph's,"Mottville Township, Precinct 1",Trustees for GOCC,,Kimberlee Bontrager,,368,301,0,67
St. Joseph's,"Nottawa Township, Precinct 1",Trustees for GOCC,,Kimberlee Bontrager,,1085,332,381,372
St. Joseph's,"Park Township, Precinct 1",Trustees for GOCC,,Kimberlee Bontrager,,638,486,0,152
St. Joseph's,"Sherman Township, Precinct 1",Trustees for GOCC,,Kimberlee Bontrager,,1114,809,0,305
St. Joseph's,"Sturgis Township, Precinct 1",Trustees for GOCC,,Kimberlee Bontrager,,496,425,0,71
St. Joseph's,"White Pigeon Township, Precinct 1",Trustees for GOCC,,Kimberlee Bontrager,,1155,467,449,239
St. Joseph's,"City of Sturgis, Precinct 1",Trustees for GOCC,,Kimberlee Bontrager,,709,371,220,118
St. Joseph's,"City of Sturgis, Precinct 2",Trustees for GOCC,,Kimberlee Bontrager,,360,236,79,45
St. Joseph's,"City of Sturgis, Precinct 3",Trustees for GOCC,,Kimberlee Bontrager,,327,203,85,39
St. Joseph's,"City of Sturgis, Precinct 4",Trustees for GOCC,,Kimberlee Bontrager,,516,264,178,74
St. Joseph's,"City of Three Rivers, Precinct 1",Trustees for GOCC,,Kimberlee Bontrager,,743,357,277,109
St. Joseph's,"City of Three Rivers, Precinct 2",Trustees for GOCC,,Kimberlee Bontrager,,847,433,268,146
St. Joseph's,"Burr Oak Township, Precinct 1",Trustees for GOCC,,Carol L. Higgins,,602,495,0,107
St. Joseph's,"Colon Township, Precinct 1",Trustees for GOCC,,Carol L. Higgins,,832,737,0,95
St. Joseph's,"Constantine Township, Precinct 1",Trustees for GOCC,,Carol L. Higgins,,543,418,0,125
St. Joseph's,"Constantine Township, Precinct 2",Trustees for GOCC,,Carol L. Higgins,,379,297,0,82
St. Joseph's,"Fabius Township, Precinct 1",Trustees for GOCC,,Carol L. Higgins,,1005,798,0,207
St. Joseph's,"Fawn River Township, Precinct 1",Trustees for GOCC,,Carol L. Higgins,,378,328,0,50
St. Joseph's,"Florence Township, Precinct 1",Trustees for GOCC,,Carol L. Higgins,,292,243,0,49
St. Joseph's,"Flowerfield Township, Precinct 1",Trustees for GOCC,,Carol L. Higgins,,423,354,0,69
St. Joseph's,"Leonidas Township, Precinct 1",Trustees for GOCC,,Carol L. Higgins,,266,235,0,31
St. Joseph's,"Lockport Township, Precinct 1",Trustees for GOCC,,Carol L. Higgins,,1143,396,459,288
St. Joseph's,"Mendon Township, Precinct 1",Trustees for GOCC,,Carol L. Higgins,,656,527,0,129
St. Joseph's,"Mottville Township, Precinct 1",Trustees for GOCC,,Carol L. Higgins,,337,280,0,57
St. Joseph's,"Nottawa Township, Precinct 1",Trustees for GOCC,,Carol L. Higgins,,940,277,366,297
St. Joseph's,"Park Township, Precinct 1",Trustees for GOCC,,Carol L. Higgins,,628,482,0,146
St. Joseph's,"Sherman Township, Precinct 1",Trustees for GOCC,,Carol L. Higgins,,917,663,0,254
St. Joseph's,"Sturgis Township, Precinct 1",Trustees for GOCC,,Carol L. Higgins,,459,393,0,66
St. Joseph's,"White Pigeon Township, Precinct 1",Trustees for GOCC,,Carol L. Higgins,,971,380,397,194
St. Joseph's,"City of Sturgis, Precinct 1",Trustees for GOCC,,Carol L. Higgins,,689,374,207,108
St. Joseph's,"City of Sturgis, Precinct 2",Trustees for GOCC,,Carol L. Higgins,,277,174,69,34
St. Joseph's,"City of Sturgis, Precinct 3",Trustees for GOCC,,Carol L. Higgins,,306,183,85,38
St. Joseph's,"City of Sturgis, Precinct 4",Trustees for GOCC,,Carol L. Higgins,,452,219,170,63
St. Joseph's,"City of Three Rivers, Precinct 1",Trustees for GOCC,,Carol L. Higgins,,792,389,296,107
St. Joseph's,"City of Three Rivers, Precinct 2",Trustees for GOCC,,Carol L. Higgins,,723,334,256,133
St. Joseph's,"Burr Oak Township, Precinct 1",Trustees for GOCC,,Write-in,,7,6,0,1
St. Joseph's,"Colon Township, Precinct 1",Trustees for GOCC,,Write-in,,27,23,0,4
St. Joseph's,"Constantine Township, Precinct 1",Trustees for GOCC,,Write-in,,13,9,0,4
St. Joseph's,"Constantine Township, Precinct 2",Trustees for GOCC,,Write-in,,18,14,0,4
St. Joseph's,"Fabius Township, Precinct 1",Trustees for GOCC,,Write-in,,34,24,0,10
St. Joseph's,"Fawn River Township, Precinct 1",Trustees for GOCC,,Write-in,,7,7,0,0
St. Joseph's,"Florence Township, Precinct 1",Trustees for GOCC,,Write-in,,15,13,0,2
St. Joseph's,"Flowerfield Township, Precinct 1",Trustees for GOCC,,Write-in,,10,9,0,1
St. Joseph's,"Leonidas Township, Precinct 1",Trustees for GOCC,,Write-in,,12,12,0,0
St. Joseph's,"Lockport Township, Precinct 1",Trustees for GOCC,,Write-in,,42,20,11,11
St. Joseph's,"Mendon Township, Precinct 1",Trustees for GOCC,,Write-in,,10,9,0,1
St. Joseph's,"Mottville Township, Precinct 1",Trustees for GOCC,,Write-in,,14,11,0,3
St. Joseph's,"Nottawa Township, Precinct 1",Trustees for GOCC,,Write-in,,13,8,4,1
St. Joseph's,"Park Township, Precinct 1",Trustees for GOCC,,Write-in,,22,21,0,1
St. Joseph's,"Sherman Township, Precinct 1",Trustees for GOCC,,Write-in,,18,16,0,2
St. Joseph's,"Sturgis Township, Precinct 1",Trustees for GOCC,,Write-in,,14,12,0,2
St. Joseph's,"White Pigeon Township, Precinct 1",Trustees for GOCC,,Write-in,,25,19,4,2
St. Joseph's,"City of Sturgis, Precinct 1",Trustees for GOCC,,Write-in,,23,10,8,5
St. Joseph's,"City of Sturgis, Precinct 2",Trustees for GOCC,,Write-in,,20,16,3,1
St. Joseph's,"City of Sturgis, Precinct 3",Trustees for GOCC,,Write-in,,17,10,1,6
St. Joseph's,"City of Sturgis, Precinct 4",Trustees for GOCC,,Write-in,,16,13,0,3
St. Joseph's,"City of Three Rivers, Precinct 1",Trustees for GOCC,,Write-in,,23,12,9,2
St. Joseph's,"City of Three Rivers, Precinct 2",Trustees for GOCC,,Write-in,,36,19,9,8
St. Joseph's,"Burr Oak Township, Precinct 1",Trustee GOCC Partial,,Write-in,,121,99,0,22
St. Joseph's,"Colon Township, Precinct 1",Trustee GOCC Partial,,Write-in,,142,128,0,14
St. Joseph's,"Constantine Township, Precinct 1",Trustee GOCC Partial,,Write-in,,102,80,0,22
St. Joseph's,"Constantine Township, Precinct 2",Trustee GOCC Partial,,Write-in,,77,65,0,12
St. Joseph's,"Fabius Township, Precinct 1",Trustee GOCC Partial,,Write-in,,202,168,0,34
St. Joseph's,"Fawn River Township, Precinct 1",Trustee GOCC Partial,,Write-in,,81,70,0,11
St. Joseph's,"Florence Township, Precinct 1",Trustee GOCC Partial,,Write-in,,66,60,0,6
St. Joseph's,"Flowerfield Township, Precinct 1",Trustee GOCC Partial,,Write-in,,79,74,0,5
St. Joseph's,"Leonidas Township, Precinct 1",Trustee GOCC Partial,,Write-in,,57,54,0,3
St. Joseph's,"Lockport Township, Precinct 1",Trustee GOCC Partial,,Write-in,,199,83,63,53
St. Joseph's,"Mendon Township, Precinct 1",Trustee GOCC Partial,,Write-in,,117,94,0,23
St. Joseph's,"Mottville Township, Precinct 1",Trustee GOCC Partial,,Write-in,,95,82,0,13
St. Joseph's,"Nottawa Township, Precinct 1",Trustee GOCC Partial,,Write-in,,170,57,45,68
St. Joseph's,"Park Township, Precinct 1",Trustee GOCC Partial,,Write-in,,131,106,0,25
St. Joseph's,"Sherman Township, Precinct 1",Trustee GOCC Partial,,Write-in,,202,158,0,44
St. Joseph's,"Sturgis Township, Precinct 1",Trustee GOCC Partial,,Write-in,,114,103,0,11
St. Joseph's,"White Pigeon Township, Precinct 1",Trustee GOCC Partial,,Write-in,,185,93,63,29
St. Joseph's,"City of Sturgis, Precinct 1",Trustee GOCC Partial,,Write-in,,107,52,37,18
St. Joseph's,"City of Sturgis, Precinct 2",Trustee GOCC Partial,,Write-in,,77,51,17,9
St. Joseph's,"City of Sturgis, Precinct 3",Trustee GOCC Partial,,Write-in,,60,38,13,9
St. Joseph's,"City of Sturgis, Precinct 4",Trustee GOCC Partial,,Write-in,,93,52,27,14
St. Joseph's,"City of Three Rivers, Precinct 1",Trustee GOCC Partial,,Write-in,,159,88,41,30
St. Joseph's,"City of Three Rivers, Precinct 2",Trustee GOCC Partial,,Write-in,,216,128,60,28
St. Joseph's,"Burr Oak Township, Precinct 1",Trustee GOCC Partial,,Richard Cordes,,1,1,0,0
St. Joseph's,"Colon Township, Precinct 1",Trustee GOCC Partial,,Richard Cordes,,0,0,0,0
St. Joseph's,"Constantine Township, Precinct 1",Trustee GOCC Partial,,Richard Cordes,,0,0,0,0
St. Joseph's,"Constantine Township, Precinct 2",Trustee GOCC Partial,,Richard Cordes,,2,0,0,2
St. Joseph's,"Fabius Township, Precinct 1",Trustee GOCC Partial,,Richard Cordes,,8,8,0,0
St. Joseph's,"Fawn River Township, Precinct 1",Trustee GOCC Partial,,Richard Cordes,,1,0,0,1
St. Joseph's,"Florence Township, Precinct 1",Trustee GOCC Partial,,Richard Cordes,,1,0,0,1
St. Joseph's,"Flowerfield Township, Precinct 1",Trustee GOCC Partial,,Richard Cordes,,0,0,0,0
St. Joseph's,"Leonidas Township, Precinct 1",Trustee GOCC Partial,,Richard Cordes,,0,0,0,0
St. Joseph's,"Lockport Township, Precinct 1",Trustee GOCC Partial,,Richard Cordes,,2,1,1,0
St. Joseph's,"Mendon Township, Precinct 1",Trustee GOCC Partial,,Richard Cordes,,10,10,0,0
St. Joseph's,"Mottville Township, Precinct 1",Trustee GOCC Partial,,Richard Cordes,,0,0,0,0
St. Joseph's,"Nottawa Township, Precinct 1",Trustee GOCC Partial,,Richard Cordes,,3,0,3,0
St. Joseph's,"Park Township, Precinct 1",Trustee GOCC Partial,,Richard Cordes,,13,11,0,2
St. Joseph's,"Sherman Township, Precinct 1",Trustee GOCC Partial,,Richard Cordes,,0,0,0,0
St. Joseph's,"Sturgis Township, Precinct 1",Trustee GOCC Partial,,Richard Cordes,,2,2,0,0
St. Joseph's,"White Pigeon Township, Precinct 1",Trustee GOCC Partial,,Richard Cordes,,4,2,2,0
St. Joseph's,"City of Sturgis, Precinct 1",Trustee GOCC Partial,,Richard Cordes,,5,4,0,1
St. Joseph's,"City of Sturgis, Precinct 2",Trustee GOCC Partial,,Richard Cordes,,0,0,0,0
St. Joseph's,"City of Sturgis, Precinct 3",Trustee GOCC Partial,,Richard Cordes,,1,0,0,1
St. Joseph's,"City of Sturgis, Precinct 4",Trustee GOCC Partial,,Richard Cordes,,1,1,0,0
St. Joseph's,"City of Three Rivers, Precinct 1",Trustee GOCC Partial,,Richard Cordes,,7,3,1,3
St. Joseph's,"City of Three Rivers, Precinct 2",Trustee GOCC Partial,,Richard Cordes,,1,0,1,0
St. Joseph's,"Leonidas Township, Precinct 1",Trustees Kellogg,,Steven Claywell,,3,3,0,0
St. Joseph's,"Leonidas Township, Precinct 1",Trustees Kellogg,,Xenia McKay,,3,3,0,0
St. Joseph's,"Leonidas Township, Precinct 1",Trustees Kellogg,,Write-in,,0,0,0,0
St. Joseph's,"Leonidas Township, Precinct 1",Trustee Kellogg Partial,,Darin Aldrich,,1,1,0,0
St. Joseph's,"Leonidas Township, Precinct 1",Trustee Kellogg Partial,,"T. R. Shaw, Jr. ",,0,0,0,0
St. Joseph's,"Leonidas Township, Precinct 1",Trustee Kellogg Partial,,Write-in,,0,0,0,0
St. Joseph's,"Leonidas Township, Precinct 1",Trustees for KVCC,,Dawn DeLuca,,8,,,
St. Joseph's,"Mendon Township, Precinct 1",Trustees for KVCC,,Dawn DeLuca,,115,93,0,22
St. Joseph's,"Park Township, Precinct 1",Trustees for KVCC,,Dawn DeLuca,,82,65,0,17
St. Joseph's,"Leonidas Township, Precinct 1",Trustees for KVCC,,Sherry Thomas-Cloud,,5,,,
St. Joseph's,"Mendon Township, Precinct 1",Trustees for KVCC,,Sherry Thomas-Cloud,,119,99,0,20
St. Joseph's,"Park Township, Precinct 1",Trustees for KVCC,,Sherry Thomas-Cloud,,61,50,0,11
St. Joseph's,"Leonidas Township, Precinct 1",Trustees for KVCC,,Write-in,,0,,,
St. Joseph's,"Mendon Township, Precinct 1",Trustees for KVCC,,Write-in,,2,2,0,0
St. Joseph's,"Park Township, Precinct 1",Trustees for KVCC,,Write-in,,9,9,0,0
St. Joseph's,"Leonidas Township, Precinct 1",Trustee for KVCC Partial,,Paul Foust,,6,,,
St. Joseph's,"Mendon Township, Precinct 1",Trustee for KVCC Partial,,Paul Foust,,61,45,0,16
St. Joseph's,"Park Township, Precinct 1",Trustee for KVCC Partial,,Paul Foust,,44,34,0,10
St. Joseph's,"Leonidas Township, Precinct 1",Trustee for KVCC Partial,,Kathy Purnell,,2,,,
St. Joseph's,"Mendon Township, Precinct 1",Trustee for KVCC Partial,,Kathy Purnell,,75,66,0,9
St. Joseph's,"Park Township, Precinct 1",Trustee for KVCC Partial,,Kathy Purnell,,48,38,0,10
St. Joseph's,"Leonidas Township, Precinct 1",Trustee for KVCC Partial,,Write-in,,0,,,
St. Joseph's,"Mendon Township, Precinct 1",Trustee for KVCC Partial,,Write-in,,1,1,0,0
