county,precinct,office,district,candidate,party,votes,election_day,av_counting_boards,early_voting
Jackson,"Blackman Charter Township, Precinct 6NW",State House,46,Daniel J. Mahoney,DEM,626,144,381,101
Jackson,"Grass Lake Charter Township, Precinct 2",State House,46,Daniel J. Mahoney,DEM,592,214,321,57
Jackson,"Leoni Township, Precinct 1MC",State House,46,Daniel J. Mahoney,DEM,612,149,409,54
Jackson,"Leoni Township, Precinct 2",State House,46,Daniel J. Mahoney,DEM,640,212,365,63
Jackson,"Leoni Township, Precinct 3",State House,46,Daniel J. Mahoney,DEM,666,203,383,80
Jackson,"Leoni Township, Precinct 4",State House,46,Daniel J. Mahoney,DEM,685,195,418,72
Jackson,"Summit Township, Precinct 1JPS",State House,46,Daniel J. Mahoney,DEM,628,259,269,100
Jackson,"Summit Township, Precinct 2",State House,46,Daniel J. Mahoney,DEM,801,220,455,126
Jackson,"Summit Township, Precinct 3JPS",State House,46,Daniel J. Mahoney,DEM,731,239,358,134
Jackson,"Summit Township, Precinct 8",State House,46,Daniel J. Mahoney,DEM,42,13,22,7
Jackson,"City of Jackson, Ward 1, Precinct 1",State House,46,Kathy Schmaltz,REP,449,246,112,91
Jackson,"City of Jackson, Ward 2, Precinct 2",State House,46,Kathy Schmaltz,REP,117,38,55,24
Jackson,"City of Jackson, Ward 2, Precinct 3",State House,46,Kathy Schmaltz,REP,554,298,139,117
Jackson,"City of Jackson, Ward 3, Precinct 4",State House,46,Kathy Schmaltz,REP,451,238,99,114
Jackson,"City of Jackson, Ward 3, Precinct 5",State House,46,Kathy Schmaltz,REP,573,333,108,132
Jackson,"City of Jackson, Ward 4, Precinct 6",State House,46,Kathy Schmaltz,REP,560,312,124,124
Jackson,"City of Jackson, Ward 4, Precinct 7",State House,46,Kathy Schmaltz,REP,477,266,99,112
Jackson,"City of Jackson, Ward 5, Precinct 8",State House,46,Kathy Schmaltz,REP,673,319,156,198
Jackson,"City of Jackson, Ward 6, Precinct 9",State House,46,Kathy Schmaltz,REP,841,434,210,197
Jackson,"City of Jackson, Ward 6, Precinct 10",State House,46,Kathy Schmaltz,REP,536,240,134,162
Jackson,"Blackman Charter Township, Precinct 1",State House,46,Kathy Schmaltz,REP,758,304,248,206
Jackson,"Blackman Charter Township, Precinct 2NW",State House,46,Kathy Schmaltz,REP,1003,334,298,371
Jackson,"Blackman Charter Township, Precinct 3NW",State House,46,Kathy Schmaltz,REP,875,331,360,184
Jackson,"Blackman Charter Township, Precinct 4NW",State House,46,Kathy Schmaltz,REP,646,317,192,137
Jackson,"Blackman Charter Township, Precinct 5",State House,46,Kathy Schmaltz,REP,797,371,205,221
Jackson,"Blackman Charter Township, Precinct 6NW",State House,46,Kathy Schmaltz,REP,1065,332,383,350
Jackson,"Grass Lake Charter Township, Precinct 2",State House,46,Kathy Schmaltz,REP,1010,574,307,129
Jackson,"Leoni Township, Precinct 1MC",State House,46,Kathy Schmaltz,REP,1199,486,505,208
Jackson,"Leoni Township, Precinct 2",State House,46,Kathy Schmaltz,REP,1188,571,409,208
Jackson,"Leoni Township, Precinct 3",State House,46,Kathy Schmaltz,REP,1067,480,383,204
Jackson,"Leoni Township, Precinct 4",State House,46,Kathy Schmaltz,REP,1251,519,423,309
Jackson,"Summit Township, Precinct 1JPS",State House,46,Kathy Schmaltz,REP,737,337,213,187
Jackson,"Summit Township, Precinct 2",State House,46,Kathy Schmaltz,REP,1212,364,505,343
Jackson,"Summit Township, Precinct 3JPS",State House,46,Kathy Schmaltz,REP,933,343,347,243
Jackson,"Summit Township, Precinct 8",State House,46,Kathy Schmaltz,REP,102,47,24,31
Jackson,"Columbia Township, Precinct 1",State House,47,Carrie A. Rheingans,DEM,575,141,304,130
Jackson,"Columbia Township, Precinct 2",State House,47,Carrie A. Rheingans,DEM,397,116,211,70
Jackson,"Columbia Township, Precinct 3COL",State House,47,Carrie A. Rheingans,DEM,603,154,341,108
Jackson,"Grass Lake Charter Township, Precinct 1",State House,47,Carrie A. Rheingans,DEM,582,246,299,37
Jackson,"Grass Lake Charter Township, Precinct 3VIL",State House,47,Carrie A. Rheingans,DEM,300,149,131,20
Jackson,"Napoleon Township, Precinct 1NAP",State House,47,Carrie A. Rheingans,DEM,402,165,207,30
Jackson,"Napoleon Township, Precinct 2",State House,47,Carrie A. Rheingans,DEM,403,142,222,39
Jackson,"Napoleon Township, Precinct 3NAP",State House,47,Carrie A. Rheingans,DEM,433,158,250,25
Jackson,"Norvell Township, Precinct 1",State House,47,Carrie A. Rheingans,DEM,288,104,160,24
Jackson,"Norvell Township, Precinct 2COL",State House,47,Carrie A. Rheingans,DEM,316,116,190,10
Jackson,"Summit Township, Precinct 4JPS",State House,47,Carrie A. Rheingans,DEM,656,132,359,165
Jackson,"Summit Township, Precinct 5",State House,47,Carrie A. Rheingans,DEM,571,112,314,145
Jackson,"Summit Township, Precinct 6",State House,47,Carrie A. Rheingans,DEM,393,83,233,77
Jackson,"Summit Township, Precinct 7",State House,47,Carrie A. Rheingans,DEM,683,222,362,99
Jackson,"Summit Township, Precinct 8",State House,47,Carrie A. Rheingans,DEM,593,206,292,95
Jackson,"Columbia Township, Precinct 1",State House,47,Teresa Spiegelberg,REP,1021,361,290,370
Jackson,"Columbia Township, Precinct 2",State House,47,Teresa Spiegelberg,REP,803,305,244,254
Jackson,"Columbia Township, Precinct 3COL",State House,47,Teresa Spiegelberg,REP,1290,469,420,401
Jackson,"Grass Lake Charter Township, Precinct 1",State House,47,Teresa Spiegelberg,REP,1093,642,312,139
Jackson,"Grass Lake Charter Township, Precinct 3VIL",State House,47,Teresa Spiegelberg,REP,363,222,100,41
Jackson,"Napoleon Township, Precinct 1NAP",State House,47,Teresa Spiegelberg,REP,879,522,237,120
Jackson,"Napoleon Township, Precinct 2",State House,47,Teresa Spiegelberg,REP,789,414,207,168
Jackson,"Napoleon Township, Precinct 3NAP",State House,47,Teresa Spiegelberg,REP,915,472,299,144
Jackson,"Norvell Township, Precinct 1",State House,47,Teresa Spiegelberg,REP,514,326,145,43
Jackson,"Norvell Township, Precinct 2COL",State House,47,Teresa Spiegelberg,REP,674,330,247,97
Jackson,"Summit Township, Precinct 4JPS",State House,47,Teresa Spiegelberg,REP,992,291,348,353
Jackson,"Summit Township, Precinct 5",State House,47,Teresa Spiegelberg,REP,1001,265,340,396
Jackson,"Summit Township, Precinct 6",State House,47,Teresa Spiegelberg,REP,633,208,211,214
Jackson,"Summit Township, Precinct 7",State House,47,Teresa Spiegelberg,REP,1131,547,290,294
Jackson,"Summit Township, Precinct 8",State House,47,Teresa Spiegelberg,REP,760,381,194,185
Jackson,"Columbia Township, Precinct 1",State House,47,Aaron Wright,GRN,35,20,7,8
Jackson,"Columbia Township, Precinct 2",State House,47,Aaron Wright,GRN,24,11,9,4
Jackson,"Columbia Township, Precinct 3COL",State House,47,Aaron Wright,GRN,34,20,7,7
Jackson,"Grass Lake Charter Township, Precinct 1",State House,47,Aaron Wright,GRN,34,26,5,3
Jackson,"Grass Lake Charter Township, Precinct 3VIL",State House,47,Aaron Wright,GRN,23,16,6,1
Jackson,"Napoleon Township, Precinct 1NAP",State House,47,Aaron Wright,GRN,28,15,10,3
Jackson,"Napoleon Township, Precinct 2",State House,47,Aaron Wright,GRN,40,20,16,4
Jackson,"Napoleon Township, Precinct 3NAP",State House,47,Aaron Wright,GRN,41,23,15,3
Jackson,"Norvell Township, Precinct 1",State House,47,Aaron Wright,GRN,23,15,8,0
Jackson,"Norvell Township, Precinct 2COL",State House,47,Aaron Wright,GRN,18,12,6,0
Jackson,"Summit Township, Precinct 4JPS",State House,47,Aaron Wright,GRN,34,11,12,11
Jackson,"Summit Township, Precinct 5",State House,47,Aaron Wright,GRN,19,3,7,9
Jackson,"Summit Township, Precinct 6",State House,47,Aaron Wright,GRN,26,16,3,7
Jackson,"Summit Township, Precinct 7",State House,47,Aaron Wright,GRN,43,29,11,3
Jackson,"Summit Township, Precinct 8",State House,47,Aaron Wright,GRN,42,25,11,6
Jackson,"Waterloo Township, Precinct 1",State House,48,Jennifer A. Conlin,DEM,655,202,385,68
Jackson,"Waterloo Township, Precinct 1",State House,48,Brian Ignatowski,REP,1078,635,297,146
Jackson,"Waterloo Township, Precinct 1",State House,48,Eric Borregard,GRN,23,15,7,1
Jackson,"City of Jackson, Ward 1, Precinct 1",Prosecuting Attorney,,Kelsey Guernsey,REP,749,406,210,133
Jackson,"City of Jackson, Ward 2, Precinct 2",Prosecuting Attorney,,Kelsey Guernsey,REP,186,76,79,31
Jackson,"City of Jackson, Ward 2, Precinct 3",Prosecuting Attorney,,Kelsey Guernsey,REP,795,415,225,155
Jackson,"City of Jackson, Ward 3, Precinct 4",Prosecuting Attorney,,Kelsey Guernsey,REP,584,314,144,126
Jackson,"City of Jackson, Ward 3, Precinct 5",Prosecuting Attorney,,Kelsey Guernsey,REP,741,415,167,159
Jackson,"City of Jackson, Ward 4, Precinct 6",Prosecuting Attorney,,Kelsey Guernsey,REP,757,407,186,164
Jackson,"City of Jackson, Ward 4, Precinct 7",Prosecuting Attorney,,Kelsey Guernsey,REP,619,332,150,137
Jackson,"City of Jackson, Ward 5, Precinct 8",Prosecuting Attorney,,Kelsey Guernsey,REP,1001,473,294,234
Jackson,"City of Jackson, Ward 6, Precinct 9",Prosecuting Attorney,,Kelsey Guernsey,REP,1172,601,325,246
Jackson,"City of Jackson, Ward 6, Precinct 10",Prosecuting Attorney,,Kelsey Guernsey,REP,761,341,207,213
Jackson,"Blackman Charter Township, Precinct 1",Prosecuting Attorney,,Kelsey Guernsey,REP,943,396,310,237
Jackson,"Blackman Charter Township, Precinct 2NW",Prosecuting Attorney,,Kelsey Guernsey,REP,1187,404,365,418
Jackson,"Blackman Charter Township, Precinct 3NW",Prosecuting Attorney,,Kelsey Guernsey,REP,1123,443,461,219
Jackson,"Blackman Charter Township, Precinct 4NW",Prosecuting Attorney,,Kelsey Guernsey,REP,835,377,279,179
Jackson,"Blackman Charter Township, Precinct 5",Prosecuting Attorney,,Kelsey Guernsey,REP,1009,483,269,257
Jackson,"Blackman Charter Township, Precinct 6NW",Prosecuting Attorney,,Kelsey Guernsey,REP,1246,384,480,382
Jackson,"Columbia Township, Precinct 1",Prosecuting Attorney,,Kelsey Guernsey,REP,1268,445,382,441
Jackson,"Columbia Township, Precinct 2",Prosecuting Attorney,,Kelsey Guernsey,REP,990,370,330,290
Jackson,"Columbia Township, Precinct 3COL",Prosecuting Attorney,,Kelsey Guernsey,REP,1594,572,573,449
Jackson,"Concord Township, Precinct 1",Prosecuting Attorney,,Kelsey Guernsey,REP,1301,798,353,150
Jackson,"Grass Lake Charter Township, Precinct 1",Prosecuting Attorney,,Kelsey Guernsey,REP,1281,742,394,145
Jackson,"Grass Lake Charter Township, Precinct 2",Prosecuting Attorney,,Kelsey Guernsey,REP,1118,602,375,141
Jackson,"Grass Lake Charter Township, Precinct 3VIL",Prosecuting Attorney,,Kelsey Guernsey,REP,492,297,150,45
Jackson,"Hanover Township, Precinct 1HH",Prosecuting Attorney,,Kelsey Guernsey,REP,797,381,270,146
Jackson,"Hanover Township, Precinct 2",Prosecuting Attorney,,Kelsey Guernsey,REP,985,623,244,118
Jackson,"Henrietta Township, Precinct 1NW",Prosecuting Attorney,,Kelsey Guernsey,REP,1044,484,375,185
Jackson,"Henrietta Township, Precinct 2",Prosecuting Attorney,,Kelsey Guernsey,REP,1135,616,355,164
Jackson,"Leoni Township, Precinct 1MC",Prosecuting Attorney,,Kelsey Guernsey,REP,1365,528,609,228
Jackson,"Leoni Township, Precinct 2",Prosecuting Attorney,,Kelsey Guernsey,REP,1407,664,517,226
Jackson,"Leoni Township, Precinct 3",Prosecuting Attorney,,Kelsey Guernsey,REP,1270,566,484,220
Jackson,"Leoni Township, Precinct 4",Prosecuting Attorney,,Kelsey Guernsey,REP,1418,577,518,323
Jackson,"Liberty Township, Precinct 1",Prosecuting Attorney,,Kelsey Guernsey,REP,950,744,0,206
Jackson,"Liberty Township, Precinct 2",Prosecuting Attorney,,Kelsey Guernsey,REP,650,496,0,154
Jackson,"Napoleon Township, Precinct 1NAP",Prosecuting Attorney,,Kelsey Guernsey,REP,1061,613,313,135
Jackson,"Napoleon Township, Precinct 2",Prosecuting Attorney,,Kelsey Guernsey,REP,937,497,266,174
Jackson,"Napoleon Township, Precinct 3NAP",Prosecuting Attorney,,Kelsey Guernsey,REP,1100,564,388,148
Jackson,"Norvell Township, Precinct 1",Prosecuting Attorney,,Kelsey Guernsey,REP,613,370,198,45
Jackson,"Norvell Township, Precinct 2COL",Prosecuting Attorney,,Kelsey Guernsey,REP,763,380,285,98
Jackson,"Parma Township, Precinct 1",Prosecuting Attorney,,Kelsey Guernsey,REP,1105,948,0,157
Jackson,"Pulaski Township, Precinct 1",Prosecuting Attorney,,Kelsey Guernsey,REP,835,754,0,81
Jackson,"Rives Township, Precinct 1",Prosecuting Attorney,,Kelsey Guernsey,REP,1138,563,329,246
Jackson,"Rives Township, Precinct 2",Prosecuting Attorney,,Kelsey Guernsey,REP,929,471,270,188
Jackson,"Sandstone Charter Township, Precinct 1",Prosecuting Attorney,,Kelsey Guernsey,REP,787,361,236,190
Jackson,"Sandstone Charter Township, Precinct 2WEST",Prosecuting Attorney,,Kelsey Guernsey,REP,567,284,135,148
Jackson,"Sandstone Charter Township, Precinct 3",Prosecuting Attorney,,Kelsey Guernsey,REP,530,311,113,106
Jackson,"Spring Arbor Township, Precinct 1",Prosecuting Attorney,,Kelsey Guernsey,REP,841,302,291,248
Jackson,"Spring Arbor Township, Precinct 2",Prosecuting Attorney,,Kelsey Guernsey,REP,1444,541,393,510
Jackson,"Spring Arbor Township, Precinct 3",Prosecuting Attorney,,Kelsey Guernsey,REP,1207,538,323,346
Jackson,"Springport Township, Precinct 1",Prosecuting Attorney,,Kelsey Guernsey,REP,878,822,0,56
Jackson,"Summit Township, Precinct 1JPS",Prosecuting Attorney,,Kelsey Guernsey,REP,914,425,269,220
Jackson,"Summit Township, Precinct 2",Prosecuting Attorney,,Kelsey Guernsey,REP,1436,419,647,370
Jackson,"Summit Township, Precinct 3JPS",Prosecuting Attorney,,Kelsey Guernsey,REP,1140,414,444,282
Jackson,"Summit Township, Precinct 4JPS",Prosecuting Attorney,,Kelsey Guernsey,REP,1270,363,496,411
Jackson,"Summit Township, Precinct 5",Prosecuting Attorney,,Kelsey Guernsey,REP,1238,315,455,468
Jackson,"Summit Township, Precinct 6",Prosecuting Attorney,,Kelsey Guernsey,REP,804,268,293,243
Jackson,"Summit Township, Precinct 7",Prosecuting Attorney,,Kelsey Guernsey,REP,1414,675,409,330
Jackson,"Summit Township, Precinct 8",Prosecuting Attorney,,Kelsey Guernsey,REP,1116,536,326,254
Jackson,"Tompkins Township, Precinct 1",Prosecuting Attorney,,Kelsey Guernsey,REP,1197,759,256,182
Jackson,"Waterloo Township, Precinct 1",Prosecuting Attorney,,Kelsey Guernsey,REP,1265,720,381,164
Jackson,"City of Jackson, Ward 1, Precinct 1",Sheriff,,Gary R. Schuette,REP,752,406,214,132
Jackson,"City of Jackson, Ward 2, Precinct 2",Sheriff,,Gary R. Schuette,REP,187,76,79,32
Jackson,"City of Jackson, Ward 2, Precinct 3",Sheriff,,Gary R. Schuette,REP,789,411,222,156
Jackson,"City of Jackson, Ward 3, Precinct 4",Sheriff,,Gary R. Schuette,REP,591,321,142,128
Jackson,"City of Jackson, Ward 3, Precinct 5",Sheriff,,Gary R. Schuette,REP,742,420,164,158
Jackson,"City of Jackson, Ward 4, Precinct 6",Sheriff,,Gary R. Schuette,REP,764,407,193,164
Jackson,"City of Jackson, Ward 4, Precinct 7",Sheriff,,Gary R. Schuette,REP,614,328,150,136
Jackson,"City of Jackson, Ward 5, Precinct 8",Sheriff,,Gary R. Schuette,REP,1000,469,292,239
Jackson,"City of Jackson, Ward 6, Precinct 9",Sheriff,,Gary R. Schuette,REP,1168,592,326,250
Jackson,"City of Jackson, Ward 6, Precinct 10",Sheriff,,Gary R. Schuette,REP,750,339,202,209
Jackson,"Blackman Charter Township, Precinct 1",Sheriff,,Gary R. Schuette,REP,957,404,312,241
Jackson,"Blackman Charter Township, Precinct 2NW",Sheriff,,Gary R. Schuette,REP,1210,413,370,427
Jackson,"Blackman Charter Township, Precinct 3NW",Sheriff,,Gary R. Schuette,REP,1135,447,465,223
Jackson,"Blackman Charter Township, Precinct 4NW",Sheriff,,Gary R. Schuette,REP,840,382,282,176
Jackson,"Blackman Charter Township, Precinct 5",Sheriff,,Gary R. Schuette,REP,1022,488,270,264
Jackson,"Blackman Charter Township, Precinct 6NW",Sheriff,,Gary R. Schuette,REP,1255,384,487,384
Jackson,"Columbia Township, Precinct 1",Sheriff,,Gary R. Schuette,REP,1247,443,372,432
Jackson,"Columbia Township, Precinct 2",Sheriff,,Gary R. Schuette,REP,958,359,316,283
Jackson,"Columbia Township, Precinct 3COL",Sheriff,,Gary R. Schuette,REP,1546,557,552,437
Jackson,"Concord Township, Precinct 1",Sheriff,,Gary R. Schuette,REP,1324,807,364,153
Jackson,"Grass Lake Charter Township, Precinct 1",Sheriff,,Gary R. Schuette,REP,1295,752,401,142
Jackson,"Grass Lake Charter Township, Precinct 2",Sheriff,,Gary R. Schuette,REP,1134,608,385,141
Jackson,"Grass Lake Charter Township, Precinct 3VIL",Sheriff,,Gary R. Schuette,REP,499,300,153,46
Jackson,"Hanover Township, Precinct 1HH",Sheriff,,Gary R. Schuette,REP,820,393,281,146
Jackson,"Hanover Township, Precinct 2",Sheriff,,Gary R. Schuette,REP,1014,642,250,122
Jackson,"Henrietta Township, Precinct 1NW",Sheriff,,Gary R. Schuette,REP,1057,487,384,186
Jackson,"Henrietta Township, Precinct 2",Sheriff,,Gary R. Schuette,REP,1142,623,357,162
Jackson,"Leoni Township, Precinct 1MC",Sheriff,,Gary R. Schuette,REP,1365,537,603,225
Jackson,"Leoni Township, Precinct 2",Sheriff,,Gary R. Schuette,REP,1423,670,519,234
Jackson,"Leoni Township, Precinct 3",Sheriff,,Gary R. Schuette,REP,1276,567,488,221
Jackson,"Leoni Township, Precinct 4",Sheriff,,Gary R. Schuette,REP,1431,585,524,322
Jackson,"Liberty Township, Precinct 1",Sheriff,,Gary R. Schuette,REP,960,756,0,204
Jackson,"Liberty Township, Precinct 2",Sheriff,,Gary R. Schuette,REP,669,506,0,163
Jackson,"Napoleon Township, Precinct 1NAP",Sheriff,,Gary R. Schuette,REP,1047,606,307,134
Jackson,"Napoleon Township, Precinct 2",Sheriff,,Gary R. Schuette,REP,932,495,263,174
Jackson,"Napoleon Township, Precinct 3NAP",Sheriff,,Gary R. Schuette,REP,1098,565,387,146
Jackson,"Norvell Township, Precinct 1",Sheriff,,Gary R. Schuette,REP,612,375,192,45
Jackson,"Norvell Township, Precinct 2COL",Sheriff,,Gary R. Schuette,REP,746,369,280,97
Jackson,"Parma Township, Precinct 1",Sheriff,,Gary R. Schuette,REP,1115,961,0,154
Jackson,"Pulaski Township, Precinct 1",Sheriff,,Gary R. Schuette,REP,854,776,0,78
Jackson,"Rives Township, Precinct 1",Sheriff,,Gary R. Schuette,REP,1138,555,331,252
Jackson,"Rives Township, Precinct 2",Sheriff,,Gary R. Schuette,REP,938,476,272,190
Jackson,"Sandstone Charter Township, Precinct 1",Sheriff,,Gary R. Schuette,REP,799,363,245,191
Jackson,"Sandstone Charter Township, Precinct 2WEST",Sheriff,,Gary R. Schuette,REP,580,291,139,150
Jackson,"Sandstone Charter Township, Precinct 3",Sheriff,,Gary R. Schuette,REP,542,321,113,108
Jackson,"Spring Arbor Township, Precinct 1",Sheriff,,Gary R. Schuette,REP,852,303,298,251
Jackson,"Spring Arbor Township, Precinct 2",Sheriff,,Gary R. Schuette,REP,1445,541,399,505
Jackson,"Spring Arbor Township, Precinct 3",Sheriff,,Gary R. Schuette,REP,1216,545,319,352
Jackson,"Springport Township, Precinct 1",Sheriff,,Gary R. Schuette,REP,890,835,0,55
Jackson,"Summit Township, Precinct 1JPS",Sheriff,,Gary R. Schuette,REP,932,435,276,221
Jackson,"Summit Township, Precinct 2",Sheriff,,Gary R. Schuette,REP,1457,433,653,371
Jackson,"Summit Township, Precinct 3JPS",Sheriff,,Gary R. Schuette,REP,1167,420,464,283
Jackson,"Summit Township, Precinct 4JPS",Sheriff,,Gary R. Schuette,REP,1275,362,499,414
Jackson,"Summit Township, Precinct 5",Sheriff,,Gary R. Schuette,REP,1238,315,461,462
Jackson,"Summit Township, Precinct 6",Sheriff,,Gary R. Schuette,REP,816,272,295,249
Jackson,"Summit Township, Precinct 7",Sheriff,,Gary R. Schuette,REP,1428,671,419,338
Jackson,"Summit Township, Precinct 8",Sheriff,,Gary R. Schuette,REP,1118,540,324,254
Jackson,"Tompkins Township, Precinct 1",Sheriff,,Gary R. Schuette,REP,1211,771,263,177
Jackson,"Waterloo Township, Precinct 1",Sheriff,,Gary R. Schuette,REP,1271,718,386,167
Jackson,"City of Jackson, Ward 1, Precinct 1",County Clerk and Register of Deeds,,Sabrina Brownlow,DEM,1095,545,397,153
Jackson,"City of Jackson, Ward 2, Precinct 2",County Clerk and Register of Deeds,,Sabrina Brownlow,DEM,219,105,79,35
Jackson,"City of Jackson, Ward 2, Precinct 3",County Clerk and Register of Deeds,,Sabrina Brownlow,DEM,589,277,233,79
Jackson,"City of Jackson, Ward 3, Precinct 4",County Clerk and Register of Deeds,,Sabrina Brownlow,DEM,446,205,175,66
Jackson,"City of Jackson, Ward 3, Precinct 5",County Clerk and Register of Deeds,,Sabrina Brownlow,DEM,528,217,226,85
Jackson,"City of Jackson, Ward 4, Precinct 6",County Clerk and Register of Deeds,,Sabrina Brownlow,DEM,525,222,193,110
Jackson,"City of Jackson, Ward 4, Precinct 7",County Clerk and Register of Deeds,,Sabrina Brownlow,DEM,435,186,166,83
Jackson,"City of Jackson, Ward 5, Precinct 8",County Clerk and Register of Deeds,,Sabrina Brownlow,DEM,993,379,426,188
Jackson,"City of Jackson, Ward 6, Precinct 9",County Clerk and Register of Deeds,,Sabrina Brownlow,DEM,870,348,363,159
Jackson,"City of Jackson, Ward 6, Precinct 10",County Clerk and Register of Deeds,,Sabrina Brownlow,DEM,569,220,211,138
Jackson,"Blackman Charter Township, Precinct 1",County Clerk and Register of Deeds,,Sabrina Brownlow,DEM,493,167,240,86
Jackson,"Blackman Charter Township, Precinct 2NW",County Clerk and Register of Deeds,,Sabrina Brownlow,DEM,582,158,275,149
Jackson,"Blackman Charter Township, Precinct 3NW",County Clerk and Register of Deeds,,Sabrina Brownlow,DEM,663,238,324,101
Jackson,"Blackman Charter Township, Precinct 4NW",County Clerk and Register of Deeds,,Sabrina Brownlow,DEM,631,252,281,98
Jackson,"Blackman Charter Township, Precinct 5",County Clerk and Register of Deeds,,Sabrina Brownlow,DEM,604,240,273,91
Jackson,"Blackman Charter Township, Precinct 6NW",County Clerk and Register of Deeds,,Sabrina Brownlow,DEM,552,112,354,86
Jackson,"Columbia Township, Precinct 1",County Clerk and Register of Deeds,,Sabrina Brownlow,DEM,570,142,293,135
Jackson,"Columbia Township, Precinct 2",County Clerk and Register of Deeds,,Sabrina Brownlow,DEM,362,104,195,63
Jackson,"Columbia Township, Precinct 3COL",County Clerk and Register of Deeds,,Sabrina Brownlow,DEM,567,146,318,103
Jackson,"Concord Township, Precinct 1",County Clerk and Register of Deeds,,Sabrina Brownlow,DEM,361,146,191,24
Jackson,"Grass Lake Charter Township, Precinct 1",County Clerk and Register of Deeds,,Sabrina Brownlow,DEM,534,226,272,36
Jackson,"Grass Lake Charter Township, Precinct 2",County Clerk and Register of Deeds,,Sabrina Brownlow,DEM,533,192,292,49
Jackson,"Grass Lake Charter Township, Precinct 3VIL",County Clerk and Register of Deeds,,Sabrina Brownlow,DEM,290,148,121,21
Jackson,"Hanover Township, Precinct 1HH",County Clerk and Register of Deeds,,Sabrina Brownlow,DEM,249,76,162,11
Jackson,"Hanover Township, Precinct 2",County Clerk and Register of Deeds,,Sabrina Brownlow,DEM,287,109,137,41
Jackson,"Henrietta Township, Precinct 1NW",County Clerk and Register of Deeds,,Sabrina Brownlow,DEM,436,145,243,48
Jackson,"Henrietta Township, Precinct 2",County Clerk and Register of Deeds,,Sabrina Brownlow,DEM,425,139,233,53
Jackson,"Leoni Township, Precinct 1MC",County Clerk and Register of Deeds,,Sabrina Brownlow,DEM,544,127,368,49
Jackson,"Leoni Township, Precinct 2",County Clerk and Register of Deeds,,Sabrina Brownlow,DEM,567,178,334,55
Jackson,"Leoni Township, Precinct 3",County Clerk and Register of Deeds,,Sabrina Brownlow,DEM,611,165,376,70
Jackson,"Leoni Township, Precinct 4",County Clerk and Register of Deeds,,Sabrina Brownlow,DEM,613,163,388,62
Jackson,"Liberty Township, Precinct 1",County Clerk and Register of Deeds,,Sabrina Brownlow,DEM,296,246,0,50
Jackson,"Liberty Township, Precinct 2",County Clerk and Register of Deeds,,Sabrina Brownlow,DEM,216,183,0,33
Jackson,"Napoleon Township, Precinct 1NAP",County Clerk and Register of Deeds,,Sabrina Brownlow,DEM,387,158,199,30
Jackson,"Napoleon Township, Precinct 2",County Clerk and Register of Deeds,,Sabrina Brownlow,DEM,384,126,217,41
Jackson,"Napoleon Township, Precinct 3NAP",County Clerk and Register of Deeds,,Sabrina Brownlow,DEM,405,150,235,20
Jackson,"Norvell Township, Precinct 1",County Clerk and Register of Deeds,,Sabrina Brownlow,DEM,284,105,154,25
Jackson,"Norvell Township, Precinct 2COL",County Clerk and Register of Deeds,,Sabrina Brownlow,DEM,324,117,195,12
Jackson,"Parma Township, Precinct 1",County Clerk and Register of Deeds,,Sabrina Brownlow,DEM,430,382,0,48
Jackson,"Pulaski Township, Precinct 1",County Clerk and Register of Deeds,,Sabrina Brownlow,DEM,215,202,0,13
Jackson,"Rives Township, Precinct 1",County Clerk and Register of Deeds,,Sabrina Brownlow,DEM,442,138,231,73
Jackson,"Rives Township, Precinct 2",County Clerk and Register of Deeds,,Sabrina Brownlow,DEM,314,108,159,47
Jackson,"Sandstone Charter Township, Precinct 1",County Clerk and Register of Deeds,,Sabrina Brownlow,DEM,264,84,135,45
Jackson,"Sandstone Charter Township, Precinct 2WEST",County Clerk and Register of Deeds,,Sabrina Brownlow,DEM,155,70,65,20
Jackson,"Sandstone Charter Township, Precinct 3",County Clerk and Register of Deeds,,Sabrina Brownlow,DEM,173,76,68,29
Jackson,"Spring Arbor Township, Precinct 1",County Clerk and Register of Deeds,,Sabrina Brownlow,DEM,303,84,166,53
Jackson,"Spring Arbor Township, Precinct 2",County Clerk and Register of Deeds,,Sabrina Brownlow,DEM,471,111,241,119
Jackson,"Spring Arbor Township, Precinct 3",County Clerk and Register of Deeds,,Sabrina Brownlow,DEM,396,132,188,76
Jackson,"Springport Township, Precinct 1",County Clerk and Register of Deeds,,Sabrina Brownlow,DEM,259,251,0,8
Jackson,"Summit Township, Precinct 1JPS",County Clerk and Register of Deeds,,Sabrina Brownlow,DEM,575,222,261,92
Jackson,"Summit Township, Precinct 2",County Clerk and Register of Deeds,,Sabrina Brownlow,DEM,708,188,413,107
Jackson,"Summit Township, Precinct 3JPS",County Clerk and Register of Deeds,,Sabrina Brownlow,DEM,661,205,338,118
Jackson,"Summit Township, Precinct 4JPS",County Clerk and Register of Deeds,,Sabrina Brownlow,DEM,584,123,316,145
Jackson,"Summit Township, Precinct 5",County Clerk and Register of Deeds,,Sabrina Brownlow,DEM,519,110,274,135
Jackson,"Summit Township, Precinct 6",County Clerk and Register of Deeds,,Sabrina Brownlow,DEM,349,78,198,73
Jackson,"Summit Township, Precinct 7",County Clerk and Register of Deeds,,Sabrina Brownlow,DEM,651,217,339,95
Jackson,"Summit Township, Precinct 8",County Clerk and Register of Deeds,,Sabrina Brownlow,DEM,624,222,301,101
