county,precinct,office,district,party,candidate,election_day,early_voting,votes
Alger,"Mathias Township, Precinct 1",President,,,Cherunda Lynn Fox,0,0,0
Alger,"Munising Township, Precinct 1",President,,,Cherunda Lynn Fox,0,0,0
Alger,"Onota Township, Precinct 1",President,,,Cherunda Lynn Fox,0,0,0
Alger,"Rock River Township, Precinct 1",President,,,Cherunda Lynn Fox,0,0,0
Alger,"City of Munising, Precinct 1",President,,,Peter Sonski,0,0,0
Alger,"AuTrain Township, Precinct 1",President,,,Peter Sonski,0,0,0
Alger,"Burt Township, Precinct 1",President,,,Peter Sonski,0,0,0
Alger,"Grand Island Township, Precinct 1",President,,,Peter Sonski,0,0,0
Alger,"Limestone Township, Precinct 1",President,,,Peter Sonski,0,0,0
Alger,"Mathias Township, Precinct 1",President,,,Peter Sonski,0,0,0
Alger,"Munising Township, Precinct 1",President,,,Peter Sonski,0,0,0
Alger,"Onota Township, Precinct 1",President,,,Peter Sonski,0,0,0
Alger,"Rock River Township, Precinct 1",President,,,Peter Sonski,0,0,0
Alger,"City of Munising, Precinct 1",U.S. Senate,,DEM,Elissa Slotkin,427,83,510
Alger,"AuTrain Township, Precinct 1",U.S. Senate,,DEM,Elissa Slotkin,232,37,269
Alger,"Burt Township, Precinct 1",U.S. Senate,,DEM,Elissa Slotkin,136,2,138
Alger,"Grand Island Township, Precinct 1",U.S. Senate,,DEM,Elissa Slotkin,12,0,12
Alger,"Limestone Township, Precinct 1",U.S. Senate,,DEM,Elissa Slotkin,99,7,106
Alger,"Mathias Township, Precinct 1",U.S. Senate,,DEM,Elissa Slotkin,128,5,133
Alger,"Munising Township, Precinct 1",U.S. Senate,,DEM,Elissa Slotkin,349,47,396
Alger,"Onota Township, Precinct 1",U.S. Senate,,DEM,Elissa Slotkin,150,11,161
Alger,"Rock River Township, Precinct 1",U.S. Senate,,DEM,Elissa Slotkin,285,37,322
Alger,"City of Munising, Precinct 1",U.S. Senate,,REP,Mike Rogers,414,104,518
Alger,"AuTrain Township, Precinct 1",U.S. Senate,,REP,Mike Rogers,373,106,479
Alger,"Burt Township, Precinct 1",U.S. Senate,,REP,Mike Rogers,207,7,214
Alger,"Grand Island Township, Precinct 1",U.S. Senate,,REP,Mike Rogers,9,4,13
Alger,"Limestone Township, Precinct 1",U.S. Senate,,REP,Mike Rogers,153,16,169
Alger,"Mathias Township, Precinct 1",U.S. Senate,,REP,Mike Rogers,159,15,174
Alger,"Munising Township, Precinct 1",U.S. Senate,,REP,Mike Rogers,687,158,845
Alger,"Onota Township, Precinct 1",U.S. Senate,,REP,Mike Rogers,148,16,164
Alger,"Rock River Township, Precinct 1",U.S. Senate,,REP,Mike Rogers,343,83,426
Alger,"City of Munising, Precinct 1",U.S. Senate,,LIB,Joseph Solis-Mullen,12,2,14
Alger,"AuTrain Township, Precinct 1",U.S. Senate,,LIB,Joseph Solis-Mullen,1,3,4
Alger,"Burt Township, Precinct 1",U.S. Senate,,LIB,Joseph Solis-Mullen,3,0,3
Alger,"Grand Island Township, Precinct 1",U.S. Senate,,LIB,Joseph Solis-Mullen,0,0,0
Alger,"Limestone Township, Precinct 1",U.S. Senate,,LIB,Joseph Solis-Mullen,2,0,2
Alger,"Mathias Township, Precinct 1",U.S. Senate,,LIB,Joseph Solis-Mullen,1,0,1
Alger,"Munising Township, Precinct 1",U.S. Senate,,LIB,Joseph Solis-Mullen,7,1,8
Alger,"Onota Township, Precinct 1",U.S. Senate,,LIB,Joseph Solis-Mullen,3,1,4
Alger,"Rock River Township, Precinct 1",U.S. Senate,,LIB,Joseph Solis-Mullen,8,0,8
Alger,"City of Munising, Precinct 1",U.S. Senate,,UST,Dave Stein,7,1,8
Alger,"AuTrain Township, Precinct 1",U.S. Senate,,UST,Dave Stein,4,0,4
Alger,"Burt Township, Precinct 1",U.S. Senate,,UST,Dave Stein,1,0,1
Alger,"Grand Island Township, Precinct 1",U.S. Senate,,UST,Dave Stein,0,0,0
Alger,"Limestone Township, Precinct 1",U.S. Senate,,UST,Dave Stein,0,0,0
Alger,"Mathias Township, Precinct 1",U.S. Senate,,UST,Dave Stein,2,0,2
Alger,"Munising Township, Precinct 1",U.S. Senate,,UST,Dave Stein,7,1,8
Alger,"Onota Township, Precinct 1",U.S. Senate,,UST,Dave Stein,0,0,0
Alger,"Rock River Township, Precinct 1",U.S. Senate,,UST,Dave Stein,4,0,4
Alger,"City of Munising, Precinct 1",U.S. Senate,,GRN,Douglas P. Marsh,4,2,6
Alger,"AuTrain Township, Precinct 1",U.S. Senate,,GRN,Douglas P. Marsh,3,0,3
Alger,"Burt Township, Precinct 1",U.S. Senate,,GRN,Douglas P. Marsh,2,0,2
Alger,"Grand Island Township, Precinct 1",U.S. Senate,,GRN,Douglas P. Marsh,1,0,1
Alger,"Limestone Township, Precinct 1",U.S. Senate,,GRN,Douglas P. Marsh,3,0,3
Alger,"Mathias Township, Precinct 1",U.S. Senate,,GRN,Douglas P. Marsh,1,0,1
Alger,"Munising Township, Precinct 1",U.S. Senate,,GRN,Douglas P. Marsh,3,1,4
Alger,"Onota Township, Precinct 1",U.S. Senate,,GRN,Douglas P. Marsh,1,0,1
Alger,"Rock River Township, Precinct 1",U.S. Senate,,GRN,Douglas P. Marsh,3,0,3
Alger,"City of Munising, Precinct 1",U.S. Senate,,NLP,Doug Dern,2,0,2
Alger,"AuTrain Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,1,0,1
Alger,"Burt Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,1,0,1
Alger,"Grand Island Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,0,0,0
Alger,"Limestone Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,1,0,1
Alger,"Mathias Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,1,0,1
Alger,"Munising Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,5,0,5
Alger,"Onota Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,1,0,1
Alger,"Rock River Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,1,1,2
Alger,"City of Munising, Precinct 1",U.S. Senate,,,James Chapman,0,0,0
Alger,"AuTrain Township, Precinct 1",U.S. Senate,,,James Chapman,0,0,0
Alger,"Burt Township, Precinct 1",U.S. Senate,,,James Chapman,0,0,0
Alger,"Grand Island Township, Precinct 1",U.S. Senate,,,James Chapman,0,0,0
Alger,"Limestone Township, Precinct 1",U.S. Senate,,,James Chapman,0,0,0
Alger,"Mathias Township, Precinct 1",U.S. Senate,,,James Chapman,0,0,0
Alger,"Munising Township, Precinct 1",U.S. Senate,,,James Chapman,0,0,0
Alger,"Onota Township, Precinct 1",U.S. Senate,,,James Chapman,0,0,0
Alger,"Rock River Township, Precinct 1",U.S. Senate,,,James Chapman,0,0,0
Alger,"City of Munising, Precinct 1",U.S. Senate,,,Marcus A. Irvine,0,0,0
Alger,"AuTrain Township, Precinct 1",U.S. Senate,,,Marcus A. Irvine,0,0,0
Alger,"Burt Township, Precinct 1",U.S. Senate,,,Marcus A. Irvine,0,0,0
Alger,"Grand Island Township, Precinct 1",U.S. Senate,,,Marcus A. Irvine,0,0,0
Alger,"Limestone Township, Precinct 1",U.S. Senate,,,Marcus A. Irvine,0,0,0
Alger,"Mathias Township, Precinct 1",U.S. Senate,,,Marcus A. Irvine,0,0,0
Alger,"Munising Township, Precinct 1",U.S. Senate,,,Marcus A. Irvine,0,0,0
Alger,"Onota Township, Precinct 1",U.S. Senate,,,Marcus A. Irvine,0,0,0
Alger,"Rock River Township, Precinct 1",U.S. Senate,,,Marcus A. Irvine,0,0,0
Alger,"City of Munising, Precinct 1",U.S. Senate,,,Valerie Lee Willis,0,0,0
Alger,"AuTrain Township, Precinct 1",U.S. Senate,,,Valerie Lee Willis,0,0,0
Alger,"Burt Township, Precinct 1",U.S. Senate,,,Valerie Lee Willis,0,0,0
Alger,"Grand Island Township, Precinct 1",U.S. Senate,,,Valerie Lee Willis,0,0,0
Alger,"Limestone Township, Precinct 1",U.S. Senate,,,Valerie Lee Willis,0,0,0
Alger,"Mathias Township, Precinct 1",U.S. Senate,,,Valerie Lee Willis,0,0,0
Alger,"Munising Township, Precinct 1",U.S. Senate,,,Valerie Lee Willis,0,0,0
Alger,"Onota Township, Precinct 1",U.S. Senate,,,Valerie Lee Willis,0,0,0
Alger,"Rock River Township, Precinct 1",U.S. Senate,,,Valerie Lee Willis,0,0,0
Alger,"City of Munising, Precinct 1",U.S. House,1,DEM,Callie Barr,416,83,499
Alger,"AuTrain Township, Precinct 1",U.S. House,1,DEM,Callie Barr,214,39,253
Alger,"Burt Township, Precinct 1",U.S. House,1,DEM,Callie Barr,145,2,147
Alger,"Grand Island Township, Precinct 1",U.S. House,1,DEM,Callie Barr,13,1,14
Alger,"Limestone Township, Precinct 1",U.S. House,1,DEM,Callie Barr,103,8,111
Alger,"Mathias Township, Precinct 1",U.S. House,1,DEM,Callie Barr,128,5,133
Alger,"Munising Township, Precinct 1",U.S. House,1,DEM,Callie Barr,351,46,397
Alger,"Onota Township, Precinct 1",U.S. House,1,DEM,Callie Barr,154,11,165
Alger,"Rock River Township, Precinct 1",U.S. House,1,DEM,Callie Barr,289,38,327
Alger,"City of Munising, Precinct 1",U.S. House,1,REP,Jack Bergman,432,106,538
Alger,"AuTrain Township, Precinct 1",U.S. House,1,REP,Jack Bergman,396,106,502
Alger,"Burt Township, Precinct 1",U.S. House,1,REP,Jack Bergman,201,7,208
Alger,"Grand Island Township, Precinct 1",U.S. House,1,REP,Jack Bergman,8,3,11
Alger,"Limestone Township, Precinct 1",U.S. House,1,REP,Jack Bergman,150,15,165
Alger,"Mathias Township, Precinct 1",U.S. House,1,REP,Jack Bergman,160,15,175
Alger,"Munising Township, Precinct 1",U.S. House,1,REP,Jack Bergman,682,163,845
Alger,"Onota Township, Precinct 1",U.S. House,1,REP,Jack Bergman,143,16,159
Alger,"Rock River Township, Precinct 1",U.S. House,1,REP,Jack Bergman,333,82,415
Alger,"City of Munising, Precinct 1",U.S. House,1,LIB,Andrew Gale,8,3,11
Alger,"AuTrain Township, Precinct 1",U.S. House,1,LIB,Andrew Gale,1,1,2
Alger,"Burt Township, Precinct 1",U.S. House,1,LIB,Andrew Gale,3,0,3
Alger,"Grand Island Township, Precinct 1",U.S. House,1,LIB,Andrew Gale,0,0,0
Alger,"Limestone Township, Precinct 1",U.S. House,1,LIB,Andrew Gale,3,0,3
Alger,"Mathias Township, Precinct 1",U.S. House,1,LIB,Andrew Gale,2,0,2
Alger,"Munising Township, Precinct 1",U.S. House,1,LIB,Andrew Gale,10,1,11
Alger,"Onota Township, Precinct 1",U.S. House,1,LIB,Andrew Gale,3,1,4
Alger,"Rock River Township, Precinct 1",U.S. House,1,LIB,Andrew Gale,4,1,5
Alger,"City of Munising, Precinct 1",U.S. House,1,WCP,Liz Hakola,16,0,16
Alger,"AuTrain Township, Precinct 1",U.S. House,1,WCP,Liz Hakola,7,1,8
Alger,"Burt Township, Precinct 1",U.S. House,1,WCP,Liz Hakola,6,0,6
Alger,"Grand Island Township, Precinct 1",U.S. House,1,WCP,Liz Hakola,1,0,1
Alger,"Limestone Township, Precinct 1",U.S. House,1,WCP,Liz Hakola,3,0,3
Alger,"Mathias Township, Precinct 1",U.S. House,1,WCP,Liz Hakola,6,0,6
Alger,"Munising Township, Precinct 1",U.S. House,1,WCP,Liz Hakola,25,1,26
Alger,"Onota Township, Precinct 1",U.S. House,1,WCP,Liz Hakola,1,0,1
Alger,"Rock River Township, Precinct 1",U.S. House,1,WCP,Liz Hakola,17,1,18
Alger,"City of Munising, Precinct 1",State House,109,DEM,Jenn Hill,416,84,500
Alger,"AuTrain Township, Precinct 1",State House,109,DEM,Jenn Hill,227,38,265
Alger,"Burt Township, Precinct 1",State House,109,DEM,Jenn Hill,143,2,145
Alger,"Grand Island Township, Precinct 1",State House,109,DEM,Jenn Hill,12,1,13
Alger,"Limestone Township, Precinct 1",State House,109,DEM,Jenn Hill,100,6,106
Alger,"Mathias Township, Precinct 1",State House,109,DEM,Jenn Hill,123,5,128
Alger,"Munising Township, Precinct 1",State House,109,DEM,Jenn Hill,370,50,420
Alger,"Onota Township, Precinct 1",State House,109,DEM,Jenn Hill,147,12,159
Alger,"Rock River Township, Precinct 1",State House,109,DEM,Jenn Hill,287,38,325
Alger,"City of Munising, Precinct 1",State House,109,REP,Karl Bohnak,465,107,572
Alger,"AuTrain Township, Precinct 1",State House,109,REP,Karl Bohnak,394,108,502
Alger,"Burt Township, Precinct 1",State House,109,REP,Karl Bohnak,212,7,219
Alger,"Grand Island Township, Precinct 1",State House,109,REP,Karl Bohnak,10,3,13
Alger,"Limestone Township, Precinct 1",State House,109,REP,Karl Bohnak,162,17,179
Alger,"Mathias Township, Precinct 1",State House,109,REP,Karl Bohnak,174,14,188
Alger,"Munising Township, Precinct 1",State House,109,REP,Karl Bohnak,705,160,865
Alger,"Onota Township, Precinct 1",State House,109,REP,Karl Bohnak,157,16,173
Alger,"Rock River Township, Precinct 1",State House,109,REP,Karl Bohnak,364,84,448
Alger,"City of Munising, Precinct 1",State Board of Education,,DEM,Theodore Jones,360,77,437
Alger,"AuTrain Township, Precinct 1",State Board of Education,,DEM,Theodore Jones,196,30,226
Alger,"Burt Township, Precinct 1",State Board of Education,,DEM,Theodore Jones,110,2,112
Alger,"Grand Island Township, Precinct 1",State Board of Education,,DEM,Theodore Jones,12,0,12
Alger,"Limestone Township, Precinct 1",State Board of Education,,DEM,Theodore Jones,92,7,99
Alger,"Mathias Township, Precinct 1",State Board of Education,,DEM,Theodore Jones,106,5,111
Alger,"Munising Township, Precinct 1",State Board of Education,,DEM,Theodore Jones,293,40,333
Alger,"Onota Township, Precinct 1",State Board of Education,,DEM,Theodore Jones,131,10,141
