county,precinct,office,district,candidate,party,election_day,av_counting_boards,early_voting,votes
Isabella,"Union Charter Township, Precinct 2A",U.S. Senate,,Over Votes,,2,0,1,3
Isabella,"Union Charter Township, Precinct 2A",U.S. Senate,,Under Votes,,26,19,7,52
Isabella,"Union Charter Township, Precinct 2A",U.S. House,2,Michael Lynch,DEM,456,426,186,1068
Isabella,"Union Charter Township, Precinct 2A",U.S. House,2,John R. Moolenaar,REP,528,225,199,952
Isabella,"Union Charter Township, Precinct 2A",U.S. House,2,Ben DeJong,LIB,35,6,5,46
Isabella,"Union Charter Township, Precinct 2A",U.S. House,2,Scott Adams,UST,29,6,2,37
Isabella,"Union Charter Township, Precinct 2A",U.S. House,2,Write-ins,,3,2,0,5
Isabella,"Union Charter Township, Precinct 2A",U.S. House,2,Over Votes,,1,1,0,2
Isabella,"Union Charter Township, Precinct 2A",U.S. House,2,Under Votes,,44,22,13,79
Isabella,"Union Charter Township, Precinct 2A",State House,92,Timothy Odykirk,DEM,508,451,209,1168
Isabella,"Union Charter Township, Precinct 2A",State House,92,Jerry Neyer,REP,529,211,179,919
Isabella,"Union Charter Township, Precinct 2A",State House,92,Write-ins,,6,5,3,14
Isabella,"Union Charter Township, Precinct 2A",State House,92,Over Votes,,1,0,1,2
Isabella,"Union Charter Township, Precinct 2A",State House,92,Under Votes,,52,21,13,86
Isabella,"Union Charter Township, Precinct 2A",Member of the State Board of Education,,Theodore Jones,DEM,439,423,180,1042
Isabella,"Union Charter Township, Precinct 2A",Member of the State Board of Education,,Adam Frederick Zemke,DEM,390,401,171,962
Isabella,"Union Charter Township, Precinct 2A",Member of the State Board of Education,,Tom McMillin,REP,468,186,165,819
Isabella,"Union Charter Township, Precinct 2A",Member of the State Board of Education,,Nikki Snyder,REP,490,201,171,862
Isabella,"Union Charter Township, Precinct 2A",Member of the State Board of Education,,Scotty Boman,LIB,38,5,14,57
Isabella,"Union Charter Township, Precinct 2A",Member of the State Board of Education,,Ted Gerrard,UST,19,4,4,27
Isabella,"Union Charter Township, Precinct 2A",Member of the State Board of Education,,Christine C. Schwartz,UST,26,12,4,42
Isabella,"Union Charter Township, Precinct 2A",Member of the State Board of Education,,Mary Anne Hering,Working Class,102,34,22,158
Isabella,"Union Charter Township, Precinct 2A",Member of the State Board of Education,,Write-ins,,3,2,1,6
Isabella,"Union Charter Township, Precinct 2A",Member of the State Board of Education,,Over Votes,,0,0,0,0
Isabella,"Union Charter Township, Precinct 2A",Member of the State Board of Education,,Under Votes,,217,108,78,403
Isabella,"Union Charter Township, Precinct 2A",Regent of the University of Michigan,,Denise Ilitch,DEM,456,418,187,1061
Isabella,"Union Charter Township, Precinct 2A",Regent of the University of Michigan,,Shauna Ryder Diggs,DEM,435,424,176,1035
Isabella,"Union Charter Township, Precinct 2A",Regent of the University of Michigan,,Carl Meyers,REP,509,199,172,880
Isabella,"Union Charter Township, Precinct 2A",Regent of the University of Michigan,,Sevag Vartanian,REP,434,168,153,755
Isabella,"Union Charter Township, Precinct 2A",Regent of the University of Michigan,,Andrew Chadderdon,LIB,46,13,13,72
Isabella,"Union Charter Township, Precinct 2A",Regent of the University of Michigan,,Donna M. Oetman,UST,54,23,8,85
Isabella,"Union Charter Township, Precinct 2A",Regent of the University of Michigan,,Write-ins,,7,4,2,13
Isabella,"Union Charter Township, Precinct 2A",Regent of the University of Michigan,,Over Votes,,0,0,0,0
Isabella,"Union Charter Township, Precinct 2A",Regent of the University of Michigan,,Under Votes,,251,127,99,477
Isabella,"Union Charter Township, Precinct 2A",Regent of the University of Michigan,,Huwaida Arraf,,0,1,0,1
Isabella,"Union Charter Township, Precinct 2A",Trustee of Michigan State University,,Rebecca Bahar-Cook,DEM,456,429,186,1071
Isabella,"Union Charter Township, Precinct 2A",Trustee of Michigan State University,,Thomas Stallworth III,DEM,397,406,167,970
Isabella,"Union Charter Township, Precinct 2A",Trustee of Michigan State University,,Mike Balow,REP,483,186,159,828
Isabella,"Union Charter Township, Precinct 2A",Trustee of Michigan State University,,Julie Maday,REP,470,195,158,823
Isabella,"Union Charter Township, Precinct 2A",Trustee of Michigan State University,,Grant T. Baker,LIB,39,5,10,54
Isabella,"Union Charter Township, Precinct 2A",Trustee of Michigan State University,,Janet M. Sanger,UST,35,13,14,62
Isabella,"Union Charter Township, Precinct 2A",Trustee of Michigan State University,,John Paul Sanger,UST,22,6,5,33
Isabella,"Union Charter Township, Precinct 2A",Trustee of Michigan State University,,John Anthony La Pietra,GRE,31,11,11,53
Isabella,"Union Charter Township, Precinct 2A",Trustee of Michigan State University,,Write-ins,,7,3,4,14
Isabella,"Union Charter Township, Precinct 2A",Trustee of Michigan State University,,Over Votes,,0,0,0,0
Isabella,"Union Charter Township, Precinct 2A",Trustee of Michigan State University,,Under Votes,,252,122,96,470
Isabella,"Union Charter Township, Precinct 2A",Governor of Wayne State University,,Rasha Demashkieh,DEM,413,406,170,989
Isabella,"Union Charter Township, Precinct 2A",Governor of Wayne State University,,Mark T. Gaffney,DEM,404,407,173,984
Isabella,"Union Charter Township, Precinct 2A",Governor of Wayne State University,,Michael Busuito,REP,467,190,158,815
Isabella,"Union Charter Township, Precinct 2A",Governor of Wayne State University,,Sunny Reddy,REP,458,189,156,803
Isabella,"Union Charter Township, Precinct 2A",Governor of Wayne State University,,Farid Ishac,LIB,26,4,5,35
Isabella,"Union Charter Township, Precinct 2A",Governor of Wayne State University,,William Mohr II,UST,26,8,6,40
Isabella,"Union Charter Township, Precinct 2A",Governor of Wayne State University,,Sami Makhoul,GRE,15,7,5,27
Isabella,"Union Charter Township, Precinct 2A",Governor of Wayne State University,,Suzanne Roehrig,Working Class,75,24,15,114
Isabella,"Union Charter Township, Precinct 2A",Governor of Wayne State University,,Kathleen Oakford,NLP,38,4,8,50
Isabella,"Union Charter Township, Precinct 2A",Governor of Wayne State University,,Write-ins,,5,3,4,12
Isabella,"Union Charter Township, Precinct 2A",Governor of Wayne State University,,Over Votes,,0,0,0,0
Isabella,"Union Charter Township, Precinct 2A",Governor of Wayne State University,,Under Votes,,265,134,110,509
Isabella,"Union Charter Township, Precinct 2A",County Prosecuting Attorney,,Mark Kowalczyk,REP,784,362,263,1409
Isabella,"Union Charter Township, Precinct 2A",County Prosecuting Attorney,,Write-ins,,48,15,14,77
Isabella,"Union Charter Township, Precinct 2A",County Prosecuting Attorney,,Over Votes,,0,0,0,0
Isabella,"Union Charter Township, Precinct 2A",County Prosecuting Attorney,,Under Votes,,263,311,128,702
Isabella,"Union Charter Township, Precinct 2A",County Sheriff,,Michael Main,REP,785,367,266,1418
Isabella,"Union Charter Township, Precinct 2A",County Sheriff,,Write-ins,,50,17,15,82
Isabella,"Union Charter Township, Precinct 2A",County Sheriff,,Over Votes,,0,0,0,0
Isabella,"Union Charter Township, Precinct 2A",County Sheriff,,Under Votes,,260,304,124,688
Isabella,"Union Charter Township, Precinct 2A",County Clerk,,Patti Sandel,DEM,502,434,197,1133
Isabella,"Union Charter Township, Precinct 2A",County Clerk,,Minde B. Lux,REP,524,223,183,930
Isabella,"Union Charter Township, Precinct 2A",County Clerk,,Write-ins,,3,2,2,7
Isabella,"Union Charter Township, Precinct 2A",County Clerk,,Over Votes,,0,0,0,0
Isabella,"Union Charter Township, Precinct 2A",County Clerk,,Under Votes,,67,29,23,119
Isabella,"Union Charter Township, Precinct 2A",County Treasurer,,Kathleen M. Schafer,REP,785,356,252,1393
Isabella,"Union Charter Township, Precinct 2A",County Treasurer,,Write-ins,,44,18,15,77
Isabella,"Union Charter Township, Precinct 2A",County Treasurer,,Over Votes,,0,0,0,0
Isabella,"Union Charter Township, Precinct 2A",County Treasurer,,Under Votes,,266,314,138,718
Isabella,"Union Charter Township, Precinct 2A",County Register of Deeds,,Karen R. Jackson,REP,777,353,255,1385
Isabella,"Union Charter Township, Precinct 2A",County Register of Deeds,,Write-ins,,46,18,13,77
Isabella,"Union Charter Township, Precinct 2A",County Register of Deeds,,Over Votes,,0,1,0,1
Isabella,"Union Charter Township, Precinct 2A",County Register of Deeds,,Under Votes,,272,316,137,725
Isabella,"Union Charter Township, Precinct 2A",County Road Commissioner,,Bob Busch,DEM,500,444,203,1147
Isabella,"Union Charter Township, Precinct 2A",County Road Commissioner,,Kelly D. Beltinck,REP,568,268,194,1030
Isabella,"Union Charter Township, Precinct 2A",County Road Commissioner,,Patrick J. Recker,REP,500,217,177,894
Isabella,"Union Charter Township, Precinct 2A",County Road Commissioner,,Write-ins,,14,9,2,25
Isabella,"Union Charter Township, Precinct 2A",County Road Commissioner,,Over Votes,,0,0,0,0
Isabella,"Union Charter Township, Precinct 2A",County Road Commissioner,,Under Votes,,609,438,234,1281
Isabella,"Union Charter Township, Precinct 2A",County Drain Commissioner,,Ryon Skalitzky,DEM,476,425,196,1097
Isabella,"Union Charter Township, Precinct 2A",County Drain Commissioner,,Robert J. Willoughby,REP,542,226,179,947
Isabella,"Union Charter Township, Precinct 2A",County Drain Commissioner,,Write-ins,,8,2,2,12
Isabella,"Union Charter Township, Precinct 2A",County Drain Commissioner,,Over Votes,,0,0,0,0
Isabella,"Union Charter Township, Precinct 2A",County Drain Commissioner,,Under Votes,,70,35,28,133
Isabella,"Union Charter Township, Precinct 2A",County Commissioner 6th District,,Steve Swaney,DEM,700,499,243,1442
Isabella,"Union Charter Township, Precinct 2A",County Commissioner 6th District,,Write-ins,,79,17,19,115
Isabella,"Union Charter Township, Precinct 2A",County Commissioner 6th District,,Over Votes,,0,1,0,1
Isabella,"Union Charter Township, Precinct 2A",County Commissioner 6th District,,Under Votes,,317,171,143,631
Isabella,"Union Charter Township, Precinct 2A",Union Township Supervisor,,Bryan Mielke,DEM,681,496,245,1422
Isabella,"Union Charter Township, Precinct 2A",Union Township Supervisor,,Write-ins,,70,18,18,106
Isabella,"Union Charter Township, Precinct 2A",Union Township Supervisor,,Over Votes,,0,2,0,2
Isabella,"Union Charter Township, Precinct 2A",Union Township Supervisor,,Under Votes,,345,172,142,659
Isabella,"Union Charter Township, Precinct 2A",Union Township Clerk,,Lisa Cody,DEM,677,497,249,1423
Isabella,"Union Charter Township, Precinct 2A",Union Township Clerk,,Write-ins,,67,16,14,97
Isabella,"Union Charter Township, Precinct 2A",Union Township Clerk,,Over Votes,,0,0,0,0
Isabella,"Union Charter Township, Precinct 2A",Union Township Clerk,,Under Votes,,352,175,142,669
Isabella,"Union Charter Township, Precinct 2A",Union Township Treasurer,,Steffany Stine,DEM,460,420,193,1073
Isabella,"Union Charter Township, Precinct 2A",Union Township Treasurer,,Lori Rogers,REP,546,226,180,952
Isabella,"Union Charter Township, Precinct 2A",Union Township Treasurer,,Write-ins,,4,1,2,7
Isabella,"Union Charter Township, Precinct 2A",Union Township Treasurer,,Over Votes,,0,1,0,1
Isabella,"Union Charter Township, Precinct 2A",Union Township Treasurer,,Under Votes,,86,40,30,156
Isabella,"Union Charter Township, Precinct 2A",Union Township Trustee,,Jeff Brown,DEM,493,444,195,1132
Isabella,"Union Charter Township, Precinct 2A",Union Township Trustee,,Tim Lannen,DEM,467,433,189,1089
Isabella,"Union Charter Township, Precinct 2A",Union Township Trustee,,Miranda Ley,DEM,505,438,208,1151
Isabella,"Union Charter Township, Precinct 2A",Union Township Trustee,,James R. Thering Jr.,DEM,454,423,186,1063
Isabella,"Union Charter Township, Precinct 2A",Union Township Trustee,,Sarvjit Chowdhary,REP,493,189,171,853
Isabella,"Union Charter Township, Precinct 2A",Union Township Trustee,,Brian A. Smith,REP,530,217,180,927
Isabella,"Union Charter Township, Precinct 2A",Union Township Trustee,,Write-ins,,35,9,5,49
Isabella,"Union Charter Township, Precinct 2A",Union Township Trustee,,Over Votes,,4,0,0,4
Isabella,"Union Charter Township, Precinct 2A",Union Township Trustee,,Under Votes,,1403,599,486,2488
Isabella,"Union Charter Township, Precinct 2A",Justice of Supreme Court 8 Year Term,,Andrew Fink,,310,138,101,549
Isabella,"Union Charter Township, Precinct 2A",Justice of Supreme Court 8 Year Term,,Kimberly Ann Thomas,,461,406,189,1056
Isabella,"Union Charter Township, Precinct 2A",Justice of Supreme Court 8 Year Term,,Write-ins,,23,3,7,33
Isabella,"Union Charter Township, Precinct 2A",Justice of Supreme Court 8 Year Term,,Over Votes,,0,2,0,2
Isabella,"Union Charter Township, Precinct 2A",Justice of Supreme Court 8 Year Term,,Under Votes,,302,139,108,549
Isabella,"Union Charter Township, Precinct 2A",Justice of Supreme Court Incumbent Position Partial Term Ending 01/01/2029,,Kyra Harris Bolden,,520,438,201,1159
Isabella,"Union Charter Township, Precinct 2A",Justice of Supreme Court Incumbent Position Partial Term Ending 01/01/2029,,Patrick William O'Grady,,250,114,89,453
Isabella,"Union Charter Township, Precinct 2A",Justice of Supreme Court Incumbent Position Partial Term Ending 01/01/2029,,Write-ins,,24,6,8,38
Isabella,"Union Charter Township, Precinct 2A",Justice of Supreme Court Incumbent Position Partial Term Ending 01/01/2029,,Over Votes,,1,1,0,2
Isabella,"Union Charter Township, Precinct 2A",Justice of Supreme Court Incumbent Position Partial Term Ending 01/01/2029,,Under Votes,,301,129,107,537
Isabella,"Union Charter Township, Precinct 2A",Judge of Court of Appeals 4th District Incumbent 6 Year Term,,Stephen L. Borrello,,653,390,201,1244
Isabella,"Union Charter Township, Precinct 2A",Judge of Court of Appeals 4th District Incumbent 6 Year Term,,Write-ins,,36,13,17,66
Isabella,"Union Charter Township, Precinct 2A",Judge of Court of Appeals 4th District Incumbent 6 Year Term,,Over Votes,,0,0,0,0
Isabella,"Union Charter Township, Precinct 2A",Judge of Court of Appeals 4th District Incumbent 6 Year Term,,Under Votes,,406,285,187,878
Isabella,"Union Charter Township, Precinct 2A",Judge of Court of Appeals 4th District Incumbent Position Partial Term Ending 01/01/2027,,Allie Greenleaf Maldonado,,653,399,207,1259
Isabella,"Union Charter Township, Precinct 2A",Judge of Court of Appeals 4th District Incumbent Position Partial Term Ending 01/01/2027,,Write-ins,,37,11,17,65
Isabella,"Union Charter Township, Precinct 2A",Judge of Court of Appeals 4th District Incumbent Position Partial Term Ending 01/01/2027,,Over Votes,,0,0,0,0
Isabella,"Union Charter Township, Precinct 2A",Judge of Court of Appeals 4th District Incumbent Position Partial Term Ending 01/01/2027,,Under Votes,,406,278,181,865
Isabella,"Union Charter Township, Precinct 2A",Judge of Circuit Court 21st Circuit Non-Incumbent,,JEB Allen,,646,382,205,1233
Isabella,"Union Charter Township, Precinct 2A",Judge of Circuit Court 21st Circuit Non-Incumbent,,Write-ins,,34,14,16,64
Isabella,"Union Charter Township, Precinct 2A",Judge of Circuit Court 21st Circuit Non-Incumbent,,Over Votes,,0,0,0,0
Isabella,"Union Charter Township, Precinct 2A",Judge of Circuit Court 21st Circuit Non-Incumbent,,Under Votes,,415,292,184,891
Isabella,"Union Charter Township, Precinct 2A",Judge of Probate Court Incumbent,,Stuart Black,,666,403,220,1289
Isabella,"Union Charter Township, Precinct 2A",Judge of Probate Court Incumbent,,Write-ins,,28,10,13,51
Isabella,"Union Charter Township, Precinct 2A",Judge of Probate Court Incumbent,,Over Votes,,0,0,0,0
Isabella,"Union Charter Township, Precinct 2A",Judge of Probate Court Incumbent,,Under Votes,,401,275,172,848
Isabella,"Union Charter Township, Precinct 2A",Mid Michigan College Board of Trustees 6 Year Term,,Richard Allen,,436,289,155,880
Isabella,"Union Charter Township, Precinct 2A",Mid Michigan College Board of Trustees 6 Year Term,,Karen Moore,,437,311,171,919
Isabella,"Union Charter Township, Precinct 2A",Mid Michigan College Board of Trustees 6 Year Term,,Lois Pittsley,,392,304,153,849
Isabella,"Union Charter Township, Precinct 2A",Mid Michigan College Board of Trustees 6 Year Term,,Write-ins,,41,15,20,76
Isabella,"Union Charter Township, Precinct 2A",Mid Michigan College Board of Trustees 6 Year Term,,Over Votes,,0,0,0,0
Isabella,"Union Charter Township, Precinct 2A",Mid Michigan College Board of Trustees 6 Year Term,,Under Votes,,1981,1145,716,3842
Isabella,"Union Charter Township, Precinct 2A",Mid Michigan College Board of Trustees Partial Term Ending 12/31/2026,,Michael W. Jankoviak,,625,371,200,1196
Isabella,"Union Charter Township, Precinct 2A",Mid Michigan College Board of Trustees Partial Term Ending 12/31/2026,,Write-ins,,26,12,11,49
Isabella,"Union Charter Township, Precinct 2A",Mid Michigan College Board of Trustees Partial Term Ending 12/31/2026,,Over Votes,,0,0,0,0
Isabella,"Union Charter Township, Precinct 2A",Mid Michigan College Board of Trustees Partial Term Ending 12/31/2026,,Under Votes,,444,305,194,943
Isabella,"Union Charter Township, Precinct 2A",Mt. Pleasant Public Schools Board Member 6 Year Term,,Madison Chapman,,325,211,134,670
Isabella,"Union Charter Township, Precinct 2A",Mt. Pleasant Public Schools Board Member 6 Year Term,,Kristina Marie Hug,,364,243,134,741
Isabella,"Union Charter Township, Precinct 2A",Mt. Pleasant Public Schools Board Member 6 Year Term,,Melissa Isaac,,318,254,111,683
Isabella,"Union Charter Township, Precinct 2A",Mt. Pleasant Public Schools Board Member 6 Year Term,,Tamara Kobylarz,,159,145,63,367
Isabella,"Union Charter Township, Precinct 2A",Mt. Pleasant Public Schools Board Member 6 Year Term,,Write-ins,,34,11,18,63
Isabella,"Union Charter Township, Precinct 2A",Mt. Pleasant Public Schools Board Member 6 Year Term,,Over Votes,,2,0,0,2
Isabella,"Union Charter Township, Precinct 2A",Mt. Pleasant Public Schools Board Member 6 Year Term,,Under Votes,,990,512,350,1852
Isabella,"Union Charter Township, Precinct 2A",Mt. Pleasant Public Schools Board Member Partial Term Ending 12/31/2026,,Derek Snyder,,376,196,131,703
Isabella,"Union Charter Township, Precinct 2A",Mt. Pleasant Public Schools Board Member Partial Term Ending 12/31/2026,,Nathan C. Tomson,,316,251,114,681
Isabella,"Union Charter Township, Precinct 2A",Mt. Pleasant Public Schools Board Member Partial Term Ending 12/31/2026,,Write-ins,,21,8,8,37
Isabella,"Union Charter Township, Precinct 2A",Mt. Pleasant Public Schools Board Member Partial Term Ending 12/31/2026,,Over Votes,,0,0,1,1
Isabella,"Union Charter Township, Precinct 2A",Mt. Pleasant Public Schools Board Member Partial Term Ending 12/31/2026,,Under Votes,,382,233,151,766
Isabella,"Union Charter Township, Precinct 2A",Isabella County Sheriff's Office Road Patrol Proposal,,Yes,,401,352,193,946
Isabella,"Union Charter Township, Precinct 2A",Isabella County Sheriff's Office Road Patrol Proposal,,No,,499,267,162,928
Isabella,"Union Charter Township, Precinct 2A",Isabella County Sheriff's Office Road Patrol Proposal,,Over Votes,,0,0,0,0
Isabella,"Union Charter Township, Precinct 2A",Isabella County Sheriff's Office Road Patrol Proposal,,Under Votes,,196,69,50,315
Isabella,"Vernon Township, Precinct 1",Ballots Cast,,,,686,0,110,796
Isabella,"Vernon Township, Precinct 1",President,,Kamala D. Harris,DEM,217,0,33,250
Isabella,"Vernon Township, Precinct 1",President,,Donald J. Trump,REP,457,0,77,534
Isabella,"Vernon Township, Precinct 1",President,,Chase Oliver,LIB,3,0,0,3
Isabella,"Vernon Township, Precinct 1",President,,Randall Terry,UST,1,0,0,1
Isabella,"Vernon Township, Precinct 1",President,,Jill Stein,GRE,0,0,0,0
Isabella,"Vernon Township, Precinct 1",President,,"Robert F. Kennedy, Jr.",NLP,3,0,0,3
Isabella,"Vernon Township, Precinct 1",President,,Joseph Kishore,NPA,0,0,0,0
Isabella,"Vernon Township, Precinct 1",President,,Cornel West,NPA,0,0,0,0
Isabella,"Vernon Township, Precinct 1",President,,Write-ins,,2,0,0,2
Isabella,"Vernon Township, Precinct 1",President,,Over Votes,,0,0,0,0
Isabella,"Vernon Township, Precinct 1",President,,Under Votes,,3,0,0,3
Isabella,"Vernon Township, Precinct 1",U.S. Senate,,Elissa Slotkin,DEM,219,0,33,252
Isabella,"Vernon Township, Precinct 1",U.S. Senate,,Mike Rogers,REP,432,0,76,508
Isabella,"Vernon Township, Precinct 1",U.S. Senate,,Joseph Solis-Mullen,LIB,14,0,0,14
Isabella,"Vernon Township, Precinct 1",U.S. Senate,,Dave Stein,UST,5,0,0,5
Isabella,"Vernon Township, Precinct 1",U.S. Senate,,Douglas P. Marsh,GRE,1,0,1,2
Isabella,"Vernon Township, Precinct 1",U.S. Senate,,Doug Dern,NLP,1,0,0,1
Isabella,"Vernon Township, Precinct 1",U.S. Senate,,Write-ins,,0,0,0,0
Isabella,"Vernon Township, Precinct 1",U.S. Senate,,Over Votes,,0,0,0,0
Isabella,"Vernon Township, Precinct 1",U.S. Senate,,Under Votes,,14,0,0,14
Isabella,"Vernon Township, Precinct 1",U.S. House,2,Michael Lynch,DEM,186,0,29,215
Isabella,"Vernon Township, Precinct 1",U.S. House,2,John R. Moolenaar,REP,457,0,79,536
Isabella,"Vernon Township, Precinct 1",U.S. House,2,Ben DeJong,LIB,15,0,1,16
Isabella,"Vernon Township, Precinct 1",U.S. House,2,Scott Adams,UST,7,0,1,8
Isabella,"Vernon Township, Precinct 1",U.S. House,2,Write-ins,,0,0,0,0
Isabella,"Vernon Township, Precinct 1",U.S. House,2,Over Votes,,0,0,0,0
Isabella,"Vernon Township, Precinct 1",U.S. House,2,Under Votes,,21,0,0,21
Isabella,"Vernon Township, Precinct 1",State House,92,Timothy Odykirk,DEM,194,0,33,227
Isabella,"Vernon Township, Precinct 1",State House,92,Jerry Neyer,REP,462,0,77,539
Isabella,"Vernon Township, Precinct 1",State House,92,Write-ins,,0,0,0,0
Isabella,"Vernon Township, Precinct 1",State House,92,Over Votes,,1,0,0,1
Isabella,"Vernon Township, Precinct 1",State House,92,Under Votes,,29,0,0,29
Isabella,"Vernon Township, Precinct 1",Member of the State Board of Education,,Theodore Jones,DEM,172,0,28,200
Isabella,"Vernon Township, Precinct 1",Member of the State Board of Education,,Adam Frederick Zemke,DEM,161,0,23,184
Isabella,"Vernon Township, Precinct 1",Member of the State Board of Education,,Tom McMillin,REP,405,0,70,475
Isabella,"Vernon Township, Precinct 1",Member of the State Board of Education,,Nikki Snyder,REP,395,0,71,466
Isabella,"Vernon Township, Precinct 1",Member of the State Board of Education,,Scotty Boman,LIB,19,0,3,22
Isabella,"Vernon Township, Precinct 1",Member of the State Board of Education,,Ted Gerrard,UST,4,0,2,6
Isabella,"Vernon Township, Precinct 1",Member of the State Board of Education,,Christine C. Schwartz,UST,10,0,2,12
Isabella,"Vernon Township, Precinct 1",Member of the State Board of Education,,Mary Anne Hering,Working Class,30,0,4,34
Isabella,"Vernon Township, Precinct 1",Member of the State Board of Education,,Write-ins,,1,0,0,1
Isabella,"Vernon Township, Precinct 1",Member of the State Board of Education,,Over Votes,,0,0,0,0
Isabella,"Vernon Township, Precinct 1",Member of the State Board of Education,,Under Votes,,175,0,17,192
Isabella,"Vernon Township, Precinct 1",Regent of the University of Michigan,,Denise Ilitch,DEM,179,0,30,209
Isabella,"Vernon Township, Precinct 1",Regent of the University of Michigan,,Shauna Ryder Diggs,DEM,160,0,23,183
Isabella,"Vernon Township, Precinct 1",Regent of the University of Michigan,,Carl Meyers,REP,411,0,78,489
Isabella,"Vernon Township, Precinct 1",Regent of the University of Michigan,,Sevag Vartanian,REP,363,0,64,427
Isabella,"Vernon Township, Precinct 1",Regent of the University of Michigan,,Andrew Chadderdon,LIB,21,0,2,23
Isabella,"Vernon Township, Precinct 1",Regent of the University of Michigan,,Donna M. Oetman,UST,17,0,1,18
Isabella,"Vernon Township, Precinct 1",Regent of the University of Michigan,,Write-ins,,3,0,0,3
Isabella,"Vernon Township, Precinct 1",Regent of the University of Michigan,,Over Votes,,0,0,0,0
Isabella,"Vernon Township, Precinct 1",Regent of the University of Michigan,,Under Votes,,216,0,22,238
Isabella,"Vernon Township, Precinct 1",Trustee of Michigan State University,,Rebecca Bahar-Cook,DEM,179,0,26,205
Isabella,"Vernon Township, Precinct 1",Trustee of Michigan State University,,Thomas Stallworth III,DEM,159,0,25,184
Isabella,"Vernon Township, Precinct 1",Trustee of Michigan State University,,Mike Balow,REP,401,0,70,471
Isabella,"Vernon Township, Precinct 1",Trustee of Michigan State University,,Julie Maday,REP,380,0,71,451
Isabella,"Vernon Township, Precinct 1",Trustee of Michigan State University,,Grant T. Baker,LIB,11,0,1,12
Isabella,"Vernon Township, Precinct 1",Trustee of Michigan State University,,Janet M. Sanger,UST,10,0,1,11
Isabella,"Vernon Township, Precinct 1",Trustee of Michigan State University,,John Paul Sanger,UST,11,0,1,12
Isabella,"Vernon Township, Precinct 1",Trustee of Michigan State University,,John Anthony La Pietra,GRE,4,0,2,6
Isabella,"Vernon Township, Precinct 1",Trustee of Michigan State University,,Write-ins,,4,0,0,4
Isabella,"Vernon Township, Precinct 1",Trustee of Michigan State University,,Over Votes,,0,0,0,0
Isabella,"Vernon Township, Precinct 1",Trustee of Michigan State University,,Under Votes,,211,0,23,234
Isabella,"Vernon Township, Precinct 1",Governor of Wayne State University,,Rasha Demashkieh,DEM,154,0,25,179
Isabella,"Vernon Township, Precinct 1",Governor of Wayne State University,,Mark T. Gaffney,DEM,169,0,24,193
Isabella,"Vernon Township, Precinct 1",Governor of Wayne State University,,Michael Busuito,REP,395,0,69,464
Isabella,"Vernon Township, Precinct 1",Governor of Wayne State University,,Sunny Reddy,REP,375,0,71,446
Isabella,"Vernon Township, Precinct 1",Governor of Wayne State University,,Farid Ishac,LIB,16,0,0,16
Isabella,"Vernon Township, Precinct 1",Governor of Wayne State University,,William Mohr II,UST,10,0,1,11
Isabella,"Vernon Township, Precinct 1",Governor of Wayne State University,,Sami Makhoul,GRE,2,0,1,3
Isabella,"Vernon Township, Precinct 1",Governor of Wayne State University,,Suzanne Roehrig,Working Class,19,0,3,22
Isabella,"Vernon Township, Precinct 1",Governor of Wayne State University,,Kathleen Oakford,NLP,6,0,1,7
Isabella,"Vernon Township, Precinct 1",Governor of Wayne State University,,Write-ins,,6,0,0,6
Isabella,"Vernon Township, Precinct 1",Governor of Wayne State University,,Over Votes,,0,0,0,0
Isabella,"Vernon Township, Precinct 1",Governor of Wayne State University,,Under Votes,,218,0,25,243
Isabella,"Vernon Township, Precinct 1",County Prosecuting Attorney,,Mark Kowalczyk,REP,517,0,87,604
Isabella,"Vernon Township, Precinct 1",County Prosecuting Attorney,,Write-ins,,3,0,5,8
Isabella,"Vernon Township, Precinct 1",County Prosecuting Attorney,,Over Votes,,1,0,0,1
Isabella,"Vernon Township, Precinct 1",County Prosecuting Attorney,,Under Votes,,163,0,18,181
Isabella,"Vernon Township, Precinct 1",County Sheriff,,Michael Main,REP,518,0,86,604
Isabella,"Vernon Township, Precinct 1",County Sheriff,,Write-ins,,4,0,5,9
Isabella,"Vernon Township, Precinct 1",County Sheriff,,Over Votes,,0,0,0,0
Isabella,"Vernon Township, Precinct 1",County Sheriff,,Under Votes,,162,0,19,181
Isabella,"Vernon Township, Precinct 1",County Clerk,,Patti Sandel,DEM,210,0,32,242
Isabella,"Vernon Township, Precinct 1",County Clerk,,Minde B. Lux,REP,445,0,77,522
Isabella,"Vernon Township, Precinct 1",County Clerk,,Write-ins,,1,0,0,1
Isabella,"Vernon Township, Precinct 1",County Clerk,,Over Votes,,0,0,0,0
Isabella,"Vernon Township, Precinct 1",County Clerk,,Under Votes,,29,0,1,30
Isabella,"Vernon Township, Precinct 1",County Treasurer,,Kathleen M. Schafer,REP,510,0,87,597
Isabella,"Vernon Township, Precinct 1",County Treasurer,,Write-ins,,3,0,5,8
Isabella,"Vernon Township, Precinct 1",County Treasurer,,Over Votes,,0,0,0,0
Isabella,"Vernon Township, Precinct 1",County Treasurer,,Under Votes,,171,0,18,189
Isabella,"Vernon Township, Precinct 1",County Register of Deeds,,Karen R. Jackson,REP,512,0,86,598
Isabella,"Vernon Township, Precinct 1",County Register of Deeds,,Write-ins,,2,0,4,6
Isabella,"Vernon Township, Precinct 1",County Register of Deeds,,Over Votes,,0,0,0,0
