county,precinct,office,district,candidate,party,election_day,early_voting,av_counting_boards,votes
Monroe,"Bedford Township, Precinct 3",Community College District of Monroe Maintenance and Improvement Millage Renewal,,Ballots Cast,,637,390,371,1398
Monroe,"Bedford Township, Precinct 3",Community College District of Monroe Maintenance and Improvement Millage Renewal,,Yes,,244,132,195,571
Monroe,"Bedford Township, Precinct 3",Community College District of Monroe Maintenance and Improvement Millage Renewal,,No,,315,194,144,653
Monroe,"Bedford Township, Precinct 3",Community College District of Monroe Maintenance and Improvement Millage Renewal,,Over Vote Count,,0,0,0,0
Monroe,"Bedford Township, Precinct 3",Community College District of Monroe Maintenance and Improvement Millage Renewal,,Under Vote Count,,78,64,32,174
Monroe,"Bedford Township, Precinct 3",Community College District of Monroe Headlee Override,,Ballots Cast,,637,390,371,1398
Monroe,"Bedford Township, Precinct 3",Community College District of Monroe Headlee Override,,Yes,,184,109,124,417
Monroe,"Bedford Township, Precinct 3",Community College District of Monroe Headlee Override,,No,,365,213,209,787
Monroe,"Bedford Township, Precinct 3",Community College District of Monroe Headlee Override,,Over Vote Count,,0,0,0,0
Monroe,"Bedford Township, Precinct 3",Community College District of Monroe Headlee Override,,Under Vote Count,,88,68,38,194
Monroe,"Bedford Township, Precinct 4",President,,Ballots Cast,,613,570,588,1771
Monroe,"Bedford Township, Precinct 4",President,,Kamala D. Harris,Democrat,168,163,319,650
Monroe,"Bedford Township, Precinct 4",President,,Donald J. Trump,Republican,432,402,256,1090
Monroe,"Bedford Township, Precinct 4",President,,Chase Oliver,Libertarian,3,3,0,6
Monroe,"Bedford Township, Precinct 4",President,,Randall Terry,U.S. Taxpayers,1,0,1,2
Monroe,"Bedford Township, Precinct 4",President,,Jill Stein,Green,1,0,0,1
Monroe,"Bedford Township, Precinct 4",President,,"Robert F. Kennedy, Jr.",Natural Law,2,0,2,4
Monroe,"Bedford Township, Precinct 4",President,,Cornel West /,No Party Affiliation,3,1,1,5
Monroe,"Bedford Township, Precinct 4",President,,Write-in,,1,0,2,3
Monroe,"Bedford Township, Precinct 4",President,,Over Vote Count,,0,0,0,0
Monroe,"Bedford Township, Precinct 4",President,,Under Vote Count,,2,1,7,10
Monroe,"Bedford Township, Precinct 4",U.S. Senate,,Ballots Cast,,613,570,588,1771
Monroe,"Bedford Township, Precinct 4",U.S. Senate,,Elissa Slotkin,Democrat,167,148,308,623
Monroe,"Bedford Township, Precinct 4",U.S. Senate,,Mike Rogers,Republican,395,390,252,1037
Monroe,"Bedford Township, Precinct 4",U.S. Senate,,Joseph Solis-Mullen,Libertarian,10,4,0,14
Monroe,"Bedford Township, Precinct 4",U.S. Senate,,Dave Stein,U.S. Taxpayers,4,2,3,9
Monroe,"Bedford Township, Precinct 4",U.S. Senate,,Douglas P. Marsh,Green,1,2,1,4
Monroe,"Bedford Township, Precinct 4",U.S. Senate,,Doug Dern,Natural Law,1,0,0,1
Monroe,"Bedford Township, Precinct 4",U.S. Senate,,Over Vote Count,,0,0,0,0
Monroe,"Bedford Township, Precinct 4",U.S. Senate,,Under Vote Count,,35,24,23,82
Monroe,"Bedford Township, Precinct 4",U.S. Senate,,Write-in,,0,0,1,1
Monroe,"Bedford Township, Precinct 4",U.S. House,5,Ballots Cast,,613,570,588,1771
Monroe,"Bedford Township, Precinct 4",U.S. House,5,Libbi Urban,Democrat,143,130,280,553
Monroe,"Bedford Township, Precinct 4",U.S. House,5,Tim Walberg,Republican,418,408,288,1114
Monroe,"Bedford Township, Precinct 4",U.S. House,5,James Bronke,Green,1,4,3,8
Monroe,"Bedford Township, Precinct 4",U.S. House,5,Write-in,,1,0,1,2
Monroe,"Bedford Township, Precinct 4",U.S. House,5,Over Vote Count,,0,0,0,0
Monroe,"Bedford Township, Precinct 4",U.S. House,5,Under Vote Count,,50,28,16,94
Monroe,"Bedford Township, Precinct 4",State House,30,Ballots Cast,,613,570,588,1771
Monroe,"Bedford Township, Precinct 4",State House,30,Rick Kull,Democrat,159,142,282,583
Monroe,"Bedford Township, Precinct 4",State House,30,William T. Bruck,Republican,397,398,277,1072
Monroe,"Bedford Township, Precinct 4",State House,30,Write-in,,2,1,2,5
Monroe,"Bedford Township, Precinct 4",State House,30,Over Vote Count,,0,0,0,0
Monroe,"Bedford Township, Precinct 4",State House,30,Under Vote Count,,55,29,27,111
Monroe,"Bedford Township, Precinct 4",Member of the State Board of Education,,Ballots Cast,,613,570,588,1771
Monroe,"Bedford Township, Precinct 4",Member of the State Board of Education,,Theodore Jones,Democrat,137,123,276,536
Monroe,"Bedford Township, Precinct 4",Member of the State Board of Education,,Adam Frederick Zemke,Democrat,127,123,268,518
Monroe,"Bedford Township, Precinct 4",Member of the State Board of Education,,Tom McMillin,Republican,333,352,221,906
Monroe,"Bedford Township, Precinct 4",Member of the State Board of Education,,Nikki Snyder,Republican,333,350,234,917
Monroe,"Bedford Township, Precinct 4",Member of the State Board of Education,,Scotty Boman,Libertarian,22,16,8,46
Monroe,"Bedford Township, Precinct 4",Member of the State Board of Education,,Ted Gerrard,U.S. Taxpayers,8,6,3,17
Monroe,"Bedford Township, Precinct 4",Member of the State Board of Education,,Christine C. Schwartz,U.S. Taxpayers,12,8,18,38
Monroe,"Bedford Township, Precinct 4",Member of the State Board of Education,,Mary Anne Hering,Working Class,34,18,31,83
Monroe,"Bedford Township, Precinct 4",Member of the State Board of Education,,Write-in,,4,0,2,6
Monroe,"Bedford Township, Precinct 4",Member of the State Board of Education,,Over Vote Count,,0,0,2,2
Monroe,"Bedford Township, Precinct 4",Member of the State Board of Education,,Under Vote Count,,216,144,113,473
Monroe,"Bedford Township, Precinct 4",Regent of the University of Michigan,,Ballots Cast,,613,570,588,1771
Monroe,"Bedford Township, Precinct 4",Regent of the University of Michigan,,Denise Ilitch,Democrat,148,132,286,566
Monroe,"Bedford Township, Precinct 4",Regent of the University of Michigan,,Shauna Ryder Diggs,Democrat,132,115,269,516
Monroe,"Bedford Township, Precinct 4",Regent of the University of Michigan,,Carl Meyers,Republican,340,360,231,931
Monroe,"Bedford Township, Precinct 4",Regent of the University of Michigan,,Sevag Vartanian,Republican,307,325,204,836
Monroe,"Bedford Township, Precinct 4",Regent of the University of Michigan,,Andrew Chadderdon,Libertarian,19,15,12,46
Monroe,"Bedford Township, Precinct 4",Regent of the University of Michigan,,Donna M. Oetman,U.S. Taxpayers,21,16,20,57
Monroe,"Bedford Township, Precinct 4",Regent of the University of Michigan,,Write-in,,8,0,2,10
Monroe,"Bedford Township, Precinct 4",Regent of the University of Michigan,,Over Vote Count,,0,0,0,0
Monroe,"Bedford Township, Precinct 4",Regent of the University of Michigan,,Under Vote Count,,251,177,152,580
Monroe,"Bedford Township, Precinct 4",Trustee of Michigan State University,,Ballots Cast,,613,570,588,1771
Monroe,"Bedford Township, Precinct 4",Trustee of Michigan State University,,Rebecca Bahar-Cook,Democrat,138,124,279,541
Monroe,"Bedford Township, Precinct 4",Trustee of Michigan State University,,Thomas Stallworth III,Democrat,125,115,253,493
Monroe,"Bedford Township, Precinct 4",Trustee of Michigan State University,,Mike Balow,Republican,335,356,215,906
Monroe,"Bedford Township, Precinct 4",Trustee of Michigan State University,,Julie Maday,Republican,316,338,224,878
Monroe,"Bedford Township, Precinct 4",Trustee of Michigan State University,,Grant T. Baker,Libertarian,13,16,6,35
Monroe,"Bedford Township, Precinct 4",Trustee of Michigan State University,,Janet M. Sanger,U.S. Taxpayers,11,5,12,28
Monroe,"Bedford Township, Precinct 4",Trustee of Michigan State University,,John Paul Sanger,U.S. Taxpayers,7,5,10,22
Monroe,"Bedford Township, Precinct 4",Trustee of Michigan State University,,John Anthony La Pietra,Green,7,3,5,15
Monroe,"Bedford Township, Precinct 4",Trustee of Michigan State University,,Write-in,,12,1,2,15
Monroe,"Bedford Township, Precinct 4",Trustee of Michigan State University,,Over Vote Count,,0,0,0,0
Monroe,"Bedford Township, Precinct 4",Trustee of Michigan State University,,Under Vote Count,,262,177,170,609
Monroe,"Bedford Township, Precinct 4",Governor of Wayne State University,,Ballots Cast,,613,570,588,1771
Monroe,"Bedford Township, Precinct 4",Governor of Wayne State University,,Rasha Demashkieh,Democrat,119,116,251,486
Monroe,"Bedford Township, Precinct 4",Governor of Wayne State University,,Mark T. Gaffney,Democrat,135,113,263,511
Monroe,"Bedford Township, Precinct 4",Governor of Wayne State University,,Michael Busuito,Republican,317,339,218,874
Monroe,"Bedford Township, Precinct 4",Governor of Wayne State University,,Sunny Reddy,Republican,308,330,218,856
Monroe,"Bedford Township, Precinct 4",Governor of Wayne State University,,Farid Ishac,Libertarian,8,10,3,21
Monroe,"Bedford Township, Precinct 4",Governor of Wayne State University,,William Mohr II,U.S. Taxpayers,12,8,13,33
Monroe,"Bedford Township, Precinct 4",Governor of Wayne State University,,Sami Makhoul,Green,1,3,2,6
Monroe,"Bedford Township, Precinct 4",Governor of Wayne State University,,Suzanne Roehrig,Working Class,17,10,23,50
Monroe,"Bedford Township, Precinct 4",Governor of Wayne State University,,Kathleen Oakford,Natural Law,7,3,7,17
Monroe,"Bedford Township, Precinct 4",Governor of Wayne State University,,Write-in,,12,4,2,18
Monroe,"Bedford Township, Precinct 4",Governor of Wayne State University,,Over Vote Count,,0,0,0,0
Monroe,"Bedford Township, Precinct 4",Governor of Wayne State University,,Under Vote Count,,290,204,176,670
Monroe,"Bedford Township, Precinct 4",County Prosecuting Attorney,,Ballots Cast,,613,570,588,1771
Monroe,"Bedford Township, Precinct 4",County Prosecuting Attorney,,Jeffery A. Yorkey,Republican,420,406,316,1142
Monroe,"Bedford Township, Precinct 4",County Prosecuting Attorney,,Write-in,,9,4,6,19
Monroe,"Bedford Township, Precinct 4",County Prosecuting Attorney,,Over Vote Count,,0,0,0,0
Monroe,"Bedford Township, Precinct 4",County Prosecuting Attorney,,Under Vote Count,,184,160,266,610
Monroe,"Bedford Township, Precinct 4",County Sheriff,,Ballots Cast,,613,570,588,1771
Monroe,"Bedford Township, Precinct 4",County Sheriff,,Troy Goodnough,Republican,436,413,329,1178
Monroe,"Bedford Township, Precinct 4",County Sheriff,,Write-in,,12,5,8,25
Monroe,"Bedford Township, Precinct 4",County Sheriff,,Over Vote Count,,0,0,0,0
Monroe,"Bedford Township, Precinct 4",County Sheriff,,Under Vote Count,,165,152,251,568
Monroe,"Bedford Township, Precinct 4",County Clerk and Register of Deeds,,Ballots Cast,,613,570,588,1771
Monroe,"Bedford Township, Precinct 4",County Clerk and Register of Deeds,,Annamarie Osment,Republican,425,396,308,1129
Monroe,"Bedford Township, Precinct 4",County Clerk and Register of Deeds,,Write-in,,13,7,6,26
Monroe,"Bedford Township, Precinct 4",County Clerk and Register of Deeds,,Over Vote Count,,0,0,0,0
Monroe,"Bedford Township, Precinct 4",County Clerk and Register of Deeds,,Under Vote Count,,175,167,274,616
Monroe,"Bedford Township, Precinct 4",County Treasurer,,Ballots Cast,,613,570,588,1771
Monroe,"Bedford Township, Precinct 4",County Treasurer,,Jesse Stanford,Republican,419,393,305,1117
Monroe,"Bedford Township, Precinct 4",County Treasurer,,Write-in,,13,7,5,25
Monroe,"Bedford Township, Precinct 4",County Treasurer,,Over Vote Count,,0,0,0,0
Monroe,"Bedford Township, Precinct 4",County Treasurer,,Under Vote Count,,181,170,278,629
Monroe,"Bedford Township, Precinct 4",County Drain Commissioner,,Ballots Cast,,613,570,588,1771
Monroe,"Bedford Township, Precinct 4",County Drain Commissioner,,David P. Thompson,Republican,417,394,306,1117
Monroe,"Bedford Township, Precinct 4",County Drain Commissioner,,Write-in,,13,8,5,26
Monroe,"Bedford Township, Precinct 4",County Drain Commissioner,,Over Vote Count,,0,0,0,0
Monroe,"Bedford Township, Precinct 4",County Drain Commissioner,,Under Vote Count,,183,168,277,628
Monroe,"Bedford Township, Precinct 4",County Surveyor,,Ballots Cast,,613,570,588,1771
Monroe,"Bedford Township, Precinct 4",County Surveyor,,Scott A. Warnke,Democrat,280,237,347,864
Monroe,"Bedford Township, Precinct 4",County Surveyor,,Write-in,,49,28,13,90
Monroe,"Bedford Township, Precinct 4",County Surveyor,,Over Vote Count,,0,0,0,0
Monroe,"Bedford Township, Precinct 4",County Surveyor,,Under Vote Count,,284,305,228,817
Monroe,"Bedford Township, Precinct 4",County Commissioner District 9,,Ballots Cast,,613,570,588,1771
Monroe,"Bedford Township, Precinct 4",County Commissioner District 9,,J.Henry Lievens,Republican,414,394,307,1115
Monroe,"Bedford Township, Precinct 4",County Commissioner District 9,,Write-in,,15,8,4,27
Monroe,"Bedford Township, Precinct 4",County Commissioner District 9,,Over Vote Count,,0,0,0,0
Monroe,"Bedford Township, Precinct 4",County Commissioner District 9,,Under Vote Count,,184,168,277,629
Monroe,"Bedford Township, Precinct 4",Bedford Township Supervisor,,Ballots Cast,,613,570,588,1771
Monroe,"Bedford Township, Precinct 4",Bedford Township Supervisor,,Al Prieur,Republican,421,394,308,1123
Monroe,"Bedford Township, Precinct 4",Bedford Township Supervisor,,Write-in,,14,8,7,29
Monroe,"Bedford Township, Precinct 4",Bedford Township Supervisor,,Over Vote Count,,0,0,0,0
Monroe,"Bedford Township, Precinct 4",Bedford Township Supervisor,,Under Vote Count,,178,168,273,619
Monroe,"Bedford Township, Precinct 4",Bedford Township Clerk,,Ballots Cast,,613,570,588,1771
Monroe,"Bedford Township, Precinct 4",Bedford Township Clerk,,Trudy L. Hershberger,Republican,423,398,330,1151
Monroe,"Bedford Township, Precinct 4",Bedford Township Clerk,,Write-in,,13,7,6,26
Monroe,"Bedford Township, Precinct 4",Bedford Township Clerk,,Over Vote Count,,0,0,0,0
Monroe,"Bedford Township, Precinct 4",Bedford Township Clerk,,Under Vote Count,,177,165,252,594
Monroe,"Bedford Township, Precinct 4",Bedford Township Treasurer,,Ballots Cast,,613,570,588,1771
Monroe,"Bedford Township, Precinct 4",Bedford Township Treasurer,,Krista Jandasek,Republican,419,395,317,1131
Monroe,"Bedford Township, Precinct 4",Bedford Township Treasurer,,Write-in,,11,7,5,23
Monroe,"Bedford Township, Precinct 4",Bedford Township Treasurer,,Over Vote Count,,0,0,0,0
Monroe,"Bedford Township, Precinct 4",Bedford Township Treasurer,,Under Vote Count,,183,168,266,617
Monroe,"Bedford Township, Precinct 4",Bedford Township Trustee,,Ballots Cast,,613,570,588,1771
Monroe,"Bedford Township, Precinct 4",Bedford Township Trustee,,Todd C. Bruning,Republican,358,354,258,970
Monroe,"Bedford Township, Precinct 4",Bedford Township Trustee,,Joe Gore,Republican,379,374,311,1064
Monroe,"Bedford Township, Precinct 4",Bedford Township Trustee,,Craig M. Montri,Republican,376,372,304,1052
Monroe,"Bedford Township, Precinct 4",Bedford Township Trustee,,Joshua Stump,Republican,374,388,311,1073
Monroe,"Bedford Township, Precinct 4",Bedford Township Trustee,,Comer Carey,No Party Affiliation,123,86,152,361
Monroe,"Bedford Township, Precinct 4",Bedford Township Trustee,,Write-in,,12,4,10,26
Monroe,"Bedford Township, Precinct 4",Bedford Township Trustee,,Over Vote Count,,0,0,0,0
Monroe,"Bedford Township, Precinct 4",Bedford Township Trustee,,Under Vote Count,,830,702,1006,2538
Monroe,"Bedford Township, Precinct 4",Bedford Township Park Commissioner,,Ballots Cast,,613,570,588,1771
Monroe,"Bedford Township, Precinct 4",Bedford Township Park Commissioner,,Aaron J. Adler,Republican,347,357,262,966
Monroe,"Bedford Township, Precinct 4",Bedford Township Park Commissioner,,Matthew Angerer,Republican,347,356,254,957
Monroe,"Bedford Township, Precinct 4",Bedford Township Park Commissioner,,Andrew Brenot,Republican,336,346,262,944
Monroe,"Bedford Township, Precinct 4",Bedford Township Park Commissioner,,Josh Niederkohr,Republican,323,337,250,910
Monroe,"Bedford Township, Precinct 4",Bedford Township Park Commissioner,,Kyle J. Schlagheck,Republican,327,337,254,918
Monroe,"Bedford Township, Precinct 4",Bedford Township Park Commissioner,,Write-in,,25,8,9,42
Monroe,"Bedford Township, Precinct 4",Bedford Township Park Commissioner,,Over Vote Count,,0,0,0,0
Monroe,"Bedford Township, Precinct 4",Bedford Township Park Commissioner,,Under Vote Count,,1360,1109,1649,4118
Monroe,"Bedford Township, Precinct 4",Justice of Supreme Court - 8 Year Term,,Ballots Cast,,613,570,588,1771
Monroe,"Bedford Township, Precinct 4",Justice of Supreme Court - 8 Year Term,,Andrew Fink,,194,199,151,544
Monroe,"Bedford Township, Precinct 4",Justice of Supreme Court - 8 Year Term,,Kimberly Ann Thomas,,174,142,253,569
Monroe,"Bedford Township, Precinct 4",Justice of Supreme Court - 8 Year Term,,Write-in,,19,13,5,37
Monroe,"Bedford Township, Precinct 4",Justice of Supreme Court - 8 Year Term,,Over Vote Count,,0,0,0,0
Monroe,"Bedford Township, Precinct 4",Justice of Supreme Court - 8 Year Term,,Under Vote Count,,226,216,179,621
Monroe,"Bedford Township, Precinct 4",Justice of Supreme Court - Partial Term Ending 01/01/2029,,Ballots Cast,,613,570,588,1771
Monroe,"Bedford Township, Precinct 4",Justice of Supreme Court - Partial Term Ending 01/01/2029,,Kyra Harris Bolden,,190,169,273,632
Monroe,"Bedford Township, Precinct 4",Justice of Supreme Court - Partial Term Ending 01/01/2029,,Patrick William O'Grady,,169,169,137,475
Monroe,"Bedford Township, Precinct 4",Justice of Supreme Court - Partial Term Ending 01/01/2029,,Write-in,,18,11,2,31
Monroe,"Bedford Township, Precinct 4",Justice of Supreme Court - Partial Term Ending 01/01/2029,,Over Vote Count,,0,0,1,1
Monroe,"Bedford Township, Precinct 4",Justice of Supreme Court - Partial Term Ending 01/01/2029,,Under Vote Count,,236,221,175,632
Monroe,"Bedford Township, Precinct 4",Judge of Court of Appeals 1st District,,Ballots Cast,,613,570,588,1771
Monroe,"Bedford Township, Precinct 4",Judge of Court of Appeals 1st District,,Kirsten Frank Kelly,,232,213,265,710
Monroe,"Bedford Township, Precinct 4",Judge of Court of Appeals 1st District,,Michael J. Riordan,,182,192,213,587
Monroe,"Bedford Township, Precinct 4",Judge of Court of Appeals 1st District,,Write-in,,31,14,5,50
Monroe,"Bedford Township, Precinct 4",Judge of Court of Appeals 1st District,,Over Vote Count,,0,0,0,0
Monroe,"Bedford Township, Precinct 4",Judge of Court of Appeals 1st District,,Under Vote Count,,781,721,693,2195
Monroe,"Bedford Township, Precinct 4",Judge of Circuit Court 38th Circuit,,Ballots Cast,,613,570,588,1771
Monroe,"Bedford Township, Precinct 4",Judge of Circuit Court 38th Circuit,,Mark S. Braunlich,,285,265,290,840
Monroe,"Bedford Township, Precinct 4",Judge of Circuit Court 38th Circuit,,Write-in,,21,13,4,38
Monroe,"Bedford Township, Precinct 4",Judge of Circuit Court 38th Circuit,,Over Vote Count,,0,0,0,0
Monroe,"Bedford Township, Precinct 4",Judge of Circuit Court 38th Circuit,,Under Vote Count,,307,292,294,893
Monroe,"Bedford Township, Precinct 4",Judge of Probate Court,,Ballots Cast,,613,570,588,1771
Monroe,"Bedford Township, Precinct 4",Judge of Probate Court,,Cheryl E. Lohmeyer,,289,259,283,831
Monroe,"Bedford Township, Precinct 4",Judge of Probate Court,,Write-in,,22,14,4,40
Monroe,"Bedford Township, Precinct 4",Judge of Probate Court,,Over Vote Count,,0,0,0,0
Monroe,"Bedford Township, Precinct 4",Judge of Probate Court,,Under Vote Count,,302,297,301,900
Monroe,"Bedford Township, Precinct 4",Judge of District Court 1st District,,Ballots Cast,,613,570,588,1771
Monroe,"Bedford Township, Precinct 4",Judge of District Court 1st District,,Amanda L. Eicher,,279,254,272,805
Monroe,"Bedford Township, Precinct 4",Judge of District Court 1st District,,Write-in,,23,10,4,37
Monroe,"Bedford Township, Precinct 4",Judge of District Court 1st District,,Over Vote Count,,0,0,0,0
Monroe,"Bedford Township, Precinct 4",Judge of District Court 1st District,,Under Vote Count,,311,306,312,929
Monroe,"Bedford Township, Precinct 4",Monroe County Community College Board of Trustees,,Ballots Cast,,613,570,588,1771
Monroe,"Bedford Township, Precinct 4",Monroe County Community College Board of Trustees,,Charles Abel,,29,35,36,100
Monroe,"Bedford Township, Precinct 4",Monroe County Community College Board of Trustees,,Benny D. Capaul,,30,14,32,76
Monroe,"Bedford Township, Precinct 4",Monroe County Community College Board of Trustees,,John Gonta,,20,22,16,58
Monroe,"Bedford Township, Precinct 4",Monroe County Community College Board of Trustees,,Duane LeBrun,,15,13,8,36
Monroe,"Bedford Township, Precinct 4",Monroe County Community College Board of Trustees,,Jamie O’Brien,,34,40,48,122
Monroe,"Bedford Township, Precinct 4",Monroe County Community College Board of Trustees,,Linda Roberts,,120,112,148,380
Monroe,"Bedford Township, Precinct 4",Monroe County Community College Board of Trustees,,Joel A. Spotts,,76,88,75,239
Monroe,"Bedford Township, Precinct 4",Monroe County Community College Board of Trustees,,Doug Stevens,,88,79,57,224
Monroe,"Bedford Township, Precinct 4",Monroe County Community College Board of Trustees,,Kristy Svatek-Whitson,,110,101,111,322
Monroe,"Bedford Township, Precinct 4",Monroe County Community College Board of Trustees,,Write-in,,35,16,7,58
Monroe,"Bedford Township, Precinct 4",Monroe County Community College Board of Trustees,,Over Vote Count,,4,4,8,16
Monroe,"Bedford Township, Precinct 4",Monroe County Community College Board of Trustees,,Under Vote Count,,665,616,630,1911
Monroe,"Bedford Township, Precinct 4",Bedford Public Schools Board Member,,Ballots Cast,,613,570,588,1771
Monroe,"Bedford Township, Precinct 4",Bedford Public Schools Board Member,,Barbara Ann Betz,,117,105,131,353
Monroe,"Bedford Township, Precinct 4",Bedford Public Schools Board Member,,Amy Driehorst,,157,129,190,476
Monroe,"Bedford Township, Precinct 4",Bedford Public Schools Board Member,,Cole Ellsworth,,110,101,111,322
Monroe,"Bedford Township, Precinct 4",Bedford Public Schools Board Member,,Marc Holland,,148,130,112,390
Monroe,"Bedford Township, Precinct 4",Bedford Public Schools Board Member,,Todd A. Hotchkiss,,184,170,127,481
Monroe,"Bedford Township, Precinct 4",Bedford Public Schools Board Member,,Megan Kaun,,170,134,201,505
Monroe,"Bedford Township, Precinct 4",Bedford Public Schools Board Member,,Gena L. Keith,,114,102,163,379
Monroe,"Bedford Township, Precinct 4",Bedford Public Schools Board Member,,Rob Pettrey,,101,106,101,308
Monroe,"Bedford Township, Precinct 4",Bedford Public Schools Board Member,,Write-in,,42,35,12,89
Monroe,"Bedford Township, Precinct 4",Bedford Public Schools Board Member,,Over Vote Count,,4,0,4,8
Monroe,"Bedford Township, Precinct 4",Bedford Public Schools Board Member,,Under Vote Count,,1305,1268,1200,3773
Monroe,"Bedford Township, Precinct 4",Bedford Township - Proposed Citizen Initiative to Provide for the Number of Marihuana Establishments Allowed in Bedford Township,,Ballots Cast,,613,570,588,1771
Monroe,"Bedford Township, Precinct 4",Bedford Township - Proposed Citizen Initiative to Provide for the Number of Marihuana Establishments Allowed in Bedford Township,,Yes,,221,167,198,586
Monroe,"Bedford Township, Precinct 4",Bedford Township - Proposed Citizen Initiative to Provide for the Number of Marihuana Establishments Allowed in Bedford Township,,No,,342,347,348,1037
Monroe,"Bedford Township, Precinct 4",Bedford Township - Proposed Citizen Initiative to Provide for the Number of Marihuana Establishments Allowed in Bedford Township,,Over Vote Count,,0,0,0,0
Monroe,"Bedford Township, Precinct 4",Bedford Township - Proposed Citizen Initiative to Provide for the Number of Marihuana Establishments Allowed in Bedford Township,,Under Vote Count,,50,56,42,148
Monroe,"Bedford Township, Precinct 4",Community College District of Monroe Maintenance and Improvement Millage Renewal,,Ballots Cast,,613,570,588,1771
Monroe,"Bedford Township, Precinct 4",Community College District of Monroe Maintenance and Improvement Millage Renewal,,Yes,,209,201,285,695
Monroe,"Bedford Township, Precinct 4",Community College District of Monroe Maintenance and Improvement Millage Renewal,,No,,313,282,250,845
Monroe,"Bedford Township, Precinct 4",Community College District of Monroe Maintenance and Improvement Millage Renewal,,Over Vote Count,,0,0,0,0
Monroe,"Bedford Township, Precinct 4",Community College District of Monroe Maintenance and Improvement Millage Renewal,,Under Vote Count,,91,87,53,231
Monroe,"Bedford Township, Precinct 4",Community College District of Monroe Headlee Override,,Ballots Cast,,613,570,588,1771
Monroe,"Bedford Township, Precinct 4",Community College District of Monroe Headlee Override,,Yes,,161,145,177,483
Monroe,"Bedford Township, Precinct 4",Community College District of Monroe Headlee Override,,No,,349,326,354,1029
Monroe,"Bedford Township, Precinct 4",Community College District of Monroe Headlee Override,,Over Vote Count,,0,0,1,1
Monroe,"Bedford Township, Precinct 4",Community College District of Monroe Headlee Override,,Under Vote Count,,103,99,56,258
Monroe,"Bedford Township, Precinct 5",President,,Ballots Cast,,674,379,470,1523
Monroe,"Bedford Township, Precinct 5",President,,Kamala D. Harris,Democrat,225,144,261,630
Monroe,"Bedford Township, Precinct 5",President,,Donald J. Trump,Republican,431,233,200,864
Monroe,"Bedford Township, Precinct 5",President,,Chase Oliver,Libertarian,7,0,2,9
Monroe,"Bedford Township, Precinct 5",President,,Jill Stein,Green,5,0,0,5
Monroe,"Bedford Township, Precinct 5",President,,"Robert F. Kennedy, Jr.",Natural Law,5,2,5,12
Monroe,"Bedford Township, Precinct 5",President,,Write-in,,1,0,0,1
Monroe,"Bedford Township, Precinct 5",President,,Over Vote Count,,0,0,0,0
Monroe,"Bedford Township, Precinct 5",President,,Under Vote Count,,0,0,2,2
Monroe,"Bedford Township, Precinct 5",U.S. Senate,,Ballots Cast,,674,379,470,1523
Monroe,"Bedford Township, Precinct 5",U.S. Senate,,Elissa Slotkin,Democrat,222,133,248,603
Monroe,"Bedford Township, Precinct 5",U.S. Senate,,Mike Rogers,Republican,396,223,202,821
Monroe,"Bedford Township, Precinct 5",U.S. Senate,,Joseph Solis-Mullen,Libertarian,13,2,3,18
Monroe,"Bedford Township, Precinct 5",U.S. Senate,,Dave Stein,U.S. Taxpayers,8,4,3,15
Monroe,"Bedford Township, Precinct 5",U.S. Senate,,Douglas P. Marsh,Green,6,3,2,11
Monroe,"Bedford Township, Precinct 5",U.S. Senate,,Doug Dern,Natural Law,3,3,0,6
Monroe,"Bedford Township, Precinct 5",U.S. Senate,,Write-in,,1,0,0,1
Monroe,"Bedford Township, Precinct 5",U.S. Senate,,Over Vote Count,,0,0,0,0
Monroe,"Bedford Township, Precinct 5",U.S. Senate,,Under Vote Count,,25,11,12,48
Monroe,"Bedford Township, Precinct 5",U.S. House,5,Ballots Cast,,674,379,470,1523
Monroe,"Bedford Township, Precinct 5",U.S. House,5,Libbi Urban,Democrat,198,132,221,551
Monroe,"Bedford Township, Precinct 5",U.S. House,5,Tim Walberg,Republican,421,234,226,881
Monroe,"Bedford Township, Precinct 5",U.S. House,5,James Bronke,Green,17,4,3,24
Monroe,"Bedford Township, Precinct 5",U.S. House,5,Write-in,,2,0,1,3
Monroe,"Bedford Township, Precinct 5",U.S. House,5,Over Vote Count,,0,0,1,1
Monroe,"Bedford Township, Precinct 5",U.S. House,5,Under Vote Count,,36,9,18,63
Monroe,"Bedford Township, Precinct 5",State House,30,Ballots Cast,,674,379,470,1523
Monroe,"Bedford Township, Precinct 5",State House,30,Rick Kull,Democrat,211,134,228,573
Monroe,"Bedford Township, Precinct 5",State House,30,William T. Bruck,Republican,409,230,216,855
Monroe,"Bedford Township, Precinct 5",State House,30,Write-in,,4,1,0,5
Monroe,"Bedford Township, Precinct 5",State House,30,Over Vote Count,,0,0,0,0
Monroe,"Bedford Township, Precinct 5",State House,30,Under Vote Count,,50,14,26,90
Monroe,"Bedford Township, Precinct 5",Member of the State Board of Education,,Ballots Cast,,674,379,470,1523
Monroe,"Bedford Township, Precinct 5",Member of the State Board of Education,,Theodore Jones,Democrat,193,120,218,531
Monroe,"Bedford Township, Precinct 5",Member of the State Board of Education,,Adam Frederick Zemke,Democrat,186,110,202,498
Monroe,"Bedford Township, Precinct 5",Member of the State Board of Education,,Tom McMillin,Republican,350,199,187,736
