county,precinct,office,district,party,candidate,votes,early_voting,election_day,provisional,mail
Montmorency,"Loud Township, Precinct 1",U.S. Senate,,,Valerie Lee Willis Qualified Write-In,0,0,0,,0
Montmorency,"Loud Township, Precinct 1",U.S. Senate,,,Write-Ins,1,1,0,,0
Montmorency,"Loud Township, Precinct 1",U.S. House,1,DEM,Callie Barr,46,5,41,,0
Montmorency,"Loud Township, Precinct 1",U.S. House,1,REP,Jack Bergman,157,25,132,,0
Montmorency,"Loud Township, Precinct 1",U.S. House,1,LIB,Andrew Gale,2,0,2,,0
Montmorency,"Loud Township, Precinct 1",U.S. House,1,WCP,Liz Hakola,3,0,3,,0
Montmorency,"Loud Township, Precinct 1",U.S. House,1,,Write-Ins,1,1,0,,0
Montmorency,"Loud Township, Precinct 1",State House,106,DEM,Trina Borenstein,48,5,43,,0
Montmorency,"Loud Township, Precinct 1",State House,106,REP,Cam Cavitt,154,24,130,,0
Montmorency,"Loud Township, Precinct 1",State House,106,,Write-Ins,1,1,0,,0
Montmorency,"Loud Township, Precinct 1",County Prosecuting Attorney,,NPA,Vicki P. Kundinger,121,11,110,,0
Montmorency,"Loud Township, Precinct 1",County Prosecuting Attorney,,,Write-Ins,7,3,4,,0
Montmorency,"Loud Township, Precinct 1",Country Sheriff,,REP,Chad Brown,178,29,149,,0
Montmorency,"Loud Township, Precinct 1",Country Sheriff,,,Mike Karll Qualified Write-In,4,0,4,,0
Montmorency,"Loud Township, Precinct 1",Country Sheriff,,,Write-Ins,3,1,2,,0
Montmorency,"Loud Township, Precinct 1",County Clerk,,REP,Cheryl A. Neilsen,174,27,147,,0
Montmorency,"Loud Township, Precinct 1",County Clerk,,,Write-Ins,7,3,4,,0
Montmorency,"Loud Township, Precinct 1",County Treasurer,,REP,Linsey Rogers,168,27,141,,0
Montmorency,"Loud Township, Precinct 1",County Treasurer,,,Cheri Eggett Qualified Write-In,8,4,4,,0
Montmorency,"Loud Township, Precinct 1",County Treasurer,,,Write-Ins,1,0,1,,0
Montmorency,"Loud Township, Precinct 1",County Register of Deeds,,REP,Teresa Walker,173,27,146,,0
Montmorency,"Loud Township, Precinct 1",County Register of Deeds,,,Write-Ins,4,3,1,,0
Montmorency,"Loud Township, Precinct 1",County Road Commissioner,,REP,Charles A. Arbour,169,25,144,,0
Montmorency,"Loud Township, Precinct 1",County Road Commissioner,,,Write-Ins,4,3,1,,0
Montmorency,"Loud Township, Precinct 1",Justice of Supreme Court,,,Andrew Fink,81,9,72,,0
Montmorency,"Loud Township, Precinct 1",Justice of Supreme Court,,,Kimberly Ann Thomas,61,4,57,,0
Montmorency,"Loud Township, Precinct 1",Justice of Supreme Court,,,Write-Ins,2,2,0,,0
Montmorency,"Loud Township, Precinct 1",Justice of Supreme Court Incumbent - Partial Term Ending 01/01/2029,,,Kyra Harris Bolden,78,5,73,,0
Montmorency,"Loud Township, Precinct 1",Justice of Supreme Court Incumbent - Partial Term Ending 01/01/2029,,,Patrick William O'Grady,72,10,62,,0
Montmorency,"Loud Township, Precinct 1",Justice of Supreme Court Incumbent - Partial Term Ending 01/01/2029,,,Write-Ins,2,2,0,,0
Montmorency,"Loud Township, Precinct 1",Registered Voters,,,,294,,,,
Montmorency,"Montmorency Township, Precinct 1",Ballots Cast,,,,459,51,408,,0
Montmorency,"Montmorency Township, Precinct 1",Straight Party,,DEM,Democraty Party,57,4,53,,0
Montmorency,"Montmorency Township, Precinct 1",Straight Party,,REP,Republican Party,166,23,143,,0
Montmorency,"Montmorency Township, Precinct 1",Straight Party,,LIB,Libertarian Party,0,0,0,,0
Montmorency,"Montmorency Township, Precinct 1",Straight Party,,UST,U.S. Taxpayers Party,0,0,0,,0
Montmorency,"Montmorency Township, Precinct 1",Straight Party,,GRN,Green Party,1,0,1,,0
Montmorency,"Montmorency Township, Precinct 1",Straight Party,,WCP,Working Class Party,1,0,1,,0
Montmorency,"Montmorency Township, Precinct 1",Straight Party,,NLP,Natural Law Party,0,0,0,,0
Montmorency,"Montmorency Township, Precinct 1",Straight Party,,,Write-Ins,0,0,0,,0
Montmorency,"Montmorency Township, Precinct 1",President,,DEM,Kamala D. Harris / Tim Walz,115,6,109,,0
Montmorency,"Montmorency Township, Precinct 1",President,,REP,Donald J. Trump / JD Vance,330,45,285,,0
Montmorency,"Montmorency Township, Precinct 1",President,,LIB,Chase Oliver / Mike ter Maat,3,0,3,,0
Montmorency,"Montmorency Township, Precinct 1",President,,UST,Randall Terry / Stephen E. Broden,0,0,0,,0
Montmorency,"Montmorency Township, Precinct 1",President,,GRN,Jill Stein / Rudolph Ware,0,0,0,,0
Montmorency,"Montmorency Township, Precinct 1",President,,NLP,Robert F. Kennedy / Nicole Shanahan,3,0,3,,0
Montmorency,"Montmorency Township, Precinct 1",President,,NPA,Joseph Kishore / Jerry White,0,0,0,,0
Montmorency,"Montmorency Township, Precinct 1",President,,NPA,Cornel West / Melina Abdullah,0,0,0,,0
Montmorency,"Montmorency Township, Precinct 1",President,,,Jay J. Bowman Qualified Write-In,0,0,0,,0
Montmorency,"Montmorency Township, Precinct 1",President,,,Claudia De La Cruz Qualified Write-In,0,0,0,,0
Montmorency,"Montmorency Township, Precinct 1",President,,,Cherunda Lynn Fox Qualified Write-In,0,0,0,,0
Montmorency,"Montmorency Township, Precinct 1",President,,,Peter Sonski Qualified Write-In,0,0,0,,0
Montmorency,"Montmorency Township, Precinct 1",President,,,Write-Ins,1,0,1,,0
Montmorency,"Montmorency Township, Precinct 1",U.S. Senate,,DEM,Elissa Slotkin,113,6,107,,0
Montmorency,"Montmorency Township, Precinct 1",U.S. Senate,,REP,Mike Rogers,329,45,284,,0
Montmorency,"Montmorency Township, Precinct 1",U.S. Senate,,LIB,Joseph Solis-Mullen,4,0,4,,0
Montmorency,"Montmorency Township, Precinct 1",U.S. Senate,,UST,Dave Stein,1,0,1,,0
Montmorency,"Montmorency Township, Precinct 1",U.S. Senate,,GRN,Douglas P. Marsh,1,0,1,,0
Montmorency,"Montmorency Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,1,0,1,,0
Montmorency,"Montmorency Township, Precinct 1",U.S. Senate,,,James Chapman Qualified Write-In,0,0,0,,0
Montmorency,"Montmorency Township, Precinct 1",U.S. Senate,,,Marcus A. Irvine Qualified Write-In,0,0,0,,0
Montmorency,"Montmorency Township, Precinct 1",U.S. Senate,,,Valerie Lee Willis Qualified Write-In,0,0,0,,0
Montmorency,"Montmorency Township, Precinct 1",U.S. Senate,,,Write-Ins,1,0,1,,0
Montmorency,"Montmorency Township, Precinct 1",U.S. House,1,DEM,Callie Barr,115,7,108,,0
Montmorency,"Montmorency Township, Precinct 1",U.S. House,1,REP,Jack Bergman,314,43,271,,0
Montmorency,"Montmorency Township, Precinct 1",U.S. House,1,LIB,Andrew Gale,5,0,5,,0
Montmorency,"Montmorency Township, Precinct 1",U.S. House,1,WCP,Liz Hakola,9,1,8,,0
Montmorency,"Montmorency Township, Precinct 1",U.S. House,1,,Write-Ins,1,0,1,,0
Montmorency,"Montmorency Township, Precinct 1",State House,106,DEM,Trina Borenstein,108,7,101,,0
Montmorency,"Montmorency Township, Precinct 1",State House,106,REP,Cam Cavitt,327,42,285,,0
Montmorency,"Montmorency Township, Precinct 1",State House,106,,Write-Ins,2,0,2,,0
Montmorency,"Montmorency Township, Precinct 1",County Prosecuting Attorney,,NPA,Vicki P. Kundinger,258,20,238,,0
Montmorency,"Montmorency Township, Precinct 1",County Prosecuting Attorney,,,Write-Ins,4,1,3,,0
Montmorency,"Montmorency Township, Precinct 1",Country Sheriff,,REP,Chad Brown,362,40,322,,0
Montmorency,"Montmorency Township, Precinct 1",Country Sheriff,,,Mike Karll Qualified Write-In,21,10,11,,0
Montmorency,"Montmorency Township, Precinct 1",Country Sheriff,,,Write-Ins,9,0,9,,0
Montmorency,"Montmorency Township, Precinct 1",County Clerk,,REP,Cheryl A. Neilsen,360,41,319,,0
Montmorency,"Montmorency Township, Precinct 1",County Clerk,,,Write-Ins,8,1,7,,0
Montmorency,"Montmorency Township, Precinct 1",County Treasurer,,REP,Linsey Rogers,332,42,290,,0
Montmorency,"Montmorency Township, Precinct 1",County Treasurer,,,Cheri Eggett Qualified Write-In,32,4,28,,0
Montmorency,"Montmorency Township, Precinct 1",County Treasurer,,,Write-Ins,5,0,5,,0
Montmorency,"Montmorency Township, Precinct 1",County Register of Deeds,,REP,Teresa Walker,363,42,321,,0
Montmorency,"Montmorency Township, Precinct 1",County Register of Deeds,,,Write-Ins,4,1,3,,0
Montmorency,"Montmorency Township, Precinct 1",County Road Commissioner,,REP,Charles A. Arbour,358,42,316,,0
Montmorency,"Montmorency Township, Precinct 1",County Road Commissioner,,,Write-Ins,9,1,8,,0
Montmorency,"Montmorency Township, Precinct 1",Justice of Supreme Court,,,Andrew Fink,157,26,131,,0
Montmorency,"Montmorency Township, Precinct 1",Justice of Supreme Court,,,Kimberly Ann Thomas,150,13,137,,0
Montmorency,"Montmorency Township, Precinct 1",Justice of Supreme Court,,,Write-Ins,3,0,3,,0
Montmorency,"Montmorency Township, Precinct 1",Justice of Supreme Court Incumbent - Partial Term Ending 01/01/2029,,,Kyra Harris Bolden,142,11,131,,0
Montmorency,"Montmorency Township, Precinct 1",Justice of Supreme Court Incumbent - Partial Term Ending 01/01/2029,,,Patrick William O'Grady,180,26,154,,0
Montmorency,"Montmorency Township, Precinct 1",Justice of Supreme Court Incumbent - Partial Term Ending 01/01/2029,,,Write-Ins,3,0,3,,0
Montmorency,"Montmorency Township, Precinct 1",Registered Voters,,,,592,,,,
Montmorency,"Montmorency Township, Precinct 2",Ballots Cast,,,,410,101,309,,0
Montmorency,"Montmorency Township, Precinct 2",Straight Party,,DEM,Democraty Party,63,13,50,,0
Montmorency,"Montmorency Township, Precinct 2",Straight Party,,REP,Republican Party,167,55,112,,0
Montmorency,"Montmorency Township, Precinct 2",Straight Party,,LIB,Libertarian Party,0,0,0,,0
Montmorency,"Montmorency Township, Precinct 2",Straight Party,,UST,U.S. Taxpayers Party,0,0,0,,0
Montmorency,"Montmorency Township, Precinct 2",Straight Party,,GRN,Green Party,0,0,0,,0
Montmorency,"Montmorency Township, Precinct 2",Straight Party,,WCP,Working Class Party,0,0,0,,0
Montmorency,"Montmorency Township, Precinct 2",Straight Party,,NLP,Natural Law Party,1,0,1,,0
Montmorency,"Montmorency Township, Precinct 2",Straight Party,,,Write-Ins,0,0,0,,0
Montmorency,"Montmorency Township, Precinct 2",President,,DEM,Kamala D. Harris / Tim Walz,119,16,103,,0
Montmorency,"Montmorency Township, Precinct 2",President,,REP,Donald J. Trump / JD Vance,284,85,199,,0
Montmorency,"Montmorency Township, Precinct 2",President,,LIB,Chase Oliver / Mike ter Maat,2,0,2,,0
Montmorency,"Montmorency Township, Precinct 2",President,,UST,Randall Terry / Stephen E. Broden,0,0,0,,0
Montmorency,"Montmorency Township, Precinct 2",President,,GRN,Jill Stein / Rudolph Ware,0,0,0,,0
Montmorency,"Montmorency Township, Precinct 2",President,,NLP,Robert F. Kennedy / Nicole Shanahan,3,0,3,,0
Montmorency,"Montmorency Township, Precinct 2",President,,NPA,Joseph Kishore / Jerry White,0,0,0,,0
Montmorency,"Montmorency Township, Precinct 2",President,,NPA,Cornel West / Melina Abdullah,1,0,1,,0
Montmorency,"Montmorency Township, Precinct 2",President,,,Jay J. Bowman Qualified Write-In,0,0,0,,0
Montmorency,"Montmorency Township, Precinct 2",President,,,Claudia De La Cruz Qualified Write-In,0,0,0,,0
Montmorency,"Montmorency Township, Precinct 2",President,,,Cherunda Lynn Fox Qualified Write-In,0,0,0,,0
Montmorency,"Montmorency Township, Precinct 2",President,,,Peter Sonski Qualified Write-In,0,0,0,,0
Montmorency,"Montmorency Township, Precinct 2",President,,,Write-Ins,0,0,0,,0
Montmorency,"Montmorency Township, Precinct 2",U.S. Senate,,DEM,Elissa Slotkin,122,16,106,,0
Montmorency,"Montmorency Township, Precinct 2",U.S. Senate,,REP,Mike Rogers,276,84,192,,0
Montmorency,"Montmorency Township, Precinct 2",U.S. Senate,,LIB,Joseph Solis-Mullen,0,0,0,,0
Montmorency,"Montmorency Township, Precinct 2",U.S. Senate,,UST,Dave Stein,1,0,1,,0
Montmorency,"Montmorency Township, Precinct 2",U.S. Senate,,GRN,Douglas P. Marsh,2,0,2,,0
Montmorency,"Montmorency Township, Precinct 2",U.S. Senate,,NLP,Doug Dern,3,0,3,,0
Montmorency,"Montmorency Township, Precinct 2",U.S. Senate,,,James Chapman Qualified Write-In,0,0,0,,0
Montmorency,"Montmorency Township, Precinct 2",U.S. Senate,,,Marcus A. Irvine Qualified Write-In,0,0,0,,0
Montmorency,"Montmorency Township, Precinct 2",U.S. Senate,,,Valerie Lee Willis Qualified Write-In,0,0,0,,0
Montmorency,"Montmorency Township, Precinct 2",U.S. Senate,,,Write-Ins,0,0,0,,0
Montmorency,"Montmorency Township, Precinct 2",U.S. House,1,DEM,Callie Barr,113,16,97,,0
Montmorency,"Montmorency Township, Precinct 2",U.S. House,1,REP,Jack Bergman,285,83,202,,0
Montmorency,"Montmorency Township, Precinct 2",U.S. House,1,LIB,Andrew Gale,0,0,0,,0
Montmorency,"Montmorency Township, Precinct 2",U.S. House,1,WCP,Liz Hakola,5,1,4,,0
Montmorency,"Montmorency Township, Precinct 2",U.S. House,1,,Write-Ins,0,0,0,,0
Montmorency,"Montmorency Township, Precinct 2",State House,106,DEM,Trina Borenstein,113,16,97,,0
Montmorency,"Montmorency Township, Precinct 2",State House,106,REP,Cam Cavitt,283,83,200,,0
Montmorency,"Montmorency Township, Precinct 2",State House,106,,Write-Ins,0,0,0,,0
Montmorency,"Montmorency Township, Precinct 2",County Prosecuting Attorney,,NPA,Vicki P. Kundinger,194,38,156,,0
Montmorency,"Montmorency Township, Precinct 2",County Prosecuting Attorney,,,Write-Ins,3,1,2,,0
Montmorency,"Montmorency Township, Precinct 2",Country Sheriff,,REP,Chad Brown,315,77,238,,0
Montmorency,"Montmorency Township, Precinct 2",Country Sheriff,,,Mike Karll Qualified Write-In,18,12,6,,0
Montmorency,"Montmorency Township, Precinct 2",Country Sheriff,,,Write-Ins,3,0,3,,0
Montmorency,"Montmorency Township, Precinct 2",County Clerk,,REP,Cheryl A. Neilsen,317,82,235,,0
Montmorency,"Montmorency Township, Precinct 2",County Clerk,,,Write-Ins,4,2,2,,0
Montmorency,"Montmorency Township, Precinct 2",County Treasurer,,REP,Linsey Rogers,297,76,221,,0
Montmorency,"Montmorency Township, Precinct 2",County Treasurer,,,Cheri Eggett Qualified Write-In,24,9,15,,0
Montmorency,"Montmorency Township, Precinct 2",County Treasurer,,,Write-Ins,9,7,2,,0
Montmorency,"Montmorency Township, Precinct 2",County Register of Deeds,,REP,Teresa Walker,321,87,234,,0
Montmorency,"Montmorency Township, Precinct 2",County Register of Deeds,,,Write-Ins,2,2,0,,0
Montmorency,"Montmorency Township, Precinct 2",County Road Commissioner,,REP,Charles A. Arbour,314,86,228,,0
Montmorency,"Montmorency Township, Precinct 2",County Road Commissioner,,,Write-Ins,2,2,0,,0
Montmorency,"Montmorency Township, Precinct 2",Justice of Supreme Court,,,Andrew Fink,152,35,117,,0
Montmorency,"Montmorency Township, Precinct 2",Justice of Supreme Court,,,Kimberly Ann Thomas,130,26,104,,0
Montmorency,"Montmorency Township, Precinct 2",Justice of Supreme Court,,,Write-Ins,3,2,1,,0
Montmorency,"Montmorency Township, Precinct 2",Justice of Supreme Court Incumbent - Partial Term Ending 01/01/2029,,,Kyra Harris Bolden,148,25,123,,0
Montmorency,"Montmorency Township, Precinct 2",Justice of Supreme Court Incumbent - Partial Term Ending 01/01/2029,,,Patrick William O'Grady,144,40,104,,0
Montmorency,"Montmorency Township, Precinct 2",Justice of Supreme Court Incumbent - Partial Term Ending 01/01/2029,,,Write-Ins,2,2,0,,0
Montmorency,"Montmorency Township, Precinct 2",Registered Voters,,,,482,,,,
Montmorency,"Rust Township, Precinct 1",Ballots Cast,,,,339,44,295,,0
Montmorency,"Rust Township, Precinct 1",Straight Party,,DEM,Democraty Party,35,0,35,,0
Montmorency,"Rust Township, Precinct 1",Straight Party,,REP,Republican Party,148,24,124,,0
Montmorency,"Rust Township, Precinct 1",Straight Party,,LIB,Libertarian Party,0,0,0,,0
Montmorency,"Rust Township, Precinct 1",Straight Party,,UST,U.S. Taxpayers Party,0,0,0,,0
Montmorency,"Rust Township, Precinct 1",Straight Party,,GRN,Green Party,0,0,0,,0
Montmorency,"Rust Township, Precinct 1",Straight Party,,WCP,Working Class Party,1,0,1,,0
Montmorency,"Rust Township, Precinct 1",Straight Party,,NLP,Natural Law Party,0,0,0,,0
Montmorency,"Rust Township, Precinct 1",Straight Party,,,Write-Ins,0,0,0,,0
Montmorency,"Rust Township, Precinct 1",President,,DEM,Kamala D. Harris / Tim Walz,71,3,68,,0
Montmorency,"Rust Township, Precinct 1",President,,REP,Donald J. Trump / JD Vance,264,41,223,,0
Montmorency,"Rust Township, Precinct 1",President,,LIB,Chase Oliver / Mike ter Maat,0,0,0,,0
Montmorency,"Rust Township, Precinct 1",President,,UST,Randall Terry / Stephen E. Broden,0,0,0,,0
Montmorency,"Rust Township, Precinct 1",President,,GRN,Jill Stein / Rudolph Ware,2,0,2,,0
Montmorency,"Rust Township, Precinct 1",President,,NLP,Robert F. Kennedy / Nicole Shanahan,0,0,0,,0
Montmorency,"Rust Township, Precinct 1",President,,NPA,Joseph Kishore / Jerry White,0,0,0,,0
Montmorency,"Rust Township, Precinct 1",President,,NPA,Cornel West / Melina Abdullah,0,0,0,,0
Montmorency,"Rust Township, Precinct 1",President,,,Jay J. Bowman Qualified Write-In,0,0,0,,0
Montmorency,"Rust Township, Precinct 1",President,,,Claudia De La Cruz Qualified Write-In,0,0,0,,0
Montmorency,"Rust Township, Precinct 1",President,,,Cherunda Lynn Fox Qualified Write-In,0,0,0,,0
Montmorency,"Rust Township, Precinct 1",President,,,Peter Sonski Qualified Write-In,0,0,0,,0
Montmorency,"Rust Township, Precinct 1",President,,,Write-Ins,0,0,0,,0
Montmorency,"Rust Township, Precinct 1",U.S. Senate,,DEM,Elissa Slotkin,71,3,68,,0
Montmorency,"Rust Township, Precinct 1",U.S. Senate,,REP,Mike Rogers,256,41,215,,0
Montmorency,"Rust Township, Precinct 1",U.S. Senate,,LIB,Joseph Solis-Mullen,4,0,4,,0
Montmorency,"Rust Township, Precinct 1",U.S. Senate,,UST,Dave Stein,1,0,1,,0
Montmorency,"Rust Township, Precinct 1",U.S. Senate,,GRN,Douglas P. Marsh,1,0,1,,0
Montmorency,"Rust Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,0,0,0,,0
Montmorency,"Rust Township, Precinct 1",U.S. Senate,,,James Chapman Qualified Write-In,0,0,0,,0
Montmorency,"Rust Township, Precinct 1",U.S. Senate,,,Marcus A. Irvine Qualified Write-In,0,0,0,,0
Montmorency,"Rust Township, Precinct 1",U.S. Senate,,,Valerie Lee Willis Qualified Write-In,0,0,0,,0
Montmorency,"Rust Township, Precinct 1",U.S. Senate,,,Write-Ins,0,0,0,,0
Montmorency,"Rust Township, Precinct 1",U.S. House,1,DEM,Callie Barr,73,3,70,,0
Montmorency,"Rust Township, Precinct 1",U.S. House,1,REP,Jack Bergman,247,39,208,,0
Montmorency,"Rust Township, Precinct 1",U.S. House,1,LIB,Andrew Gale,3,0,3,,0
Montmorency,"Rust Township, Precinct 1",U.S. House,1,WCP,Liz Hakola,4,1,3,,0
Montmorency,"Rust Township, Precinct 1",U.S. House,1,,Write-Ins,0,0,0,,0
Montmorency,"Rust Township, Precinct 1",State House,106,DEM,Trina Borenstein,71,3,68,,0
Montmorency,"Rust Township, Precinct 1",State House,106,REP,Cam Cavitt,247,39,208,,0
Montmorency,"Rust Township, Precinct 1",State House,106,,Write-Ins,3,0,3,,0
Montmorency,"Rust Township, Precinct 1",County Prosecuting Attorney,,NPA,Vicki P. Kundinger,187,18,169,,0
Montmorency,"Rust Township, Precinct 1",County Prosecuting Attorney,,,Write-Ins,5,0,5,,0
Montmorency,"Rust Township, Precinct 1",Country Sheriff,,REP,Chad Brown,279,40,239,,0
Montmorency,"Rust Township, Precinct 1",Country Sheriff,,,Mike Karll Qualified Write-In,9,0,9,,0
Montmorency,"Rust Township, Precinct 1",Country Sheriff,,,Write-Ins,6,2,4,,0
Montmorency,"Rust Township, Precinct 1",County Clerk,,REP,Cheryl A. Neilsen,276,41,235,,0
Montmorency,"Rust Township, Precinct 1",County Clerk,,,Write-Ins,8,0,8,,0
Montmorency,"Rust Township, Precinct 1",County Treasurer,,REP,Linsey Rogers,262,38,224,,0
Montmorency,"Rust Township, Precinct 1",County Treasurer,,,Cheri Eggett Qualified Write-In,26,5,21,,0
Montmorency,"Rust Township, Precinct 1",County Treasurer,,,Write-Ins,1,0,1,,0
Montmorency,"Rust Township, Precinct 1",County Register of Deeds,,REP,Teresa Walker,284,42,242,,0
Montmorency,"Rust Township, Precinct 1",County Register of Deeds,,,Write-Ins,2,0,2,,0
Montmorency,"Rust Township, Precinct 1",County Road Commissioner,,REP,Charles A. Arbour,283,41,242,,0
Montmorency,"Rust Township, Precinct 1",County Road Commissioner,,,Write-Ins,3,0,3,,0
Montmorency,"Rust Township, Precinct 1",Justice of Supreme Court,,,Andrew Fink,111,18,93,,0
Montmorency,"Rust Township, Precinct 1",Justice of Supreme Court,,,Kimberly Ann Thomas,108,8,100,,0
Montmorency,"Rust Township, Precinct 1",Justice of Supreme Court,,,Write-Ins,2,0,2,,0
Montmorency,"Rust Township, Precinct 1",Justice of Supreme Court Incumbent - Partial Term Ending 01/01/2029,,,Kyra Harris Bolden,102,9,93,,0
Montmorency,"Rust Township, Precinct 1",Justice of Supreme Court Incumbent - Partial Term Ending 01/01/2029,,,Patrick William O'Grady,124,17,107,,0
Montmorency,"Rust Township, Precinct 1",Justice of Supreme Court Incumbent - Partial Term Ending 01/01/2029,,,Write-Ins,2,0,2,,0
Montmorency,"Rust Township, Precinct 1",Registered Voters,,,,465,,,,
Montmorency,"Vienna Township, Precinct 1",Ballots Cast,,,,396,47,349,,0
Montmorency,"Vienna Township, Precinct 1",Straight Party,,DEM,Democraty Party,47,6,41,,0
Montmorency,"Vienna Township, Precinct 1",Straight Party,,REP,Republican Party,177,22,155,,0
Montmorency,"Vienna Township, Precinct 1",Straight Party,,LIB,Libertarian Party,1,0,1,,0
Montmorency,"Vienna Township, Precinct 1",Straight Party,,UST,U.S. Taxpayers Party,0,0,0,,0
Montmorency,"Vienna Township, Precinct 1",Straight Party,,GRN,Green Party,0,0,0,,0
Montmorency,"Vienna Township, Precinct 1",Straight Party,,WCP,Working Class Party,0,0,0,,0
Montmorency,"Vienna Township, Precinct 1",Straight Party,,NLP,Natural Law Party,1,0,1,,0
Montmorency,"Vienna Township, Precinct 1",Straight Party,,,Write-Ins,0,0,0,,0
Montmorency,"Vienna Township, Precinct 1",President,,DEM,Kamala D. Harris / Tim Walz,102,7,95,,0
Montmorency,"Vienna Township, Precinct 1",President,,REP,Donald J. Trump / JD Vance,291,40,251,,0
Montmorency,"Vienna Township, Precinct 1",President,,LIB,Chase Oliver / Mike ter Maat,1,0,1,,0
Montmorency,"Vienna Township, Precinct 1",President,,UST,Randall Terry / Stephen E. Broden,0,0,0,,0
Montmorency,"Vienna Township, Precinct 1",President,,GRN,Jill Stein / Rudolph Ware,0,0,0,,0
Montmorency,"Vienna Township, Precinct 1",President,,NLP,Robert F. Kennedy / Nicole Shanahan,1,0,1,,0
Montmorency,"Vienna Township, Precinct 1",President,,NPA,Joseph Kishore / Jerry White,0,0,0,,0
Montmorency,"Vienna Township, Precinct 1",President,,NPA,Cornel West / Melina Abdullah,0,0,0,,0
Montmorency,"Vienna Township, Precinct 1",President,,,Jay J. Bowman Qualified Write-In,0,0,0,,0
Montmorency,"Vienna Township, Precinct 1",President,,,Claudia De La Cruz Qualified Write-In,0,0,0,,0
Montmorency,"Vienna Township, Precinct 1",President,,,Cherunda Lynn Fox Qualified Write-In,0,0,0,,0
Montmorency,"Vienna Township, Precinct 1",President,,,Peter Sonski Qualified Write-In,0,0,0,,0
Montmorency,"Vienna Township, Precinct 1",President,,,Write-Ins,1,0,1,,0
Montmorency,"Vienna Township, Precinct 1",U.S. Senate,,DEM,Elissa Slotkin,99,7,92,,0
Montmorency,"Vienna Township, Precinct 1",U.S. Senate,,REP,Mike Rogers,281,40,241,,0
Montmorency,"Vienna Township, Precinct 1",U.S. Senate,,LIB,Joseph Solis-Mullen,4,0,4,,0
Montmorency,"Vienna Township, Precinct 1",U.S. Senate,,UST,Dave Stein,2,0,2,,0
Montmorency,"Vienna Township, Precinct 1",U.S. Senate,,GRN,Douglas P. Marsh,1,0,1,,0
Montmorency,"Vienna Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,0,0,0,,0
Montmorency,"Vienna Township, Precinct 1",U.S. Senate,,,James Chapman Qualified Write-In,0,0,0,,0
Montmorency,"Vienna Township, Precinct 1",U.S. Senate,,,Marcus A. Irvine Qualified Write-In,0,0,0,,0
Montmorency,"Vienna Township, Precinct 1",U.S. Senate,,,Valerie Lee Willis Qualified Write-In,0,0,0,,0
Montmorency,"Vienna Township, Precinct 1",U.S. Senate,,,Write-Ins,1,0,1,,0
Montmorency,"Vienna Township, Precinct 1",U.S. House,1,DEM,Callie Barr,97,6,91,,0
Montmorency,"Vienna Township, Precinct 1",U.S. House,1,REP,Jack Bergman,277,38,239,,0
Montmorency,"Vienna Township, Precinct 1",U.S. House,1,LIB,Andrew Gale,4,1,3,,0
Montmorency,"Vienna Township, Precinct 1",U.S. House,1,WCP,Liz Hakola,8,2,6,,0
Montmorency,"Vienna Township, Precinct 1",U.S. House,1,,Write-Ins,1,0,1,,0
Montmorency,"Vienna Township, Precinct 1",State House,106,DEM,Trina Borenstein,88,7,81,,0
Montmorency,"Vienna Township, Precinct 1",State House,106,REP,Cam Cavitt,290,39,251,,0
Montmorency,"Vienna Township, Precinct 1",State House,106,,Write-Ins,2,0,2,,0
Montmorency,"Vienna Township, Precinct 1",County Prosecuting Attorney,,NPA,Vicki P. Kundinger,232,25,207,,0
Montmorency,"Vienna Township, Precinct 1",County Prosecuting Attorney,,,Write-Ins,12,2,10,,0
Montmorency,"Vienna Township, Precinct 1",Country Sheriff,,REP,Chad Brown,335,40,295,,0
Montmorency,"Vienna Township, Precinct 1",Country Sheriff,,,Mike Karll Qualified Write-In,4,2,2,,0
Montmorency,"Vienna Township, Precinct 1",Country Sheriff,,,Write-Ins,7,0,7,,0
Montmorency,"Vienna Township, Precinct 1",County Clerk,,REP,Cheryl A. Neilsen,337,38,299,,0
Montmorency,"Vienna Township, Precinct 1",County Clerk,,,Write-Ins,7,1,6,,0
Montmorency,"Vienna Township, Precinct 1",County Treasurer,,REP,Linsey Rogers,325,35,290,,0
Montmorency,"Vienna Township, Precinct 1",County Treasurer,,,Cheri Eggett Qualified Write-In,8,0,8,,0
Montmorency,"Vienna Township, Precinct 1",County Treasurer,,,Write-Ins,8,7,1,,0
Montmorency,"Vienna Township, Precinct 1",County Register of Deeds,,REP,Teresa Walker,336,41,295,,0
Montmorency,"Vienna Township, Precinct 1",County Register of Deeds,,,Write-Ins,2,1,1,,0
Montmorency,"Vienna Township, Precinct 1",County Road Commissioner,,REP,Charles A. Arbour,327,41,286,,0
Montmorency,"Vienna Township, Precinct 1",County Road Commissioner,,,Write-Ins,2,0,2,,0
Montmorency,"Vienna Township, Precinct 1",Justice of Supreme Court,,,Andrew Fink,155,23,132,,0
Montmorency,"Vienna Township, Precinct 1",Justice of Supreme Court,,,Kimberly Ann Thomas,124,12,112,,0
Montmorency,"Vienna Township, Precinct 1",Justice of Supreme Court,,,Write-Ins,5,0,5,,0
