county,precinct,office,district,party,candidate,election_day,av_counting_boards,early_voting,votes
Leelanau,"City of Traverse City, Precinct 4",County Clerk,,REP,Michelle L. Crocker,189,0,54,243
Leelanau,"City of Traverse City, Precinct 4",County Clerk,,,Write-ins,0,0,0,0
Leelanau,"Bingham Township, Precinct 1",County Treasurer,,REP,John A. Gallagher III,353,648,348,1349
Leelanau,"Bingham Township, Precinct 1",County Treasurer,,,Write-ins,11,8,4,23
Leelanau,"Centerville Township, Precinct 1",County Treasurer,,REP,John A. Gallagher III,254,242,118,614
Leelanau,"Centerville Township, Precinct 1",County Treasurer,,,Write-ins,4,4,4,12
Leelanau,"Cleveland Township, Precinct 1",County Treasurer,,REP,John A. Gallagher III,431,0,102,533
Leelanau,"Cleveland Township, Precinct 1",County Treasurer,,,Write-ins,7,0,0,7
Leelanau,"Elmwood Township, Precinct 1",County Treasurer,,REP,John A. Gallagher III,454,614,273,1341
Leelanau,"Elmwood Township, Precinct 1",County Treasurer,,,Write-ins,11,14,5,30
Leelanau,"Elmwood Township, Precinct 2",County Treasurer,,REP,John A. Gallagher III,259,424,156,839
Leelanau,"Elmwood Township, Precinct 2",County Treasurer,,,Write-ins,3,7,2,12
Leelanau,"Empire Township, Precinct 1",County Treasurer,,REP,John A. Gallagher III,480,0,81,561
Leelanau,"Empire Township, Precinct 1",County Treasurer,,,Write-ins,12,0,0,12
Leelanau,"Glen Arbor Township, Precinct 1",County Treasurer,,REP,John A. Gallagher III,164,261,40,465
Leelanau,"Glen Arbor Township, Precinct 1",County Treasurer,,,Write-ins,3,1,1,5
Leelanau,"Kasson Township, Precinct 1",County Treasurer,,REP,John A. Gallagher III,673,0,119,792
Leelanau,"Kasson Township, Precinct 1",County Treasurer,,,Write-ins,9,0,5,14
Leelanau,"Leelanau Township, Precinct 1",County Treasurer,,REP,John A. Gallagher III,339,455,219,1013
Leelanau,"Leelanau Township, Precinct 1",County Treasurer,,,Write-ins,0,5,0,5
Leelanau,"Leland Township, Precinct 1",County Treasurer,,REP,John A. Gallagher III,283,542,247,1072
Leelanau,"Leland Township, Precinct 1",County Treasurer,,,Write-ins,8,5,8,21
Leelanau,"Solon Township, Precinct 1",County Treasurer,,REP,John A. Gallagher III,363,261,162,786
Leelanau,"Solon Township, Precinct 1",County Treasurer,,,Write-ins,4,4,5,13
Leelanau,"Suttons Bay Township, Precinct 1",County Treasurer,,REP,John A. Gallagher III,393,533,339,1265
Leelanau,"Suttons Bay Township, Precinct 1",County Treasurer,,,Write-ins,25,12,5,42
Leelanau,"City of Traverse City, Precinct 4",County Treasurer,,REP,John A. Gallagher III,184,0,54,238
Leelanau,"City of Traverse City, Precinct 4",County Treasurer,,,Write-ins,0,0,0,0
Leelanau,"Bingham Township, Precinct 1",County Register of Deeds,,REP,Jennifer L. Grant,371,698,358,1427
Leelanau,"Bingham Township, Precinct 1",County Register of Deeds,,,Write-ins,10,9,5,24
Leelanau,"Centerville Township, Precinct 1",County Register of Deeds,,REP,Jennifer L. Grant,257,247,117,621
Leelanau,"Centerville Township, Precinct 1",County Register of Deeds,,,Write-ins,5,3,3,11
Leelanau,"Cleveland Township, Precinct 1",County Register of Deeds,,REP,Jennifer L. Grant,443,0,106,549
Leelanau,"Cleveland Township, Precinct 1",County Register of Deeds,,,Write-ins,6,0,0,6
Leelanau,"Elmwood Township, Precinct 1",County Register of Deeds,,REP,Jennifer L. Grant,448,624,269,1341
Leelanau,"Elmwood Township, Precinct 1",County Register of Deeds,,,Write-ins,11,13,6,30
Leelanau,"Elmwood Township, Precinct 2",County Register of Deeds,,REP,Jennifer L. Grant,255,430,161,846
Leelanau,"Elmwood Township, Precinct 2",County Register of Deeds,,,Write-ins,3,6,1,10
Leelanau,"Empire Township, Precinct 1",County Register of Deeds,,REP,Jennifer L. Grant,490,0,82,572
Leelanau,"Empire Township, Precinct 1",County Register of Deeds,,,Write-ins,12,0,0,12
Leelanau,"Glen Arbor Township, Precinct 1",County Register of Deeds,,REP,Jennifer L. Grant,167,262,43,472
Leelanau,"Glen Arbor Township, Precinct 1",County Register of Deeds,,,Write-ins,3,1,1,5
Leelanau,"Kasson Township, Precinct 1",County Register of Deeds,,REP,Jennifer L. Grant,693,0,119,812
Leelanau,"Kasson Township, Precinct 1",County Register of Deeds,,,Write-ins,11,0,4,15
Leelanau,"Leelanau Township, Precinct 1",County Register of Deeds,,REP,Jennifer L. Grant,349,476,224,1049
Leelanau,"Leelanau Township, Precinct 1",County Register of Deeds,,,Write-ins,0,4,0,4
Leelanau,"Leland Township, Precinct 1",County Register of Deeds,,REP,Jennifer L. Grant,285,583,252,1120
Leelanau,"Leland Township, Precinct 1",County Register of Deeds,,,Write-ins,8,5,8,21
Leelanau,"Solon Township, Precinct 1",County Register of Deeds,,REP,Jennifer L. Grant,368,267,165,800
Leelanau,"Solon Township, Precinct 1",County Register of Deeds,,,Write-ins,2,4,4,10
Leelanau,"Suttons Bay Township, Precinct 1",County Register of Deeds,,REP,Jennifer L. Grant,402,576,352,1330
Leelanau,"Suttons Bay Township, Precinct 1",County Register of Deeds,,,Write-ins,21,12,3,36
Leelanau,"City of Traverse City, Precinct 4",County Register of Deeds,,REP,Jennifer L. Grant,185,0,55,240
Leelanau,"City of Traverse City, Precinct 4",County Register of Deeds,,,Write-ins,0,0,0,0
Leelanau,"Bingham Township, Precinct 1",County Road Commissioner,,DEM,Garth Greenan,185,548,150,883
Leelanau,"Bingham Township, Precinct 1",County Road Commissioner,,REP,James R. Calhoun,303,578,319,1200
Leelanau,"Bingham Township, Precinct 1",County Road Commissioner,,,Write-ins,6,2,1,9
Leelanau,"Centerville Township, Precinct 1",County Road Commissioner,,DEM,Garth Greenan,132,261,65,458
Leelanau,"Centerville Township, Precinct 1",County Road Commissioner,,REP,James R. Calhoun,227,204,101,532
Leelanau,"Centerville Township, Precinct 1",County Road Commissioner,,,Write-ins,2,0,1,3
Leelanau,"Cleveland Township, Precinct 1",County Road Commissioner,,DEM,Garth Greenan,382,0,72,454
Leelanau,"Cleveland Township, Precinct 1",County Road Commissioner,,REP,James R. Calhoun,353,0,96,449
Leelanau,"Cleveland Township, Precinct 1",County Road Commissioner,,,Write-ins,4,0,0,4
Leelanau,"Elmwood Township, Precinct 1",County Road Commissioner,,DEM,Garth Greenan,284,707,168,1159
Leelanau,"Elmwood Township, Precinct 1",County Road Commissioner,,REP,James R. Calhoun,390,540,241,1171
Leelanau,"Elmwood Township, Precinct 1",County Road Commissioner,,,Write-ins,2,9,1,12
Leelanau,"Elmwood Township, Precinct 2",County Road Commissioner,,DEM,Garth Greenan,175,413,71,659
Leelanau,"Elmwood Township, Precinct 2",County Road Commissioner,,REP,James R. Calhoun,228,368,139,735
Leelanau,"Elmwood Township, Precinct 2",County Road Commissioner,,,Write-ins,0,2,1,3
Leelanau,"Empire Township, Precinct 1",County Road Commissioner,,DEM,Garth Greenan,601,0,41,642
Leelanau,"Empire Township, Precinct 1",County Road Commissioner,,REP,James R. Calhoun,400,0,74,474
Leelanau,"Empire Township, Precinct 1",County Road Commissioner,,,Write-ins,2,0,0,2
Leelanau,"Glen Arbor Township, Precinct 1",County Road Commissioner,,DEM,Garth Greenan,130,274,36,440
Leelanau,"Glen Arbor Township, Precinct 1",County Road Commissioner,,REP,James R. Calhoun,138,226,36,400
Leelanau,"Glen Arbor Township, Precinct 1",County Road Commissioner,,,Write-ins,2,0,1,3
Leelanau,"Kasson Township, Precinct 1",County Road Commissioner,,DEM,Garth Greenan,485,0,49,534
Leelanau,"Kasson Township, Precinct 1",County Road Commissioner,,REP,James R. Calhoun,606,0,114,720
Leelanau,"Kasson Township, Precinct 1",County Road Commissioner,,,Write-ins,5,0,6,11
Leelanau,"Leelanau Township, Precinct 1",County Road Commissioner,,DEM,Garth Greenan,275,604,134,1013
Leelanau,"Leelanau Township, Precinct 1",County Road Commissioner,,REP,James R. Calhoun,317,451,213,981
Leelanau,"Leelanau Township, Precinct 1",County Road Commissioner,,,Write-ins,0,1,1,2
Leelanau,"Leland Township, Precinct 1",County Road Commissioner,,DEM,Garth Greenan,193,510,153,856
Leelanau,"Leland Township, Precinct 1",County Road Commissioner,,REP,James R. Calhoun,235,497,230,962
Leelanau,"Leland Township, Precinct 1",County Road Commissioner,,,Write-ins,2,1,1,4
Leelanau,"Solon Township, Precinct 1",County Road Commissioner,,DEM,Garth Greenan,183,261,86,530
Leelanau,"Solon Township, Precinct 1",County Road Commissioner,,REP,James R. Calhoun,332,221,157,710
Leelanau,"Solon Township, Precinct 1",County Road Commissioner,,,Write-ins,2,1,2,5
Leelanau,"Suttons Bay Township, Precinct 1",County Road Commissioner,,DEM,Garth Greenan,324,600,210,1134
Leelanau,"Suttons Bay Township, Precinct 1",County Road Commissioner,,REP,James R. Calhoun,300,457,311,1068
Leelanau,"Suttons Bay Township, Precinct 1",County Road Commissioner,,,Write-ins,8,3,0,11
Leelanau,"City of Traverse City, Precinct 4",County Road Commissioner,,DEM,Garth Greenan,176,0,34,210
Leelanau,"City of Traverse City, Precinct 4",County Road Commissioner,,REP,James R. Calhoun,150,0,47,197
Leelanau,"City of Traverse City, Precinct 4",County Road Commissioner,,,Write-ins,0,0,0,0
Leelanau,"Bingham Township, Precinct 1",County Drain Commissioner,,DEM,Faith Hoekstra,158,497,131,786
Leelanau,"Bingham Township, Precinct 1",County Drain Commissioner,,REP,Timothy P. O'Non,294,544,306,1144
Leelanau,"Bingham Township, Precinct 1",County Drain Commissioner,,,Write-ins,2,0,1,3
Leelanau,"Centerville Township, Precinct 1",County Drain Commissioner,,DEM,Faith Hoekstra,116,233,60,409
Leelanau,"Centerville Township, Precinct 1",County Drain Commissioner,,REP,Timothy P. O'Non,213,194,106,513
Leelanau,"Centerville Township, Precinct 1",County Drain Commissioner,,,Write-ins,1,0,1,2
Leelanau,"Cleveland Township, Precinct 1",County Drain Commissioner,,DEM,Faith Hoekstra,364,0,62,426
Leelanau,"Cleveland Township, Precinct 1",County Drain Commissioner,,REP,Timothy P. O'Non,308,0,93,401
Leelanau,"Cleveland Township, Precinct 1",County Drain Commissioner,,,Write-ins,2,0,0,2
Leelanau,"Elmwood Township, Precinct 1",County Drain Commissioner,,DEM,Faith Hoekstra,248,661,159,1068
Leelanau,"Elmwood Township, Precinct 1",County Drain Commissioner,,REP,Timothy P. O'Non,366,461,216,1043
Leelanau,"Elmwood Township, Precinct 1",County Drain Commissioner,,,Write-ins,1,2,2,5
Leelanau,"Elmwood Township, Precinct 2",County Drain Commissioner,,DEM,Faith Hoekstra,151,375,71,597
Leelanau,"Elmwood Township, Precinct 2",County Drain Commissioner,,REP,Timothy P. O'Non,212,332,132,676
Leelanau,"Elmwood Township, Precinct 2",County Drain Commissioner,,,Write-ins,0,0,0,0
Leelanau,"Empire Township, Precinct 1",County Drain Commissioner,,DEM,Faith Hoekstra,545,0,37,582
Leelanau,"Empire Township, Precinct 1",County Drain Commissioner,,REP,Timothy P. O'Non,371,0,72,443
Leelanau,"Empire Township, Precinct 1",County Drain Commissioner,,,Write-ins,2,0,1,3
Leelanau,"Glen Arbor Township, Precinct 1",County Drain Commissioner,,DEM,Faith Hoekstra,123,243,33,399
Leelanau,"Glen Arbor Township, Precinct 1",County Drain Commissioner,,REP,Timothy P. O'Non,114,208,34,356
Leelanau,"Glen Arbor Township, Precinct 1",County Drain Commissioner,,,Write-ins,1,0,0,1
Leelanau,"Kasson Township, Precinct 1",County Drain Commissioner,,DEM,Faith Hoekstra,426,0,44,470
Leelanau,"Kasson Township, Precinct 1",County Drain Commissioner,,REP,Timothy P. O'Non,540,0,113,653
Leelanau,"Kasson Township, Precinct 1",County Drain Commissioner,,,Write-ins,2,0,0,2
Leelanau,"Leelanau Township, Precinct 1",County Drain Commissioner,,DEM,Faith Hoekstra,268,577,122,967
Leelanau,"Leelanau Township, Precinct 1",County Drain Commissioner,,REP,Timothy P. O'Non,250,336,195,781
Leelanau,"Leelanau Township, Precinct 1",County Drain Commissioner,,,Write-ins,0,1,0,1
Leelanau,"Leland Township, Precinct 1",County Drain Commissioner,,DEM,Faith Hoekstra,157,443,130,730
Leelanau,"Leland Township, Precinct 1",County Drain Commissioner,,REP,Timothy P. O'Non,226,449,224,899
Leelanau,"Leland Township, Precinct 1",County Drain Commissioner,,,Write-ins,0,1,0,1
Leelanau,"Solon Township, Precinct 1",County Drain Commissioner,,DEM,Faith Hoekstra,155,234,72,461
Leelanau,"Solon Township, Precinct 1",County Drain Commissioner,,REP,Timothy P. O'Non,300,199,154,653
Leelanau,"Solon Township, Precinct 1",County Drain Commissioner,,,Write-ins,1,1,0,2
Leelanau,"Suttons Bay Township, Precinct 1",County Drain Commissioner,,DEM,Faith Hoekstra,292,531,182,1005
Leelanau,"Suttons Bay Township, Precinct 1",County Drain Commissioner,,REP,Timothy P. O'Non,262,441,294,997
Leelanau,"Suttons Bay Township, Precinct 1",County Drain Commissioner,,,Write-ins,5,1,0,6
Leelanau,"City of Traverse City, Precinct 4",County Drain Commissioner,,DEM,Faith Hoekstra,167,0,34,201
Leelanau,"City of Traverse City, Precinct 4",County Drain Commissioner,,REP,Timothy P. O'Non,138,0,42,180
Leelanau,"City of Traverse City, Precinct 4",County Drain Commissioner,,,Write-ins,0,0,0,0
