county,precinct,office,district,candidate,party,election_day,early_voting,av_counting_boards,votes
Iosco,"Oscoda Township, Precinct 3",Justice of Supreme Court - Partial Term Ending 01/01/2029,,Kyra Harris Bolden,,181,28,218,427
Iosco,"Oscoda Township, Precinct 3",Justice of Supreme Court - Partial Term Ending 01/01/2029,,Patrick William O'Grady,,166,36,186,388
Iosco,"Oscoda Township, Precinct 3",Justice of Supreme Court - Partial Term Ending 01/01/2029,,Write-in,,10,1,2,13
Iosco,"Oscoda Township, Precinct 3",Justice of Supreme Court - Partial Term Ending 01/01/2029,,Over Vote Count,,0,0,0,0
Iosco,"Oscoda Township, Precinct 3",Justice of Supreme Court - Partial Term Ending 01/01/2029,,Under Vote Count,,112,25,158,295
Iosco,"Oscoda Township, Precinct 3",Judge of Court of Appeals 4th District,,Ballots Cast,,469,90,564,1123
Iosco,"Oscoda Township, Precinct 3",Judge of Court of Appeals 4th District,,Stephen L. Borrello,,293,50,282,625
Iosco,"Oscoda Township, Precinct 3",Judge of Court of Appeals 4th District,,Write-in,,15,0,2,17
Iosco,"Oscoda Township, Precinct 3",Judge of Court of Appeals 4th District,,Over Vote Count,,0,0,0,0
Iosco,"Oscoda Township, Precinct 3",Judge of Court of Appeals 4th District,,Under Vote Count,,161,40,280,481
Iosco,"Oscoda Township, Precinct 3",Judge of Court of Appeals 4th District Partial Term,,Ballots Cast,,469,90,564,1123
Iosco,"Oscoda Township, Precinct 3",Judge of Court of Appeals 4th District Partial Term,,Allie Greenleaf Maldonado,,290,48,278,616
Iosco,"Oscoda Township, Precinct 3",Judge of Court of Appeals 4th District Partial Term,,Write-in,,15,0,4,19
Iosco,"Oscoda Township, Precinct 3",Judge of Court of Appeals 4th District Partial Term,,Over Vote Count,,0,0,0,0
Iosco,"Oscoda Township, Precinct 3",Judge of Court of Appeals 4th District Partial Term,,Under Vote Count,,164,42,282,488
Iosco,"Oscoda Township, Precinct 3",Judge of Probate Court,,Ballots Cast,,469,90,564,1123
Iosco,"Oscoda Township, Precinct 3",Judge of Probate Court,,Christopher P. Martin,,298,50,299,647
Iosco,"Oscoda Township, Precinct 3",Judge of Probate Court,,Write-in,,16,0,3,19
Iosco,"Oscoda Township, Precinct 3",Judge of Probate Court,,Over Vote Count,,0,0,0,0
Iosco,"Oscoda Township, Precinct 3",Judge of Probate Court,,Under Vote Count,,155,40,262,457
Iosco,"Oscoda Township, Precinct 3",Oscoda Area Schools Local School District Board Member,,Ballots Cast,,469,90,564,1123
Iosco,"Oscoda Township, Precinct 3",Oscoda Area Schools Local School District Board Member,,Tony Ommani,,179,41,252,472
Iosco,"Oscoda Township, Precinct 3",Oscoda Area Schools Local School District Board Member,,Mary M. Reitler,,299,47,343,689
Iosco,"Oscoda Township, Precinct 3",Oscoda Area Schools Local School District Board Member,,Write-in,,11,1,2,14
Iosco,"Oscoda Township, Precinct 3",Oscoda Area Schools Local School District Board Member,,Over Vote Count,,0,0,0,0
Iosco,"Oscoda Township, Precinct 3",Oscoda Area Schools Local School District Board Member,,Under Vote Count,,449,91,531,1071
Iosco,"Oscoda Township, Precinct 3",Countywide Recycling Program Millage Proposal,,Ballots Cast,,469,90,564,1123
Iosco,"Oscoda Township, Precinct 3",Countywide Recycling Program Millage Proposal,,Yes,,274,44,324,642
Iosco,"Oscoda Township, Precinct 3",Countywide Recycling Program Millage Proposal,,No,,161,37,196,394
Iosco,"Oscoda Township, Precinct 3",Countywide Recycling Program Millage Proposal,,Over Vote Count,,0,0,0,0
Iosco,"Oscoda Township, Precinct 3",Countywide Recycling Program Millage Proposal,,Under Vote Count,,34,9,44,87
Iosco,"Oscoda Township, Precinct 3",Oscoda Township Fire Operational/Equipment Millage,,Ballots Cast,,469,90,564,1123
Iosco,"Oscoda Township, Precinct 3",Oscoda Township Fire Operational/Equipment Millage,,Yes,,345,51,438,834
Iosco,"Oscoda Township, Precinct 3",Oscoda Township Fire Operational/Equipment Millage,,No,,90,29,92,211
Iosco,"Oscoda Township, Precinct 3",Oscoda Township Fire Operational/Equipment Millage,,Over Vote Count,,0,0,0,0
Iosco,"Oscoda Township, Precinct 3",Oscoda Township Fire Operational/Equipment Millage,,Under Vote Count,,34,10,34,78
Iosco,"Oscoda Township, Precinct 4",President,,Ballots Cast,,562,69,516,1147
Iosco,"Oscoda Township, Precinct 4",President,,Kamala D. Harris /,Democrat,154,24,285,463
Iosco,"Oscoda Township, Precinct 4",President,,Donald J. Trump /,Republican,392,45,218,655
Iosco,"Oscoda Township, Precinct 4",President,,Chase Oliver /,Libertarian,5,0,4,9
Iosco,"Oscoda Township, Precinct 4",President,,Randall Terry /,U.S. Taxpayers,2,0,0,2
Iosco,"Oscoda Township, Precinct 4",President,,Jill Stein /,Green,2,0,2,4
Iosco,"Oscoda Township, Precinct 4",President,,"Robert F. Kennedy, Jr. /",Natural Law,5,0,3,8
Iosco,"Oscoda Township, Precinct 4",President,,Over Vote Count,,0,0,1,1
Iosco,"Oscoda Township, Precinct 4",President,,Under Vote Count,,2,0,1,3
Iosco,"Oscoda Township, Precinct 4",President,,Cornel West /,No Party Affiliation,0,0,1,1
Iosco,"Oscoda Township, Precinct 4",President,,Write-in,,0,0,1,1
Iosco,"Oscoda Township, Precinct 4",U.S. Senate,,Ballots Cast,,562,69,516,1147
Iosco,"Oscoda Township, Precinct 4",U.S. Senate,,Elissa Slotkin,Democrat,159,21,269,449
Iosco,"Oscoda Township, Precinct 4",U.S. Senate,,Mike Rogers,Republican,361,47,207,615
Iosco,"Oscoda Township, Precinct 4",U.S. Senate,,Joseph Solis-Mullen,Libertarian,9,0,9,18
Iosco,"Oscoda Township, Precinct 4",U.S. Senate,,Dave Stein,U.S. Taxpayers,5,0,8,13
Iosco,"Oscoda Township, Precinct 4",U.S. Senate,,Douglas P. Marsh,Green,6,0,2,8
Iosco,"Oscoda Township, Precinct 4",U.S. Senate,,Doug Dern,Natural Law,4,0,4,8
Iosco,"Oscoda Township, Precinct 4",U.S. Senate,,Write-in,,3,0,0,3
Iosco,"Oscoda Township, Precinct 4",U.S. Senate,,Over Vote Count,,1,0,0,1
Iosco,"Oscoda Township, Precinct 4",U.S. Senate,,Under Vote Count,,14,1,17,32
Iosco,"Oscoda Township, Precinct 4",U.S. House,1,Ballots Cast,,562,69,516,1147
Iosco,"Oscoda Township, Precinct 4",U.S. House,1,Callie Barr,Democrat,143,21,254,418
Iosco,"Oscoda Township, Precinct 4",U.S. House,1,Jack Bergman,Republican,355,46,225,626
Iosco,"Oscoda Township, Precinct 4",U.S. House,1,Andrew Gale,Libertarian,13,1,6,20
Iosco,"Oscoda Township, Precinct 4",U.S. House,1,Liz Hakola,Working Class,30,0,9,39
Iosco,"Oscoda Township, Precinct 4",U.S. House,1,Write-in,,1,0,0,1
Iosco,"Oscoda Township, Precinct 4",U.S. House,1,Over Vote Count,,0,0,0,0
Iosco,"Oscoda Township, Precinct 4",U.S. House,1,Under Vote Count,,20,1,22,43
Iosco,"Oscoda Township, Precinct 4",State House,99,Ballots Cast,,562,69,516,1147
Iosco,"Oscoda Township, Precinct 4",State House,99,Jon LeRoux,Democrat,144,21,258,423
Iosco,"Oscoda Township, Precinct 4",State House,99,Mike Hoadley,Republican,389,48,226,663
Iosco,"Oscoda Township, Precinct 4",State House,99,Write-in,,3,0,1,4
Iosco,"Oscoda Township, Precinct 4",State House,99,Over Vote Count,,0,0,0,0
Iosco,"Oscoda Township, Precinct 4",State House,99,Under Vote Count,,26,0,31,57
Iosco,"Oscoda Township, Precinct 4",Member of the State Board of Education,,Ballots Cast,,562,69,516,1147
Iosco,"Oscoda Township, Precinct 4",Member of the State Board of Education,,Theodore Jones,Democrat,131,22,228,381
Iosco,"Oscoda Township, Precinct 4",Member of the State Board of Education,,Adam Frederick Zemke,Democrat,104,20,229,353
Iosco,"Oscoda Township, Precinct 4",Member of the State Board of Education,,Tom McMillin,Republican,315,41,205,561
Iosco,"Oscoda Township, Precinct 4",Member of the State Board of Education,,Nikki Snyder,Republican,328,37,210,575
Iosco,"Oscoda Township, Precinct 4",Member of the State Board of Education,,Scotty Boman,Libertarian,16,3,12,31
Iosco,"Oscoda Township, Precinct 4",Member of the State Board of Education,,Ted Gerrard,U.S. Taxpayers,9,2,9,20
Iosco,"Oscoda Township, Precinct 4",Member of the State Board of Education,,Christine C. Schwartz,U.S. Taxpayers,20,0,12,32
Iosco,"Oscoda Township, Precinct 4",Member of the State Board of Education,,Mary Anne Hering,Working Class,52,0,22,74
Iosco,"Oscoda Township, Precinct 4",Member of the State Board of Education,,Write-in,,4,0,0,4
Iosco,"Oscoda Township, Precinct 4",Member of the State Board of Education,,Over Vote Count,,2,0,0,2
Iosco,"Oscoda Township, Precinct 4",Member of the State Board of Education,,Under Vote Count,,143,13,105,261
Iosco,"Oscoda Township, Precinct 4",Regent of the University of Michigan,,Ballots Cast,,562,69,516,1147
Iosco,"Oscoda Township, Precinct 4",Regent of the University of Michigan,,Denise Ilitch,Democrat,145,23,253,421
Iosco,"Oscoda Township, Precinct 4",Regent of the University of Michigan,,Shauna Ryder Diggs,Democrat,125,19,228,372
Iosco,"Oscoda Township, Precinct 4",Regent of the University of Michigan,,Carl Meyers,Republican,336,40,218,594
Iosco,"Oscoda Township, Precinct 4",Regent of the University of Michigan,,Sevag Vartanian,Republican,296,39,186,521
Iosco,"Oscoda Township, Precinct 4",Regent of the University of Michigan,,Andrew Chadderdon,Libertarian,28,2,15,45
Iosco,"Oscoda Township, Precinct 4",Regent of the University of Michigan,,Donna M. Oetman,U.S. Taxpayers,28,0,19,47
Iosco,"Oscoda Township, Precinct 4",Regent of the University of Michigan,,Write-in,,4,0,0,4
Iosco,"Oscoda Township, Precinct 4",Regent of the University of Michigan,,Over Vote Count,,0,0,2,2
Iosco,"Oscoda Township, Precinct 4",Regent of the University of Michigan,,Under Vote Count,,162,15,111,288
Iosco,"Oscoda Township, Precinct 4",Trustee of Michigan State University,,Ballots Cast,,562,69,516,1147
Iosco,"Oscoda Township, Precinct 4",Trustee of Michigan State University,,Rebecca Bahar-Cook,Democrat,136,21,233,390
Iosco,"Oscoda Township, Precinct 4",Trustee of Michigan State University,,Thomas Stallworth III,Democrat,117,18,225,360
Iosco,"Oscoda Township, Precinct 4",Trustee of Michigan State University,,Mike Balow,Republican,323,43,209,575
Iosco,"Oscoda Township, Precinct 4",Trustee of Michigan State University,,Julie Maday,Republican,320,39,205,564
Iosco,"Oscoda Township, Precinct 4",Trustee of Michigan State University,,Grant T. Baker,Libertarian,21,3,12,36
Iosco,"Oscoda Township, Precinct 4",Trustee of Michigan State University,,Janet M. Sanger,U.S. Taxpayers,15,0,16,31
Iosco,"Oscoda Township, Precinct 4",Trustee of Michigan State University,,John Paul Sanger,U.S. Taxpayers,22,0,12,34
Iosco,"Oscoda Township, Precinct 4",Trustee of Michigan State University,,John Anthony La Pietra,Green,10,0,7,17
Iosco,"Oscoda Township, Precinct 4",Trustee of Michigan State University,,Write-in,,6,0,0,6
Iosco,"Oscoda Township, Precinct 4",Trustee of Michigan State University,,Over Vote Count,,0,0,0,0
Iosco,"Oscoda Township, Precinct 4",Trustee of Michigan State University,,Under Vote Count,,154,14,113,281
Iosco,"Oscoda Township, Precinct 4",Governor of Wayne State University,,Ballots Cast,,562,69,516,1147
Iosco,"Oscoda Township, Precinct 4",Governor of Wayne State University,,Rasha Demashkieh,Democrat,121,20,224,365
Iosco,"Oscoda Township, Precinct 4",Governor of Wayne State University,,Mark T. Gaffney,Democrat,121,18,224,363
Iosco,"Oscoda Township, Precinct 4",Governor of Wayne State University,,Michael Busuito,Republican,309,43,208,560
Iosco,"Oscoda Township, Precinct 4",Governor of Wayne State University,,Sunny Reddy,Republican,307,38,203,548
Iosco,"Oscoda Township, Precinct 4",Governor of Wayne State University,,Farid Ishac,Libertarian,13,2,6,21
Iosco,"Oscoda Township, Precinct 4",Governor of Wayne State University,,William Mohr II,U.S. Taxpayers,14,0,9,23
Iosco,"Oscoda Township, Precinct 4",Governor of Wayne State University,,Sami Makhoul,Green,8,1,1,10
Iosco,"Oscoda Township, Precinct 4",Governor of Wayne State University,,Suzanne Roehrig,Working Class,36,0,25,61
Iosco,"Oscoda Township, Precinct 4",Governor of Wayne State University,,Kathleen Oakford,Natural Law,15,0,9,24
Iosco,"Oscoda Township, Precinct 4",Governor of Wayne State University,,Write-in,,7,0,0,7
Iosco,"Oscoda Township, Precinct 4",Governor of Wayne State University,,Over Vote Count,,0,0,0,0
Iosco,"Oscoda Township, Precinct 4",Governor of Wayne State University,,Under Vote Count,,173,16,123,312
Iosco,"Oscoda Township, Precinct 4",County Prosecuting Attorney,,Ballots Cast,,562,69,516,1147
Iosco,"Oscoda Township, Precinct 4",County Prosecuting Attorney,,James A. Bacarella,Republican,449,53,323,825
Iosco,"Oscoda Township, Precinct 4",County Prosecuting Attorney,,Write-in,,16,2,4,22
Iosco,"Oscoda Township, Precinct 4",County Prosecuting Attorney,,Over Vote Count,,1,0,0,1
Iosco,"Oscoda Township, Precinct 4",County Prosecuting Attorney,,Under Vote Count,,96,14,189,299
Iosco,"Oscoda Township, Precinct 4",County Sheriff,,Ballots Cast,,562,69,516,1147
Iosco,"Oscoda Township, Precinct 4",County Sheriff,,Scott D. Frank,Republican,451,54,321,826
Iosco,"Oscoda Township, Precinct 4",County Sheriff,,Write-in,,11,2,5,18
Iosco,"Oscoda Township, Precinct 4",County Sheriff,,Over Vote Count,,0,0,0,0
Iosco,"Oscoda Township, Precinct 4",County Sheriff,,Under Vote Count,,100,13,190,303
Iosco,"Oscoda Township, Precinct 4",County Clerk,,Ballots Cast,,562,69,516,1147
Iosco,"Oscoda Township, Precinct 4",County Clerk,,Nancy J. Huebel,Republican,449,56,321,826
Iosco,"Oscoda Township, Precinct 4",County Clerk,,Write-in,,12,1,4,17
Iosco,"Oscoda Township, Precinct 4",County Clerk,,Over Vote Count,,0,0,1,1
Iosco,"Oscoda Township, Precinct 4",County Clerk,,Under Vote Count,,101,12,190,303
Iosco,"Oscoda Township, Precinct 4",County Treasurer,,Ballots Cast,,562,69,516,1147
Iosco,"Oscoda Township, Precinct 4",County Treasurer,,April L. Johnson,Republican,442,55,310,807
Iosco,"Oscoda Township, Precinct 4",County Treasurer,,Write-in,,16,1,4,21
Iosco,"Oscoda Township, Precinct 4",County Treasurer,,Over Vote Count,,0,0,0,0
Iosco,"Oscoda Township, Precinct 4",County Treasurer,,Under Vote Count,,104,13,202,319
Iosco,"Oscoda Township, Precinct 4",County Register of Deeds,,Ballots Cast,,562,69,516,1147
Iosco,"Oscoda Township, Precinct 4",County Register of Deeds,,Ericka L. Earl,Republican,446,56,317,819
Iosco,"Oscoda Township, Precinct 4",County Register of Deeds,,Write-in,,15,1,3,19
Iosco,"Oscoda Township, Precinct 4",County Register of Deeds,,Over Vote Count,,0,0,0,0
Iosco,"Oscoda Township, Precinct 4",County Register of Deeds,,Under Vote Count,,101,12,196,309
Iosco,"Oscoda Township, Precinct 4",County Drain Commissioner,,Ballots Cast,,562,69,516,1147
Iosco,"Oscoda Township, Precinct 4",County Drain Commissioner,,Fred D. Strauer,Democrat,280,35,296,611
Iosco,"Oscoda Township, Precinct 4",County Drain Commissioner,,Write-in,,55,3,19,77
Iosco,"Oscoda Township, Precinct 4",County Drain Commissioner,,Over Vote Count,,0,0,0,0
Iosco,"Oscoda Township, Precinct 4",County Drain Commissioner,,Under Vote Count,,227,31,201,459
Iosco,"Oscoda Township, Precinct 4",County Commissioner 2nd District,,Ballots Cast,,562,69,516,1147
Iosco,"Oscoda Township, Precinct 4",County Commissioner 2nd District,,Cynthia C. Schwedler,Democrat,172,22,267,461
Iosco,"Oscoda Township, Precinct 4",County Commissioner 2nd District,,Terry E. Dutcher,Republican,349,45,220,614
Iosco,"Oscoda Township, Precinct 4",County Commissioner 2nd District,,Write-in,,2,0,1,3
Iosco,"Oscoda Township, Precinct 4",County Commissioner 2nd District,,Over Vote Count,,0,0,0,0
Iosco,"Oscoda Township, Precinct 4",County Commissioner 2nd District,,Under Vote Count,,39,2,28,69
Iosco,"Oscoda Township, Precinct 4",Oscoda Township Supervisor,,Ballots Cast,,562,69,516,1147
Iosco,"Oscoda Township, Precinct 4",Oscoda Township Supervisor,,Tom Maxwell,Republican,451,54,323,828
Iosco,"Oscoda Township, Precinct 4",Oscoda Township Supervisor,,Write-in,,17,1,6,24
Iosco,"Oscoda Township, Precinct 4",Oscoda Township Supervisor,,Over Vote Count,,0,0,0,0
Iosco,"Oscoda Township, Precinct 4",Oscoda Township Supervisor,,Under Vote Count,,94,14,187,295
Iosco,"Oscoda Township, Precinct 4",Oscoda Township Clerk,,Ballots Cast,,562,69,516,1147
Iosco,"Oscoda Township, Precinct 4",Oscoda Township Clerk,,Heather Tait,Republican,459,54,334,847
Iosco,"Oscoda Township, Precinct 4",Oscoda Township Clerk,,Write-in,,14,2,6,22
Iosco,"Oscoda Township, Precinct 4",Oscoda Township Clerk,,Over Vote Count,,0,0,0,0
Iosco,"Oscoda Township, Precinct 4",Oscoda Township Clerk,,Under Vote Count,,89,13,176,278
Iosco,"Oscoda Township, Precinct 4",Oscoda Township Treasurer,,Ballots Cast,,562,69,516,1147
Iosco,"Oscoda Township, Precinct 4",Oscoda Township Treasurer,,Jaimie L. McGuire,Republican,465,56,340,861
Iosco,"Oscoda Township, Precinct 4",Oscoda Township Treasurer,,Write-in,,11,1,4,16
Iosco,"Oscoda Township, Precinct 4",Oscoda Township Treasurer,,Over Vote Count,,0,0,1,1
Iosco,"Oscoda Township, Precinct 4",Oscoda Township Treasurer,,Under Vote Count,,86,12,171,269
Iosco,"Oscoda Township, Precinct 4",Oscoda Township Trustee,,Ballots Cast,,562,69,516,1147
Iosco,"Oscoda Township, Precinct 4",Oscoda Township Trustee,,Timothy L. Cummings,Republican,321,44,233,598
Iosco,"Oscoda Township, Precinct 4",Oscoda Township Trustee,,Regina Fortner,Republican,343,41,258,642
Iosco,"Oscoda Township, Precinct 4",Oscoda Township Trustee,,Jeffrey Linderman,Republican,332,38,264,634
Iosco,"Oscoda Township, Precinct 4",Oscoda Township Trustee,,Nicole Tregear,Republican,329,38,255,622
Iosco,"Oscoda Township, Precinct 4",Oscoda Township Trustee,,Mark Wygant,No Party Affiliation,206,24,178,408
Iosco,"Oscoda Township, Precinct 4",Oscoda Township Trustee,,Write-in,,24,0,5,29
Iosco,"Oscoda Township, Precinct 4",Oscoda Township Trustee,,Over Vote Count,,0,0,0,0
Iosco,"Oscoda Township, Precinct 4",Oscoda Township Trustee,,Under Vote Count,,693,91,871,1655
Iosco,"Oscoda Township, Precinct 4",Justice of Supreme Court - 8 Year Term,,Ballots Cast,,562,69,516,1147
Iosco,"Oscoda Township, Precinct 4",Justice of Supreme Court - 8 Year Term,,Andrew Fink,,185,26,124,335
Iosco,"Oscoda Township, Precinct 4",Justice of Supreme Court - 8 Year Term,,Kimberly Ann Thomas,,203,27,239,469
Iosco,"Oscoda Township, Precinct 4",Justice of Supreme Court - 8 Year Term,,Write-in,,12,1,2,15
Iosco,"Oscoda Township, Precinct 4",Justice of Supreme Court - 8 Year Term,,Over Vote Count,,0,0,1,1
Iosco,"Oscoda Township, Precinct 4",Justice of Supreme Court - 8 Year Term,,Under Vote Count,,162,15,150,327
Iosco,"Oscoda Township, Precinct 4",Justice of Supreme Court - Partial Term Ending 01/01/2029,,Ballots Cast,,562,69,516,1147
Iosco,"Oscoda Township, Precinct 4",Justice of Supreme Court - Partial Term Ending 01/01/2029,,Kyra Harris Bolden,,237,27,246,510
Iosco,"Oscoda Township, Precinct 4",Justice of Supreme Court - Partial Term Ending 01/01/2029,,Patrick William O'Grady,,173,31,134,338
Iosco,"Oscoda Township, Precinct 4",Justice of Supreme Court - Partial Term Ending 01/01/2029,,Write-in,,8,1,2,11
Iosco,"Oscoda Township, Precinct 4",Justice of Supreme Court - Partial Term Ending 01/01/2029,,Over Vote Count,,0,0,1,1
Iosco,"Oscoda Township, Precinct 4",Justice of Supreme Court - Partial Term Ending 01/01/2029,,Under Vote Count,,144,10,133,287
Iosco,"Oscoda Township, Precinct 4",Judge of Court of Appeals 4th District,,Ballots Cast,,562,69,516,1147
Iosco,"Oscoda Township, Precinct 4",Judge of Court of Appeals 4th District,,Stephen L. Borrello,,355,43,271,669
Iosco,"Oscoda Township, Precinct 4",Judge of Court of Appeals 4th District,,Write-in,,17,1,3,21
Iosco,"Oscoda Township, Precinct 4",Judge of Court of Appeals 4th District,,Over Vote Count,,0,0,0,0
Iosco,"Oscoda Township, Precinct 4",Judge of Court of Appeals 4th District,,Under Vote Count,,190,25,242,457
Iosco,"Oscoda Township, Precinct 4",Judge of Court of Appeals 4th District Partial Term,,Ballots Cast,,562,69,516,1147
Iosco,"Oscoda Township, Precinct 4",Judge of Court of Appeals 4th District Partial Term,,Allie Greenleaf Maldonado,,340,44,267,651
Iosco,"Oscoda Township, Precinct 4",Judge of Court of Appeals 4th District Partial Term,,Write-in,,20,1,5,26
Iosco,"Oscoda Township, Precinct 4",Judge of Court of Appeals 4th District Partial Term,,Over Vote Count,,0,0,0,0
Iosco,"Oscoda Township, Precinct 4",Judge of Court of Appeals 4th District Partial Term,,Under Vote Count,,202,24,244,470
Iosco,"Oscoda Township, Precinct 4",Judge of Probate Court,,Ballots Cast,,562,69,516,1147
Iosco,"Oscoda Township, Precinct 4",Judge of Probate Court,,Christopher P. Martin,,352,44,282,678
Iosco,"Oscoda Township, Precinct 4",Judge of Probate Court,,Write-in,,20,1,5,26
Iosco,"Oscoda Township, Precinct 4",Judge of Probate Court,,Over Vote Count,,0,0,0,0
Iosco,"Oscoda Township, Precinct 4",Judge of Probate Court,,Under Vote Count,,190,24,229,443
Iosco,"Oscoda Township, Precinct 4",Oscoda Area Schools Local School District Board Member,,Ballots Cast,,562,69,516,1147
Iosco,"Oscoda Township, Precinct 4",Oscoda Area Schools Local School District Board Member,,Tony Ommani,,253,29,234,516
Iosco,"Oscoda Township, Precinct 4",Oscoda Area Schools Local School District Board Member,,Mary M. Reitler,,328,43,319,690
Iosco,"Oscoda Township, Precinct 4",Oscoda Area Schools Local School District Board Member,,Write-in,,12,2,2,16
Iosco,"Oscoda Township, Precinct 4",Oscoda Area Schools Local School District Board Member,,Over Vote Count,,0,0,0,0
Iosco,"Oscoda Township, Precinct 4",Oscoda Area Schools Local School District Board Member,,Under Vote Count,,531,64,477,1072
Iosco,"Oscoda Township, Precinct 4",Countywide Recycling Program Millage Proposal,,Ballots Cast,,562,69,516,1147
Iosco,"Oscoda Township, Precinct 4",Countywide Recycling Program Millage Proposal,,Yes,,327,41,323,691
Iosco,"Oscoda Township, Precinct 4",Countywide Recycling Program Millage Proposal,,No,,177,26,159,362
Iosco,"Oscoda Township, Precinct 4",Countywide Recycling Program Millage Proposal,,Over Vote Count,,0,0,0,0
Iosco,"Oscoda Township, Precinct 4",Countywide Recycling Program Millage Proposal,,Under Vote Count,,58,2,34,94
Iosco,"Oscoda Township, Precinct 4",Oscoda Township Fire Operational/Equipment Millage,,Ballots Cast,,562,69,516,1147
Iosco,"Oscoda Township, Precinct 4",Oscoda Township Fire Operational/Equipment Millage,,Yes,,387,50,391,828
Iosco,"Oscoda Township, Precinct 4",Oscoda Township Fire Operational/Equipment Millage,,No,,122,18,95,235
Iosco,"Oscoda Township, Precinct 4",Oscoda Township Fire Operational/Equipment Millage,,Over Vote Count,,0,0,0,0
Iosco,"Oscoda Township, Precinct 4",Oscoda Township Fire Operational/Equipment Millage,,Under Vote Count,,53,1,30,84
Iosco,"Plainfield Township, Precinct 1",President,,Ballots Cast,,750,66,0,816
Iosco,"Plainfield Township, Precinct 1",President,,Kamala D. Harris /,Democrat,232,10,0,242
Iosco,"Plainfield Township, Precinct 1",President,,Donald J. Trump /,Republican,501,54,0,555
Iosco,"Plainfield Township, Precinct 1",President,,Jill Stein /,Green,1,0,0,1
Iosco,"Plainfield Township, Precinct 1",President,,"Robert F. Kennedy, Jr. /",Natural Law,8,0,0,8
Iosco,"Plainfield Township, Precinct 1",President,,Write-in,,1,0,0,1
Iosco,"Plainfield Township, Precinct 1",President,,Over Vote Count,,2,0,0,2
Iosco,"Plainfield Township, Precinct 1",President,,Under Vote Count,,5,1,0,6
Iosco,"Plainfield Township, Precinct 1",President,,Randall Terry /,U.S. Taxpayers,0,1,0,1
Iosco,"Plainfield Township, Precinct 1",U.S. Senate,,Ballots Cast,,750,66,0,816
Iosco,"Plainfield Township, Precinct 1",U.S. Senate,,Elissa Slotkin,Democrat,246,11,0,257
Iosco,"Plainfield Township, Precinct 1",U.S. Senate,,Mike Rogers,Republican,452,53,0,505
Iosco,"Plainfield Township, Precinct 1",U.S. Senate,,Joseph Solis-Mullen,Libertarian,10,0,0,10
Iosco,"Plainfield Township, Precinct 1",U.S. Senate,,Dave Stein,U.S. Taxpayers,14,1,0,15
Iosco,"Plainfield Township, Precinct 1",U.S. Senate,,Douglas P. Marsh,Green,2,0,0,2
Iosco,"Plainfield Township, Precinct 1",U.S. Senate,,Doug Dern,Natural Law,3,0,0,3
Iosco,"Plainfield Township, Precinct 1",U.S. Senate,,Write-in,,3,0,0,3
Iosco,"Plainfield Township, Precinct 1",U.S. Senate,,Over Vote Count,,1,0,0,1
Iosco,"Plainfield Township, Precinct 1",U.S. Senate,,Under Vote Count,,19,1,0,20
Iosco,"Plainfield Township, Precinct 1",U.S. House,1,Ballots Cast,,750,66,0,816
Iosco,"Plainfield Township, Precinct 1",U.S. House,1,Callie Barr,Democrat,221,11,0,232
Iosco,"Plainfield Township, Precinct 1",U.S. House,1,Jack Bergman,Republican,459,55,0,514
Iosco,"Plainfield Township, Precinct 1",U.S. House,1,Andrew Gale,Libertarian,6,0,0,6
Iosco,"Plainfield Township, Precinct 1",U.S. House,1,Liz Hakola,Working Class,24,0,0,24
Iosco,"Plainfield Township, Precinct 1",U.S. House,1,Write-in,,3,0,0,3
Iosco,"Plainfield Township, Precinct 1",U.S. House,1,Over Vote Count,,0,0,0,0
Iosco,"Plainfield Township, Precinct 1",U.S. House,1,Under Vote Count,,37,0,0,37
Iosco,"Plainfield Township, Precinct 1",State House,99,Ballots Cast,,750,66,0,816
Iosco,"Plainfield Township, Precinct 1",State House,99,Jon LeRoux,Democrat,218,8,0,226
Iosco,"Plainfield Township, Precinct 1",State House,99,Mike Hoadley,Republican,489,57,0,546
Iosco,"Plainfield Township, Precinct 1",State House,99,Write-in,,4,0,0,4
Iosco,"Plainfield Township, Precinct 1",State House,99,Over Vote Count,,0,0,0,0
Iosco,"Plainfield Township, Precinct 1",State House,99,Under Vote Count,,39,1,0,40
Iosco,"Plainfield Township, Precinct 1",Member of the State Board of Education,,Ballots Cast,,750,66,0,816
Iosco,"Plainfield Township, Precinct 1",Member of the State Board of Education,,Theodore Jones,Democrat,203,12,0,215
Iosco,"Plainfield Township, Precinct 1",Member of the State Board of Education,,Adam Frederick Zemke,Democrat,189,12,0,201
Iosco,"Plainfield Township, Precinct 1",Member of the State Board of Education,,Tom McMillin,Republican,415,50,0,465
Iosco,"Plainfield Township, Precinct 1",Member of the State Board of Education,,Nikki Snyder,Republican,419,51,0,470
Iosco,"Plainfield Township, Precinct 1",Member of the State Board of Education,,Scotty Boman,Libertarian,18,0,0,18
Iosco,"Plainfield Township, Precinct 1",Member of the State Board of Education,,Ted Gerrard,U.S. Taxpayers,14,0,0,14
Iosco,"Plainfield Township, Precinct 1",Member of the State Board of Education,,Christine C. Schwartz,U.S. Taxpayers,16,1,0,17
Iosco,"Plainfield Township, Precinct 1",Member of the State Board of Education,,Mary Anne Hering,Working Class,33,1,0,34
Iosco,"Plainfield Township, Precinct 1",Member of the State Board of Education,,Write-in,,3,0,0,3
