county,precinct,office,district,party,candidate,election_day,early_voting,votes
Gogebic,"Watersmeet Township, Precinct 1",U.S. Senate,,LIB,Joseph Solis-Mullen,4,0,4
Gogebic,"Watersmeet Township, Precinct 1",U.S. Senate,,UST,Dave Stein,6,0,6
Gogebic,"Watersmeet Township, Precinct 1",U.S. Senate,,GRN,Douglas P. Marsh,8,0,8
Gogebic,"Watersmeet Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,4,0,4
Gogebic,"Watersmeet Township, Precinct 1",U.S. Senate,,,James Chapman,0,0,0
Gogebic,"Watersmeet Township, Precinct 1",U.S. Senate,,,Marcus A. Irvine,0,0,0
Gogebic,"Watersmeet Township, Precinct 1",U.S. Senate,,,Valerie Lee Willis,0,0,0
Gogebic,"Watersmeet Township, Precinct 1",U.S. Senate,,,Write-ins,1,0,1
Gogebic,"City of Bessemer, Precinct 1",U.S. House,1,DEM,Callie Barr,399,55,454
Gogebic,"City of Bessemer, Precinct 1",U.S. House,1,REP,Jack Bergman,409,104,513
Gogebic,"City of Bessemer, Precinct 1",U.S. House,1,LIB,Andrew Gale,10,2,12
Gogebic,"City of Bessemer, Precinct 1",U.S. House,1,WCP,Liz Hakola,26,4,30
Gogebic,"City of Bessemer, Precinct 1",U.S. House,1,,Write-ins,0,0,0
Gogebic,"City of Ironwood, Precinct 1",U.S. House,1,DEM,Callie Barr,454,42,496
Gogebic,"City of Ironwood, Precinct 1",U.S. House,1,REP,Jack Bergman,438,79,517
Gogebic,"City of Ironwood, Precinct 1",U.S. House,1,LIB,Andrew Gale,13,0,13
Gogebic,"City of Ironwood, Precinct 1",U.S. House,1,WCP,Liz Hakola,18,2,20
Gogebic,"City of Ironwood, Precinct 1",U.S. House,1,,Write-ins,6,0,6
Gogebic,"City of Ironwood, Precinct 2",U.S. House,1,DEM,Callie Barr,552,63,615
Gogebic,"City of Ironwood, Precinct 2",U.S. House,1,REP,Jack Bergman,664,100,764
Gogebic,"City of Ironwood, Precinct 2",U.S. House,1,LIB,Andrew Gale,13,1,14
Gogebic,"City of Ironwood, Precinct 2",U.S. House,1,WCP,Liz Hakola,46,2,48
Gogebic,"City of Ironwood, Precinct 2",U.S. House,1,,Write-ins,5,1,6
Gogebic,"City of Wakefield, Precinct 1",U.S. House,1,DEM,Callie Barr,280,23,303
Gogebic,"City of Wakefield, Precinct 1",U.S. House,1,REP,Jack Bergman,491,55,546
Gogebic,"City of Wakefield, Precinct 1",U.S. House,1,LIB,Andrew Gale,5,1,6
Gogebic,"City of Wakefield, Precinct 1",U.S. House,1,WCP,Liz Hakola,23,2,25
Gogebic,"City of Wakefield, Precinct 1",U.S. House,1,,Write-ins,2,0,2
Gogebic,"Bessemer Township, Precinct 1",U.S. House,1,DEM,Callie Barr,205,28,233
Gogebic,"Bessemer Township, Precinct 1",U.S. House,1,REP,Jack Bergman,319,89,408
Gogebic,"Bessemer Township, Precinct 1",U.S. House,1,LIB,Andrew Gale,8,0,8
Gogebic,"Bessemer Township, Precinct 1",U.S. House,1,WCP,Liz Hakola,21,1,22
Gogebic,"Bessemer Township, Precinct 1",U.S. House,1,,Write-ins,2,1,3
Gogebic,"Erwin Township, Precinct 1",U.S. House,1,DEM,Callie Barr,79,6,85
Gogebic,"Erwin Township, Precinct 1",U.S. House,1,REP,Jack Bergman,101,18,119
Gogebic,"Erwin Township, Precinct 1",U.S. House,1,LIB,Andrew Gale,1,1,2
Gogebic,"Erwin Township, Precinct 1",U.S. House,1,WCP,Liz Hakola,3,1,4
Gogebic,"Erwin Township, Precinct 1",U.S. House,1,,Write-ins,0,0,0
Gogebic,"Ironwood Charter Township, Precinct 1",U.S. House,1,DEM,Callie Barr,465,76,541
Gogebic,"Ironwood Charter Township, Precinct 1",U.S. House,1,REP,Jack Bergman,699,160,859
Gogebic,"Ironwood Charter Township, Precinct 1",U.S. House,1,LIB,Andrew Gale,10,2,12
Gogebic,"Ironwood Charter Township, Precinct 1",U.S. House,1,WCP,Liz Hakola,27,3,30
Gogebic,"Ironwood Charter Township, Precinct 1",U.S. House,1,,Write-ins,2,1,3
Gogebic,"Marenisco Township, Precinct 1",U.S. House,1,DEM,Callie Barr,74,11,85
Gogebic,"Marenisco Township, Precinct 1",U.S. House,1,REP,Jack Bergman,256,20,276
Gogebic,"Marenisco Township, Precinct 1",U.S. House,1,LIB,Andrew Gale,1,0,1
Gogebic,"Marenisco Township, Precinct 1",U.S. House,1,WCP,Liz Hakola,0,0,0
Gogebic,"Marenisco Township, Precinct 1",U.S. House,1,,Write-ins,0,0,0
Gogebic,"Wakefield Township, Precinct 1",U.S. House,1,DEM,Callie Barr,49,6,55
Gogebic,"Wakefield Township, Precinct 1",U.S. House,1,REP,Jack Bergman,106,15,121
Gogebic,"Wakefield Township, Precinct 1",U.S. House,1,LIB,Andrew Gale,1,0,1
Gogebic,"Wakefield Township, Precinct 1",U.S. House,1,WCP,Liz Hakola,7,0,7
Gogebic,"Wakefield Township, Precinct 1",U.S. House,1,,Write-ins,1,0,1
Gogebic,"Watersmeet Township, Precinct 1",U.S. House,1,DEM,Callie Barr,323,14,337
Gogebic,"Watersmeet Township, Precinct 1",U.S. House,1,REP,Jack Bergman,461,42,503
Gogebic,"Watersmeet Township, Precinct 1",U.S. House,1,LIB,Andrew Gale,6,2,8
Gogebic,"Watersmeet Township, Precinct 1",U.S. House,1,WCP,Liz Hakola,21,0,21
Gogebic,"Watersmeet Township, Precinct 1",U.S. House,1,,Write-ins,1,0,1
Gogebic,"City of Bessemer, Precinct 1",County Prosecuting Attorney,,REP,Nicholas J. Jacobs,621,143,764
Gogebic,"City of Bessemer, Precinct 1",County Prosecuting Attorney,,,Write-ins,23,0,23
Gogebic,"City of Ironwood, Precinct 1",County Prosecuting Attorney,,REP,Nicholas J. Jacobs,690,95,785
Gogebic,"City of Ironwood, Precinct 1",County Prosecuting Attorney,,,Write-ins,19,2,21
Gogebic,"City of Ironwood, Precinct 2",County Prosecuting Attorney,,REP,Nicholas J. Jacobs,933,132,1065
Gogebic,"City of Ironwood, Precinct 2",County Prosecuting Attorney,,,Write-ins,37,3,40
Gogebic,"City of Wakefield, Precinct 1",County Prosecuting Attorney,,REP,Nicholas J. Jacobs,641,65,706
Gogebic,"City of Wakefield, Precinct 1",County Prosecuting Attorney,,,Write-ins,10,1,11
Gogebic,"Bessemer Township, Precinct 1",County Prosecuting Attorney,,REP,Nicholas J. Jacobs,412,98,510
Gogebic,"Bessemer Township, Precinct 1",County Prosecuting Attorney,,,Write-ins,15,1,16
Gogebic,"Erwin Township, Precinct 1",County Prosecuting Attorney,,REP,Nicholas J. Jacobs,152,19,171
Gogebic,"Erwin Township, Precinct 1",County Prosecuting Attorney,,,Write-ins,0,1,1
Gogebic,"Ironwood Charter Township, Precinct 1",County Prosecuting Attorney,,REP,Nicholas J. Jacobs,965,195,1160
Gogebic,"Ironwood Charter Township, Precinct 1",County Prosecuting Attorney,,,Write-ins,17,6,23
Gogebic,"Marenisco Township, Precinct 1",County Prosecuting Attorney,,REP,Nicholas J. Jacobs,281,24,305
Gogebic,"Marenisco Township, Precinct 1",County Prosecuting Attorney,,,Write-ins,1,0,1
Gogebic,"Wakefield Township, Precinct 1",County Prosecuting Attorney,,REP,Nicholas J. Jacobs,132,18,150
Gogebic,"Wakefield Township, Precinct 1",County Prosecuting Attorney,,,Write-ins,2,0,2
Gogebic,"Watersmeet Township, Precinct 1",County Prosecuting Attorney,,REP,Nicholas J. Jacobs,572,46,618
Gogebic,"Watersmeet Township, Precinct 1",County Prosecuting Attorney,,,Write-ins,10,0,10
Gogebic,"City of Bessemer, Precinct 1",County Sheriff,,DEM,Gabe Justiniak,236,35,271
Gogebic,"City of Bessemer, Precinct 1",County Sheriff,,REP,Jorge H. Cruz,613,136,749
Gogebic,"City of Bessemer, Precinct 1",County Sheriff,,,Write-ins,3,0,3
Gogebic,"City of Ironwood, Precinct 1",County Sheriff,,DEM,Gabe Justiniak,340,33,373
Gogebic,"City of Ironwood, Precinct 1",County Sheriff,,REP,Jorge H. Cruz,608,93,701
Gogebic,"City of Ironwood, Precinct 1",County Sheriff,,,Write-ins,6,0,6
Gogebic,"City of Ironwood, Precinct 2",County Sheriff,,DEM,Gabe Justiniak,490,43,533
Gogebic,"City of Ironwood, Precinct 2",County Sheriff,,REP,Jorge H. Cruz,794,127,921
Gogebic,"City of Ironwood, Precinct 2",County Sheriff,,,Write-ins,4,0,4
Gogebic,"City of Wakefield, Precinct 1",County Sheriff,,DEM,Gabe Justiniak,213,15,228
Gogebic,"City of Wakefield, Precinct 1",County Sheriff,,REP,Jorge H. Cruz,599,68,667
Gogebic,"City of Wakefield, Precinct 1",County Sheriff,,,Write-ins,0,1,1
Gogebic,"Bessemer Township, Precinct 1",County Sheriff,,DEM,Gabe Justiniak,169,18,187
Gogebic,"Bessemer Township, Precinct 1",County Sheriff,,REP,Jorge H. Cruz,392,104,496
Gogebic,"Bessemer Township, Precinct 1",County Sheriff,,,Write-ins,3,0,3
Gogebic,"Erwin Township, Precinct 1",County Sheriff,,DEM,Gabe Justiniak,44,4,48
Gogebic,"Erwin Township, Precinct 1",County Sheriff,,REP,Jorge H. Cruz,143,19,162
Gogebic,"Erwin Township, Precinct 1",County Sheriff,,,Write-ins,0,1,1
Gogebic,"Ironwood Charter Township, Precinct 1",County Sheriff,,DEM,Gabe Justiniak,348,55,403
Gogebic,"Ironwood Charter Township, Precinct 1",County Sheriff,,REP,Jorge H. Cruz,870,190,1060
Gogebic,"Ironwood Charter Township, Precinct 1",County Sheriff,,,Write-ins,4,0,4
Gogebic,"Marenisco Township, Precinct 1",County Sheriff,,DEM,Gabe Justiniak,80,10,90
Gogebic,"Marenisco Township, Precinct 1",County Sheriff,,REP,Jorge H. Cruz,261,22,283
Gogebic,"Marenisco Township, Precinct 1",County Sheriff,,,Write-ins,1,0,1
Gogebic,"Wakefield Township, Precinct 1",County Sheriff,,DEM,Gabe Justiniak,51,3,54
Gogebic,"Wakefield Township, Precinct 1",County Sheriff,,REP,Jorge H. Cruz,116,18,134
Gogebic,"Wakefield Township, Precinct 1",County Sheriff,,,Write-ins,1,0,1
Gogebic,"Watersmeet Township, Precinct 1",County Sheriff,,DEM,Gabe Justiniak,278,11,289
Gogebic,"Watersmeet Township, Precinct 1",County Sheriff,,REP,Jorge H. Cruz,515,47,562
Gogebic,"Watersmeet Township, Precinct 1",County Sheriff,,,Write-ins,1,0,1
Gogebic,"City of Bessemer, Precinct 1",County Clerk and Register of Deeds,,REP,Erin Berg,624,137,761
Gogebic,"City of Bessemer, Precinct 1",County Clerk and Register of Deeds,,,Write-ins,16,0,16
Gogebic,"City of Ironwood, Precinct 1",County Clerk and Register of Deeds,,REP,Erin Berg,666,96,762
Gogebic,"City of Ironwood, Precinct 1",County Clerk and Register of Deeds,,,Write-ins,19,2,21
Gogebic,"City of Ironwood, Precinct 2",County Clerk and Register of Deeds,,REP,Erin Berg,925,132,1057
Gogebic,"City of Ironwood, Precinct 2",County Clerk and Register of Deeds,,,Write-ins,32,3,35
Gogebic,"City of Wakefield, Precinct 1",County Clerk and Register of Deeds,,REP,Erin Berg,665,66,731
Gogebic,"City of Wakefield, Precinct 1",County Clerk and Register of Deeds,,,Write-ins,11,0,11
Gogebic,"Bessemer Township, Precinct 1",County Clerk and Register of Deeds,,REP,Erin Berg,430,101,531
Gogebic,"Bessemer Township, Precinct 1",County Clerk and Register of Deeds,,,Write-ins,12,1,13
Gogebic,"Erwin Township, Precinct 1",County Clerk and Register of Deeds,,REP,Erin Berg,149,17,166
Gogebic,"Erwin Township, Precinct 1",County Clerk and Register of Deeds,,,Write-ins,1,2,3
Gogebic,"Ironwood Charter Township, Precinct 1",County Clerk and Register of Deeds,,REP,Erin Berg,945,190,1135
Gogebic,"Ironwood Charter Township, Precinct 1",County Clerk and Register of Deeds,,,Write-ins,11,7,18
Gogebic,"Marenisco Township, Precinct 1",County Clerk and Register of Deeds,,REP,Erin Berg,272,23,295
Gogebic,"Marenisco Township, Precinct 1",County Clerk and Register of Deeds,,,Write-ins,2,0,2
Gogebic,"Wakefield Township, Precinct 1",County Clerk and Register of Deeds,,REP,Erin Berg,137,19,156
Gogebic,"Wakefield Township, Precinct 1",County Clerk and Register of Deeds,,,Write-ins,1,0,1
Gogebic,"Watersmeet Township, Precinct 1",County Clerk and Register of Deeds,,REP,Erin Berg,580,48,628
Gogebic,"Watersmeet Township, Precinct 1",County Clerk and Register of Deeds,,,Write-ins,10,0,10
Gogebic,"City of Bessemer, Precinct 1",County Treasurer,,REP,Lisa Hewitt,627,134,761
Gogebic,"City of Bessemer, Precinct 1",County Treasurer,,,Write-ins,13,0,13
Gogebic,"City of Ironwood, Precinct 1",County Treasurer,,REP,Lisa Hewitt,677,100,777
Gogebic,"City of Ironwood, Precinct 1",County Treasurer,,,Write-ins,17,2,19
Gogebic,"City of Ironwood, Precinct 2",County Treasurer,,REP,Lisa Hewitt,955,132,1087
Gogebic,"City of Ironwood, Precinct 2",County Treasurer,,,Write-ins,35,3,38
Gogebic,"City of Wakefield, Precinct 1",County Treasurer,,REP,Lisa Hewitt,647,67,714
Gogebic,"City of Wakefield, Precinct 1",County Treasurer,,,Write-ins,11,0,11
Gogebic,"Bessemer Township, Precinct 1",County Treasurer,,REP,Lisa Hewitt,429,96,525
Gogebic,"Bessemer Township, Precinct 1",County Treasurer,,,Write-ins,10,0,10
Gogebic,"Erwin Township, Precinct 1",County Treasurer,,REP,Lisa Hewitt,149,20,169
Gogebic,"Erwin Township, Precinct 1",County Treasurer,,,Write-ins,0,3,3
Gogebic,"Ironwood Charter Township, Precinct 1",County Treasurer,,REP,Lisa Hewitt,959,198,1157
Gogebic,"Ironwood Charter Township, Precinct 1",County Treasurer,,,Write-ins,11,4,15
Gogebic,"Marenisco Township, Precinct 1",County Treasurer,,REP,Lisa Hewitt,270,23,293
Gogebic,"Marenisco Township, Precinct 1",County Treasurer,,,Write-ins,2,0,2
Gogebic,"Wakefield Township, Precinct 1",County Treasurer,,REP,Lisa Hewitt,131,18,149
Gogebic,"Wakefield Township, Precinct 1",County Treasurer,,,Write-ins,1,0,1
Gogebic,"Watersmeet Township, Precinct 1",County Treasurer,,REP,Lisa Hewitt,564,45,609
Gogebic,"Watersmeet Township, Precinct 1",County Treasurer,,,Write-ins,8,0,8
Gogebic,"City of Bessemer, Precinct 1",County Mine Inspector,,,Write-ins,64,11,75
Gogebic,"City of Ironwood, Precinct 1",County Mine Inspector,,,Write-ins,58,6,64
Gogebic,"City of Ironwood, Precinct 2",County Mine Inspector,,,Write-ins,102,12,114
Gogebic,"City of Wakefield, Precinct 1",County Mine Inspector,,,Write-ins,41,6,47
Gogebic,"Bessemer Township, Precinct 1",County Mine Inspector,,,Write-ins,38,4,42
Gogebic,"Erwin Township, Precinct 1",County Mine Inspector,,,Write-ins,5,2,7
Gogebic,"Ironwood Charter Township, Precinct 1",County Mine Inspector,,,Write-ins,49,7,56
Gogebic,"Marenisco Township, Precinct 1",County Mine Inspector,,,Write-ins,15,4,19
Gogebic,"Wakefield Township, Precinct 1",County Mine Inspector,,,Write-ins,7,1,8
Gogebic,"Watersmeet Township, Precinct 1",County Mine Inspector,,,Write-ins,40,1,41
Gogebic,"City of Bessemer, Precinct 1",County Drain Commissioner,,,Dan Wood,4,0,4
Gogebic,"City of Bessemer, Precinct 1",County Drain Commissioner,,,Write-ins,55,10,65
Gogebic,"City of Ironwood, Precinct 1",County Drain Commissioner,,,Dan Wood,1,0,1
Gogebic,"City of Ironwood, Precinct 1",County Drain Commissioner,,,Write-ins,51,4,55
Gogebic,"City of Ironwood, Precinct 2",County Drain Commissioner,,,Dan Wood,101,0,101
Gogebic,"City of Ironwood, Precinct 2",County Drain Commissioner,,,Write-ins,0,12,12
Gogebic,"City of Wakefield, Precinct 1",County Drain Commissioner,,,Dan Wood,0,0,0
Gogebic,"City of Wakefield, Precinct 1",County Drain Commissioner,,,Write-ins,35,6,41
Gogebic,"Bessemer Township, Precinct 1",County Drain Commissioner,,,Dan Wood,0,0,0
Gogebic,"Bessemer Township, Precinct 1",County Drain Commissioner,,,Write-ins,33,2,35
Gogebic,"Erwin Township, Precinct 1",County Drain Commissioner,,,Dan Wood,0,0,0
Gogebic,"Erwin Township, Precinct 1",County Drain Commissioner,,,Write-ins,3,1,4
Gogebic,"Ironwood Charter Township, Precinct 1",County Drain Commissioner,,,Dan Wood,0,0,0
Gogebic,"Ironwood Charter Township, Precinct 1",County Drain Commissioner,,,Write-ins,41,7,48
Gogebic,"Marenisco Township, Precinct 1",County Drain Commissioner,,,Dan Wood,0,0,0
Gogebic,"Marenisco Township, Precinct 1",County Drain Commissioner,,,Write-ins,19,4,23
Gogebic,"Wakefield Township, Precinct 1",County Drain Commissioner,,,Dan Wood,0,0,0
Gogebic,"Wakefield Township, Precinct 1",County Drain Commissioner,,,Write-ins,9,1,10
Gogebic,"Watersmeet Township, Precinct 1",County Drain Commissioner,,,Dan Wood,0,0,0
Gogebic,"Watersmeet Township, Precinct 1",County Drain Commissioner,,,Write-ins,30,1,31
