county,precinct,office,district,candidate,party,election_day,early_voting,av_counting_boards,votes
Van Buren,"Columbia Township, Precinct 1",U.S. Senate,,Joseph Solis-Mullen,Libertarian,9,2,3,14
Van Buren,"Columbia Township, Precinct 1",U.S. Senate,,Dave Stein,U.S. Taxpayers,8,2,4,14
Van Buren,"Columbia Township, Precinct 1",U.S. Senate,,Douglas P. Marsh,Green,6,3,3,12
Van Buren,"Columbia Township, Precinct 1",U.S. Senate,,Doug Dern,Natural Law,6,1,1,8
Van Buren,"Columbia Township, Precinct 1",U.S. Senate,,Write-in,,1,0,0,1
Van Buren,"Columbia Township, Precinct 1",U.S. Senate,,Over Vote Count,,1,1,1,3
Van Buren,"Columbia Township, Precinct 1",U.S. Senate,,Under Vote Count,,14,2,4,20
Van Buren,"Columbia Township, Precinct 1",U.S. House,4,Ballots Cast,,644,202,364,1210
Van Buren,"Columbia Township, Precinct 1",U.S. House,4,Jessica Swartz,Democrat,155,38,167,360
Van Buren,"Columbia Township, Precinct 1",U.S. House,4,Bill Huizenga,Republican,444,156,190,790
Van Buren,"Columbia Township, Precinct 1",U.S. House,4,Curtis Clark,U.S. Taxpayers,23,2,3,28
Van Buren,"Columbia Township, Precinct 1",U.S. House,4,Write-in,,3,1,0,4
Van Buren,"Columbia Township, Precinct 1",U.S. House,4,Over Vote Count,,0,0,0,0
Van Buren,"Columbia Township, Precinct 1",U.S. House,4,Under Vote Count,,19,5,4,28
Van Buren,"Columbia Township, Precinct 1",State House,39,Ballots Cast,,644,202,364,1210
Van Buren,"Columbia Township, Precinct 1",State House,39,Kerry Tapper,Democrat,166,43,178,387
Van Buren,"Columbia Township, Precinct 1",State House,39,Pauline Wendzel,Republican,446,153,178,777
Van Buren,"Columbia Township, Precinct 1",State House,39,Write-in,,4,2,0,6
Van Buren,"Columbia Township, Precinct 1",State House,39,Over Vote Count,,2,0,0,2
Van Buren,"Columbia Township, Precinct 1",State House,39,Under Vote Count,,26,4,8,38
Van Buren,"Columbia Township, Precinct 1",State Board of Education,,Ballots Cast,,644,202,364,1210
Van Buren,"Columbia Township, Precinct 1",State Board of Education,,Theodore Jones,Democrat,140,33,171,344
Van Buren,"Columbia Township, Precinct 1",State Board of Education,,Adam Frederick Zemke,Democrat,123,33,155,311
Van Buren,"Columbia Township, Precinct 1",State Board of Education,,Tom McMillin,Republican,402,140,164,706
Van Buren,"Columbia Township, Precinct 1",State Board of Education,,Nikki Snyder,Republican,392,137,172,701
Van Buren,"Columbia Township, Precinct 1",State Board of Education,,Scotty Boman,Libertarian,22,11,7,40
Van Buren,"Columbia Township, Precinct 1",State Board of Education,,Ted Gerrard,U.S. Taxpayers,9,6,2,17
Van Buren,"Columbia Township, Precinct 1",State Board of Education,,Christine C. Schwartz,U.S. Taxpayers,16,3,3,22
Van Buren,"Columbia Township, Precinct 1",State Board of Education,,Mary Anne Hering,Working Class,49,5,14,68
Van Buren,"Columbia Township, Precinct 1",State Board of Education,,Write-in,,1,1,0,2
Van Buren,"Columbia Township, Precinct 1",State Board of Education,,Over Vote Count,,0,0,0,0
Van Buren,"Columbia Township, Precinct 1",State Board of Education,,Under Vote Count,,134,35,40,209
Van Buren,"Columbia Township, Precinct 1",Regent of the University of Michigan,,Ballots Cast,,644,202,364,1210
Van Buren,"Columbia Township, Precinct 1",Regent of the University of Michigan,,Denise Ilitch,Democrat,144,35,174,353
Van Buren,"Columbia Township, Precinct 1",Regent of the University of Michigan,,Shauna Ryder Diggs,Democrat,141,33,164,338
Van Buren,"Columbia Township, Precinct 1",Regent of the University of Michigan,,Carl Meyers,Republican,411,143,179,733
Van Buren,"Columbia Township, Precinct 1",Regent of the University of Michigan,,Sevag Vartanian,Republican,368,128,152,648
Van Buren,"Columbia Township, Precinct 1",Regent of the University of Michigan,,Andrew Chadderdon,Libertarian,24,8,6,38
Van Buren,"Columbia Township, Precinct 1",Regent of the University of Michigan,,Donna M. Oetman,U.S. Taxpayers,33,6,9,48
Van Buren,"Columbia Township, Precinct 1",Regent of the University of Michigan,,Write-in,,1,1,0,2
Van Buren,"Columbia Township, Precinct 1",Regent of the University of Michigan,,Over Vote Count,,0,0,0,0
Van Buren,"Columbia Township, Precinct 1",Regent of the University of Michigan,,Under Vote Count,,166,50,44,260
Van Buren,"Columbia Township, Precinct 1",Trustee of Michigan State University,,Ballots Cast,,644,202,364,1210
Van Buren,"Columbia Township, Precinct 1",Trustee of Michigan State University,,Rebecca Bahar-Cook,Democrat,151,34,170,355
Van Buren,"Columbia Township, Precinct 1",Trustee of Michigan State University,,Thomas Stallworth III,Democrat,130,32,158,320
Van Buren,"Columbia Township, Precinct 1",Trustee of Michigan State University,,Mike Balow,Republican,397,137,170,704
Van Buren,"Columbia Township, Precinct 1",Trustee of Michigan State University,,Julie Maday,Republican,390,130,165,685
Van Buren,"Columbia Township, Precinct 1",Trustee of Michigan State University,,Grant T. Baker,Libertarian,28,8,5,41
Van Buren,"Columbia Township, Precinct 1",Trustee of Michigan State University,,Janet M. Sanger,U.S. Taxpayers,14,6,5,25
Van Buren,"Columbia Township, Precinct 1",Trustee of Michigan State University,,John Paul Sanger,U.S. Taxpayers,17,5,6,28
Van Buren,"Columbia Township, Precinct 1",Trustee of Michigan State University,,John Anthony La Pietra,Green,11,3,1,15
Van Buren,"Columbia Township, Precinct 1",Trustee of Michigan State University,,Write-in,,2,1,0,3
Van Buren,"Columbia Township, Precinct 1",Trustee of Michigan State University,,Over Vote Count,,2,0,0,2
Van Buren,"Columbia Township, Precinct 1",Trustee of Michigan State University,,Under Vote Count,,146,48,48,242
Van Buren,"Columbia Township, Precinct 1",Governor of Wayne State University,,Ballots Cast,,644,202,364,1210
Van Buren,"Columbia Township, Precinct 1",Governor of Wayne State University,,Rasha Demashkieh,Democrat,131,33,153,317
Van Buren,"Columbia Township, Precinct 1",Governor of Wayne State University,,Mark T. Gaffney,Democrat,134,36,171,341
Van Buren,"Columbia Township, Precinct 1",Governor of Wayne State University,,Michael Busuito,Republican,391,135,168,694
Van Buren,"Columbia Township, Precinct 1",Governor of Wayne State University,,Sunny Reddy,Republican,376,128,163,667
Van Buren,"Columbia Township, Precinct 1",Governor of Wayne State University,,Farid Ishac,Libertarian,18,4,2,24
Van Buren,"Columbia Township, Precinct 1",Governor of Wayne State University,,William Mohr II,U.S. Taxpayers,15,3,5,23
Van Buren,"Columbia Township, Precinct 1",Governor of Wayne State University,,Sami Makhoul,Green,10,2,1,13
Van Buren,"Columbia Township, Precinct 1",Governor of Wayne State University,,Suzanne Roehrig,Working Class,27,8,14,49
Van Buren,"Columbia Township, Precinct 1",Governor of Wayne State University,,Kathleen Oakford,Natural Law,13,3,3,19
Van Buren,"Columbia Township, Precinct 1",Governor of Wayne State University,,Write-in,,5,1,0,6
Van Buren,"Columbia Township, Precinct 1",Governor of Wayne State University,,Over Vote Count,,0,0,0,0
Van Buren,"Columbia Township, Precinct 1",Governor of Wayne State University,,Under Vote Count,,168,51,48,267
Van Buren,"Columbia Township, Precinct 1",Prosecuting Attorney,,Ballots Cast,,644,202,364,1210
Van Buren,"Columbia Township, Precinct 1",Prosecuting Attorney,,Susan Zuiderveen,Republican,525,166,223,914
Van Buren,"Columbia Township, Precinct 1",Prosecuting Attorney,,Write-in,,9,2,5,16
Van Buren,"Columbia Township, Precinct 1",Prosecuting Attorney,,Over Vote Count,,0,0,0,0
Van Buren,"Columbia Township, Precinct 1",Prosecuting Attorney,,Under Vote Count,,110,34,136,280
Van Buren,"Columbia Township, Precinct 1",Sheriff,,Ballots Cast,,644,202,364,1210
Van Buren,"Columbia Township, Precinct 1",Sheriff,,Daniel E. Abbott,Republican,535,173,233,941
Van Buren,"Columbia Township, Precinct 1",Sheriff,,Write-in,,13,0,3,16
Van Buren,"Columbia Township, Precinct 1",Sheriff,,Over Vote Count,,1,0,0,1
Van Buren,"Columbia Township, Precinct 1",Sheriff,,Under Vote Count,,95,29,128,252
Van Buren,"Columbia Township, Precinct 1",County Clerk,,Ballots Cast,,644,202,364,1210
Van Buren,"Columbia Township, Precinct 1",County Clerk,,Suzie Roehm,Republican,514,170,224,908
Van Buren,"Columbia Township, Precinct 1",County Clerk,,Write-in,,14,2,5,21
Van Buren,"Columbia Township, Precinct 1",County Clerk,,Over Vote Count,,0,0,0,0
Van Buren,"Columbia Township, Precinct 1",County Clerk,,Under Vote Count,,116,30,135,281
Van Buren,"Columbia Township, Precinct 1",County Treasurer,,Ballots Cast,,644,202,364,1210
Van Buren,"Columbia Township, Precinct 1",County Treasurer,,Trisha Nesbitt,Republican,525,166,222,913
Van Buren,"Columbia Township, Precinct 1",County Treasurer,,Write-in,,12,2,5,19
Van Buren,"Columbia Township, Precinct 1",County Treasurer,,Over Vote Count,,0,0,0,0
Van Buren,"Columbia Township, Precinct 1",County Treasurer,,Under Vote Count,,107,34,137,278
Van Buren,"Columbia Township, Precinct 1",Register of Deeds,,Ballots Cast,,644,202,364,1210
Van Buren,"Columbia Township, Precinct 1",Register of Deeds,,Mia King,Democrat,166,35,166,367
Van Buren,"Columbia Township, Precinct 1",Register of Deeds,,Paul W. DeYoung,Republican,444,154,179,777
Van Buren,"Columbia Township, Precinct 1",Register of Deeds,,Write-in,,3,3,1,7
Van Buren,"Columbia Township, Precinct 1",Register of Deeds,,Over Vote Count,,1,0,0,1
Van Buren,"Columbia Township, Precinct 1",Register of Deeds,,Under Vote Count,,30,10,18,58
Van Buren,"Columbia Township, Precinct 1",Drain Commissioner,,Ballots Cast,,644,202,364,1210
Van Buren,"Columbia Township, Precinct 1",Drain Commissioner,,Joe Parman,Republican,518,162,220,900
Van Buren,"Columbia Township, Precinct 1",Drain Commissioner,,Write-in,,16,4,5,25
Van Buren,"Columbia Township, Precinct 1",Drain Commissioner,,Over Vote Count,,0,0,0,0
Van Buren,"Columbia Township, Precinct 1",Drain Commissioner,,Under Vote Count,,110,36,139,285
Van Buren,"Columbia Township, Precinct 1",Surveyor,,Ballots Cast,,644,202,364,1210
Van Buren,"Columbia Township, Precinct 1",Surveyor,,Charles D. Lossie,Republican,515,164,215,894
Van Buren,"Columbia Township, Precinct 1",Surveyor,,Write-in,,13,2,5,20
Van Buren,"Columbia Township, Precinct 1",Surveyor,,Over Vote Count,,0,0,0,0
Van Buren,"Columbia Township, Precinct 1",Surveyor,,Under Vote Count,,116,36,144,296
Van Buren,"Columbia Township, Precinct 1",County Commissioner 3,,Ballots Cast,,644,202,364,1210
Van Buren,"Columbia Township, Precinct 1",County Commissioner 3,,Nancy Backas,Democrat,168,40,160,368
Van Buren,"Columbia Township, Precinct 1",County Commissioner 3,,Kurt Doroh,Republican,443,150,187,780
Van Buren,"Columbia Township, Precinct 1",County Commissioner 3,,Write-in,,1,2,0,3
Van Buren,"Columbia Township, Precinct 1",County Commissioner 3,,Over Vote Count,,0,0,0,0
Van Buren,"Columbia Township, Precinct 1",County Commissioner 3,,Under Vote Count,,32,10,17,59
Van Buren,"Columbia Township, Precinct 1",Columbia Twp Supervisor,,Ballots Cast,,644,202,364,1210
Van Buren,"Columbia Township, Precinct 1",Columbia Twp Supervisor,,Kenneth James Speicher,Republican,509,160,211,880
Van Buren,"Columbia Township, Precinct 1",Columbia Twp Supervisor,,Write-in,,16,5,7,28
Van Buren,"Columbia Township, Precinct 1",Columbia Twp Supervisor,,Over Vote Count,,0,0,0,0
Van Buren,"Columbia Township, Precinct 1",Columbia Twp Supervisor,,Under Vote Count,,119,37,146,302
Van Buren,"Columbia Township, Precinct 1",Columbia Twp Clerk,,Ballots Cast,,644,202,364,1210
Van Buren,"Columbia Township, Precinct 1",Columbia Twp Clerk,,Kara Lynn-Hartmann Laraway,Republican,530,166,226,922
Van Buren,"Columbia Township, Precinct 1",Columbia Twp Clerk,,Write-in,,11,3,5,19
Van Buren,"Columbia Township, Precinct 1",Columbia Twp Clerk,,Over Vote Count,,0,0,0,0
Van Buren,"Columbia Township, Precinct 1",Columbia Twp Clerk,,Under Vote Count,,103,33,133,269
Van Buren,"Columbia Township, Precinct 1",Columbia Twp Treasurer,,Ballots Cast,,644,202,364,1210
Van Buren,"Columbia Township, Precinct 1",Columbia Twp Treasurer,,Mary Phelps,Republican,526,166,229,921
Van Buren,"Columbia Township, Precinct 1",Columbia Twp Treasurer,,Write-in,,13,3,4,20
Van Buren,"Columbia Township, Precinct 1",Columbia Twp Treasurer,,Over Vote Count,,0,0,0,0
Van Buren,"Columbia Township, Precinct 1",Columbia Twp Treasurer,,Under Vote Count,,105,33,131,269
Van Buren,"Columbia Township, Precinct 1",Columbia Twp Trustee,,Ballots Cast,,644,202,364,1210
Van Buren,"Columbia Township, Precinct 1",Columbia Twp Trustee,,Jason Bull,Republican,481,155,200,836
Van Buren,"Columbia Township, Precinct 1",Columbia Twp Trustee,,Gary Gruss,Republican,451,145,214,810
Van Buren,"Columbia Township, Precinct 1",Columbia Twp Trustee,,Write-in,,19,4,6,29
Van Buren,"Columbia Township, Precinct 1",Columbia Twp Trustee,,Over Vote Count,,0,0,0,0
Van Buren,"Columbia Township, Precinct 1",Columbia Twp Trustee,,Under Vote Count,,337,100,308,745
Van Buren,"Columbia Township, Precinct 1",Justice of Supreme Court,,Ballots Cast,,644,202,364,1210
Van Buren,"Columbia Township, Precinct 1",Justice of Supreme Court,,Andrew Fink,,242,79,108,429
Van Buren,"Columbia Township, Precinct 1",Justice of Supreme Court,,Kimberly Ann Thomas,,269,68,173,510
Van Buren,"Columbia Township, Precinct 1",Justice of Supreme Court,,Write-in,,9,6,3,18
Van Buren,"Columbia Township, Precinct 1",Justice of Supreme Court,,Over Vote Count,,0,0,2,2
Van Buren,"Columbia Township, Precinct 1",Justice of Supreme Court,,Under Vote Count,,124,49,78,251
Van Buren,"Columbia Township, Precinct 1",Justice of Supreme Court Partial,,Ballots Cast,,644,202,364,1210
Van Buren,"Columbia Township, Precinct 1",Justice of Supreme Court Partial,,Kyra Harris Bolden,,241,48,167,456
Van Buren,"Columbia Township, Precinct 1",Justice of Supreme Court Partial,,Patrick William O'Grady,,266,96,114,476
Van Buren,"Columbia Township, Precinct 1",Justice of Supreme Court Partial,,Write-in,,8,5,2,15
Van Buren,"Columbia Township, Precinct 1",Justice of Supreme Court Partial,,Over Vote Count,,1,1,0,2
Van Buren,"Columbia Township, Precinct 1",Justice of Supreme Court Partial,,Under Vote Count,,128,52,81,261
Van Buren,"Columbia Township, Precinct 1",Judge of Court of Appeals 3rd District - Incumbent,,Ballots Cast,,644,202,364,1210
Van Buren,"Columbia Township, Precinct 1",Judge of Court of Appeals 3rd District - Incumbent,,Philip P. Mariani,,292,94,169,555
Van Buren,"Columbia Township, Precinct 1",Judge of Court of Appeals 3rd District - Incumbent,,Christopher P. Yates,,331,95,183,609
Van Buren,"Columbia Township, Precinct 1",Judge of Court of Appeals 3rd District - Incumbent,,Write-in,,11,5,3,19
Van Buren,"Columbia Township, Precinct 1",Judge of Court of Appeals 3rd District - Incumbent,,Over Vote Count,,0,0,0,0
Van Buren,"Columbia Township, Precinct 1",Judge of Court of Appeals 3rd District - Incumbent,,Under Vote Count,,654,210,373,1237
Van Buren,"Columbia Township, Precinct 1",Judge of 36th Circuit Court - Incumbent,,Ballots Cast,,644,202,364,1210
Van Buren,"Columbia Township, Precinct 1",Judge of 36th Circuit Court - Incumbent,,Kathleen M. Brickley,,440,125,215,780
Van Buren,"Columbia Township, Precinct 1",Judge of 36th Circuit Court - Incumbent,,Write-in,,15,7,5,27
Van Buren,"Columbia Township, Precinct 1",Judge of 36th Circuit Court - Incumbent,,Over Vote Count,,0,0,0,0
Van Buren,"Columbia Township, Precinct 1",Judge of 36th Circuit Court - Incumbent,,Under Vote Count,,189,70,144,403
Van Buren,"Columbia Township, Precinct 1",Judge of Probate Court - Incumbent,,Ballots Cast,,644,202,364,1210
Van Buren,"Columbia Township, Precinct 1",Judge of Probate Court - Incumbent,,Susan Metzger,,444,121,206,771
Van Buren,"Columbia Township, Precinct 1",Judge of Probate Court - Incumbent,,Write-in,,8,6,3,17
Van Buren,"Columbia Township, Precinct 1",Judge of Probate Court - Incumbent,,Over Vote Count,,0,0,0,0
Van Buren,"Columbia Township, Precinct 1",Judge of Probate Court - Incumbent,,Under Vote Count,,192,75,155,422
Van Buren,"Columbia Township, Precinct 1",Breedsville Village President,,Ballots Cast,,30,12,17,59
Van Buren,"Columbia Township, Precinct 1",Breedsville Village President,,Cary Michael Lambrix,,13,4,5,22
Van Buren,"Columbia Township, Precinct 1",Breedsville Village President,,Steven Rogusta,,14,6,8,28
Van Buren,"Columbia Township, Precinct 1",Breedsville Village President,,Over Vote Count,,0,0,0,0
Van Buren,"Columbia Township, Precinct 1",Breedsville Village President,,Under Vote Count,,3,2,4,9
Van Buren,"Columbia Township, Precinct 1",Breedsville Village Trustee 4 Year Term,,Ballots Cast,,30,12,17,59
Van Buren,"Columbia Township, Precinct 1",Breedsville Village Trustee 4 Year Term,,Cesar Leon,,15,10,8,33
Van Buren,"Columbia Township, Precinct 1",Breedsville Village Trustee 4 Year Term,,Larry Weniger,,16,7,10,33
Van Buren,"Columbia Township, Precinct 1",Breedsville Village Trustee 4 Year Term,,Write-in,,0,0,1,1
Van Buren,"Columbia Township, Precinct 1",Breedsville Village Trustee 4 Year Term,,Over Vote Count,,0,0,0,0
Van Buren,"Columbia Township, Precinct 1",Breedsville Village Trustee 4 Year Term,,Under Vote Count,,29,7,15,51
Van Buren,"Columbia Township, Precinct 1",Breedsville Village Trustee 2 Year Term,,Ballots Cast,,30,12,17,59
Van Buren,"Columbia Township, Precinct 1",Breedsville Village Trustee 2 Year Term,,Paul Cooley,,16,6,8,30
Van Buren,"Columbia Township, Precinct 1",Breedsville Village Trustee 2 Year Term,,Tim Weniger,,7,1,3,11
Van Buren,"Columbia Township, Precinct 1",Breedsville Village Trustee 2 Year Term,,Write-in,,0,0,1,1
Van Buren,"Columbia Township, Precinct 1",Breedsville Village Trustee 2 Year Term,,Over Vote Count,,1,0,1,2
Van Buren,"Columbia Township, Precinct 1",Breedsville Village Trustee 2 Year Term,,Under Vote Count,,6,5,4,15
Van Buren,"Columbia Township, Precinct 1",Bangor School Board,,Ballots Cast,,259,101,166,526
Van Buren,"Columbia Township, Precinct 1",Bangor School Board,,Renee Doroh,,191,64,96,351
Van Buren,"Columbia Township, Precinct 1",Bangor School Board,,Write-in,,5,1,5,11
Van Buren,"Columbia Township, Precinct 1",Bangor School Board,,Jennifer Lynn Zordan,,2,0,0,2
Van Buren,"Columbia Township, Precinct 1",Bangor School Board,,Over Vote Count,,0,0,0,0
Van Buren,"Columbia Township, Precinct 1",Bangor School Board,,Under Vote Count,,840,339,563,1742
Van Buren,"Columbia Township, Precinct 1",Bloomingdale School Board,,Ballots Cast,,385,101,198,684
Van Buren,"Columbia Township, Precinct 1",Bloomingdale School Board,,Tim Remington,,234,57,116,407
Van Buren,"Columbia Township, Precinct 1",Bloomingdale School Board,,Jodi Sower,,170,48,99,317
Van Buren,"Columbia Township, Precinct 1",Bloomingdale School Board,,Write-in,,11,2,0,13
Van Buren,"Columbia Township, Precinct 1",Bloomingdale School Board,,Over Vote Count,,0,0,0,0
Van Buren,"Columbia Township, Precinct 1",Bloomingdale School Board,,Under Vote Count,,355,95,181,631
Van Buren,"Covert Township, Precinct 1",President,,Ballots Cast,,600,112,365,1077
Van Buren,"Covert Township, Precinct 1",President,,Kamala D. Harris,Democrat,296,43,238,577
Van Buren,"Covert Township, Precinct 1",President,,Donald J. Trump,Republican,294,66,119,479
Van Buren,"Covert Township, Precinct 1",President,,Chase Oliver,Libertarian,0,0,1,1
Van Buren,"Covert Township, Precinct 1",President,,Randall Terry,U.S. Taxpayers,0,0,1,1
Van Buren,"Covert Township, Precinct 1",President,,Jill Stein,Green,8,1,0,9
Van Buren,"Covert Township, Precinct 1",President,,"Robert F. Kennedy, Jr.",Natural Law,1,1,0,2
Van Buren,"Covert Township, Precinct 1",President,,Write-in,,0,0,1,1
Van Buren,"Covert Township, Precinct 1",President,,Over Vote Count,,0,0,3,3
Van Buren,"Covert Township, Precinct 1",President,,Under Vote Count,,1,1,2,4
Van Buren,"Covert Township, Precinct 1",U.S. Senate,,Ballots Cast,,600,112,365,1077
Van Buren,"Covert Township, Precinct 1",U.S. Senate,,Elissa Slotkin,Democrat,274,39,225,538
Van Buren,"Covert Township, Precinct 1",U.S. Senate,,Mike Rogers,Republican,280,65,114,459
Van Buren,"Covert Township, Precinct 1",U.S. Senate,,Joseph Solis-Mullen,Libertarian,8,4,5,17
Van Buren,"Covert Township, Precinct 1",U.S. Senate,,Dave Stein,U.S. Taxpayers,7,0,5,12
Van Buren,"Covert Township, Precinct 1",U.S. Senate,,Douglas P. Marsh,Green,7,1,2,10
Van Buren,"Covert Township, Precinct 1",U.S. Senate,,Doug Dern,Natural Law,5,0,0,5
Van Buren,"Covert Township, Precinct 1",U.S. Senate,,Write-in,,5,0,0,5
Van Buren,"Covert Township, Precinct 1",U.S. Senate,,Over Vote Count,,0,0,0,0
Van Buren,"Covert Township, Precinct 1",U.S. Senate,,Under Vote Count,,14,3,14,31
Van Buren,"Covert Township, Precinct 1",U.S. House,4,Ballots Cast,,600,112,365,1077
Van Buren,"Covert Township, Precinct 1",U.S. House,4,Jessica Swartz,Democrat,276,41,225,542
Van Buren,"Covert Township, Precinct 1",U.S. House,4,Bill Huizenga,Republican,279,67,112,458
Van Buren,"Covert Township, Precinct 1",U.S. House,4,Curtis Clark,U.S. Taxpayers,18,1,9,28
Van Buren,"Covert Township, Precinct 1",U.S. House,4,Write-in,,3,0,0,3
Van Buren,"Covert Township, Precinct 1",U.S. House,4,Over Vote Count,,0,0,0,0
Van Buren,"Covert Township, Precinct 1",U.S. House,4,Under Vote Count,,24,3,19,46
Van Buren,"Covert Township, Precinct 1",State House,38,Ballots Cast,,600,112,365,1077
Van Buren,"Covert Township, Precinct 1",State House,38,Joey Andrews,Democrat,281,42,227,550
Van Buren,"Covert Township, Precinct 1",State House,38,Kevin Whiteford,Republican,291,66,122,479
Van Buren,"Covert Township, Precinct 1",State House,38,Write-in,,7,0,0,7
Van Buren,"Covert Township, Precinct 1",State House,38,Over Vote Count,,0,0,0,0
Van Buren,"Covert Township, Precinct 1",State House,38,Under Vote Count,,21,4,16,41
Van Buren,"Covert Township, Precinct 1",State Board of Education,,Ballots Cast,,600,112,365,1077
Van Buren,"Covert Township, Precinct 1",State Board of Education,,Theodore Jones,Democrat,256,36,215,507
Van Buren,"Covert Township, Precinct 1",State Board of Education,,Adam Frederick Zemke,Democrat,244,36,215,495
Van Buren,"Covert Township, Precinct 1",State Board of Education,,Tom McMillin,Republican,257,61,100,418
Van Buren,"Covert Township, Precinct 1",State Board of Education,,Nikki Snyder,Republican,259,61,100,420
Van Buren,"Covert Township, Precinct 1",State Board of Education,,Scotty Boman,Libertarian,18,3,9,30
Van Buren,"Covert Township, Precinct 1",State Board of Education,,Ted Gerrard,U.S. Taxpayers,6,1,3,10
Van Buren,"Covert Township, Precinct 1",State Board of Education,,Christine C. Schwartz,U.S. Taxpayers,5,2,6,13
Van Buren,"Covert Township, Precinct 1",State Board of Education,,Mary Anne Hering,Working Class,31,5,14,50
Van Buren,"Covert Township, Precinct 1",State Board of Education,,Write-in,,10,0,0,10
Van Buren,"Covert Township, Precinct 1",State Board of Education,,Over Vote Count,,0,0,0,0
Van Buren,"Covert Township, Precinct 1",State Board of Education,,Under Vote Count,,114,19,68,201
Van Buren,"Covert Township, Precinct 1",Regent of the University of Michigan,,Ballots Cast,,600,112,365,1077
Van Buren,"Covert Township, Precinct 1",Regent of the University of Michigan,,Denise Ilitch,Democrat,266,33,221,520
Van Buren,"Covert Township, Precinct 1",Regent of the University of Michigan,,Shauna Ryder Diggs,Democrat,258,34,221,513
Van Buren,"Covert Township, Precinct 1",Regent of the University of Michigan,,Carl Meyers,Republican,265,64,100,429
Van Buren,"Covert Township, Precinct 1",Regent of the University of Michigan,,Sevag Vartanian,Republican,239,58,91,388
Van Buren,"Covert Township, Precinct 1",Regent of the University of Michigan,,Andrew Chadderdon,Libertarian,18,4,6,28
Van Buren,"Covert Township, Precinct 1",Regent of the University of Michigan,,Donna M. Oetman,U.S. Taxpayers,21,8,12,41
Van Buren,"Covert Township, Precinct 1",Regent of the University of Michigan,,Write-in,,11,1,0,12
Van Buren,"Covert Township, Precinct 1",Regent of the University of Michigan,,Over Vote Count,,0,0,0,0
Van Buren,"Covert Township, Precinct 1",Regent of the University of Michigan,,Under Vote Count,,122,22,79,223
Van Buren,"Covert Township, Precinct 1",Trustee of Michigan State University,,Ballots Cast,,600,112,365,1077
Van Buren,"Covert Township, Precinct 1",Trustee of Michigan State University,,Rebecca Bahar-Cook,Democrat,268,35,223,526
Van Buren,"Covert Township, Precinct 1",Trustee of Michigan State University,,Thomas Stallworth III,Democrat,244,32,214,490
Van Buren,"Covert Township, Precinct 1",Trustee of Michigan State University,,Mike Balow,Republican,251,62,96,409
Van Buren,"Covert Township, Precinct 1",Trustee of Michigan State University,,Julie Maday,Republican,242,64,97,403
Van Buren,"Covert Township, Precinct 1",Trustee of Michigan State University,,Grant T. Baker,Libertarian,19,2,6,27
Van Buren,"Covert Township, Precinct 1",Trustee of Michigan State University,,Janet M. Sanger,U.S. Taxpayers,13,0,10,23
Van Buren,"Covert Township, Precinct 1",Trustee of Michigan State University,,John Paul Sanger,U.S. Taxpayers,15,2,3,20
Van Buren,"Covert Township, Precinct 1",Trustee of Michigan State University,,John Anthony La Pietra,Green,10,3,5,18
Van Buren,"Covert Township, Precinct 1",Trustee of Michigan State University,,Write-in,,9,1,0,10
Van Buren,"Covert Township, Precinct 1",Trustee of Michigan State University,,Over Vote Count,,2,0,0,2
Van Buren,"Covert Township, Precinct 1",Trustee of Michigan State University,,Under Vote Count,,127,23,76,226
Van Buren,"Covert Township, Precinct 1",Governor of Wayne State University,,Ballots Cast,,600,112,365,1077
Van Buren,"Covert Township, Precinct 1",Governor of Wayne State University,,Rasha Demashkieh,Democrat,257,36,214,507
Van Buren,"Covert Township, Precinct 1",Governor of Wayne State University,,Mark T. Gaffney,Democrat,248,30,214,492
Van Buren,"Covert Township, Precinct 1",Governor of Wayne State University,,Michael Busuito,Republican,249,60,96,405
Van Buren,"Covert Township, Precinct 1",Governor of Wayne State University,,Sunny Reddy,Republican,249,63,93,405
Van Buren,"Covert Township, Precinct 1",Governor of Wayne State University,,Farid Ishac,Libertarian,13,1,3,17
Van Buren,"Covert Township, Precinct 1",Governor of Wayne State University,,William Mohr II,U.S. Taxpayers,6,1,7,14
Van Buren,"Covert Township, Precinct 1",Governor of Wayne State University,,Sami Makhoul,Green,8,1,2,11
Van Buren,"Covert Township, Precinct 1",Governor of Wayne State University,,Suzanne Roehrig,Working Class,22,6,15,43
Van Buren,"Covert Township, Precinct 1",Governor of Wayne State University,,Kathleen Oakford,Natural Law,5,0,5,10
Van Buren,"Covert Township, Precinct 1",Governor of Wayne State University,,Write-in,,9,1,0,10
Van Buren,"Covert Township, Precinct 1",Governor of Wayne State University,,Over Vote Count,,0,0,0,0
Van Buren,"Covert Township, Precinct 1",Governor of Wayne State University,,Under Vote Count,,134,25,81,240
Van Buren,"Covert Township, Precinct 1",Prosecuting Attorney,,Ballots Cast,,600,112,365,1077
Van Buren,"Covert Township, Precinct 1",Prosecuting Attorney,,Susan Zuiderveen,Republican,371,79,159,609
Van Buren,"Covert Township, Precinct 1",Prosecuting Attorney,,Write-in,,35,7,17,59
Van Buren,"Covert Township, Precinct 1",Prosecuting Attorney,,Over Vote Count,,0,0,0,0
Van Buren,"Covert Township, Precinct 1",Prosecuting Attorney,,Under Vote Count,,194,26,189,409
Van Buren,"Covert Township, Precinct 1",Sheriff,,Ballots Cast,,600,112,365,1077
