county,precinct,office,district,candidate,party,election_day,early_voting,av_counting_boards,votes
Midland,"City of Midland, Ward 3, Precinct 5",U.S. House,,Under Vote Count,,15,13,18,46
Midland,"City of Midland, Ward 3, Precinct 5",State House,95,Ballots Cast,,836,565,1015,2416
Midland,"City of Midland, Ward 3, Precinct 5",State House,95,Sabrina Lopez,Democrat,279,223,506,1008
Midland,"City of Midland, Ward 3, Precinct 5",State House,95,Bill G. Schuette,Republican,529,324,475,1328
Midland,"City of Midland, Ward 3, Precinct 5",State House,95,Write-in,,6,1,0,7
Midland,"City of Midland, Ward 3, Precinct 5",State House,95,Over Vote Count,,0,0,0,0
Midland,"City of Midland, Ward 3, Precinct 5",State House,95,Under Vote Count,,22,17,34,73
Midland,"City of Midland, Ward 3, Precinct 5",Member of the State Board of Education,,Ballots Cast,,836,565,1015,2416
Midland,"City of Midland, Ward 3, Precinct 5",Member of the State Board of Education,,Theodore Jones,Democrat,279,212,511,1002
Midland,"City of Midland, Ward 3, Precinct 5",Member of the State Board of Education,,Adam Frederick Zemke,Democrat,264,214,486,964
Midland,"City of Midland, Ward 3, Precinct 5",Member of the State Board of Education,,Tom McMillin,Republican,428,283,384,1095
Midland,"City of Midland, Ward 3, Precinct 5",Member of the State Board of Education,,Nikki Snyder,Republican,431,287,404,1122
Midland,"City of Midland, Ward 3, Precinct 5",Member of the State Board of Education,,Scotty Boman,Libertarian,41,14,19,74
Midland,"City of Midland, Ward 3, Precinct 5",Member of the State Board of Education,,Ted Gerrard,U.S. Taxpayers,8,3,6,17
Midland,"City of Midland, Ward 3, Precinct 5",Member of the State Board of Education,,Christine C. Schwartz,U.S. Taxpayers,10,5,14,29
Midland,"City of Midland, Ward 3, Precinct 5",Member of the State Board of Education,,Mary Anne Hering,Working Class,41,10,23,74
Midland,"City of Midland, Ward 3, Precinct 5",Member of the State Board of Education,,Write-in,,7,0,0,7
Midland,"City of Midland, Ward 3, Precinct 5",Member of the State Board of Education,,Over Vote Count,,0,0,0,0
Midland,"City of Midland, Ward 3, Precinct 5",Member of the State Board of Education,,Under Vote Count,,163,102,183,448
Midland,"City of Midland, Ward 3, Precinct 5",Regent of the University of Michigan,,Ballots Cast,,836,565,1015,2416
Midland,"City of Midland, Ward 3, Precinct 5",Regent of the University of Michigan,,Denise Ilitch,Democrat,284,222,516,1022
Midland,"City of Midland, Ward 3, Precinct 5",Regent of the University of Michigan,,Shauna Ryder Diggs,Democrat,272,205,482,959
Midland,"City of Midland, Ward 3, Precinct 5",Regent of the University of Michigan,,Carl Meyers,Republican,437,281,404,1122
Midland,"City of Midland, Ward 3, Precinct 5",Regent of the University of Michigan,,Sevag Vartanian,Republican,395,256,363,1014
Midland,"City of Midland, Ward 3, Precinct 5",Regent of the University of Michigan,,Andrew Chadderdon,Libertarian,40,12,19,71
Midland,"City of Midland, Ward 3, Precinct 5",Regent of the University of Michigan,,Donna M. Oetman,U.S. Taxpayers,21,5,18,44
Midland,"City of Midland, Ward 3, Precinct 5",Regent of the University of Michigan,,Write-in,,12,3,0,15
Midland,"City of Midland, Ward 3, Precinct 5",Regent of the University of Michigan,,Over Vote Count,,0,0,0,0
Midland,"City of Midland, Ward 3, Precinct 5",Regent of the University of Michigan,,Under Vote Count,,211,146,228,585
Midland,"City of Midland, Ward 3, Precinct 5",Trustee of Michigan State University,,Ballots Cast,,836,565,1015,2416
Midland,"City of Midland, Ward 3, Precinct 5",Trustee of Michigan State University,,Rebecca Bahar-Cook,Democrat,284,212,507,1003
Midland,"City of Midland, Ward 3, Precinct 5",Trustee of Michigan State University,,Thomas Stallworth III,Democrat,250,201,468,919
Midland,"City of Midland, Ward 3, Precinct 5",Trustee of Michigan State University,,Mike Balow,Republican,434,275,393,1102
Midland,"City of Midland, Ward 3, Precinct 5",Trustee of Michigan State University,,Julie Maday,Republican,419,265,399,1083
Midland,"City of Midland, Ward 3, Precinct 5",Trustee of Michigan State University,,Grant T. Baker,Libertarian,29,9,13,51
Midland,"City of Midland, Ward 3, Precinct 5",Trustee of Michigan State University,,Janet M. Sanger,U.S. Taxpayers,12,3,9,24
Midland,"City of Midland, Ward 3, Precinct 5",Trustee of Michigan State University,,John Paul Sanger,U.S. Taxpayers,8,4,7,19
Midland,"City of Midland, Ward 3, Precinct 5",Trustee of Michigan State University,,John Anthony La Pietra,Green,8,4,11,23
Midland,"City of Midland, Ward 3, Precinct 5",Trustee of Michigan State University,,Write-in,,8,3,0,11
Midland,"City of Midland, Ward 3, Precinct 5",Trustee of Michigan State University,,Over Vote Count,,0,0,0,0
Midland,"City of Midland, Ward 3, Precinct 5",Trustee of Michigan State University,,Under Vote Count,,220,154,223,597
Midland,"City of Midland, Ward 3, Precinct 5",Governor of Wayne State University,,Ballots Cast,,836,565,1015,2416
Midland,"City of Midland, Ward 3, Precinct 5",Governor of Wayne State University,,Rasha Demashkieh,Democrat,264,205,472,941
Midland,"City of Midland, Ward 3, Precinct 5",Governor of Wayne State University,,Mark T. Gaffney,Democrat,255,205,485,945
Midland,"City of Midland, Ward 3, Precinct 5",Governor of Wayne State University,,Michael Busuito,Republican,423,272,377,1072
Midland,"City of Midland, Ward 3, Precinct 5",Governor of Wayne State University,,Sunny Reddy,Republican,412,257,374,1043
Midland,"City of Midland, Ward 3, Precinct 5",Governor of Wayne State University,,Farid Ishac,Libertarian,28,8,11,47
Midland,"City of Midland, Ward 3, Precinct 5",Governor of Wayne State University,,William Mohr II,U.S. Taxpayers,8,2,9,19
Midland,"City of Midland, Ward 3, Precinct 5",Governor of Wayne State University,,Sami Makhoul,Green,7,5,8,20
Midland,"City of Midland, Ward 3, Precinct 5",Governor of Wayne State University,,Suzanne Roehrig,Working Class,29,8,18,55
Midland,"City of Midland, Ward 3, Precinct 5",Governor of Wayne State University,,Kathleen Oakford,Natural Law,9,1,12,22
Midland,"City of Midland, Ward 3, Precinct 5",Governor of Wayne State University,,Write-in,,7,1,0,8
Midland,"City of Midland, Ward 3, Precinct 5",Governor of Wayne State University,,Over Vote Count,,0,0,0,0
Midland,"City of Midland, Ward 3, Precinct 5",Governor of Wayne State University,,Under Vote Count,,230,166,264,660
Midland,"City of Midland, Ward 3, Precinct 5",Midland County Prosecuting Attorney,,Ballots Cast,,836,565,1015,2416
Midland,"City of Midland, Ward 3, Precinct 5",Midland County Prosecuting Attorney,,J. Dee Brooks,Republican,608,364,582,1554
Midland,"City of Midland, Ward 3, Precinct 5",Midland County Prosecuting Attorney,,Write-in,,19,14,0,33
Midland,"City of Midland, Ward 3, Precinct 5",Midland County Prosecuting Attorney,,Over Vote Count,,0,0,0,0
Midland,"City of Midland, Ward 3, Precinct 5",Midland County Prosecuting Attorney,,Under Vote Count,,209,187,433,829
Midland,"City of Midland, Ward 3, Precinct 5",Midland County Sheriff,,Ballots Cast,,836,565,1015,2416
Midland,"City of Midland, Ward 3, Precinct 5",Midland County Sheriff,,Scott Holzinger,Republican,611,369,590,1570
Midland,"City of Midland, Ward 3, Precinct 5",Midland County Sheriff,,Write-in,,17,12,0,29
Midland,"City of Midland, Ward 3, Precinct 5",Midland County Sheriff,,Over Vote Count,,0,0,0,0
Midland,"City of Midland, Ward 3, Precinct 5",Midland County Sheriff,,Under Vote Count,,208,184,425,817
Midland,"City of Midland, Ward 3, Precinct 5",Midland County Clerk,,Ballots Cast,,836,565,1015,2416
Midland,"City of Midland, Ward 3, Precinct 5",Midland County Clerk,,Ann Manary,Republican,611,372,582,1565
Midland,"City of Midland, Ward 3, Precinct 5",Midland County Clerk,,Write-in,,16,12,0,28
Midland,"City of Midland, Ward 3, Precinct 5",Midland County Clerk,,Over Vote Count,,2,0,0,2
Midland,"City of Midland, Ward 3, Precinct 5",Midland County Clerk,,Under Vote Count,,207,181,433,821
Midland,"City of Midland, Ward 3, Precinct 5",Midland County Treasurer,,Ballots Cast,,836,565,1015,2416
Midland,"City of Midland, Ward 3, Precinct 5",Midland County Treasurer,,Cathy Lunsford,Republican,605,363,564,1532
Midland,"City of Midland, Ward 3, Precinct 5",Midland County Treasurer,,Write-in,,15,11,0,26
Midland,"City of Midland, Ward 3, Precinct 5",Midland County Treasurer,,Over Vote Count,,0,0,0,0
Midland,"City of Midland, Ward 3, Precinct 5",Midland County Treasurer,,Under Vote Count,,216,191,451,858
Midland,"City of Midland, Ward 3, Precinct 5",Midland County Register of Deeds,,Ballots Cast,,836,565,1015,2416
Midland,"City of Midland, Ward 3, Precinct 5",Midland County Register of Deeds,,Jenny Anway,Republican,600,360,565,1525
Midland,"City of Midland, Ward 3, Precinct 5",Midland County Register of Deeds,,Write-in,,17,12,0,29
Midland,"City of Midland, Ward 3, Precinct 5",Midland County Register of Deeds,,Over Vote Count,,1,0,0,1
Midland,"City of Midland, Ward 3, Precinct 5",Midland County Register of Deeds,,Under Vote Count,,218,193,450,861
Midland,"City of Midland, Ward 3, Precinct 5",Midland County Drain Commissioner,,Ballots Cast,,836,565,1015,2416
Midland,"City of Midland, Ward 3, Precinct 5",Midland County Drain Commissioner,,Joe Sova,Republican,597,366,576,1539
Midland,"City of Midland, Ward 3, Precinct 5",Midland County Drain Commissioner,,Write-in,,14,11,0,25
Midland,"City of Midland, Ward 3, Precinct 5",Midland County Drain Commissioner,,Over Vote Count,,0,0,0,0
Midland,"City of Midland, Ward 3, Precinct 5",Midland County Drain Commissioner,,Under Vote Count,,225,188,439,852
Midland,"City of Midland, Ward 3, Precinct 5",County Commissioner 5th District,,Ballots Cast,,836,565,1015,2416
Midland,"City of Midland, Ward 3, Precinct 5",County Commissioner 5th District,,CJ Mikkelsen,Democrat,304,222,535,1061
Midland,"City of Midland, Ward 3, Precinct 5",County Commissioner 5th District,,Todd M. Gambrell,Republican,482,314,430,1226
Midland,"City of Midland, Ward 3, Precinct 5",County Commissioner 5th District,,Write-in,,5,3,0,8
Midland,"City of Midland, Ward 3, Precinct 5",County Commissioner 5th District,,Over Vote Count,,0,0,0,0
Midland,"City of Midland, Ward 3, Precinct 5",County Commissioner 5th District,,Under Vote Count,,45,26,50,121
Midland,"City of Midland, Ward 3, Precinct 5",Justice of Supreme Court 8 Year,,Ballots Cast,,836,565,1015,2416
Midland,"City of Midland, Ward 3, Precinct 5",Justice of Supreme Court 8 Year,,Andrew Fink,,305,194,266,765
Midland,"City of Midland, Ward 3, Precinct 5",Justice of Supreme Court 8 Year,,Kimberly Ann Thomas,,325,225,526,1076
Midland,"City of Midland, Ward 3, Precinct 5",Justice of Supreme Court 8 Year,,Write-in,,10,3,0,13
Midland,"City of Midland, Ward 3, Precinct 5",Justice of Supreme Court 8 Year,,Over Vote Count,,0,0,0,0
Midland,"City of Midland, Ward 3, Precinct 5",Justice of Supreme Court 8 Year,,Under Vote Count,,196,143,223,562
Midland,"City of Midland, Ward 3, Precinct 5",Justice of Supreme Court Partial Term,,Ballots Cast,,836,565,1015,2416
Midland,"City of Midland, Ward 3, Precinct 5",Justice of Supreme Court Partial Term,,Kyra Harris Bolden,,364,249,543,1156
Midland,"City of Midland, Ward 3, Precinct 5",Justice of Supreme Court Partial Term,,Patrick William O'Grady,,264,190,261,715
Midland,"City of Midland, Ward 3, Precinct 5",Justice of Supreme Court Partial Term,,Write-in,,12,5,0,17
Midland,"City of Midland, Ward 3, Precinct 5",Justice of Supreme Court Partial Term,,Over Vote Count,,0,0,0,0
Midland,"City of Midland, Ward 3, Precinct 5",Justice of Supreme Court Partial Term,,Under Vote Count,,196,121,211,528
Midland,"City of Midland, Ward 3, Precinct 5",Judge of Court of Appeals 4th District,,Ballots Cast,,836,565,1015,2416
Midland,"City of Midland, Ward 3, Precinct 5",Judge of Court of Appeals 4th District,,Stephen L. Borrello,,495,295,543,1333
Midland,"City of Midland, Ward 3, Precinct 5",Judge of Court of Appeals 4th District,,Write-in,,14,6,0,20
Midland,"City of Midland, Ward 3, Precinct 5",Judge of Court of Appeals 4th District,,Over Vote Count,,0,0,0,0
Midland,"City of Midland, Ward 3, Precinct 5",Judge of Court of Appeals 4th District,,Under Vote Count,,327,264,472,1063
Midland,"City of Midland, Ward 3, Precinct 5",Judge of Court of Appeals 4th District Partial Term,,Ballots Cast,,836,565,1015,2416
Midland,"City of Midland, Ward 3, Precinct 5",Judge of Court of Appeals 4th District Partial Term,,Allie Greenleaf Maldonado,,493,290,531,1314
Midland,"City of Midland, Ward 3, Precinct 5",Judge of Court of Appeals 4th District Partial Term,,Write-in,,19,8,0,27
Midland,"City of Midland, Ward 3, Precinct 5",Judge of Court of Appeals 4th District Partial Term,,Over Vote Count,,0,0,0,0
Midland,"City of Midland, Ward 3, Precinct 5",Judge of Court of Appeals 4th District Partial Term,,Under Vote Count,,324,267,484,1075
Midland,"City of Midland, Ward 3, Precinct 5",Judge of Circuit Court 42nd Circuit,,Ballots Cast,,836,565,1015,2416
Midland,"City of Midland, Ward 3, Precinct 5",Judge of Circuit Court 42nd Circuit,,Stephen P. Carras,,509,321,565,1395
Midland,"City of Midland, Ward 3, Precinct 5",Judge of Circuit Court 42nd Circuit,,Write-in,,17,7,0,24
Midland,"City of Midland, Ward 3, Precinct 5",Judge of Circuit Court 42nd Circuit,,Over Vote Count,,0,0,0,0
Midland,"City of Midland, Ward 3, Precinct 5",Judge of Circuit Court 42nd Circuit,,Under Vote Count,,310,237,450,997
Midland,"City of Midland, Ward 3, Precinct 5",Judge of Probate Court for Midland County,,Ballots Cast,,836,565,1015,2416
Midland,"City of Midland, Ward 3, Precinct 5",Judge of Probate Court for Midland County,,Angela Cole,,505,293,551,1349
Midland,"City of Midland, Ward 3, Precinct 5",Judge of Probate Court for Midland County,,Write-in,,17,8,0,25
Midland,"City of Midland, Ward 3, Precinct 5",Judge of Probate Court for Midland County,,Over Vote Count,,0,0,0,0
Midland,"City of Midland, Ward 3, Precinct 5",Judge of Probate Court for Midland County,,Under Vote Count,,314,264,464,1042
Midland,"City of Midland, Ward 3, Precinct 5",Delta College Board of Trustees Bay County,,Ballots Cast,,836,565,1015,2416
Midland,"City of Midland, Ward 3, Precinct 5",Delta College Board of Trustees Bay County,,Michael D. Rowley,,484,287,516,1287
Midland,"City of Midland, Ward 3, Precinct 5",Delta College Board of Trustees Bay County,,Write-in,,16,7,0,23
Midland,"City of Midland, Ward 3, Precinct 5",Delta College Board of Trustees Bay County,,Over Vote Count,,0,0,0,0
Midland,"City of Midland, Ward 3, Precinct 5",Delta College Board of Trustees Bay County,,Under Vote Count,,336,271,499,1106
Midland,"City of Midland, Ward 3, Precinct 5",Delta College Board of Trustees Midland County,,Ballots Cast,,836,565,1015,2416
Midland,"City of Midland, Ward 3, Precinct 5",Delta College Board of Trustees Midland County,,Stacey L. Gannon,,501,295,533,1329
Midland,"City of Midland, Ward 3, Precinct 5",Delta College Board of Trustees Midland County,,Write-in,,16,7,0,23
Midland,"City of Midland, Ward 3, Precinct 5",Delta College Board of Trustees Midland County,,Over Vote Count,,0,0,0,0
Midland,"City of Midland, Ward 3, Precinct 5",Delta College Board of Trustees Midland County,,Under Vote Count,,319,263,482,1064
Midland,"City of Midland, Ward 3, Precinct 5",Delta College Board of Trustees Saginaw County,,Ballots Cast,,836,565,1015,2416
Midland,"City of Midland, Ward 3, Precinct 5",Delta College Board of Trustees Saginaw County,,Alexis S. Thomas,,488,279,509,1276
Midland,"City of Midland, Ward 3, Precinct 5",Delta College Board of Trustees Saginaw County,,Write-in,,16,5,0,21
Midland,"City of Midland, Ward 3, Precinct 5",Delta College Board of Trustees Saginaw County,,Over Vote Count,,0,0,0,0
Midland,"City of Midland, Ward 3, Precinct 5",Delta College Board of Trustees Saginaw County,,Under Vote Count,,332,281,506,1119
Midland,"City of Midland, Ward 3, Precinct 5",Midland ESA Board Member,,Ballots Cast,,836,565,1015,2416
Midland,"City of Midland, Ward 3, Precinct 5",Midland ESA Board Member,,Kimberlee Baczewski,,392,239,481,1112
Midland,"City of Midland, Ward 3, Precinct 5",Midland ESA Board Member,,Judy Gunderson,,346,231,464,1041
Midland,"City of Midland, Ward 3, Precinct 5",Midland ESA Board Member,,Kevin Heye,,343,228,447,1018
Midland,"City of Midland, Ward 3, Precinct 5",Midland ESA Board Member,,Write-in,,24,9,0,33
Midland,"City of Midland, Ward 3, Precinct 5",Midland ESA Board Member,,Over Vote Count,,0,0,0,0
Midland,"City of Midland, Ward 3, Precinct 5",Midland ESA Board Member,,Under Vote Count,,1403,988,1653,4044
Midland,"City of Midland, Ward 3, Precinct 5",City of Midland Ward 3 Council Member,,Ballots Cast,,836,565,1015,2416
Midland,"City of Midland, Ward 3, Precinct 5",City of Midland Ward 3 Council Member,,Dave Pasek,,471,286,515,1272
Midland,"City of Midland, Ward 3, Precinct 5",City of Midland Ward 3 Council Member,,Write-in,,20,6,0,26
Midland,"City of Midland, Ward 3, Precinct 5",City of Midland Ward 3 Council Member,,Over Vote Count,,0,0,0,0
Midland,"City of Midland, Ward 3, Precinct 5",City of Midland Ward 3 Council Member,,Under Vote Count,,345,273,500,1118
Midland,"City of Midland, Ward 3, Precinct 5",Midland Public Schools Board Member,,Ballots Cast,,836,565,1015,2416
Midland,"City of Midland, Ward 3, Precinct 5",Midland Public Schools Board Member,,Meki Craig,,357,228,470,1055
Midland,"City of Midland, Ward 3, Precinct 5",Midland Public Schools Board Member,,Ann J. Horowitz,,442,265,542,1249
Midland,"City of Midland, Ward 3, Precinct 5",Midland Public Schools Board Member,,Write-in,,18,11,0,29
Midland,"City of Midland, Ward 3, Precinct 5",Midland Public Schools Board Member,,Over Vote Count,,0,0,0,0
Midland,"City of Midland, Ward 3, Precinct 5",Midland Public Schools Board Member,,Under Vote Count,,855,626,1018,2499
Midland,"City of Midland, Ward 3, Precinct 5",Midland County Mosquito Abatement Millage Renewal Proposal,,Ballots Cast,,836,565,1015,2416
Midland,"City of Midland, Ward 3, Precinct 5",Midland County Mosquito Abatement Millage Renewal Proposal,,Yes,,587,417,845,1849
Midland,"City of Midland, Ward 3, Precinct 5",Midland County Mosquito Abatement Millage Renewal Proposal,,No,,141,82,93,316
Midland,"City of Midland, Ward 3, Precinct 5",Midland County Mosquito Abatement Millage Renewal Proposal,,Over Vote Count,,0,1,0,1
Midland,"City of Midland, Ward 3, Precinct 5",Midland County Mosquito Abatement Millage Renewal Proposal,,Under Vote Count,,108,65,77,250
Midland,"City of Midland, Ward 3, Precinct 5",Midland County Public Transportation Services Millage Renewal Proposal,,Ballots Cast,,836,565,1015,2416
Midland,"City of Midland, Ward 3, Precinct 5",Midland County Public Transportation Services Millage Renewal Proposal,,Yes,,541,404,776,1721
Midland,"City of Midland, Ward 3, Precinct 5",Midland County Public Transportation Services Millage Renewal Proposal,,No,,191,98,160,449
Midland,"City of Midland, Ward 3, Precinct 5",Midland County Public Transportation Services Millage Renewal Proposal,,Over Vote Count,,0,0,0,0
Midland,"City of Midland, Ward 3, Precinct 5",Midland County Public Transportation Services Millage Renewal Proposal,,Under Vote Count,,104,63,79,246
Midland,"City of Midland, Ward 3, Precinct 6",President,,Ballots Cast,,894,690,1207,2791
Midland,"City of Midland, Ward 3, Precinct 6",President,,Kamala D. Harris /,Democrat,313,254,797,1364
Midland,"City of Midland, Ward 3, Precinct 6",President,,Donald J. Trump /,Republican,549,422,386,1357
Midland,"City of Midland, Ward 3, Precinct 6",President,,Chase Oliver /,Libertarian,3,4,5,12
Midland,"City of Midland, Ward 3, Precinct 6",President,,Jill Stein /,Green,5,3,8,16
Midland,"City of Midland, Ward 3, Precinct 6",President,,"Robert F. Kennedy, Jr. /",Natural Law,10,2,2,14
Midland,"City of Midland, Ward 3, Precinct 6",President,,Write-in,,5,0,0,5
Midland,"City of Midland, Ward 3, Precinct 6",President,,Over Vote Count,,0,0,0,0
Midland,"City of Midland, Ward 3, Precinct 6",President,,Under Vote Count,,9,4,8,21
Midland,"City of Midland, Ward 3, Precinct 6",President,,Randall Terry /,U.S. Taxpayers,0,1,1,2
Midland,"City of Midland, Ward 3, Precinct 6",U.S. Senate,,Ballots Cast,,894,690,1207,2791
Midland,"City of Midland, Ward 3, Precinct 6",U.S. Senate,,Elissa Slotkin,Democrat,309,250,780,1339
Midland,"City of Midland, Ward 3, Precinct 6",U.S. Senate,,Mike Rogers,Republican,537,427,391,1355
Midland,"City of Midland, Ward 3, Precinct 6",U.S. Senate,,Joseph Solis-Mullen,Libertarian,10,5,7,22
Midland,"City of Midland, Ward 3, Precinct 6",U.S. Senate,,Dave Stein,U.S. Taxpayers,3,0,6,9
Midland,"City of Midland, Ward 3, Precinct 6",U.S. Senate,,Douglas P. Marsh,Green,3,3,8,14
Midland,"City of Midland, Ward 3, Precinct 6",U.S. Senate,,Doug Dern,Natural Law,2,0,0,2
Midland,"City of Midland, Ward 3, Precinct 6",U.S. Senate,,Write-in,,2,0,0,2
Midland,"City of Midland, Ward 3, Precinct 6",U.S. Senate,,Over Vote Count,,2,0,0,2
Midland,"City of Midland, Ward 3, Precinct 6",U.S. Senate,,Under Vote Count,,26,5,15,46
Midland,"City of Midland, Ward 3, Precinct 6",U.S. House,,Ballots Cast,,894,690,1207,2791
Midland,"City of Midland, Ward 3, Precinct 6",U.S. House,,Kristen McDonald Rivet,Democrat,335,262,785,1382
Midland,"City of Midland, Ward 3, Precinct 6",U.S. House,,Paul Junge,Republican,485,406,383,1274
Midland,"City of Midland, Ward 3, Precinct 6",U.S. House,,Steve Barcelo,Libertarian,17,10,5,32
Midland,"City of Midland, Ward 3, Precinct 6",U.S. House,,James Allen Little,U.S. Taxpayers,4,1,1,6
Midland,"City of Midland, Ward 3, Precinct 6",U.S. House,,Jim Casha,Green,5,2,3,10
Midland,"City of Midland, Ward 3, Precinct 6",U.S. House,,Kathy Goodwin,Working Class,19,5,11,35
Midland,"City of Midland, Ward 3, Precinct 6",U.S. House,,Write-in,,3,0,0,3
Midland,"City of Midland, Ward 3, Precinct 6",U.S. House,,Over Vote Count,,0,0,0,0
Midland,"City of Midland, Ward 3, Precinct 6",U.S. House,,Under Vote Count,,26,4,19,49
Midland,"City of Midland, Ward 3, Precinct 6",State House,95,Ballots Cast,,894,690,1207,2791
Midland,"City of Midland, Ward 3, Precinct 6",State House,95,Sabrina Lopez,Democrat,252,219,672,1143
Midland,"City of Midland, Ward 3, Precinct 6",State House,95,Bill G. Schuette,Republican,606,453,502,1561
Midland,"City of Midland, Ward 3, Precinct 6",State House,95,Write-in,,2,2,0,4
Midland,"City of Midland, Ward 3, Precinct 6",State House,95,Over Vote Count,,0,0,0,0
Midland,"City of Midland, Ward 3, Precinct 6",State House,95,Under Vote Count,,34,16,33,83
Midland,"City of Midland, Ward 3, Precinct 6",Member of the State Board of Education,,Ballots Cast,,894,690,1207,2791
Midland,"City of Midland, Ward 3, Precinct 6",Member of the State Board of Education,,Theodore Jones,Democrat,257,210,699,1166
Midland,"City of Midland, Ward 3, Precinct 6",Member of the State Board of Education,,Adam Frederick Zemke,Democrat,241,203,670,1114
Midland,"City of Midland, Ward 3, Precinct 6",Member of the State Board of Education,,Tom McMillin,Republican,493,393,379,1265
Midland,"City of Midland, Ward 3, Precinct 6",Member of the State Board of Education,,Nikki Snyder,Republican,485,395,396,1276
Midland,"City of Midland, Ward 3, Precinct 6",Member of the State Board of Education,,Scotty Boman,Libertarian,49,17,26,92
Midland,"City of Midland, Ward 3, Precinct 6",Member of the State Board of Education,,Ted Gerrard,U.S. Taxpayers,9,3,9,21
Midland,"City of Midland, Ward 3, Precinct 6",Member of the State Board of Education,,Christine C. Schwartz,U.S. Taxpayers,12,9,13,34
Midland,"City of Midland, Ward 3, Precinct 6",Member of the State Board of Education,,Mary Anne Hering,Working Class,37,18,39,94
Midland,"City of Midland, Ward 3, Precinct 6",Member of the State Board of Education,,Write-in,,3,1,0,4
Midland,"City of Midland, Ward 3, Precinct 6",Member of the State Board of Education,,Over Vote Count,,0,0,0,0
Midland,"City of Midland, Ward 3, Precinct 6",Member of the State Board of Education,,Under Vote Count,,202,131,183,516
Midland,"City of Midland, Ward 3, Precinct 6",Regent of the University of Michigan,,Ballots Cast,,894,690,1207,2791
Midland,"City of Midland, Ward 3, Precinct 6",Regent of the University of Michigan,,Denise Ilitch,Democrat,268,211,708,1187
Midland,"City of Midland, Ward 3, Precinct 6",Regent of the University of Michigan,,Shauna Ryder Diggs,Democrat,250,193,679,1122
Midland,"City of Midland, Ward 3, Precinct 6",Regent of the University of Michigan,,Carl Meyers,Republican,509,408,406,1323
Midland,"City of Midland, Ward 3, Precinct 6",Regent of the University of Michigan,,Sevag Vartanian,Republican,433,377,343,1153
Midland,"City of Midland, Ward 3, Precinct 6",Regent of the University of Michigan,,Andrew Chadderdon,Libertarian,46,15,23,84
Midland,"City of Midland, Ward 3, Precinct 6",Regent of the University of Michigan,,Donna M. Oetman,U.S. Taxpayers,25,11,25,61
Midland,"City of Midland, Ward 3, Precinct 6",Regent of the University of Michigan,,Write-in,,2,3,0,5
Midland,"City of Midland, Ward 3, Precinct 6",Regent of the University of Michigan,,Over Vote Count,,0,0,0,0
Midland,"City of Midland, Ward 3, Precinct 6",Regent of the University of Michigan,,Under Vote Count,,255,162,230,647
Midland,"City of Midland, Ward 3, Precinct 6",Trustee of Michigan State University,,Ballots Cast,,894,690,1207,2791
Midland,"City of Midland, Ward 3, Precinct 6",Trustee of Michigan State University,,Rebecca Bahar-Cook,Democrat,259,206,686,1151
Midland,"City of Midland, Ward 3, Precinct 6",Trustee of Michigan State University,,Thomas Stallworth III,Democrat,228,184,656,1068
Midland,"City of Midland, Ward 3, Precinct 6",Trustee of Michigan State University,,Mike Balow,Republican,484,403,382,1269
Midland,"City of Midland, Ward 3, Precinct 6",Trustee of Michigan State University,,Julie Maday,Republican,467,382,394,1243
Midland,"City of Midland, Ward 3, Precinct 6",Trustee of Michigan State University,,Grant T. Baker,Libertarian,41,17,17,75
Midland,"City of Midland, Ward 3, Precinct 6",Trustee of Michigan State University,,Janet M. Sanger,U.S. Taxpayers,16,5,19,40
Midland,"City of Midland, Ward 3, Precinct 6",Trustee of Michigan State University,,John Paul Sanger,U.S. Taxpayers,17,4,10,31
Midland,"City of Midland, Ward 3, Precinct 6",Trustee of Michigan State University,,John Anthony La Pietra,Green,17,12,15,44
Midland,"City of Midland, Ward 3, Precinct 6",Trustee of Michigan State University,,Write-in,,2,2,0,4
Midland,"City of Midland, Ward 3, Precinct 6",Trustee of Michigan State University,,Over Vote Count,,0,0,0,0
Midland,"City of Midland, Ward 3, Precinct 6",Trustee of Michigan State University,,Under Vote Count,,257,165,235,657
Midland,"City of Midland, Ward 3, Precinct 6",Governor of Wayne State University,,Ballots Cast,,894,690,1207,2791
Midland,"City of Midland, Ward 3, Precinct 6",Governor of Wayne State University,,Rasha Demashkieh,Democrat,237,191,657,1085
Midland,"City of Midland, Ward 3, Precinct 6",Governor of Wayne State University,,Mark T. Gaffney,Democrat,231,190,665,1086
Midland,"City of Midland, Ward 3, Precinct 6",Governor of Wayne State University,,Michael Busuito,Republican,468,391,378,1237
Midland,"City of Midland, Ward 3, Precinct 6",Governor of Wayne State University,,Sunny Reddy,Republican,469,376,363,1208
Midland,"City of Midland, Ward 3, Precinct 6",Governor of Wayne State University,,Farid Ishac,Libertarian,31,12,15,58
Midland,"City of Midland, Ward 3, Precinct 6",Governor of Wayne State University,,William Mohr II,U.S. Taxpayers,16,8,12,36
Midland,"City of Midland, Ward 3, Precinct 6",Governor of Wayne State University,,Sami Makhoul,Green,5,7,19,31
Midland,"City of Midland, Ward 3, Precinct 6",Governor of Wayne State University,,Suzanne Roehrig,Working Class,33,9,34,76
Midland,"City of Midland, Ward 3, Precinct 6",Governor of Wayne State University,,Kathleen Oakford,Natural Law,14,3,11,28
Midland,"City of Midland, Ward 3, Precinct 6",Governor of Wayne State University,,Write-in,,4,1,0,5
