county,precinct,office,district,candidate,party,election_day,early_voting,av_counting_boards,votes
Shiawassee,"City of Owosso, Precinct 2",President,,Ballots Cast,,673,323,565,1561
Shiawassee,"City of Owosso, Precinct 2",President,,Kamala D. Harris,Democrat,268,113,362,743
Shiawassee,"City of Owosso, Precinct 2",President,,Donald J. Trump,Republican,391,203,194,788
Shiawassee,"City of Owosso, Precinct 2",President,,Chase Oliver,Libertarian,3,0,2,5
Shiawassee,"City of Owosso, Precinct 2",President,,Randall Terry,U.S. Taxpayers,1,1,0,2
Shiawassee,"City of Owosso, Precinct 2",President,,Jill Stein,Green,2,1,0,3
Shiawassee,"City of Owosso, Precinct 2",President,,"Robert F. Kennedy, Jr.",Natural Law,6,2,2,10
Shiawassee,"City of Owosso, Precinct 2",President,,Cornel West /,No Party Affiliation,1,0,0,1
Shiawassee,"City of Owosso, Precinct 2",President,,Over Vote Count,,0,0,0,0
Shiawassee,"City of Owosso, Precinct 2",President,,Under Vote Count,,1,3,4,8
Shiawassee,"City of Owosso, Precinct 2",President,,Write-in,,0,0,1,1
Shiawassee,"City of Owosso, Precinct 2",U.S. Senate,,Ballots Cast,,673,323,565,1561
Shiawassee,"City of Owosso, Precinct 2",U.S. Senate,,Elissa Slotkin,Democrat,257,109,361,727
Shiawassee,"City of Owosso, Precinct 2",U.S. Senate,,Mike Rogers,Republican,373,200,191,764
Shiawassee,"City of Owosso, Precinct 2",U.S. Senate,,Joseph Solis-Mullen,Libertarian,13,2,4,19
Shiawassee,"City of Owosso, Precinct 2",U.S. Senate,,Dave Stein,U.S. Taxpayers,7,1,1,9
Shiawassee,"City of Owosso, Precinct 2",U.S. Senate,,Douglas P. Marsh,Green,4,1,1,6
Shiawassee,"City of Owosso, Precinct 2",U.S. Senate,,Doug Dern,Natural Law,5,1,0,6
Shiawassee,"City of Owosso, Precinct 2",U.S. Senate,,Write-in,,2,0,0,2
Shiawassee,"City of Owosso, Precinct 2",U.S. Senate,,Over Vote Count,,2,1,0,3
Shiawassee,"City of Owosso, Precinct 2",U.S. Senate,,Under Vote Count,,10,8,7,25
Shiawassee,"City of Owosso, Precinct 2",U.S. House,7,Ballots Cast,,673,323,565,1561
Shiawassee,"City of Owosso, Precinct 2",U.S. House,7,Curtis Hertel,Democrat,247,103,340,690
Shiawassee,"City of Owosso, Precinct 2",U.S. House,7,Tom Barrett,Republican,365,202,203,770
Shiawassee,"City of Owosso, Precinct 2",U.S. House,7,L. Rachel Dailey,Libertarian,38,4,10,52
Shiawassee,"City of Owosso, Precinct 2",U.S. House,7,Write-in,,2,1,0,3
Shiawassee,"City of Owosso, Precinct 2",U.S. House,7,Over Vote Count,,0,0,0,0
Shiawassee,"City of Owosso, Precinct 2",U.S. House,7,Under Vote Count,,21,13,12,46
Shiawassee,"City of Owosso, Precinct 2",State House,71,Ballots Cast,,673,323,565,1561
Shiawassee,"City of Owosso, Precinct 2",State House,71,Mark D. Zacharda,Democrat,275,117,352,744
Shiawassee,"City of Owosso, Precinct 2",State House,71,Brian BeGole,Republican,367,195,199,761
Shiawassee,"City of Owosso, Precinct 2",State House,71,Write-in,,5,1,1,7
Shiawassee,"City of Owosso, Precinct 2",State House,71,Over Vote Count,,0,0,0,0
Shiawassee,"City of Owosso, Precinct 2",State House,71,Under Vote Count,,26,10,13,49
Shiawassee,"City of Owosso, Precinct 2",Member of the State Board of Education,,Ballots Cast,,673,323,565,1561
Shiawassee,"City of Owosso, Precinct 2",Member of the State Board of Education,,Theodore Jones,Democrat,210,97,312,619
Shiawassee,"City of Owosso, Precinct 2",Member of the State Board of Education,,Adam Frederick Zemke,Democrat,197,91,310,598
Shiawassee,"City of Owosso, Precinct 2",Member of the State Board of Education,,Tom McMillin,Republican,322,170,181,673
Shiawassee,"City of Owosso, Precinct 2",Member of the State Board of Education,,Nikki Snyder,Republican,333,176,181,690
Shiawassee,"City of Owosso, Precinct 2",Member of the State Board of Education,,Scotty Boman,Libertarian,33,11,10,54
Shiawassee,"City of Owosso, Precinct 2",Member of the State Board of Education,,Ted Gerrard,U.S. Taxpayers,15,2,2,19
Shiawassee,"City of Owosso, Precinct 2",Member of the State Board of Education,,Christine C. Schwartz,U.S. Taxpayers,28,6,12,46
Shiawassee,"City of Owosso, Precinct 2",Member of the State Board of Education,,Mary Anne Hering,Working Class,53,11,17,81
Shiawassee,"City of Owosso, Precinct 2",Member of the State Board of Education,,Write-in,,1,1,0,2
Shiawassee,"City of Owosso, Precinct 2",Member of the State Board of Education,,Over Vote Count,,0,0,0,0
Shiawassee,"City of Owosso, Precinct 2",Member of the State Board of Education,,Under Vote Count,,154,81,105,340
Shiawassee,"City of Owosso, Precinct 2",Regent of the University of Michigan,,Ballots Cast,,673,323,565,1561
Shiawassee,"City of Owosso, Precinct 2",Regent of the University of Michigan,,Denise Ilitch,Democrat,232,97,323,652
Shiawassee,"City of Owosso, Precinct 2",Regent of the University of Michigan,,Shauna Ryder Diggs,Democrat,207,85,309,601
Shiawassee,"City of Owosso, Precinct 2",Regent of the University of Michigan,,Carl Meyers,Republican,343,181,191,715
Shiawassee,"City of Owosso, Precinct 2",Regent of the University of Michigan,,Sevag Vartanian,Republican,290,154,159,603
Shiawassee,"City of Owosso, Precinct 2",Regent of the University of Michigan,,Andrew Chadderdon,Libertarian,26,13,10,49
Shiawassee,"City of Owosso, Precinct 2",Regent of the University of Michigan,,Donna M. Oetman,U.S. Taxpayers,34,10,17,61
Shiawassee,"City of Owosso, Precinct 2",Regent of the University of Michigan,,Write-in,,9,2,1,12
Shiawassee,"City of Owosso, Precinct 2",Regent of the University of Michigan,,Over Vote Count,,0,0,0,0
Shiawassee,"City of Owosso, Precinct 2",Regent of the University of Michigan,,Under Vote Count,,205,104,120,429
Shiawassee,"City of Owosso, Precinct 2",Trustee of Michigan State University,,Ballots Cast,,673,323,565,1561
Shiawassee,"City of Owosso, Precinct 2",Trustee of Michigan State University,,Rebecca Bahar-Cook,Democrat,231,94,323,648
Shiawassee,"City of Owosso, Precinct 2",Trustee of Michigan State University,,Thomas Stallworth III,Democrat,191,92,300,583
Shiawassee,"City of Owosso, Precinct 2",Trustee of Michigan State University,,Mike Balow,Republican,329,174,180,683
Shiawassee,"City of Owosso, Precinct 2",Trustee of Michigan State University,,Julie Maday,Republican,315,159,177,651
Shiawassee,"City of Owosso, Precinct 2",Trustee of Michigan State University,,Grant T. Baker,Libertarian,24,8,10,42
Shiawassee,"City of Owosso, Precinct 2",Trustee of Michigan State University,,Janet M. Sanger,U.S. Taxpayers,25,8,9,42
Shiawassee,"City of Owosso, Precinct 2",Trustee of Michigan State University,,John Paul Sanger,U.S. Taxpayers,17,3,3,23
Shiawassee,"City of Owosso, Precinct 2",Trustee of Michigan State University,,John Anthony La Pietra,Green,15,4,5,24
Shiawassee,"City of Owosso, Precinct 2",Trustee of Michigan State University,,Write-in,,6,2,1,9
Shiawassee,"City of Owosso, Precinct 2",Trustee of Michigan State University,,Over Vote Count,,0,2,0,2
Shiawassee,"City of Owosso, Precinct 2",Trustee of Michigan State University,,Under Vote Count,,193,100,122,415
Shiawassee,"City of Owosso, Precinct 2",Governor of Wayne State University,,Ballots Cast,,673,323,565,1561
Shiawassee,"City of Owosso, Precinct 2",Governor of Wayne State University,,Rasha Demashkieh,Democrat,201,89,299,589
Shiawassee,"City of Owosso, Precinct 2",Governor of Wayne State University,,Mark T. Gaffney,Democrat,191,88,302,581
Shiawassee,"City of Owosso, Precinct 2",Governor of Wayne State University,,Michael Busuito,Republican,320,163,180,663
Shiawassee,"City of Owosso, Precinct 2",Governor of Wayne State University,,Sunny Reddy,Republican,295,163,172,630
Shiawassee,"City of Owosso, Precinct 2",Governor of Wayne State University,,Farid Ishac,Libertarian,20,7,9,36
Shiawassee,"City of Owosso, Precinct 2",Governor of Wayne State University,,William Mohr II,U.S. Taxpayers,18,5,5,28
Shiawassee,"City of Owosso, Precinct 2",Governor of Wayne State University,,Sami Makhoul,Green,12,3,2,17
Shiawassee,"City of Owosso, Precinct 2",Governor of Wayne State University,,Suzanne Roehrig,Working Class,40,11,17,68
Shiawassee,"City of Owosso, Precinct 2",Governor of Wayne State University,,Kathleen Oakford,Natural Law,19,5,6,30
Shiawassee,"City of Owosso, Precinct 2",Governor of Wayne State University,,Write-in,,10,2,1,13
Shiawassee,"City of Owosso, Precinct 2",Governor of Wayne State University,,Over Vote Count,,0,0,0,0
Shiawassee,"City of Owosso, Precinct 2",Governor of Wayne State University,,Under Vote Count,,220,110,137,467
Shiawassee,"City of Owosso, Precinct 2",County Prosecuting Attorney,,Ballots Cast,,673,323,565,1561
Shiawassee,"City of Owosso, Precinct 2",County Prosecuting Attorney,,Scott Koerner,Republican,485,220,284,989
Shiawassee,"City of Owosso, Precinct 2",County Prosecuting Attorney,,Write-in,,24,11,15,50
Shiawassee,"City of Owosso, Precinct 2",County Prosecuting Attorney,,Over Vote Count,,0,0,1,1
Shiawassee,"City of Owosso, Precinct 2",County Prosecuting Attorney,,Under Vote Count,,164,92,265,521
Shiawassee,"City of Owosso, Precinct 2",County Sheriff,,Ballots Cast,,673,323,565,1561
Shiawassee,"City of Owosso, Precinct 2",County Sheriff,,Douglas Chapman,Republican,501,233,301,1035
Shiawassee,"City of Owosso, Precinct 2",County Sheriff,,Write-in,,14,6,11,31
Shiawassee,"City of Owosso, Precinct 2",County Sheriff,,Over Vote Count,,0,0,1,1
Shiawassee,"City of Owosso, Precinct 2",County Sheriff,,Under Vote Count,,158,84,252,494
Shiawassee,"City of Owosso, Precinct 2",County Clerk,,Ballots Cast,,673,323,565,1561
Shiawassee,"City of Owosso, Precinct 2",County Clerk,,Caroline Wilson,Republican,503,235,308,1046
Shiawassee,"City of Owosso, Precinct 2",County Clerk,,Write-in,,12,6,9,27
Shiawassee,"City of Owosso, Precinct 2",County Clerk,,Over Vote Count,,0,0,0,0
Shiawassee,"City of Owosso, Precinct 2",County Clerk,,Under Vote Count,,158,82,248,488
Shiawassee,"City of Owosso, Precinct 2",County Treasurer,,Ballots Cast,,673,323,565,1561
Shiawassee,"City of Owosso, Precinct 2",County Treasurer,,Julie L. Sorenson,Republican,493,232,301,1026
Shiawassee,"City of Owosso, Precinct 2",County Treasurer,,Write-in,,15,5,11,31
Shiawassee,"City of Owosso, Precinct 2",County Treasurer,,Over Vote Count,,1,0,1,2
Shiawassee,"City of Owosso, Precinct 2",County Treasurer,,Under Vote Count,,164,86,252,502
Shiawassee,"City of Owosso, Precinct 2",County Register of Deeds,,Ballots Cast,,673,323,565,1561
Shiawassee,"City of Owosso, Precinct 2",County Register of Deeds,,Lori S. Kimble,Republican,499,233,306,1038
Shiawassee,"City of Owosso, Precinct 2",County Register of Deeds,,Write-in,,15,6,10,31
Shiawassee,"City of Owosso, Precinct 2",County Register of Deeds,,Over Vote Count,,0,0,1,1
Shiawassee,"City of Owosso, Precinct 2",County Register of Deeds,,Under Vote Count,,159,84,248,491
Shiawassee,"City of Owosso, Precinct 2",County Road Commissioner,,Ballots Cast,,673,323,565,1561
Shiawassee,"City of Owosso, Precinct 2",County Road Commissioner,,Ricky R. Crawford,Republican,489,229,298,1016
Shiawassee,"City of Owosso, Precinct 2",County Road Commissioner,,Write-in,,12,6,11,29
Shiawassee,"City of Owosso, Precinct 2",County Road Commissioner,,Over Vote Count,,0,0,0,0
Shiawassee,"City of Owosso, Precinct 2",County Road Commissioner,,Under Vote Count,,172,88,256,516
Shiawassee,"City of Owosso, Precinct 2",County Drain Commissioner,,Ballots Cast,,673,323,565,1561
Shiawassee,"City of Owosso, Precinct 2",County Drain Commissioner,,Tony Newman,Democrat,286,109,360,755
Shiawassee,"City of Owosso, Precinct 2",County Drain Commissioner,,Brent Singer,Republican,335,195,176,706
Shiawassee,"City of Owosso, Precinct 2",County Drain Commissioner,,Write-in,,3,1,0,4
Shiawassee,"City of Owosso, Precinct 2",County Drain Commissioner,,Over Vote Count,,1,0,0,1
Shiawassee,"City of Owosso, Precinct 2",County Drain Commissioner,,Under Vote Count,,48,18,29,95
Shiawassee,"City of Owosso, Precinct 2",County Commissioner - 2nd District,,Ballots Cast,,673,323,565,1561
Shiawassee,"City of Owosso, Precinct 2",County Commissioner - 2nd District,,Emily Havelka,Democrat,247,97,314,658
Shiawassee,"City of Owosso, Precinct 2",County Commissioner - 2nd District,,Gregory Brodeur,Republican,373,207,221,801
Shiawassee,"City of Owosso, Precinct 2",County Commissioner - 2nd District,,Write-in,,2,0,0,2
Shiawassee,"City of Owosso, Precinct 2",County Commissioner - 2nd District,,Over Vote Count,,0,0,0,0
Shiawassee,"City of Owosso, Precinct 2",County Commissioner - 2nd District,,Under Vote Count,,51,19,30,100
Shiawassee,"City of Owosso, Precinct 2",Justice of Supreme Court - 8 Year Term,,Ballots Cast,,673,323,565,1561
Shiawassee,"City of Owosso, Precinct 2",Justice of Supreme Court - 8 Year Term,,Andrew Fink,,228,123,130,481
Shiawassee,"City of Owosso, Precinct 2",Justice of Supreme Court - 8 Year Term,,Kimberly Ann Thomas,,284,123,317,724
Shiawassee,"City of Owosso, Precinct 2",Justice of Supreme Court - 8 Year Term,,Write-in,,12,3,1,16
Shiawassee,"City of Owosso, Precinct 2",Justice of Supreme Court - 8 Year Term,,Over Vote Count,,0,0,0,0
Shiawassee,"City of Owosso, Precinct 2",Justice of Supreme Court - 8 Year Term,,Under Vote Count,,149,74,117,340
Shiawassee,"City of Owosso, Precinct 2",Justice of Supreme Court - Incumbent - Partial Term Ending 01/01/2029,,Ballots Cast,,673,323,565,1561
Shiawassee,"City of Owosso, Precinct 2",Justice of Supreme Court - Incumbent - Partial Term Ending 01/01/2029,,Kyra Harris Bolden,,281,110,298,689
Shiawassee,"City of Owosso, Precinct 2",Justice of Supreme Court - Incumbent - Partial Term Ending 01/01/2029,,Patrick William O'Grady,,227,130,140,497
Shiawassee,"City of Owosso, Precinct 2",Justice of Supreme Court - Incumbent - Partial Term Ending 01/01/2029,,Write-in,,14,6,2,22
Shiawassee,"City of Owosso, Precinct 2",Justice of Supreme Court - Incumbent - Partial Term Ending 01/01/2029,,Over Vote Count,,0,0,0,0
Shiawassee,"City of Owosso, Precinct 2",Justice of Supreme Court - Incumbent - Partial Term Ending 01/01/2029,,Under Vote Count,,151,77,125,353
Shiawassee,"City of Owosso, Precinct 2",Judge of Court of Appeals 4th District - Incumbent - 6 Year Term,,Ballots Cast,,673,323,565,1561
Shiawassee,"City of Owosso, Precinct 2",Judge of Court of Appeals 4th District - Incumbent - 6 Year Term,,Stephen L. Borrello,,405,178,310,893
Shiawassee,"City of Owosso, Precinct 2",Judge of Court of Appeals 4th District - Incumbent - 6 Year Term,,Write-in,,16,6,4,26
Shiawassee,"City of Owosso, Precinct 2",Judge of Court of Appeals 4th District - Incumbent - 6 Year Term,,Over Vote Count,,0,0,0,0
Shiawassee,"City of Owosso, Precinct 2",Judge of Court of Appeals 4th District - Incumbent - 6 Year Term,,Under Vote Count,,252,139,251,642
Shiawassee,"City of Owosso, Precinct 2",Judge of Court of Appeals 4th District - Incumbent - Partial Term Ending 01/01/2027,,Ballots Cast,,673,323,565,1561
Shiawassee,"City of Owosso, Precinct 2",Judge of Court of Appeals 4th District - Incumbent - Partial Term Ending 01/01/2027,,Allie Greenleaf Maldonado,,402,173,308,883
Shiawassee,"City of Owosso, Precinct 2",Judge of Court of Appeals 4th District - Incumbent - Partial Term Ending 01/01/2027,,Write-in,,18,11,5,34
Shiawassee,"City of Owosso, Precinct 2",Judge of Court of Appeals 4th District - Incumbent - Partial Term Ending 01/01/2027,,Over Vote Count,,0,0,0,0
Shiawassee,"City of Owosso, Precinct 2",Judge of Court of Appeals 4th District - Incumbent - Partial Term Ending 01/01/2027,,Under Vote Count,,253,139,252,644
Shiawassee,"City of Owosso, Precinct 2",Judge of Probate Court - Incumbent,,Ballots Cast,,673,323,565,1561
Shiawassee,"City of Owosso, Precinct 2",Judge of Probate Court - Incumbent,,"Douglas E. Corwin, Jr.",,250,119,175,544
Shiawassee,"City of Owosso, Precinct 2",Judge of Probate Court - Incumbent,,Thomas J. Dignan,,309,140,310,759
Shiawassee,"City of Owosso, Precinct 2",Judge of Probate Court - Incumbent,,Write-in,,9,1,2,12
Shiawassee,"City of Owosso, Precinct 2",Judge of Probate Court - Incumbent,,Over Vote Count,,0,0,1,1
Shiawassee,"City of Owosso, Precinct 2",Judge of Probate Court - Incumbent,,Under Vote Count,,105,63,77,245
Shiawassee,"City of Owosso, Precinct 2",Judge of District Court - 66th District - Non-Incumbent,,Ballots Cast,,673,323,565,1561
Shiawassee,"City of Owosso, Precinct 2",Judge of District Court - 66th District - Non-Incumbent,,Matthew S. McKone,,428,191,323,942
Shiawassee,"City of Owosso, Precinct 2",Judge of District Court - 66th District - Non-Incumbent,,Write-in,,15,10,7,32
Shiawassee,"City of Owosso, Precinct 2",Judge of District Court - 66th District - Non-Incumbent,,Over Vote Count,,0,0,0,0
Shiawassee,"City of Owosso, Precinct 2",Judge of District Court - 66th District - Non-Incumbent,,Under Vote Count,,230,122,235,587
Shiawassee,"City of Owosso, Precinct 2",City of Owosso Council Member,,Ballots Cast,,673,323,565,1561
Shiawassee,"City of Owosso, Precinct 2",City of Owosso Council Member,,Mike Cline,,185,73,92,350
Shiawassee,"City of Owosso, Precinct 2",City of Owosso Council Member,,Robert Doran-Brockway,,115,54,116,285
Shiawassee,"City of Owosso, Precinct 2",City of Owosso Council Member,,Glen Erdman,,122,75,104,301
Shiawassee,"City of Owosso, Precinct 2",City of Owosso Council Member,,Carl Ludington,,314,156,289,759
Shiawassee,"City of Owosso, Precinct 2",City of Owosso Council Member,,Patrice Martin,,98,45,132,275
Shiawassee,"City of Owosso, Precinct 2",City of Owosso Council Member,,Karen Mead-Elford,,157,61,201,419
Shiawassee,"City of Owosso, Precinct 2",City of Owosso Council Member,,Rachel Osmer,,195,78,222,495
Shiawassee,"City of Owosso, Precinct 2",City of Owosso Council Member,,Christopher D. Owens,,204,102,152,458
Shiawassee,"City of Owosso, Precinct 2",City of Owosso Council Member,,Nicholas Pidek,,185,96,137,418
Shiawassee,"City of Owosso, Precinct 2",City of Owosso Council Member,,Robert J. Teich Jr.,,175,116,252,543
Shiawassee,"City of Owosso, Precinct 2",City of Owosso Council Member,,Write-in,,39,11,9,59
Shiawassee,"City of Owosso, Precinct 2",City of Owosso Council Member,,Over Vote Count,,0,0,8,8
Shiawassee,"City of Owosso, Precinct 2",City of Owosso Council Member,,Under Vote Count,,903,425,546,1874
Shiawassee,"City of Owosso, Precinct 2",Owosso Public Schools Board Member,,Ballots Cast,,673,323,565,1561
Shiawassee,"City of Owosso, Precinct 2",Owosso Public Schools Board Member,,Anthony Buza,,255,103,191,549
Shiawassee,"City of Owosso, Precinct 2",Owosso Public Schools Board Member,,Adam Easlick,,314,136,268,718
Shiawassee,"City of Owosso, Precinct 2",Owosso Public Schools Board Member,,John D. Pappas,,286,128,250,664
Shiawassee,"City of Owosso, Precinct 2",Owosso Public Schools Board Member,,Marlene J. Webster,,296,141,332,769
Shiawassee,"City of Owosso, Precinct 2",Owosso Public Schools Board Member,,Write-in,,30,16,9,55
Shiawassee,"City of Owosso, Precinct 2",Owosso Public Schools Board Member,,Over Vote Count,,0,3,0,3
Shiawassee,"City of Owosso, Precinct 2",Owosso Public Schools Board Member,,Under Vote Count,,838,442,645,1925
Shiawassee,"City of Owosso, Precinct 3",President,,Ballots Cast,,582,247,344,1173
Shiawassee,"City of Owosso, Precinct 3",President,,Kamala D. Harris,Democrat,216,99,235,550
Shiawassee,"City of Owosso, Precinct 3",President,,Donald J. Trump,Republican,347,147,102,596
Shiawassee,"City of Owosso, Precinct 3",President,,Chase Oliver,Libertarian,4,0,1,5
Shiawassee,"City of Owosso, Precinct 3",President,,Jill Stein,Green,6,0,0,6
Shiawassee,"City of Owosso, Precinct 3",President,,"Robert F. Kennedy, Jr.",Natural Law,5,0,3,8
Shiawassee,"City of Owosso, Precinct 3",President,,Joseph Kishore /,No Party Affiliation,1,0,1,2
Shiawassee,"City of Owosso, Precinct 3",President,,Write-in,,2,0,0,2
Shiawassee,"City of Owosso, Precinct 3",President,,Over Vote Count,,1,0,0,1
Shiawassee,"City of Owosso, Precinct 3",President,,Under Vote Count,,0,1,2,3
Shiawassee,"City of Owosso, Precinct 3",U.S. Senate,,Ballots Cast,,582,247,344,1173
Shiawassee,"City of Owosso, Precinct 3",U.S. Senate,,Elissa Slotkin,Democrat,224,96,232,552
Shiawassee,"City of Owosso, Precinct 3",U.S. Senate,,Mike Rogers,Republican,317,137,101,555
Shiawassee,"City of Owosso, Precinct 3",U.S. Senate,,Joseph Solis-Mullen,Libertarian,8,4,1,13
Shiawassee,"City of Owosso, Precinct 3",U.S. Senate,,Dave Stein,U.S. Taxpayers,7,3,3,13
Shiawassee,"City of Owosso, Precinct 3",U.S. Senate,,Douglas P. Marsh,Green,9,1,2,12
Shiawassee,"City of Owosso, Precinct 3",U.S. Senate,,Doug Dern,Natural Law,1,1,0,2
Shiawassee,"City of Owosso, Precinct 3",U.S. Senate,,Write-in,,1,1,0,2
Shiawassee,"City of Owosso, Precinct 3",U.S. Senate,,Over Vote Count,,0,0,1,1
Shiawassee,"City of Owosso, Precinct 3",U.S. Senate,,Under Vote Count,,15,4,4,23
Shiawassee,"City of Owosso, Precinct 3",U.S. House,7,Ballots Cast,,582,247,344,1173
Shiawassee,"City of Owosso, Precinct 3",U.S. House,7,Curtis Hertel,Democrat,196,89,227,512
Shiawassee,"City of Owosso, Precinct 3",U.S. House,7,Tom Barrett,Republican,327,136,106,569
Shiawassee,"City of Owosso, Precinct 3",U.S. House,7,L. Rachel Dailey,Libertarian,37,12,5,54
Shiawassee,"City of Owosso, Precinct 3",U.S. House,7,Write-in,,3,0,0,3
Shiawassee,"City of Owosso, Precinct 3",U.S. House,7,Over Vote Count,,0,0,0,0
Shiawassee,"City of Owosso, Precinct 3",U.S. House,7,Under Vote Count,,19,10,6,35
Shiawassee,"City of Owosso, Precinct 3",State House,71,Ballots Cast,,582,247,344,1173
Shiawassee,"City of Owosso, Precinct 3",State House,71,Mark D. Zacharda,Democrat,218,100,222,540
Shiawassee,"City of Owosso, Precinct 3",State House,71,Brian BeGole,Republican,344,139,115,598
Shiawassee,"City of Owosso, Precinct 3",State House,71,Write-in,,1,0,0,1
Shiawassee,"City of Owosso, Precinct 3",State House,71,Over Vote Count,,0,0,0,0
Shiawassee,"City of Owosso, Precinct 3",State House,71,Under Vote Count,,19,8,7,34
Shiawassee,"City of Owosso, Precinct 3",Member of the State Board of Education,,Ballots Cast,,582,247,344,1173
Shiawassee,"City of Owosso, Precinct 3",Member of the State Board of Education,,Theodore Jones,Democrat,177,80,205,462
Shiawassee,"City of Owosso, Precinct 3",Member of the State Board of Education,,Adam Frederick Zemke,Democrat,172,81,198,451
Shiawassee,"City of Owosso, Precinct 3",Member of the State Board of Education,,Tom McMillin,Republican,281,122,102,505
Shiawassee,"City of Owosso, Precinct 3",Member of the State Board of Education,,Nikki Snyder,Republican,279,121,108,508
Shiawassee,"City of Owosso, Precinct 3",Member of the State Board of Education,,Scotty Boman,Libertarian,30,6,6,42
Shiawassee,"City of Owosso, Precinct 3",Member of the State Board of Education,,Ted Gerrard,U.S. Taxpayers,14,3,1,18
Shiawassee,"City of Owosso, Precinct 3",Member of the State Board of Education,,Christine C. Schwartz,U.S. Taxpayers,19,4,7,30
Shiawassee,"City of Owosso, Precinct 3",Member of the State Board of Education,,Mary Anne Hering,Working Class,50,15,11,76
Shiawassee,"City of Owosso, Precinct 3",Member of the State Board of Education,,Write-in,,4,0,0,4
Shiawassee,"City of Owosso, Precinct 3",Member of the State Board of Education,,Over Vote Count,,0,0,2,2
Shiawassee,"City of Owosso, Precinct 3",Member of the State Board of Education,,Under Vote Count,,138,62,48,248
Shiawassee,"City of Owosso, Precinct 3",Regent of the University of Michigan,,Ballots Cast,,582,247,344,1173
Shiawassee,"City of Owosso, Precinct 3",Regent of the University of Michigan,,Denise Ilitch,Democrat,184,84,211,479
Shiawassee,"City of Owosso, Precinct 3",Regent of the University of Michigan,,Shauna Ryder Diggs,Democrat,179,75,201,455
Shiawassee,"City of Owosso, Precinct 3",Regent of the University of Michigan,,Carl Meyers,Republican,303,133,109,545
Shiawassee,"City of Owosso, Precinct 3",Regent of the University of Michigan,,Sevag Vartanian,Republican,245,115,92,452
Shiawassee,"City of Owosso, Precinct 3",Regent of the University of Michigan,,Andrew Chadderdon,Libertarian,38,8,6,52
Shiawassee,"City of Owosso, Precinct 3",Regent of the University of Michigan,,Donna M. Oetman,U.S. Taxpayers,36,8,9,53
Shiawassee,"City of Owosso, Precinct 3",Regent of the University of Michigan,,Write-in,,2,0,1,3
Shiawassee,"City of Owosso, Precinct 3",Regent of the University of Michigan,,Over Vote Count,,2,0,0,2
Shiawassee,"City of Owosso, Precinct 3",Regent of the University of Michigan,,Under Vote Count,,175,71,59,305
Shiawassee,"City of Owosso, Precinct 3",Regent of the University of Michigan,,Huwaida Arraf,,0,0,1,1
Shiawassee,"City of Owosso, Precinct 3",Trustee of Michigan State University,,Ballots Cast,,582,247,344,1173
Shiawassee,"City of Owosso, Precinct 3",Trustee of Michigan State University,,Rebecca Bahar-Cook,Democrat,178,83,212,473
Shiawassee,"City of Owosso, Precinct 3",Trustee of Michigan State University,,Thomas Stallworth III,Democrat,171,76,191,438
Shiawassee,"City of Owosso, Precinct 3",Trustee of Michigan State University,,Mike Balow,Republican,292,128,105,525
Shiawassee,"City of Owosso, Precinct 3",Trustee of Michigan State University,,Julie Maday,Republican,268,123,100,491
Shiawassee,"City of Owosso, Precinct 3",Trustee of Michigan State University,,Grant T. Baker,Libertarian,27,3,5,35
Shiawassee,"City of Owosso, Precinct 3",Trustee of Michigan State University,,Janet M. Sanger,U.S. Taxpayers,25,6,4,35
Shiawassee,"City of Owosso, Precinct 3",Trustee of Michigan State University,,John Paul Sanger,U.S. Taxpayers,15,2,3,20
Shiawassee,"City of Owosso, Precinct 3",Trustee of Michigan State University,,John Anthony La Pietra,Green,17,7,5,29
Shiawassee,"City of Owosso, Precinct 3",Trustee of Michigan State University,,Write-in,,2,0,1,3
Shiawassee,"City of Owosso, Precinct 3",Trustee of Michigan State University,,Over Vote Count,,0,0,0,0
Shiawassee,"City of Owosso, Precinct 3",Trustee of Michigan State University,,Under Vote Count,,169,66,62,297
Shiawassee,"City of Owosso, Precinct 3",Governor of Wayne State University,,Ballots Cast,,582,247,344,1173
Shiawassee,"City of Owosso, Precinct 3",Governor of Wayne State University,,Rasha Demashkieh,Democrat,166,79,191,436
Shiawassee,"City of Owosso, Precinct 3",Governor of Wayne State University,,Mark T. Gaffney,Democrat,168,77,202,447
Shiawassee,"City of Owosso, Precinct 3",Governor of Wayne State University,,Michael Busuito,Republican,266,128,102,496
Shiawassee,"City of Owosso, Precinct 3",Governor of Wayne State University,,Sunny Reddy,Republican,261,121,103,485
Shiawassee,"City of Owosso, Precinct 3",Governor of Wayne State University,,Farid Ishac,Libertarian,19,3,0,22
Shiawassee,"City of Owosso, Precinct 3",Governor of Wayne State University,,William Mohr II,U.S. Taxpayers,22,0,3,25
Shiawassee,"City of Owosso, Precinct 3",Governor of Wayne State University,,Sami Makhoul,Green,12,3,2,17
Shiawassee,"City of Owosso, Precinct 3",Governor of Wayne State University,,Suzanne Roehrig,Working Class,39,8,15,62
Shiawassee,"City of Owosso, Precinct 3",Governor of Wayne State University,,Kathleen Oakford,Natural Law,13,4,3,20
Shiawassee,"City of Owosso, Precinct 3",Governor of Wayne State University,,Write-in,,4,0,0,4
Shiawassee,"City of Owosso, Precinct 3",Governor of Wayne State University,,Over Vote Count,,0,0,2,2
