county,precinct,office,district,party,candidate,election_day,av_counting_boards,early_voting,votes
Ingham,"City of East Lansing, Precinct 9",President,,DEM,Kamala D. Harris,252,440,337,1029
Ingham,"City of East Lansing, Precinct 10",President,,DEM,Kamala D. Harris,183,193,148,524
Ingham,"City of East Lansing, Precinct 11",President,,DEM,Kamala D. Harris,298,792,266,1356
Ingham,"City of East Lansing, Precinct 12",President,,DEM,Kamala D. Harris,239,47,279,565
Ingham,"City of East Lansing, Precinct 13",President,,DEM,Kamala D. Harris,368,92,353,813
Ingham,"City of East Lansing, Precinct 14",President,,DEM,Kamala D. Harris,226,7,168,401
Ingham,"City of East Lansing, Precinct 15",President,,DEM,Kamala D. Harris,373,35,418,826
Ingham,"City of East Lansing, Precinct 16",President,,DEM,Kamala D. Harris,152,199,152,503
Ingham,"Ingham Township, Precinct 1",President,,DEM,Kamala D. Harris,469,0,84,553
Ingham,"City of Lansing, Ward 1, Precinct 1",President,,DEM,Kamala D. Harris,467,527,122,1116
Ingham,"City of Lansing, Ward 1, Precinct 2",President,,DEM,Kamala D. Harris,291,434,208,933
Ingham,"City of Lansing, Ward 1, Precinct 3",President,,DEM,Kamala D. Harris,227,473,95,795
Ingham,"City of Lansing, Ward 1, Precinct 4",President,,DEM,Kamala D. Harris,482,405,159,1046
Ingham,"City of Lansing, Ward 1, Precinct 5",President,,DEM,Kamala D. Harris,454,906,432,1792
Ingham,"City of Lansing, Ward 1, Precinct 8",President,,DEM,Kamala D. Harris,540,816,338,1694
Ingham,"City of Lansing, Ward 1, Precinct 9",President,,DEM,Kamala D. Harris,316,333,106,755
Ingham,"City of Lansing, Ward 1, Precinct 10",President,,DEM,Kamala D. Harris,326,366,128,820
Ingham,"City of Lansing, Ward 2, Precinct 12",President,,DEM,Kamala D. Harris,482,755,214,1451
Ingham,"City of Lansing, Ward 2, Precinct 13",President,,DEM,Kamala D. Harris,498,602,167,1267
Ingham,"City of Lansing, Ward 2, Precinct 14",President,,DEM,Kamala D. Harris,173,492,123,788
Ingham,"City of Lansing, Ward 2, Precinct 15",President,,DEM,Kamala D. Harris,192,314,98,604
Ingham,"City of Lansing, Ward 2, Precinct 16",President,,DEM,Kamala D. Harris,422,443,240,1105
Ingham,"City of Lansing, Ward 2, Precinct 17",President,,DEM,Kamala D. Harris,249,597,172,1018
Ingham,"City of Lansing, Ward 2, Precinct 18",President,,DEM,Kamala D. Harris,459,928,239,1626
Ingham,"City of Lansing, Ward 2, Precinct 20",President,,DEM,Kamala D. Harris,417,634,203,1254
Ingham,"City of Lansing, Ward 3, Precinct 23",President,,DEM,Kamala D. Harris,207,562,125,894
Ingham,"City of Lansing, Ward 3, Precinct 24",President,,DEM,Kamala D. Harris,279,581,157,1017
Ingham,"City of Lansing, Ward 3, Precinct 25",President,,DEM,Kamala D. Harris,305,575,161,1041
Ingham,"City of Lansing, Ward 3, Precinct 26",President,,DEM,Kamala D. Harris,248,333,100,681
Ingham,"City of Lansing, Ward 3, Precinct 27",President,,DEM,Kamala D. Harris,374,573,175,1122
Ingham,"City of Lansing, Ward 3, Precinct 28",President,,DEM,Kamala D. Harris,450,635,200,1285
Ingham,"City of Lansing, Ward 3, Precinct 30",President,,DEM,Kamala D. Harris,401,723,169,1293
Ingham,"City of Lansing, Ward 4, Precinct 32",President,,DEM,Kamala D. Harris,521,"1,132",256,1909
Ingham,"City of Lansing, Ward 4, Precinct 34",President,,DEM,Kamala D. Harris,479,782,251,1512
Ingham,"City of Lansing, Ward 4, Precinct 35",President,,DEM,Kamala D. Harris,602,905,275,1782
Ingham,"City of Lansing, Ward 4, Precinct 36",President,,DEM,Kamala D. Harris,606,671,280,1557
Ingham,"City of Lansing, Ward 4, Precinct 37",President,,DEM,Kamala D. Harris,368,397,137,902
Ingham,"City of Lansing, Ward 4, Precinct 38",President,,DEM,Kamala D. Harris,400,605,182,1187
Ingham,"City of Lansing, Ward 4, Precinct 39",President,,DEM,Kamala D. Harris,322,639,141,1102
Ingham,"City of Lansing, Ward 4, Precinct 40",President,,DEM,Kamala D. Harris,342,434,94,870
Ingham,"Lansing Charter Township, Precinct 1",President,,DEM,Kamala D. Harris,216,186,74,476
Ingham,"Lansing Charter Township, Precinct 2",President,,DEM,Kamala D. Harris,220,398,119,737
Ingham,"Lansing Charter Township, Precinct 3",President,,DEM,Kamala D. Harris,233,257,130,620
Ingham,"Lansing Charter Township, Precinct 4",President,,DEM,Kamala D. Harris,191,239,103,533
Ingham,"Lansing Charter Township, Precinct 6",President,,DEM,Kamala D. Harris,202,309,116,627
Ingham,"Leroy Township, Precinct 1",President,,DEM,Kamala D. Harris,131,448,173,752
Ingham,"City of Leslie, Precinct 1",President,,DEM,Kamala D. Harris,330,0,93,423
Ingham,"Leslie Township, Precinct 1",President,,DEM,Kamala D. Harris,433,0,100,533
Ingham,"Locke Township, Precinct 1",President,,DEM,Kamala D. Harris,316,0,78,394
Ingham,"City of Mason, Precinct 1",President,,DEM,Kamala D. Harris,221,661,211,1093
Ingham,"City of Mason, Precinct 2",President,,DEM,Kamala D. Harris,344,824,304,1472
Ingham,"Meridian Charter Township, Precinct 1",President,,DEM,Kamala D. Harris,167,678,164,1009
Ingham,"Meridian Charter Township, Precinct 2",President,,DEM,Kamala D. Harris,191,488,215,894
Ingham,"Meridian Charter Township, Precinct 3",President,,DEM,Kamala D. Harris,218,943,208,1369
Ingham,"Meridian Charter Township, Precinct 4",President,,DEM,Kamala D. Harris,100,381,80,561
Ingham,"Meridian Charter Township, Precinct 5",President,,DEM,Kamala D. Harris,271,823,226,1320
Ingham,"Meridian Charter Township, Precinct 6",President,,DEM,Kamala D. Harris,168,376,179,723
Ingham,"Meridian Charter Township, Precinct 7",President,,DEM,Kamala D. Harris,146,615,119,880
Ingham,"Meridian Charter Township, Precinct 8",President,,DEM,Kamala D. Harris,240,713,231,1184
Ingham,"Meridian Charter Township, Precinct 9",President,,DEM,Kamala D. Harris,170,634,155,959
Ingham,"Meridian Charter Township, Precinct 10",President,,DEM,Kamala D. Harris,128,639,180,947
Ingham,"Meridian Charter Township, Precinct 11",President,,DEM,Kamala D. Harris,164,419,152,735
Ingham,"Meridian Charter Township, Precinct 12",President,,DEM,Kamala D. Harris,100,288,101,489
Ingham,"Meridian Charter Township, Precinct 13",President,,DEM,Kamala D. Harris,152,522,86,760
Ingham,"Meridian Charter Township, Precinct 14",President,,DEM,Kamala D. Harris,176,551,176,903
Ingham,"Meridian Charter Township, Precinct 15",President,,DEM,Kamala D. Harris,180,580,183,943
Ingham,"Meridian Charter Township, Precinct 16",President,,DEM,Kamala D. Harris,162,351,173,686
Ingham,"Meridian Charter Township, Precinct 17",President,,DEM,Kamala D. Harris,177,777,227,1181
Ingham,"Meridian Charter Township, Precinct 18",President,,DEM,Kamala D. Harris,249,382,208,839
Ingham,"Meridian Charter Township, Precinct 19",President,,DEM,Kamala D. Harris,193,795,211,1199
Ingham,"Meridian Charter Township, Precinct 20",President,,DEM,Kamala D. Harris,47,52,41,140
Ingham,"Meridian Charter Township, Precinct 21",President,,DEM,Kamala D. Harris,33,68,23,124
Ingham,"Meridian Charter Township, Precinct 22",President,,DEM,Kamala D. Harris,28,141,29,198
Ingham,"Onondaga Township, Precinct 1",President,,DEM,Kamala D. Harris,531,0,51,582
Ingham,"Stockbridge Township, Precinct 1",President,,DEM,Kamala D. Harris,179,388,220,787
Ingham,"Vevay Township, Precinct 1",President,,DEM,Kamala D. Harris,176,621,191,988
Ingham,"Wheatfield Township, Precinct 1",President,,DEM,Kamala D. Harris,385,0,73,458
Ingham,"White Oak Township, Precinct 1",President,,DEM,Kamala D. Harris,186,0,39,225
Ingham,"City of Williamston, Precinct 1",President,,DEM,Kamala D. Harris,282,798,232,1312
Ingham,"Williamstown Township, Precinct 1",President,,DEM,Kamala D. Harris,147,652,153,952
Ingham,"Williamstown Township, Precinct 2",President,,DEM,Kamala D. Harris,138,675,195,1008
Ingham,"Alaiedon Township, Precinct 1",President,,REP,Donald J. Trump,205,168,133,506
Ingham,"Alaiedon Township, Precinct 2",President,,REP,Donald J. Trump,240,191,88,519
Ingham,"Aurelius Township, Precinct 1",President,,REP,Donald J. Trump,359,288,275,922
Ingham,"Aurelius Township, Precinct 2",President,,REP,Donald J. Trump,284,253,131,668
Ingham,"Bunker Hill Township, Precinct 1",President,,REP,Donald J. Trump,364,182,269,815
Ingham,"Delhi Charter Township, Precinct 1",President,,REP,Donald J. Trump,381,317,211,909
Ingham,"Delhi Charter Township, Precinct 2",President,,REP,Donald J. Trump,243,300,158,701
Ingham,"Delhi Charter Township, Precinct 3",President,,REP,Donald J. Trump,313,323,288,924
Ingham,"Delhi Charter Township, Precinct 4",President,,REP,Donald J. Trump,330,250,243,823
Ingham,"Delhi Charter Township, Precinct 5",President,,REP,Donald J. Trump,324,238,207,769
Ingham,"Delhi Charter Township, Precinct 6",President,,REP,Donald J. Trump,286,236,168,690
Ingham,"Delhi Charter Township, Precinct 7",President,,REP,Donald J. Trump,205,158,113,476
Ingham,"Delhi Charter Township, Precinct 8",President,,REP,Donald J. Trump,211,280,204,695
Ingham,"Delhi Charter Township, Precinct 9",President,,REP,Donald J. Trump,234,228,202,664
Ingham,"City of East Lansing, Precinct 1",President,,REP,Donald J. Trump,118,10,52,180
Ingham,"City of East Lansing, Precinct 2",President,,REP,Donald J. Trump,116,34,63,213
Ingham,"City of East Lansing, Precinct 3",President,,REP,Donald J. Trump,141,91,78,310
Ingham,"City of East Lansing, Precinct 4",President,,REP,Donald J. Trump,141,84,52,277
Ingham,"City of East Lansing, Precinct 5",President,,REP,Donald J. Trump,96,128,120,344
Ingham,"City of East Lansing, Precinct 6",President,,REP,Donald J. Trump,68,37,44,149
Ingham,"City of East Lansing, Precinct 7",President,,REP,Donald J. Trump,109,132,111,352
Ingham,"City of East Lansing, Precinct 8",President,,REP,Donald J. Trump,54,45,38,137
Ingham,"City of East Lansing, Precinct 9",President,,REP,Donald J. Trump,215,81,89,385
Ingham,"City of East Lansing, Precinct 10",President,,REP,Donald J. Trump,105,27,57,189
Ingham,"City of East Lansing, Precinct 11",President,,REP,Donald J. Trump,138,109,83,330
Ingham,"City of East Lansing, Precinct 12",President,,REP,Donald J. Trump,98,1,67,166
Ingham,"City of East Lansing, Precinct 13",President,,REP,Donald J. Trump,158,18,81,257
Ingham,"City of East Lansing, Precinct 14",President,,REP,Donald J. Trump,145,5,46,196
Ingham,"City of East Lansing, Precinct 15",President,,REP,Donald J. Trump,118,9,67,194
Ingham,"City of East Lansing, Precinct 16",President,,REP,Donald J. Trump,46,20,45,111
Ingham,"Ingham Township, Precinct 1",President,,REP,Donald J. Trump,636,0,380,1016
Ingham,"City of Lansing, Ward 1, Precinct 1",President,,REP,Donald J. Trump,422,165,113,700
Ingham,"City of Lansing, Ward 1, Precinct 2",President,,REP,Donald J. Trump,122,78,60,260
Ingham,"City of Lansing, Ward 1, Precinct 3",President,,REP,Donald J. Trump,155,156,97,408
Ingham,"City of Lansing, Ward 1, Precinct 4",President,,REP,Donald J. Trump,209,112,71,392
Ingham,"City of Lansing, Ward 1, Precinct 5",President,,REP,Donald J. Trump,160,156,142,458
Ingham,"City of Lansing, Ward 1, Precinct 8",President,,REP,Donald J. Trump,212,133,129,474
Ingham,"City of Lansing, Ward 1, Precinct 9",President,,REP,Donald J. Trump,140,56,45,241
Ingham,"City of Lansing, Ward 1, Precinct 10",President,,REP,Donald J. Trump,161,79,41,281
Ingham,"City of Lansing, Ward 2, Precinct 12",President,,REP,Donald J. Trump,318,205,153,676
Ingham,"City of Lansing, Ward 2, Precinct 13",President,,REP,Donald J. Trump,269,186,114,569
Ingham,"City of Lansing, Ward 2, Precinct 14",President,,REP,Donald J. Trump,120,66,86,272
Ingham,"City of Lansing, Ward 2, Precinct 15",President,,REP,Donald J. Trump,172,93,63,328
Ingham,"City of Lansing, Ward 2, Precinct 16",President,,REP,Donald J. Trump,248,65,79,392
Ingham,"City of Lansing, Ward 2, Precinct 17",President,,REP,Donald J. Trump,152,120,89,361
Ingham,"City of Lansing, Ward 2, Precinct 18",President,,REP,Donald J. Trump,296,277,163,736
Ingham,"City of Lansing, Ward 2, Precinct 20",President,,REP,Donald J. Trump,311,212,151,674
Ingham,"City of Lansing, Ward 3, Precinct 23",President,,REP,Donald J. Trump,102,125,54,281
Ingham,"City of Lansing, Ward 3, Precinct 24",President,,REP,Donald J. Trump,159,112,93,364
Ingham,"City of Lansing, Ward 3, Precinct 25",President,,REP,Donald J. Trump,176,153,116,445
Ingham,"City of Lansing, Ward 3, Precinct 26",President,,REP,Donald J. Trump,127,70,77,274
Ingham,"City of Lansing, Ward 3, Precinct 27",President,,REP,Donald J. Trump,150,93,63,306
Ingham,"City of Lansing, Ward 3, Precinct 28",President,,REP,Donald J. Trump,289,137,101,527
Ingham,"City of Lansing, Ward 3, Precinct 30",President,,REP,Donald J. Trump,237,183,109,529
Ingham,"City of Lansing, Ward 4, Precinct 32",President,,REP,Donald J. Trump,298,245,156,699
Ingham,"City of Lansing, Ward 4, Precinct 34",President,,REP,Donald J. Trump,274,147,121,542
Ingham,"City of Lansing, Ward 4, Precinct 35",President,,REP,Donald J. Trump,119,66,63,248
Ingham,"City of Lansing, Ward 4, Precinct 36",President,,REP,Donald J. Trump,151,80,57,288
Ingham,"City of Lansing, Ward 4, Precinct 37",President,,REP,Donald J. Trump,140,65,67,272
Ingham,"City of Lansing, Ward 4, Precinct 38",President,,REP,Donald J. Trump,189,108,110,407
Ingham,"City of Lansing, Ward 4, Precinct 39",President,,REP,Donald J. Trump,205,156,87,448
Ingham,"City of Lansing, Ward 4, Precinct 40",President,,REP,Donald J. Trump,273,117,70,460
Ingham,"Lansing Charter Township, Precinct 1",President,,REP,Donald J. Trump,85,34,29,148
Ingham,"Lansing Charter Township, Precinct 2",President,,REP,Donald J. Trump,116,75,49,240
Ingham,"Lansing Charter Township, Precinct 3",President,,REP,Donald J. Trump,168,85,90,343
Ingham,"Lansing Charter Township, Precinct 4",President,,REP,Donald J. Trump,137,77,102,316
Ingham,"Lansing Charter Township, Precinct 6",President,,REP,Donald J. Trump,102,72,70,244
Ingham,"Leroy Township, Precinct 1",President,,REP,Donald J. Trump,464,392,565,1421
Ingham,"City of Leslie, Precinct 1",President,,REP,Donald J. Trump,418,0,164,582
Ingham,"Leslie Township, Precinct 1",President,,REP,Donald J. Trump,590,0,343,933
Ingham,"Locke Township, Precinct 1",President,,REP,Donald J. Trump,543,0,323,866
Ingham,"City of Mason, Precinct 1",President,,REP,Donald J. Trump,320,264,258,842
Ingham,"City of Mason, Precinct 2",President,,REP,Donald J. Trump,484,408,440,1332
Ingham,"Meridian Charter Township, Precinct 1",President,,REP,Donald J. Trump,164,183,134,481
Ingham,"Meridian Charter Township, Precinct 2",President,,REP,Donald J. Trump,146,127,104,377
Ingham,"Meridian Charter Township, Precinct 3",President,,REP,Donald J. Trump,182,267,177,626
Ingham,"Meridian Charter Township, Precinct 4",President,,REP,Donald J. Trump,114,134,105,353
Ingham,"Meridian Charter Township, Precinct 5",President,,REP,Donald J. Trump,252,242,148,642
Ingham,"Meridian Charter Township, Precinct 6",President,,REP,Donald J. Trump,123,95,114,332
Ingham,"Meridian Charter Township, Precinct 7",President,,REP,Donald J. Trump,87,132,93,312
Ingham,"Meridian Charter Township, Precinct 8",President,,REP,Donald J. Trump,140,170,106,416
Ingham,"Meridian Charter Township, Precinct 9",President,,REP,Donald J. Trump,108,96,58,262
Ingham,"Meridian Charter Township, Precinct 10",President,,REP,Donald J. Trump,101,133,107,341
Ingham,"Meridian Charter Township, Precinct 11",President,,REP,Donald J. Trump,93,93,63,249
Ingham,"Meridian Charter Township, Precinct 12",President,,REP,Donald J. Trump,40,58,33,131
Ingham,"Meridian Charter Township, Precinct 13",President,,REP,Donald J. Trump,115,90,65,270
Ingham,"Meridian Charter Township, Precinct 14",President,,REP,Donald J. Trump,113,173,95,381
Ingham,"Meridian Charter Township, Precinct 15",President,,REP,Donald J. Trump,66,141,78,285
Ingham,"Meridian Charter Township, Precinct 16",President,,REP,Donald J. Trump,85,88,65,238
Ingham,"Meridian Charter Township, Precinct 17",President,,REP,Donald J. Trump,106,154,148,408
Ingham,"Meridian Charter Township, Precinct 18",President,,REP,Donald J. Trump,141,76,78,295
Ingham,"Meridian Charter Township, Precinct 19",President,,REP,Donald J. Trump,121,288,120,529
Ingham,"Meridian Charter Township, Precinct 20",President,,REP,Donald J. Trump,15,14,11,40
Ingham,"Meridian Charter Township, Precinct 21",President,,REP,Donald J. Trump,25,10,18,53
Ingham,"Meridian Charter Township, Precinct 22",President,,REP,Donald J. Trump,22,94,40,156
Ingham,"Onondaga Township, Precinct 1",President,,REP,Donald J. Trump,937,0,217,1154
Ingham,"Stockbridge Township, Precinct 1",President,,REP,Donald J. Trump,558,337,591,1486
Ingham,"Vevay Township, Precinct 1",President,,REP,Donald J. Trump,424,425,484,1333
Ingham,"Wheatfield Township, Precinct 1",President,,REP,Donald J. Trump,483,0,157,640
Ingham,"White Oak Township, Precinct 1",President,,REP,Donald J. Trump,423,0,120,543
Ingham,"City of Williamston, Precinct 1",President,,REP,Donald J. Trump,360,356,351,1067
Ingham,"Williamstown Township, Precinct 1",President,,REP,Donald J. Trump,233,321,314,868
Ingham,"Williamstown Township, Precinct 2",President,,REP,Donald J. Trump,233,294,303,830
Ingham,"Alaiedon Township, Precinct 1",President,,LIB,Chase Oliver,2,2,0,4
Ingham,"Alaiedon Township, Precinct 2",President,,LIB,Chase Oliver,4,3,2,9
Ingham,"Aurelius Township, Precinct 1",President,,LIB,Chase Oliver,0,1,4,5
Ingham,"Aurelius Township, Precinct 2",President,,LIB,Chase Oliver,4,7,0,11
Ingham,"Bunker Hill Township, Precinct 1",President,,LIB,Chase Oliver,4,2,2,8
Ingham,"Delhi Charter Township, Precinct 1",President,,LIB,Chase Oliver,2,6,1,9
Ingham,"Delhi Charter Township, Precinct 2",President,,LIB,Chase Oliver,5,3,0,8
Ingham,"Delhi Charter Township, Precinct 3",President,,LIB,Chase Oliver,10,6,3,19
Ingham,"Delhi Charter Township, Precinct 4",President,,LIB,Chase Oliver,4,4,2,10
Ingham,"Delhi Charter Township, Precinct 5",President,,LIB,Chase Oliver,6,4,1,11
Ingham,"Delhi Charter Township, Precinct 6",President,,LIB,Chase Oliver,3,3,2,8
Ingham,"Delhi Charter Township, Precinct 7",President,,LIB,Chase Oliver,5,6,1,12
Ingham,"Delhi Charter Township, Precinct 8",President,,LIB,Chase Oliver,5,6,5,16
Ingham,"Delhi Charter Township, Precinct 9",President,,LIB,Chase Oliver,3,2,1,6
Ingham,"City of East Lansing, Precinct 1",President,,LIB,Chase Oliver,1,0,0,1
Ingham,"City of East Lansing, Precinct 2",President,,LIB,Chase Oliver,4,2,1,7
Ingham,"City of East Lansing, Precinct 3",President,,LIB,Chase Oliver,4,4,0,8
Ingham,"City of East Lansing, Precinct 4",President,,LIB,Chase Oliver,1,2,2,5
Ingham,"City of East Lansing, Precinct 5",President,,LIB,Chase Oliver,1,2,1,4
Ingham,"City of East Lansing, Precinct 6",President,,LIB,Chase Oliver,2,0,0,2
Ingham,"City of East Lansing, Precinct 7",President,,LIB,Chase Oliver,3,4,1,8
Ingham,"City of East Lansing, Precinct 8",President,,LIB,Chase Oliver,2,1,0,3
Ingham,"City of East Lansing, Precinct 9",President,,LIB,Chase Oliver,4,2,1,7
Ingham,"City of East Lansing, Precinct 10",President,,LIB,Chase Oliver,1,0,0,1
Ingham,"City of East Lansing, Precinct 11",President,,LIB,Chase Oliver,1,4,1,6
Ingham,"City of East Lansing, Precinct 12",President,,LIB,Chase Oliver,1,1,1,3
Ingham,"City of East Lansing, Precinct 13",President,,LIB,Chase Oliver,0,0,0,0
Ingham,"City of East Lansing, Precinct 14",President,,LIB,Chase Oliver,1,0,0,1
Ingham,"City of East Lansing, Precinct 15",President,,LIB,Chase Oliver,1,0,0,1
Ingham,"City of East Lansing, Precinct 16",President,,LIB,Chase Oliver,1,1,0,2
Ingham,"Ingham Township, Precinct 1",President,,LIB,Chase Oliver,8,0,4,12
Ingham,"City of Lansing, Ward 1, Precinct 1",President,,LIB,Chase Oliver,7,2,1,10
Ingham,"City of Lansing, Ward 1, Precinct 2",President,,LIB,Chase Oliver,1,2,3,6
Ingham,"City of Lansing, Ward 1, Precinct 3",President,,LIB,Chase Oliver,3,4,1,8
Ingham,"City of Lansing, Ward 1, Precinct 4",President,,LIB,Chase Oliver,3,2,0,5
Ingham,"City of Lansing, Ward 1, Precinct 5",President,,LIB,Chase Oliver,5,2,5,12
Ingham,"City of Lansing, Ward 1, Precinct 8",President,,LIB,Chase Oliver,3,4,1,8
Ingham,"City of Lansing, Ward 1, Precinct 9",President,,LIB,Chase Oliver,3,1,0,4
Ingham,"City of Lansing, Ward 1, Precinct 10",President,,LIB,Chase Oliver,3,0,0,3
Ingham,"City of Lansing, Ward 2, Precinct 12",President,,LIB,Chase Oliver,8,1,4,13
Ingham,"City of Lansing, Ward 2, Precinct 13",President,,LIB,Chase Oliver,6,1,2,9
Ingham,"City of Lansing, Ward 2, Precinct 14",President,,LIB,Chase Oliver,2,1,3,6
Ingham,"City of Lansing, Ward 2, Precinct 15",President,,LIB,Chase Oliver,1,3,2,6
Ingham,"City of Lansing, Ward 2, Precinct 16",President,,LIB,Chase Oliver,5,2,0,7
Ingham,"City of Lansing, Ward 2, Precinct 17",President,,LIB,Chase Oliver,2,4,0,6
Ingham,"City of Lansing, Ward 2, Precinct 18",President,,LIB,Chase Oliver,4,5,3,12
Ingham,"City of Lansing, Ward 2, Precinct 20",President,,LIB,Chase Oliver,0,6,2,8
Ingham,"City of Lansing, Ward 3, Precinct 23",President,,LIB,Chase Oliver,1,3,1,5
Ingham,"City of Lansing, Ward 3, Precinct 24",President,,LIB,Chase Oliver,5,3,0,8
Ingham,"City of Lansing, Ward 3, Precinct 25",President,,LIB,Chase Oliver,2,1,0,3
Ingham,"City of Lansing, Ward 3, Precinct 26",President,,LIB,Chase Oliver,4,2,0,6
Ingham,"City of Lansing, Ward 3, Precinct 27",President,,LIB,Chase Oliver,1,1,1,3
Ingham,"City of Lansing, Ward 3, Precinct 28",President,,LIB,Chase Oliver,1,1,1,3
Ingham,"City of Lansing, Ward 3, Precinct 30",President,,LIB,Chase Oliver,1,3,1,5
Ingham,"City of Lansing, Ward 4, Precinct 32",President,,LIB,Chase Oliver,5,2,1,8
Ingham,"City of Lansing, Ward 4, Precinct 34",President,,LIB,Chase Oliver,3,1,2,6
Ingham,"City of Lansing, Ward 4, Precinct 35",President,,LIB,Chase Oliver,5,3,0,8
Ingham,"City of Lansing, Ward 4, Precinct 36",President,,LIB,Chase Oliver,2,1,0,3
Ingham,"City of Lansing, Ward 4, Precinct 37",President,,LIB,Chase Oliver,2,0,1,3
Ingham,"City of Lansing, Ward 4, Precinct 38",President,,LIB,Chase Oliver,4,5,0,9
Ingham,"City of Lansing, Ward 4, Precinct 39",President,,LIB,Chase Oliver,4,1,0,5
Ingham,"City of Lansing, Ward 4, Precinct 40",President,,LIB,Chase Oliver,4,2,1,7
Ingham,"Lansing Charter Township, Precinct 1",President,,LIB,Chase Oliver,0,0,0,0
Ingham,"Lansing Charter Township, Precinct 2",President,,LIB,Chase Oliver,0,0,0,0
Ingham,"Lansing Charter Township, Precinct 3",President,,LIB,Chase Oliver,3,3,1,7
Ingham,"Lansing Charter Township, Precinct 4",President,,LIB,Chase Oliver,6,1,0,7
Ingham,"Lansing Charter Township, Precinct 6",President,,LIB,Chase Oliver,0,1,1,2
Ingham,"Leroy Township, Precinct 1",President,,LIB,Chase Oliver,6,3,3,12
Ingham,"City of Leslie, Precinct 1",President,,LIB,Chase Oliver,6,0,2,8
Ingham,"Leslie Township, Precinct 1",President,,LIB,Chase Oliver,5,0,1,6
Ingham,"Locke Township, Precinct 1",President,,LIB,Chase Oliver,3,0,0,3
Ingham,"City of Mason, Precinct 1",President,,LIB,Chase Oliver,7,7,2,16
Ingham,"City of Mason, Precinct 2",President,,LIB,Chase Oliver,4,6,2,12
Ingham,"Meridian Charter Township, Precinct 1",President,,LIB,Chase Oliver,1,4,0,5
Ingham,"Meridian Charter Township, Precinct 2",President,,LIB,Chase Oliver,2,2,0,4
Ingham,"Meridian Charter Township, Precinct 3",President,,LIB,Chase Oliver,1,1,0,2
Ingham,"Meridian Charter Township, Precinct 4",President,,LIB,Chase Oliver,0,5,1,6
Ingham,"Meridian Charter Township, Precinct 5",President,,LIB,Chase Oliver,5,5,0,10
Ingham,"Meridian Charter Township, Precinct 6",President,,LIB,Chase Oliver,2,3,0,5
Ingham,"Meridian Charter Township, Precinct 7",President,,LIB,Chase Oliver,1,4,0,5
Ingham,"Meridian Charter Township, Precinct 8",President,,LIB,Chase Oliver,4,5,3,12
Ingham,"Meridian Charter Township, Precinct 9",President,,LIB,Chase Oliver,1,4,1,6
Ingham,"Meridian Charter Township, Precinct 10",President,,LIB,Chase Oliver,1,1,0,2
Ingham,"Meridian Charter Township, Precinct 11",President,,LIB,Chase Oliver,3,0,1,4
Ingham,"Meridian Charter Township, Precinct 12",President,,LIB,Chase Oliver,2,1,1,4
Ingham,"Meridian Charter Township, Precinct 13",President,,LIB,Chase Oliver,1,1,1,3
Ingham,"Meridian Charter Township, Precinct 14",President,,LIB,Chase Oliver,4,4,3,11
Ingham,"Meridian Charter Township, Precinct 15",President,,LIB,Chase Oliver,2,2,1,5
Ingham,"Meridian Charter Township, Precinct 16",President,,LIB,Chase Oliver,0,2,0,2
Ingham,"Meridian Charter Township, Precinct 17",President,,LIB,Chase Oliver,0,5,1,6
Ingham,"Meridian Charter Township, Precinct 18",President,,LIB,Chase Oliver,2,3,1,6
Ingham,"Meridian Charter Township, Precinct 19",President,,LIB,Chase Oliver,1,1,2,4
Ingham,"Meridian Charter Township, Precinct 20",President,,LIB,Chase Oliver,1,0,0,1
Ingham,"Meridian Charter Township, Precinct 21",President,,LIB,Chase Oliver,1,0,0,1
Ingham,"Meridian Charter Township, Precinct 22",President,,LIB,Chase Oliver,0,1,0,1
Ingham,"Onondaga Township, Precinct 1",President,,LIB,Chase Oliver,6,0,0,6
Ingham,"Stockbridge Township, Precinct 1",President,,LIB,Chase Oliver,7,1,3,11
Ingham,"Vevay Township, Precinct 1",President,,LIB,Chase Oliver,3,1,4,8
Ingham,"Wheatfield Township, Precinct 1",President,,LIB,Chase Oliver,4,0,0,4
Ingham,"White Oak Township, Precinct 1",President,,LIB,Chase Oliver,3,0,0,3
Ingham,"City of Williamston, Precinct 1",President,,LIB,Chase Oliver,6,11,2,19
Ingham,"Williamstown Township, Precinct 1",President,,LIB,Chase Oliver,4,1,4,9
Ingham,"Williamstown Township, Precinct 2",President,,LIB,Chase Oliver,0,6,3,9
Ingham,"Alaiedon Township, Precinct 1",President,,UST,Randall Terry,1,0,0,1
Ingham,"Alaiedon Township, Precinct 2",President,,UST,Randall Terry,1,0,0,1
Ingham,"Aurelius Township, Precinct 1",President,,UST,Randall Terry,1,1,3,5
Ingham,"Aurelius Township, Precinct 2",President,,UST,Randall Terry,0,0,0,0
Ingham,"Bunker Hill Township, Precinct 1",President,,UST,Randall Terry,0,0,1,1
Ingham,"Delhi Charter Township, Precinct 1",President,,UST,Randall Terry,4,1,0,5
Ingham,"Delhi Charter Township, Precinct 2",President,,UST,Randall Terry,2,4,0,6
Ingham,"Delhi Charter Township, Precinct 3",President,,UST,Randall Terry,0,0,0,0
Ingham,"Delhi Charter Township, Precinct 4",President,,UST,Randall Terry,0,1,0,1
Ingham,"Delhi Charter Township, Precinct 5",President,,UST,Randall Terry,0,1,0,1
Ingham,"Delhi Charter Township, Precinct 6",President,,UST,Randall Terry,2,6,0,8
