county,precinct,office,district,party,candidate,election_day,av_counting_boards,early_voting,votes
Allegan,"Hopkins Township, Precinct 1",President,,NPA,Joseph Kishore,0,1,0,1
Allegan,"Hopkins Township, Precinct 1",President,,NPA,Cornel West,1,0,0,1
Allegan,"Hopkins Township, Precinct 1",President,,,Write-ins,1,1,0,2
Allegan,"Laketown Township, Precinct 1 - HOL",President,,DEM,Kamala D. Harris,155,373,211,739
Allegan,"Laketown Township, Precinct 1 - HOL",President,,REP,Donald J. Trump,200,231,354,785
Allegan,"Laketown Township, Precinct 1 - HOL",President,,LIB,Chase Oliver,4,2,4,10
Allegan,"Laketown Township, Precinct 1 - HOL",President,,UST,Randall Terry,0,0,2,2
Allegan,"Laketown Township, Precinct 1 - HOL",President,,GRN,Jill Stein,4,1,1,6
Allegan,"Laketown Township, Precinct 1 - HOL",President,,NLP,Robert F. Kennedy Jr.,2,1,0,3
Allegan,"Laketown Township, Precinct 1 - HOL",President,,NPA,Joseph Kishore,0,0,0,0
Allegan,"Laketown Township, Precinct 1 - HOL",President,,NPA,Cornel West,1,0,1,2
Allegan,"Laketown Township, Precinct 1 - HOL",President,,,Write-ins,0,7,3,10
Allegan,"Laketown Township, Precinct 2 - HAM",President,,DEM,Kamala D. Harris,172,314,195,681
Allegan,"Laketown Township, Precinct 2 - HAM",President,,REP,Donald J. Trump,426,446,497,1369
Allegan,"Laketown Township, Precinct 2 - HAM",President,,LIB,Chase Oliver,6,6,1,13
Allegan,"Laketown Township, Precinct 2 - HAM",President,,UST,Randall Terry,0,0,1,1
Allegan,"Laketown Township, Precinct 2 - HAM",President,,GRN,Jill Stein,4,2,3,9
Allegan,"Laketown Township, Precinct 2 - HAM",President,,NLP,Robert F. Kennedy Jr.,3,3,0,6
Allegan,"Laketown Township, Precinct 2 - HAM",President,,NPA,Joseph Kishore,0,1,0,1
Allegan,"Laketown Township, Precinct 2 - HAM",President,,NPA,Cornel West,1,0,0,1
Allegan,"Laketown Township, Precinct 2 - HAM",President,,,Write-ins,1,1,3,5
Allegan,"Laketown Township, Precinct 3 - SAU",President,,DEM,Kamala D. Harris,73,168,113,354
Allegan,"Laketown Township, Precinct 3 - SAU",President,,REP,Donald J. Trump,113,115,202,430
Allegan,"Laketown Township, Precinct 3 - SAU",President,,LIB,Chase Oliver,1,2,1,4
Allegan,"Laketown Township, Precinct 3 - SAU",President,,UST,Randall Terry,0,0,0,0
Allegan,"Laketown Township, Precinct 3 - SAU",President,,GRN,Jill Stein,1,0,0,1
Allegan,"Laketown Township, Precinct 3 - SAU",President,,NLP,Robert F. Kennedy Jr.,1,0,0,1
Allegan,"Laketown Township, Precinct 3 - SAU",President,,NPA,Joseph Kishore,1,0,0,1
Allegan,"Laketown Township, Precinct 3 - SAU",President,,NPA,Cornel West,0,0,0,0
Allegan,"Laketown Township, Precinct 3 - SAU",President,,,Write-ins,1,1,0,2
Allegan,"Lee Township, Precinct 1",President,,DEM,Kamala D. Harris,250,170,71,491
Allegan,"Lee Township, Precinct 1",President,,REP,Donald J. Trump,450,102,202,754
Allegan,"Lee Township, Precinct 1",President,,LIB,Chase Oliver,0,0,1,1
Allegan,"Lee Township, Precinct 1",President,,UST,Randall Terry,0,0,0,0
Allegan,"Lee Township, Precinct 1",President,,GRN,Jill Stein,1,0,0,1
Allegan,"Lee Township, Precinct 1",President,,NLP,Robert F. Kennedy Jr.,7,3,0,10
Allegan,"Lee Township, Precinct 1",President,,NPA,Joseph Kishore,1,0,0,1
Allegan,"Lee Township, Precinct 1",President,,NPA,Cornel West,0,0,0,0
Allegan,"Lee Township, Precinct 1",President,,,Write-ins,3,0,0,3
Allegan,"Leighton Township, Precinct 1 - WAY",President,,DEM,Kamala D. Harris,115,120,64,299
Allegan,"Leighton Township, Precinct 1 - WAY",President,,REP,Donald J. Trump,314,209,445,968
Allegan,"Leighton Township, Precinct 1 - WAY",President,,LIB,Chase Oliver,2,2,3,7
Allegan,"Leighton Township, Precinct 1 - WAY",President,,UST,Randall Terry,0,0,0,0
Allegan,"Leighton Township, Precinct 1 - WAY",President,,GRN,Jill Stein,2,0,1,3
Allegan,"Leighton Township, Precinct 1 - WAY",President,,NLP,Robert F. Kennedy Jr.,4,0,0,4
Allegan,"Leighton Township, Precinct 1 - WAY",President,,NPA,Joseph Kishore,0,0,0,0
Allegan,"Leighton Township, Precinct 1 - WAY",President,,NPA,Cornel West,0,0,0,0
Allegan,"Leighton Township, Precinct 1 - WAY",President,,,Write-ins,1,1,1,3
Allegan,"Leighton Township, Precinct 2",President,,DEM,Kamala D. Harris,142,220,122,484
Allegan,"Leighton Township, Precinct 2",President,,REP,Donald J. Trump,356,319,545,1220
Allegan,"Leighton Township, Precinct 2",President,,LIB,Chase Oliver,3,5,3,11
Allegan,"Leighton Township, Precinct 2",President,,UST,Randall Terry,1,0,0,1
Allegan,"Leighton Township, Precinct 2",President,,GRN,Jill Stein,1,2,1,4
Allegan,"Leighton Township, Precinct 2",President,,NLP,Robert F. Kennedy Jr.,2,2,1,5
Allegan,"Leighton Township, Precinct 2",President,,NPA,Joseph Kishore,0,0,0,0
Allegan,"Leighton Township, Precinct 2",President,,NPA,Cornel West,0,0,0,0
Allegan,"Leighton Township, Precinct 2",President,,,Write-ins,3,3,1,7
Allegan,"Leighton Township, Precinct 3 - WAY",President,,DEM,Kamala D. Harris,71,167,94,332
Allegan,"Leighton Township, Precinct 3 - WAY",President,,REP,Donald J. Trump,319,269,440,1028
Allegan,"Leighton Township, Precinct 3 - WAY",President,,LIB,Chase Oliver,3,1,1,5
Allegan,"Leighton Township, Precinct 3 - WAY",President,,UST,Randall Terry,1,1,1,3
Allegan,"Leighton Township, Precinct 3 - WAY",President,,GRN,Jill Stein,0,0,0,0
Allegan,"Leighton Township, Precinct 3 - WAY",President,,NLP,Robert F. Kennedy Jr.,1,4,2,7
Allegan,"Leighton Township, Precinct 3 - WAY",President,,NPA,Joseph Kishore,1,0,0,1
Allegan,"Leighton Township, Precinct 3 - WAY",President,,NPA,Cornel West,0,0,0,0
Allegan,"Leighton Township, Precinct 3 - WAY",President,,,Write-ins,1,0,1,2
Allegan,"Manlius Township, Precinct 1",President,,DEM,Kamala D. Harris,157,307,153,617
Allegan,"Manlius Township, Precinct 1",President,,REP,Donald J. Trump,514,404,561,1479
Allegan,"Manlius Township, Precinct 1",President,,LIB,Chase Oliver,2,1,4,7
Allegan,"Manlius Township, Precinct 1",President,,UST,Randall Terry,0,1,3,4
Allegan,"Manlius Township, Precinct 1",President,,GRN,Jill Stein,2,1,0,3
Allegan,"Manlius Township, Precinct 1",President,,NLP,Robert F. Kennedy Jr.,5,6,2,13
Allegan,"Manlius Township, Precinct 1",President,,NPA,Joseph Kishore,0,0,0,0
Allegan,"Manlius Township, Precinct 1",President,,NPA,Cornel West,0,2,0,2
Allegan,"Manlius Township, Precinct 1",President,,,Write-ins,3,1,0,4
Allegan,"Martin Township, Precinct 1",President,,DEM,Kamala D. Harris,123,185,112,420
Allegan,"Martin Township, Precinct 1",President,,REP,Donald J. Trump,435,223,461,1119
Allegan,"Martin Township, Precinct 1",President,,LIB,Chase Oliver,3,2,4,9
Allegan,"Martin Township, Precinct 1",President,,UST,Randall Terry,0,0,1,1
Allegan,"Martin Township, Precinct 1",President,,GRN,Jill Stein,0,1,0,1
Allegan,"Martin Township, Precinct 1",President,,NLP,Robert F. Kennedy Jr.,4,3,3,10
Allegan,"Martin Township, Precinct 1",President,,NPA,Joseph Kishore,1,0,0,1
Allegan,"Martin Township, Precinct 1",President,,NPA,Cornel West,1,0,0,1
Allegan,"Martin Township, Precinct 1",President,,,Write-ins,0,0,2,2
Allegan,"Monterey Township, Precinct 1",President,,DEM,Kamala D. Harris,108,154,82,344
Allegan,"Monterey Township, Precinct 1",President,,REP,Donald J. Trump,549,216,363,1128
Allegan,"Monterey Township, Precinct 1",President,,LIB,Chase Oliver,3,0,0,3
Allegan,"Monterey Township, Precinct 1",President,,UST,Randall Terry,1,0,1,2
Allegan,"Monterey Township, Precinct 1",President,,GRN,Jill Stein,0,0,1,1
Allegan,"Monterey Township, Precinct 1",President,,NLP,Robert F. Kennedy Jr.,6,1,1,8
Allegan,"Monterey Township, Precinct 1",President,,NPA,Joseph Kishore,1,0,0,1
Allegan,"Monterey Township, Precinct 1",President,,NPA,Cornel West,0,0,0,0
Allegan,"Monterey Township, Precinct 1",President,,,Write-ins,0,0,0,0
Allegan,"Otsego Township, Precinct 1",President,,DEM,Kamala D. Harris,147,412,180,739
Allegan,"Otsego Township, Precinct 1",President,,REP,Donald J. Trump,289,278,494,1061
Allegan,"Otsego Township, Precinct 1",President,,LIB,Chase Oliver,4,3,1,8
Allegan,"Otsego Township, Precinct 1",President,,UST,Randall Terry,0,1,3,4
Allegan,"Otsego Township, Precinct 1",President,,GRN,Jill Stein,4,1,0,5
Allegan,"Otsego Township, Precinct 1",President,,NLP,Robert F. Kennedy Jr.,7,6,6,19
Allegan,"Otsego Township, Precinct 1",President,,NPA,Joseph Kishore,0,0,0,0
Allegan,"Otsego Township, Precinct 1",President,,NPA,Cornel West,1,1,0,2
Allegan,"Otsego Township, Precinct 1",President,,,Write-ins,2,1,1,4
Allegan,"Otsego Township, Precinct 2",President,,DEM,Kamala D. Harris,126,368,171,665
Allegan,"Otsego Township, Precinct 2",President,,REP,Donald J. Trump,328,232,446,1006
Allegan,"Otsego Township, Precinct 2",President,,LIB,Chase Oliver,4,3,1,8
Allegan,"Otsego Township, Precinct 2",President,,UST,Randall Terry,0,0,0,0
Allegan,"Otsego Township, Precinct 2",President,,GRN,Jill Stein,1,0,0,1
Allegan,"Otsego Township, Precinct 2",President,,NLP,Robert F. Kennedy Jr.,0,3,4,7
Allegan,"Otsego Township, Precinct 2",President,,NPA,Joseph Kishore,0,0,0,0
Allegan,"Otsego Township, Precinct 2",President,,NPA,Cornel West,0,0,0,0
Allegan,"Otsego Township, Precinct 2",President,,,Write-ins,1,1,0,2
Allegan,"Overisel Township, Precinct 1",President,,DEM,Kamala D. Harris,119,149,68,336
Allegan,"Overisel Township, Precinct 1",President,,REP,Donald J. Trump,667,509,513,1689
Allegan,"Overisel Township, Precinct 1",President,,LIB,Chase Oliver,8,3,6,17
Allegan,"Overisel Township, Precinct 1",President,,UST,Randall Terry,1,1,0,2
Allegan,"Overisel Township, Precinct 1",President,,GRN,Jill Stein,0,0,2,2
Allegan,"Overisel Township, Precinct 1",President,,NLP,Robert F. Kennedy Jr.,4,2,1,7
Allegan,"Overisel Township, Precinct 1",President,,NPA,Joseph Kishore,1,1,0,2
Allegan,"Overisel Township, Precinct 1",President,,NPA,Cornel West,1,0,0,1
Allegan,"Overisel Township, Precinct 1",President,,,Write-ins,2,0,1,3
Allegan,"Salem Township, Precinct 1",President,,DEM,Kamala D. Harris,69,137,63,269
Allegan,"Salem Township, Precinct 1",President,,REP,Donald J. Trump,486,292,590,1368
Allegan,"Salem Township, Precinct 1",President,,LIB,Chase Oliver,9,2,2,13
Allegan,"Salem Township, Precinct 1",President,,UST,Randall Terry,0,0,0,0
Allegan,"Salem Township, Precinct 1",President,,GRN,Jill Stein,0,1,0,1
Allegan,"Salem Township, Precinct 1",President,,NLP,Robert F. Kennedy Jr.,0,2,4,6
Allegan,"Salem Township, Precinct 1",President,,NPA,Joseph Kishore,0,0,0,0
Allegan,"Salem Township, Precinct 1",President,,NPA,Cornel West,2,0,0,2
Allegan,"Salem Township, Precinct 1",President,,,Write-ins,2,3,1,6
Allegan,"Salem Township, Precinct 2 - HOP",President,,DEM,Kamala D. Harris,75,197,107,379
Allegan,"Salem Township, Precinct 2 - HOP",President,,REP,Donald J. Trump,428,325,551,1304
Allegan,"Salem Township, Precinct 2 - HOP",President,,LIB,Chase Oliver,7,4,3,14
Allegan,"Salem Township, Precinct 2 - HOP",President,,UST,Randall Terry,3,1,0,4
Allegan,"Salem Township, Precinct 2 - HOP",President,,GRN,Jill Stein,2,3,0,5
Allegan,"Salem Township, Precinct 2 - HOP",President,,NLP,Robert F. Kennedy Jr.,3,5,1,9
Allegan,"Salem Township, Precinct 2 - HOP",President,,NPA,Joseph Kishore,0,0,0,0
Allegan,"Salem Township, Precinct 2 - HOP",President,,NPA,Cornel West,0,2,0,2
Allegan,"Salem Township, Precinct 2 - HOP",President,,,Write-ins,1,3,1,5
Allegan,"Saugatuck Township, Precinct 1",President,,DEM,Kamala D. Harris,190,968,390,1548
Allegan,"Saugatuck Township, Precinct 1",President,,REP,Donald J. Trump,235,439,430,1104
Allegan,"Saugatuck Township, Precinct 1",President,,LIB,Chase Oliver,2,9,1,12
Allegan,"Saugatuck Township, Precinct 1",President,,UST,Randall Terry,1,2,0,3
Allegan,"Saugatuck Township, Precinct 1",President,,GRN,Jill Stein,1,1,0,2
Allegan,"Saugatuck Township, Precinct 1",President,,NLP,Robert F. Kennedy Jr.,6,6,3,15
Allegan,"Saugatuck Township, Precinct 1",President,,NPA,Joseph Kishore,0,0,0,0
Allegan,"Saugatuck Township, Precinct 1",President,,NPA,Cornel West,0,0,0,0
Allegan,"Saugatuck Township, Precinct 1",President,,,Write-ins,4,3,0,7
Allegan,"Trowbridge Township, Precinct 1",President,,DEM,Kamala D. Harris,321,0,172,493
Allegan,"Trowbridge Township, Precinct 1",President,,REP,Donald J. Trump,493,0,450,943
Allegan,"Trowbridge Township, Precinct 1",President,,LIB,Chase Oliver,3,0,3,6
Allegan,"Trowbridge Township, Precinct 1",President,,UST,Randall Terry,2,0,1,3
Allegan,"Trowbridge Township, Precinct 1",President,,GRN,Jill Stein,5,0,0,5
Allegan,"Trowbridge Township, Precinct 1",President,,NLP,Robert F. Kennedy Jr.,3,0,5,8
Allegan,"Trowbridge Township, Precinct 1",President,,NPA,Joseph Kishore,0,0,0,0
Allegan,"Trowbridge Township, Precinct 1",President,,NPA,Cornel West,1,0,0,1
Allegan,"Trowbridge Township, Precinct 1",President,,,Write-ins,0,0,0,0
Allegan,"Valley Township, Precinct 1",President,,DEM,Kamala D. Harris,318,0,109,427
Allegan,"Valley Township, Precinct 1",President,,REP,Donald J. Trump,506,0,402,908
Allegan,"Valley Township, Precinct 1",President,,LIB,Chase Oliver,8,0,1,9
Allegan,"Valley Township, Precinct 1",President,,UST,Randall Terry,3,0,1,4
Allegan,"Valley Township, Precinct 1",President,,GRN,Jill Stein,2,0,2,4
Allegan,"Valley Township, Precinct 1",President,,NLP,Robert F. Kennedy Jr.,4,0,1,5
Allegan,"Valley Township, Precinct 1",President,,NPA,Joseph Kishore,2,0,0,2
Allegan,"Valley Township, Precinct 1",President,,NPA,Cornel West,2,0,0,2
Allegan,"Valley Township, Precinct 1",President,,,Write-ins,3,0,0,3
Allegan,"Watson Township, Precinct 1",President,,DEM,Kamala D. Harris,227,0,110,337
Allegan,"Watson Township, Precinct 1",President,,REP,Donald J. Trump,512,0,400,912
Allegan,"Watson Township, Precinct 1",President,,LIB,Chase Oliver,2,0,3,5
Allegan,"Watson Township, Precinct 1",President,,UST,Randall Terry,2,0,1,3
Allegan,"Watson Township, Precinct 1",President,,GRN,Jill Stein,2,0,0,2
Allegan,"Watson Township, Precinct 1",President,,NLP,Robert F. Kennedy Jr.,6,0,1,7
Allegan,"Watson Township, Precinct 1",President,,NPA,Joseph Kishore,0,0,0,0
Allegan,"Watson Township, Precinct 1",President,,NPA,Cornel West,1,0,0,1
Allegan,"Watson Township, Precinct 1",President,,,Write-ins,3,0,0,3
Allegan,"Wayland Township, Precinct 1",President,,DEM,Kamala D. Harris,131,313,207,651
Allegan,"Wayland Township, Precinct 1",President,,REP,Donald J. Trump,461,370,682,1513
Allegan,"Wayland Township, Precinct 1",President,,LIB,Chase Oliver,4,1,4,9
Allegan,"Wayland Township, Precinct 1",President,,UST,Randall Terry,1,2,1,4
Allegan,"Wayland Township, Precinct 1",President,,GRN,Jill Stein,1,1,0,2
Allegan,"Wayland Township, Precinct 1",President,,NLP,Robert F. Kennedy Jr.,10,1,5,16
Allegan,"Wayland Township, Precinct 1",President,,NPA,Joseph Kishore,0,0,0,0
Allegan,"Wayland Township, Precinct 1",President,,NPA,Cornel West,0,0,0,0
Allegan,"Wayland Township, Precinct 1",President,,,Write-ins,0,0,2,2
Allegan,"City of Holland, Ward 4, Precinct 9 - HOL (Ottawa)",President,,DEM,Kamala D. Harris,199,324,49,572
Allegan,"City of Holland, Ward 4, Precinct 9 - HOL (Ottawa)",President,,REP,Donald J. Trump,321,165,98,584
Allegan,"City of Holland, Ward 4, Precinct 9 - HOL (Ottawa)",President,,LIB,Chase Oliver,4,1,0,5
Allegan,"City of Holland, Ward 4, Precinct 9 - HOL (Ottawa)",President,,UST,Randall Terry,4,0,0,4
Allegan,"City of Holland, Ward 4, Precinct 9 - HOL (Ottawa)",President,,GRN,Jill Stein,1,0,0,1
Allegan,"City of Holland, Ward 4, Precinct 9 - HOL (Ottawa)",President,,NLP,Robert F. Kennedy Jr.,1,4,0,5
Allegan,"City of Holland, Ward 4, Precinct 9 - HOL (Ottawa)",President,,NPA,Joseph Kishore,0,0,0,0
Allegan,"City of Holland, Ward 4, Precinct 9 - HOL (Ottawa)",President,,NPA,Cornel West,0,0,0,0
Allegan,"City of Holland, Ward 4, Precinct 9 - HOL (Ottawa)",President,,,Write-ins,0,0,0,0
Allegan,"City of Holland, Ward 5, Precinct 11 (Ottawa)",President,,DEM,Kamala D. Harris,396,374,103,873
Allegan,"City of Holland, Ward 5, Precinct 11 (Ottawa)",President,,REP,Donald J. Trump,506,286,163,958
Allegan,"City of Holland, Ward 5, Precinct 11 (Ottawa)",President,,LIB,Chase Oliver,11,1,0,12
Allegan,"City of Holland, Ward 5, Precinct 11 (Ottawa)",President,,UST,Randall Terry,1,1,0,2
Allegan,"City of Holland, Ward 5, Precinct 11 (Ottawa)",President,,GRN,Jill Stein,5,2,0,7
Allegan,"City of Holland, Ward 5, Precinct 11 (Ottawa)",President,,NLP,Robert F. Kennedy Jr.,7,2,2,11
Allegan,"City of Holland, Ward 5, Precinct 11 (Ottawa)",President,,NPA,Joseph Kishore,0,0,0,0
Allegan,"City of Holland, Ward 5, Precinct 11 (Ottawa)",President,,NPA,Cornel West,1,1,0,2
Allegan,"City of Holland, Ward 5, Precinct 11 (Ottawa)",President,,,Write-ins,0,0,0,0
Allegan,"City of Holland, Ward 5, Precinct 12 - HOL (Ottawa)",President,,DEM,Kamala D. Harris,164,307,67,538
Allegan,"City of Holland, Ward 5, Precinct 12 - HOL (Ottawa)",President,,REP,Donald J. Trump,245,231,116,591
Allegan,"City of Holland, Ward 5, Precinct 12 - HOL (Ottawa)",President,,LIB,Chase Oliver,2,1,0,3
Allegan,"City of Holland, Ward 5, Precinct 12 - HOL (Ottawa)",President,,UST,Randall Terry,0,2,0,2
Allegan,"City of Holland, Ward 5, Precinct 12 - HOL (Ottawa)",President,,GRN,Jill Stein,1,0,0,1
Allegan,"City of Holland, Ward 5, Precinct 12 - HOL (Ottawa)",President,,NLP,Robert F. Kennedy Jr.,0,4,0,4
Allegan,"City of Holland, Ward 5, Precinct 12 - HOL (Ottawa)",President,,NPA,Joseph Kishore,1,0,0,1
Allegan,"City of Holland, Ward 5, Precinct 12 - HOL (Ottawa)",President,,NPA,Cornel West,0,0,0,0
Allegan,"City of Holland, Ward 5, Precinct 12 - HOL (Ottawa)",President,,,Write-ins,0,0,0,0
Allegan,"City of Allegan, Precinct 1 - ALG",U.S. Senate,,DEM,Elissa Slotkin,713,0,354,1067
Allegan,"City of Allegan, Precinct 1 - ALG",U.S. Senate,,REP,Mike Rogers,747,0,427,1174
Allegan,"City of Allegan, Precinct 1 - ALG",U.S. Senate,,LIB,Joseph Solis-Mullen,30,0,16,46
Allegan,"City of Allegan, Precinct 1 - ALG",U.S. Senate,,UST,Dave Stein,21,0,6,27
Allegan,"City of Allegan, Precinct 1 - ALG",U.S. Senate,,GRN,Douglas P. Marsh,13,0,4,17
Allegan,"City of Allegan, Precinct 1 - ALG",U.S. Senate,,NLP,Doug Dern,18,0,5,23
Allegan,"City of Allegan, Precinct 1 - ALG",U.S. Senate,,,Write-in,4,0,1,5
Allegan,"City of the Village of Douglas, Precinct 1 - SAU",U.S. Senate,,DEM,Elissa Slotkin,111,419,213,743
Allegan,"City of the Village of Douglas, Precinct 1 - SAU",U.S. Senate,,REP,Mike Rogers,83,93,122,298
Allegan,"City of the Village of Douglas, Precinct 1 - SAU",U.S. Senate,,LIB,Joseph Solis-Mullen,2,3,3,8
Allegan,"City of the Village of Douglas, Precinct 1 - SAU",U.S. Senate,,UST,Dave Stein,0,0,1,1
Allegan,"City of the Village of Douglas, Precinct 1 - SAU",U.S. Senate,,GRN,Douglas P. Marsh,1,1,0,2
Allegan,"City of the Village of Douglas, Precinct 1 - SAU",U.S. Senate,,NLP,Doug Dern,1,3,0,4
Allegan,"City of the Village of Douglas, Precinct 1 - SAU",U.S. Senate,,,Write-in,0,0,0,0
Allegan,"City of Fennville, Precinct 1 - FEN",U.S. Senate,,DEM,Elissa Slotkin,202,0,82,284
Allegan,"City of Fennville, Precinct 1 - FEN",U.S. Senate,,REP,Mike Rogers,166,0,110,276
Allegan,"City of Fennville, Precinct 1 - FEN",U.S. Senate,,LIB,Joseph Solis-Mullen,9,0,4,13
Allegan,"City of Fennville, Precinct 1 - FEN",U.S. Senate,,UST,Dave Stein,10,0,1,11
Allegan,"City of Fennville, Precinct 1 - FEN",U.S. Senate,,GRN,Douglas P. Marsh,3,0,1,4
Allegan,"City of Fennville, Precinct 1 - FEN",U.S. Senate,,NLP,Doug Dern,4,0,1,5
Allegan,"City of Fennville, Precinct 1 - FEN",U.S. Senate,,,Write-in,1,0,0,1
Allegan,"City of Otsego, Precinct 1 - OTS",U.S. Senate,,DEM,Elissa Slotkin,170,505,211,886
Allegan,"City of Otsego, Precinct 1 - OTS",U.S. Senate,,REP,Mike Rogers,370,287,419,1076
Allegan,"City of Otsego, Precinct 1 - OTS",U.S. Senate,,LIB,Joseph Solis-Mullen,20,10,13,43
Allegan,"City of Otsego, Precinct 1 - OTS",U.S. Senate,,UST,Dave Stein,12,9,7,28
Allegan,"City of Otsego, Precinct 1 - OTS",U.S. Senate,,GRN,Douglas P. Marsh,2,3,2,7
Allegan,"City of Otsego, Precinct 1 - OTS",U.S. Senate,,NLP,Doug Dern,3,8,0,11
Allegan,"City of Otsego, Precinct 1 - OTS",U.S. Senate,,,Write-in,0,2,2,4
Allegan,"City of Plainwell, Precinct 1 - PLA",U.S. Senate,,DEM,Elissa Slotkin,195,474,251,920
Allegan,"City of Plainwell, Precinct 1 - PLA",U.S. Senate,,REP,Mike Rogers,357,219,381,957
Allegan,"City of Plainwell, Precinct 1 - PLA",U.S. Senate,,LIB,Joseph Solis-Mullen,10,6,13,29
Allegan,"City of Plainwell, Precinct 1 - PLA",U.S. Senate,,UST,Dave Stein,8,8,8,24
Allegan,"City of Plainwell, Precinct 1 - PLA",U.S. Senate,,GRN,Douglas P. Marsh,10,9,1,20
Allegan,"City of Plainwell, Precinct 1 - PLA",U.S. Senate,,NLP,Doug Dern,5,4,3,12
Allegan,"City of Plainwell, Precinct 1 - PLA",U.S. Senate,,,Write-in,0,1,1,2
Allegan,"City of Saugatuck, Precinct 1 - SAU",U.S. Senate,,DEM,Elissa Slotkin,345,0,90,435
Allegan,"City of Saugatuck, Precinct 1 - SAU",U.S. Senate,,REP,Mike Rogers,178,0,53,231
Allegan,"City of Saugatuck, Precinct 1 - SAU",U.S. Senate,,LIB,Joseph Solis-Mullen,3,0,0,3
Allegan,"City of Saugatuck, Precinct 1 - SAU",U.S. Senate,,UST,Dave Stein,0,0,0,0
Allegan,"City of Saugatuck, Precinct 1 - SAU",U.S. Senate,,GRN,Douglas P. Marsh,0,0,1,1
Allegan,"City of Saugatuck, Precinct 1 - SAU",U.S. Senate,,NLP,Doug Dern,0,0,1,1
Allegan,"City of Saugatuck, Precinct 1 - SAU",U.S. Senate,,,Write-in,0,0,0,0
Allegan,"City of Wayland, Precinct 1 - WAY",U.S. Senate,,DEM,Elissa Slotkin,165,177,86,428
Allegan,"City of Wayland, Precinct 1 - WAY",U.S. Senate,,REP,Mike Rogers,304,124,209,637
Allegan,"City of Wayland, Precinct 1 - WAY",U.S. Senate,,LIB,Joseph Solis-Mullen,8,1,3,12
Allegan,"City of Wayland, Precinct 1 - WAY",U.S. Senate,,UST,Dave Stein,10,3,3,16
Allegan,"City of Wayland, Precinct 1 - WAY",U.S. Senate,,GRN,Douglas P. Marsh,2,3,1,6
Allegan,"City of Wayland, Precinct 1 - WAY",U.S. Senate,,NLP,Doug Dern,5,1,0,6
Allegan,"City of Wayland, Precinct 1 - WAY",U.S. Senate,,,Write-in,1,4,0,5
Allegan,"City of Wayland, Precinct 2 - WAY",U.S. Senate,,DEM,Elissa Slotkin,174,155,131,460
Allegan,"City of Wayland, Precinct 2 - WAY",U.S. Senate,,REP,Mike Rogers,277,133,297,707
Allegan,"City of Wayland, Precinct 2 - WAY",U.S. Senate,,LIB,Joseph Solis-Mullen,11,2,5,18
Allegan,"City of Wayland, Precinct 2 - WAY",U.S. Senate,,UST,Dave Stein,6,6,2,14
Allegan,"City of Wayland, Precinct 2 - WAY",U.S. Senate,,GRN,Douglas P. Marsh,3,1,1,5
Allegan,"City of Wayland, Precinct 2 - WAY",U.S. Senate,,NLP,Doug Dern,1,0,1,2
Allegan,"City of Wayland, Precinct 2 - WAY",U.S. Senate,,,Write-in,2,1,1,4
Allegan,"Allegan Township, Precinct 1",U.S. Senate,,DEM,Elissa Slotkin,173,543,335,1051
Allegan,"Allegan Township, Precinct 1",U.S. Senate,,REP,Mike Rogers,526,347,769,1642
Allegan,"Allegan Township, Precinct 1",U.S. Senate,,LIB,Joseph Solis-Mullen,19,4,14,37
Allegan,"Allegan Township, Precinct 1",U.S. Senate,,UST,Dave Stein,10,6,14,30
Allegan,"Allegan Township, Precinct 1",U.S. Senate,,GRN,Douglas P. Marsh,1,3,0,4
Allegan,"Allegan Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,2,1,1,4
Allegan,"Allegan Township, Precinct 1",U.S. Senate,,,Write-in,2,2,1,5
Allegan,"Casco Township, Precinct 1",U.S. Senate,,DEM,Elissa Slotkin,159,423,212,794
Allegan,"Casco Township, Precinct 1",U.S. Senate,,REP,Mike Rogers,277,305,430,1012
Allegan,"Casco Township, Precinct 1",U.S. Senate,,LIB,Joseph Solis-Mullen,11,3,5,19
Allegan,"Casco Township, Precinct 1",U.S. Senate,,UST,Dave Stein,3,4,3,10
Allegan,"Casco Township, Precinct 1",U.S. Senate,,GRN,Douglas P. Marsh,2,4,3,9
Allegan,"Casco Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,5,3,2,10
Allegan,"Casco Township, Precinct 1",U.S. Senate,,,Write-in,1,0,1,2
Allegan,"Cheshire Township, Precinct 1",U.S. Senate,,DEM,Elissa Slotkin,96,142,109,347
Allegan,"Cheshire Township, Precinct 1",U.S. Senate,,REP,Mike Rogers,290,107,354,751
Allegan,"Cheshire Township, Precinct 1",U.S. Senate,,LIB,Joseph Solis-Mullen,9,2,4,15
Allegan,"Cheshire Township, Precinct 1",U.S. Senate,,UST,Dave Stein,7,4,5,16
Allegan,"Cheshire Township, Precinct 1",U.S. Senate,,GRN,Douglas P. Marsh,3,3,4,10
Allegan,"Cheshire Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,2,1,2,5
Allegan,"Cheshire Township, Precinct 1",U.S. Senate,,,Write-in,2,0,1,3
Allegan,"Clyde Township, Precinct 1 - FEN",U.S. Senate,,DEM,Elissa Slotkin,152,127,116,395
Allegan,"Clyde Township, Precinct 1 - FEN",U.S. Senate,,REP,Mike Rogers,288,91,159,538
