county,precinct,office,district,party,candidate,votes,early_voting,election_day,provisional,mail
Lenawee,"City of Adrian, Precinct 4",Justice of Supreme Court Partial,,,Patrick William O'Grady,444,90,216,,138
Lenawee,"City of Adrian, Precinct 4",Justice of Supreme Court Partial,,,Write-Ins,29,4,16,,9
Lenawee,"City of Adrian, Precinct 5",Registered Voters,,,,2008,2008,2008,,2008
Lenawee,"City of Adrian, Precinct 5",Ballots Cast,,,,1133,246,525,,362
Lenawee,"City of Adrian, Precinct 5",Straight Party,,DEM,Democratic Party,297,53,109,,135
Lenawee,"City of Adrian, Precinct 5",Straight Party,,REP,Republican Party,352,96,182,,74
Lenawee,"City of Adrian, Precinct 5",Straight Party,,LIB,Libertarian Party,9,1,7,,1
Lenawee,"City of Adrian, Precinct 5",Straight Party,,UST,U.S. Taxpayers Party,1,0,0,,1
Lenawee,"City of Adrian, Precinct 5",Straight Party,,GRN,Green Party,3,0,2,,1
Lenawee,"City of Adrian, Precinct 5",Straight Party,,WCP,Working Class Party,7,2,2,,3
Lenawee,"City of Adrian, Precinct 5",Straight Party,,NLP,Natural Law Party,1,0,0,,1
Lenawee,"City of Adrian, Precinct 5",Straight Party,,,Write-Ins,0,0,0,,0
Lenawee,"City of Adrian, Precinct 5",President,,DEM,Kamala D. Harris / Tim Walz,538,94,208,,236
Lenawee,"City of Adrian, Precinct 5",President,,REP,Donald J. Trump / JD Vance,571,151,303,,117
Lenawee,"City of Adrian, Precinct 5",President,,GRN,Jill Stein / Rudolph Ware,,,2,,0
Lenawee,"City of Adrian, Precinct 5",President,,NPA,Joseph Kishore / Jerry White,,,0,,
Lenawee,"City of Adrian, Precinct 5",President,,NPA,Cornel West / Melina Abdullah,,1,1,,1
Lenawee,"City of Adrian, Precinct 5",President,,,Write-Ins,1,0,1,,0
Lenawee,"City of Adrian, Precinct 5",U.S. Senate,,DEM,Elissa Slotkin,511,93,195,,223
Lenawee,"City of Adrian, Precinct 5",U.S. Senate,,REP,Mike Rogers,553,145,288,,120
Lenawee,"City of Adrian, Precinct 5",U.S. Senate,,LIB,Joseph Solis-Mullen,20,3,14,,3
Lenawee,"City of Adrian, Precinct 5",U.S. Senate,,UST,Dave Stein,7,1,3,,3
Lenawee,"City of Adrian, Precinct 5",U.S. Senate,,GRN,Douglas P. Marsh,7,0,7,,0
Lenawee,"City of Adrian, Precinct 5",U.S. Senate,,NLP,Doug Dern,7,1,3,,3
Lenawee,"City of Adrian, Precinct 5",U.S. Senate,,,Write-Ins,2,0,1,,1
Lenawee,"City of Adrian, Precinct 5",U.S. House,5,DEM,Libbi Urban,507,88,184,,235
Lenawee,"City of Adrian, Precinct 5",U.S. House,5,REP,Tim Walberg,565,150,298,,117
Lenawee,"City of Adrian, Precinct 5",U.S. House,5,GRN,James Bronke,19,4,14,,1
Lenawee,"City of Adrian, Precinct 5",U.S. House,5,,Write-Ins,3,0,2,,1
Lenawee,"City of Adrian, Precinct 5",State House,34,DEM,John E. Dahlgren,481,89,184,,208
Lenawee,"City of Adrian, Precinct 5",State House,34,REP,Nancy Jenkins-Arno,586,147,304,,135
Lenawee,"City of Adrian, Precinct 5",State House,34,,Write-Ins,8,2,3,,3
Lenawee,"City of Adrian, Precinct 5",County Prosecuting Attorney,,REP,Jackie Wyse,710,173,362,,175
Lenawee,"City of Adrian, Precinct 5",County Prosecuting Attorney,,,Write-Ins,30,5,21,,4
Lenawee,"City of Adrian, Precinct 5",County Sheriff,,REP,Troy Bevier,752,180,382,,190
Lenawee,"City of Adrian, Precinct 5",County Sheriff,,,Write-Ins,31,5,20,,6
Lenawee,"City of Adrian, Precinct 5",County Clerk,,REP,Roxann Holloway,756,182,376,,198
Lenawee,"City of Adrian, Precinct 5",County Clerk,,,Write-Ins,27,6,17,,4
Lenawee,"City of Adrian, Precinct 5",County Treasurer,,REP,Erin Van Dyke,731,177,370,,184
Lenawee,"City of Adrian, Precinct 5",County Treasurer,,,Write-Ins,25,6,15,,4
Lenawee,"City of Adrian, Precinct 5",County Register of Deeds,,REP,Carolyn S. Bater,731,176,371,,184
Lenawee,"City of Adrian, Precinct 5",County Register of Deeds,,,Write-Ins,25,5,16,,4
Lenawee,"City of Adrian, Precinct 5",County Road Commissioner,,DEM,Stan Wilson,658,119,303,,236
Lenawee,"City of Adrian, Precinct 5",County Road Commissioner,,,Write-Ins,58,20,32,,6
Lenawee,"City of Adrian, Precinct 5",County Drain Commissioner,,REP,Edwin Scheffler,730,176,369,,185
Lenawee,"City of Adrian, Precinct 5",County Drain Commissioner,,,Write-Ins,27,6,18,,3
Lenawee,"City of Adrian, Precinct 5",County Surveyor,,REP,Kevin L. Pickford,720,171,370,,179
Lenawee,"City of Adrian, Precinct 5",County Surveyor,,,Write-Ins,27,5,18,,4
Lenawee,"City of Adrian, Precinct 5",Justice of Supreme Court,,,Andrew Fink,357,93,187,,77
Lenawee,"City of Adrian, Precinct 5",Justice of Supreme Court,,,Kimberly Ann Thomas,468,98,183,,187
Lenawee,"City of Adrian, Precinct 5",Justice of Supreme Court,,,Write-Ins,24,3,16,,5
Lenawee,"City of Adrian, Precinct 5",Justice of Supreme Court Partial,,,Kyra Harris Bolden,536,112,237,,187
Lenawee,"City of Adrian, Precinct 5",Justice of Supreme Court Partial,,,Patrick William O'Grady,290,75,138,,77
Lenawee,"City of Adrian, Precinct 5",Justice of Supreme Court Partial,,,Write-Ins,18,3,10,,5
Lenawee,"City of Adrian, Precinct 6",Registered Voters,,,,2615,2615,2615,,2615
Lenawee,"City of Adrian, Precinct 6",Ballots Cast,,,,1457,267,614,,576
Lenawee,"City of Adrian, Precinct 6",Straight Party,,DEM,Democratic Party,415,63,135,,217
Lenawee,"City of Adrian, Precinct 6",Straight Party,,REP,Republican Party,416,100,193,,123
Lenawee,"City of Adrian, Precinct 6",Straight Party,,LIB,Libertarian Party,6,0,5,,1
Lenawee,"City of Adrian, Precinct 6",Straight Party,,UST,U.S. Taxpayers Party,3,0,3,,0
