county,precinct,office,district,party,candidate,election_day,av_counting_boards,early_voting,votes
Manistee,"Marilla Township, Precinct 1",U.S. Senate,,REP,Mike Rogers,123,,41,164
Manistee,"Norman Township, Precinct 1",U.S. Senate,,REP,Mike Rogers,580,,102,682
Manistee,"Onekama Township, Precinct 1",U.S. Senate,,REP,Mike Rogers,218,257,120,595
Manistee,"Pleasanton Township, Precinct 1",U.S. Senate,,REP,Mike Rogers,276,,83,359
Manistee,"Springdale Township, Precinct 1",U.S. Senate,,REP,Mike Rogers,290,,69,359
Manistee,"Stronach Township, Precinct 1",U.S. Senate,,REP,Mike Rogers,260,,70,330
Manistee,"City of Manistee, Precinct 1",U.S. Senate,,LIB,Joseph Solis-Mullen,6,5,8,19
Manistee,"City of Manistee, Precinct 2",U.S. Senate,,LIB,Joseph Solis-Mullen,24,6,2,32
Manistee,"Arcadia Township, Precinct 1",U.S. Senate,,LIB,Joseph Solis-Mullen,3,0,0,3
Manistee,"Bear Lake Township, Precinct 1",U.S. Senate,,LIB,Joseph Solis-Mullen,13,0,0,13
Manistee,"Brown Township, Precinct 1",U.S. Senate,,LIB,Joseph Solis-Mullen,3,0,0,3
Manistee,"Cleon Township, Precinct 1",U.S. Senate,,LIB,Joseph Solis-Mullen,6,0,0,6
Manistee,"Dickson Township, Precinct 1",U.S. Senate,,LIB,Joseph Solis-Mullen,5,0,0,5
Manistee,"Charter Township of Filer, Precinct 1",U.S. Senate,,LIB,Joseph Solis-Mullen,10,8,5,23
Manistee,"Manistee Township, Precinct 1",U.S. Senate,,LIB,Joseph Solis-Mullen,10,6,9,25
Manistee,"Maple Grove Township, Precinct 1",U.S. Senate,,LIB,Joseph Solis-Mullen,7,0,3,10
Manistee,"Marilla Township, Precinct 1",U.S. Senate,,LIB,Joseph Solis-Mullen,2,0,0,2
Manistee,"Norman Township, Precinct 1",U.S. Senate,,LIB,Joseph Solis-Mullen,7,0,1,8
Manistee,"Onekama Township, Precinct 1",U.S. Senate,,LIB,Joseph Solis-Mullen,2,8,1,11
Manistee,"Pleasanton Township, Precinct 1",U.S. Senate,,LIB,Joseph Solis-Mullen,4,0,0,4
Manistee,"Springdale Township, Precinct 1",U.S. Senate,,LIB,Joseph Solis-Mullen,6,0,0,6
Manistee,"Stronach Township, Precinct 1",U.S. Senate,,LIB,Joseph Solis-Mullen,6,0,1,7
Manistee,"City of Manistee, Precinct 1",U.S. Senate,,UST,Dave Stein,5,7,5,17
Manistee,"City of Manistee, Precinct 2",U.S. Senate,,UST,Dave Stein,13,7,3,23
Manistee,"Arcadia Township, Precinct 1",U.S. Senate,,UST,Dave Stein,5,0,0,5
Manistee,"Bear Lake Township, Precinct 1",U.S. Senate,,UST,Dave Stein,7,0,1,8
Manistee,"Brown Township, Precinct 1",U.S. Senate,,UST,Dave Stein,4,0,0,4
Manistee,"Cleon Township, Precinct 1",U.S. Senate,,UST,Dave Stein,6,0,0,6
Manistee,"Dickson Township, Precinct 1",U.S. Senate,,UST,Dave Stein,10,0,1,11
Manistee,"Charter Township of Filer, Precinct 1",U.S. Senate,,UST,Dave Stein,1,2,3,6
Manistee,"Manistee Township, Precinct 1",U.S. Senate,,UST,Dave Stein,4,6,1,11
Manistee,"Maple Grove Township, Precinct 1",U.S. Senate,,UST,Dave Stein,13,0,6,19
Manistee,"Marilla Township, Precinct 1",U.S. Senate,,UST,Dave Stein,3,0,1,4
Manistee,"Norman Township, Precinct 1",U.S. Senate,,UST,Dave Stein,8,0,0,8
Manistee,"Onekama Township, Precinct 1",U.S. Senate,,UST,Dave Stein,0,4,0,4
Manistee,"Pleasanton Township, Precinct 1",U.S. Senate,,UST,Dave Stein,6,0,1,7
Manistee,"Springdale Township, Precinct 1",U.S. Senate,,UST,Dave Stein,8,0,0,8
Manistee,"Stronach Township, Precinct 1",U.S. Senate,,UST,Dave Stein,5,0,3,8
Manistee,"City of Manistee, Precinct 1",U.S. Senate,,GRN,Douglas P. Marsh,8,2,2,12
Manistee,"City of Manistee, Precinct 2",U.S. Senate,,GRN,Douglas P. Marsh,8,5,0,13
Manistee,"Arcadia Township, Precinct 1",U.S. Senate,,GRN,Douglas P. Marsh,4,0,0,4
Manistee,"Bear Lake Township, Precinct 1",U.S. Senate,,GRN,Douglas P. Marsh,7,0,0,7
Manistee,"Brown Township, Precinct 1",U.S. Senate,,GRN,Douglas P. Marsh,0,0,0,0
Manistee,"Cleon Township, Precinct 1",U.S. Senate,,GRN,Douglas P. Marsh,2,0,1,3
Manistee,"Dickson Township, Precinct 1",U.S. Senate,,GRN,Douglas P. Marsh,1,0,0,1
Manistee,"Charter Township of Filer, Precinct 1",U.S. Senate,,GRN,Douglas P. Marsh,4,1,3,8
Manistee,"Manistee Township, Precinct 1",U.S. Senate,,GRN,Douglas P. Marsh,1,2,4,7
Manistee,"Maple Grove Township, Precinct 1",U.S. Senate,,GRN,Douglas P. Marsh,5,0,2,7
Manistee,"Marilla Township, Precinct 1",U.S. Senate,,GRN,Douglas P. Marsh,2,0,1,3
Manistee,"Norman Township, Precinct 1",U.S. Senate,,GRN,Douglas P. Marsh,2,0,1,3
Manistee,"Onekama Township, Precinct 1",U.S. Senate,,GRN,Douglas P. Marsh,1,0,0,1
Manistee,"Pleasanton Township, Precinct 1",U.S. Senate,,GRN,Douglas P. Marsh,1,0,0,1
Manistee,"Springdale Township, Precinct 1",U.S. Senate,,GRN,Douglas P. Marsh,2,0,0,2
Manistee,"Stronach Township, Precinct 1",U.S. Senate,,GRN,Douglas P. Marsh,1,0,0,1
Manistee,"City of Manistee, Precinct 1",U.S. Senate,,NLP,Doug Dern,3,2,2,7
Manistee,"City of Manistee, Precinct 2",U.S. Senate,,NLP,Doug Dern,2,3,0,5
Manistee,"Arcadia Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,0,0,0,0
Manistee,"Bear Lake Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,7,0,0,7
Manistee,"Brown Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,1,0,0,1
Manistee,"Cleon Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,4,0,0,4
Manistee,"Dickson Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,2,0,1,3
Manistee,"Charter Township of Filer, Precinct 1",U.S. Senate,,NLP,Doug Dern,2,1,1,4
Manistee,"Manistee Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,3,2,3,8
Manistee,"Maple Grove Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,3,0,1,4
Manistee,"Marilla Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,0,0,0,0
Manistee,"Norman Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,4,0,0,4
Manistee,"Onekama Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,1,4,0,5
Manistee,"Pleasanton Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,1,0,0,1
Manistee,"Springdale Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,4,0,0,4
Manistee,"Stronach Township, Precinct 1",U.S. Senate,,NLP,Doug Dern,1,0,0,1
Manistee,"City of Manistee, Precinct 1",U.S. Senate,,,Write-ins,2,2,0,4
Manistee,"City of Manistee, Precinct 2",U.S. Senate,,,Write-ins,2,0,1,3
Manistee,"Arcadia Township, Precinct 1",U.S. Senate,,,Write-ins,0,,0,0
Manistee,"Bear Lake Township, Precinct 1",U.S. Senate,,,Write-ins,1,,0,1
Manistee,"Brown Township, Precinct 1",U.S. Senate,,,Write-ins,0,,0,0
Manistee,"Cleon Township, Precinct 1",U.S. Senate,,,Write-ins,1,,1,2
Manistee,"Dickson Township, Precinct 1",U.S. Senate,,,Write-ins,1,,0,1
Manistee,"Charter Township of Filer, Precinct 1",U.S. Senate,,,Write-ins,0,0,0,0
Manistee,"Manistee Township, Precinct 1",U.S. Senate,,,Write-ins,0,1,0,1
Manistee,"Maple Grove Township, Precinct 1",U.S. Senate,,,Write-ins,2,,0,2
Manistee,"Marilla Township, Precinct 1",U.S. Senate,,,Write-ins,0,,0,0
Manistee,"Norman Township, Precinct 1",U.S. Senate,,,Write-ins,2,,0,2
Manistee,"Onekama Township, Precinct 1",U.S. Senate,,,Write-ins,0,1,0,1
Manistee,"Pleasanton Township, Precinct 1",U.S. Senate,,,Write-ins,1,,0,1
Manistee,"Springdale Township, Precinct 1",U.S. Senate,,,Write-ins,3,,0,3
Manistee,"Stronach Township, Precinct 1",U.S. Senate,,,Write-ins,1,,0,1
Manistee,"City of Manistee, Precinct 1",U.S. House,2,DEM,Michael Lynch,185,538,148,871
Manistee,"City of Manistee, Precinct 2",U.S. House,2,DEM,Michael Lynch,198,400,163,761
Manistee,"Arcadia Township, Precinct 1",U.S. House,2,DEM,Michael Lynch,236,0,22,258
Manistee,"Bear Lake Township, Precinct 1",U.S. House,2,DEM,Michael Lynch,296,0,44,340
Manistee,"Brown Township, Precinct 1",U.S. House,2,DEM,Michael Lynch,123,0,30,153
Manistee,"Cleon Township, Precinct 1",U.S. House,2,DEM,Michael Lynch,141,0,26,167
Manistee,"Dickson Township, Precinct 1",U.S. House,2,DEM,Michael Lynch,154,0,29,183
Manistee,"Charter Township of Filer, Precinct 1",U.S. House,2,DEM,Michael Lynch,173,376,99,648
Manistee,"Manistee Township, Precinct 1",U.S. House,2,DEM,Michael Lynch,129,503,161,793
Manistee,"Maple Grove Township, Precinct 1",U.S. House,2,DEM,Michael Lynch,196,0,62,258
Manistee,"Marilla Township, Precinct 1",U.S. House,2,DEM,Michael Lynch,53,0,5,58
Manistee,"Norman Township, Precinct 1",U.S. House,2,DEM,Michael Lynch,221,0,37,258
Manistee,"Onekama Township, Precinct 1",U.S. House,2,DEM,Michael Lynch,286,127,56,469
Manistee,"Pleasanton Township, Precinct 1",U.S. House,2,DEM,Michael Lynch,168,0,10,178
Manistee,"Springdale Township, Precinct 1",U.S. House,2,DEM,Michael Lynch,146,0,17,163
Manistee,"Stronach Township, Precinct 1",U.S. House,2,DEM,Michael Lynch,174,0,26,200
Manistee,"City of Manistee, Precinct 1",U.S. House,2,REP,John R. Moolenaar,284,355,191,830
Manistee,"City of Manistee, Precinct 2",U.S. House,2,REP,John R. Moolenaar,353,268,204,825
Manistee,"Arcadia Township, Precinct 1",U.S. House,2,REP,John R. Moolenaar,236,,29,265
Manistee,"Bear Lake Township, Precinct 1",U.S. House,2,REP,John R. Moolenaar,577,,136,713
Manistee,"Brown Township, Precinct 1",U.S. House,2,REP,John R. Moolenaar,235,,66,301
Manistee,"Cleon Township, Precinct 1",U.S. House,2,REP,John R. Moolenaar,318,,129,447
Manistee,"Dickson Township, Precinct 1",U.S. House,2,REP,John R. Moolenaar,298,,91,389
Manistee,"Charter Township of Filer, Precinct 1",U.S. House,2,REP,John R. Moolenaar,365,276,250,891
Manistee,"Manistee Township, Precinct 1",U.S. House,2,REP,John R. Moolenaar,318,385,347,1050
Manistee,"Maple Grove Township, Precinct 1",U.S. House,2,REP,John R. Moolenaar,286,,176,462
Manistee,"Marilla Township, Precinct 1",U.S. House,2,REP,John R. Moolenaar,130,,42,172
Manistee,"Norman Township, Precinct 1",U.S. House,2,REP,John R. Moolenaar,591,,99,690
Manistee,"Onekama Township, Precinct 1",U.S. House,2,REP,John R. Moolenaar,231,265,126,622
Manistee,"Pleasanton Township, Precinct 1",U.S. House,2,REP,John R. Moolenaar,272,,85,357
Manistee,"Springdale Township, Precinct 1",U.S. House,2,REP,John R. Moolenaar,298,,69,367
Manistee,"Stronach Township, Precinct 1",U.S. House,2,REP,John R. Moolenaar,256,,72,328
Manistee,"City of Manistee, Precinct 1",U.S. House,2,LIB,Ben DeJong,9,8,7,24
Manistee,"City of Manistee, Precinct 2",U.S. House,2,LIB,Ben DeJong,31,10,4,45
Manistee,"Arcadia Township, Precinct 1",U.S. House,2,LIB,Ben DeJong,8,0,0,8
Manistee,"Bear Lake Township, Precinct 1",U.S. House,2,LIB,Ben DeJong,12,0,1,13
Manistee,"Brown Township, Precinct 1",U.S. House,2,LIB,Ben DeJong,3,0,0,3
Manistee,"Cleon Township, Precinct 1",U.S. House,2,LIB,Ben DeJong,4,0,0,4
Manistee,"Dickson Township, Precinct 1",U.S. House,2,LIB,Ben DeJong,8,0,1,9
Manistee,"Charter Township of Filer, Precinct 1",U.S. House,2,LIB,Ben DeJong,14,6,6,26
Manistee,"Manistee Township, Precinct 1",U.S. House,2,LIB,Ben DeJong,18,5,9,32
Manistee,"Maple Grove Township, Precinct 1",U.S. House,2,LIB,Ben DeJong,7,0,6,13
Manistee,"Marilla Township, Precinct 1",U.S. House,2,LIB,Ben DeJong,1,0,0,1
Manistee,"Norman Township, Precinct 1",U.S. House,2,LIB,Ben DeJong,14,0,1,15
Manistee,"Onekama Township, Precinct 1",U.S. House,2,LIB,Ben DeJong,2,12,1,15
Manistee,"Pleasanton Township, Precinct 1",U.S. House,2,LIB,Ben DeJong,10,0,1,11
Manistee,"Springdale Township, Precinct 1",U.S. House,2,LIB,Ben DeJong,9,0,0,9
Manistee,"Stronach Township, Precinct 1",U.S. House,2,LIB,Ben DeJong,7,0,1,8
Manistee,"City of Manistee, Precinct 1",U.S. House,2,UST,Scott Adams,9,6,1,16
Manistee,"City of Manistee, Precinct 2",U.S. House,2,UST,Scott Adams,15,8,3,26
Manistee,"Arcadia Township, Precinct 1",U.S. House,2,UST,Scott Adams,5,0,0,5
Manistee,"Bear Lake Township, Precinct 1",U.S. House,2,UST,Scott Adams,12,0,0,12
Manistee,"Brown Township, Precinct 1",U.S. House,2,UST,Scott Adams,9,0,0,9
Manistee,"Cleon Township, Precinct 1",U.S. House,2,UST,Scott Adams,14,0,0,14
Manistee,"Dickson Township, Precinct 1",U.S. House,2,UST,Scott Adams,12,0,3,15
Manistee,"Charter Township of Filer, Precinct 1",U.S. House,2,UST,Scott Adams,5,4,3,12
Manistee,"Manistee Township, Precinct 1",U.S. House,2,UST,Scott Adams,10,11,7,28
Manistee,"Maple Grove Township, Precinct 1",U.S. House,2,UST,Scott Adams,17,0,5,22
Manistee,"Marilla Township, Precinct 1",U.S. House,2,UST,Scott Adams,8,0,0,8
Manistee,"Norman Township, Precinct 1",U.S. House,2,UST,Scott Adams,18,0,1,19
Manistee,"Onekama Township, Precinct 1",U.S. House,2,UST,Scott Adams,3,6,0,9
Manistee,"Pleasanton Township, Precinct 1",U.S. House,2,UST,Scott Adams,8,0,0,8
Manistee,"Springdale Township, Precinct 1",U.S. House,2,UST,Scott Adams,8,0,0,8
Manistee,"Stronach Township, Precinct 1",U.S. House,2,UST,Scott Adams,16,0,2,18
Manistee,"City of Manistee, Precinct 1",U.S. House,2,,Write-ins,1,0,0,1
Manistee,"City of Manistee, Precinct 2",U.S. House,2,,Write-ins,3,0,0,3
Manistee,"Arcadia Township, Precinct 1",U.S. House,2,,Write-ins,0,0,0,0
Manistee,"Bear Lake Township, Precinct 1",U.S. House,2,,Write-ins,1,0,0,1
Manistee,"Brown Township, Precinct 1",U.S. House,2,,Write-ins,0,0,0,0
Manistee,"Cleon Township, Precinct 1",U.S. House,2,,Write-ins,1,0,1,2
Manistee,"Dickson Township, Precinct 1",U.S. House,2,,Write-ins,2,0,0,2
Manistee,"Charter Township of Filer, Precinct 1",U.S. House,2,,Write-ins,0,0,0,0
Manistee,"Manistee Township, Precinct 1",U.S. House,2,,Write-ins,1,0,1,2
Manistee,"Maple Grove Township, Precinct 1",U.S. House,2,,Write-ins,2,0,0,2
Manistee,"Marilla Township, Precinct 1",U.S. House,2,,Write-ins,0,0,0,0
Manistee,"Norman Township, Precinct 1",U.S. House,2,,Write-ins,1,0,0,1
Manistee,"Onekama Township, Precinct 1",U.S. House,2,,Write-ins,0,3,0,3
Manistee,"Pleasanton Township, Precinct 1",U.S. House,2,,Write-ins,2,0,0,2
Manistee,"Springdale Township, Precinct 1",U.S. House,2,,Write-ins,2,0,0,2
Manistee,"Stronach Township, Precinct 1",U.S. House,2,,Write-ins,0,0,0,0
Manistee,"City of Manistee, Precinct 1",State House,102,DEM,Kathy Pelleran-Mahoney,185,514,146,845
Manistee,"City of Manistee, Precinct 2",State House,102,DEM,Kathy Pelleran-Mahoney,184,383,162,729
Manistee,"Brown Township, Precinct 1",State House,102,DEM,Kathy Pelleran-Mahoney,129,0,30,159
Manistee,"Charter Township of Filer, Precinct 1",State House,102,DEM,Kathy Pelleran-Mahoney,174,365,96,635
Manistee,"Manistee Township, Precinct 1",State House,102,DEM,Kathy Pelleran-Mahoney,137,489,154,780
Manistee,"Stronach Township, Precinct 1",State House,102,DEM,Kathy Pelleran-Mahoney,164,0,27,191
Manistee,"City of Manistee, Precinct 1",State House,102,REP,Curt VanderWall,304,387,199,890
Manistee,"City of Manistee, Precinct 2",State House,102,REP,Curt VanderWall,409,303,212,924
Manistee,"Brown Township, Precinct 1",State House,102,REP,Curt VanderWall,244,,66,310
Manistee,"Charter Township of Filer, Precinct 1",State House,102,REP,Curt VanderWall,383,309,265,957
Manistee,"Manistee Township, Precinct 1",State House,102,REP,Curt VanderWall,350,410,368,1128
Manistee,"Stronach Township, Precinct 1",State House,102,REP,Curt VanderWall,286,,73,359
Manistee,"City of Manistee, Precinct 1",State House,102,,Write-ins,1,2,1,4
Manistee,"City of Manistee, Precinct 2",State House,102,,Write-ins,3,0,2,5
Manistee,"Brown Township, Precinct 1",State House,102,,Write-ins,1,0,0,1
Manistee,"Charter Township of Filer, Precinct 1",State House,102,,Write-ins,1,1,1,3
Manistee,"Manistee Township, Precinct 1",State House,102,,Write-ins,3,2,3,8
Manistee,"Stronach Township, Precinct 1",State House,102,,Write-ins,2,0,0,2
Manistee,"Arcadia Township, Precinct 1",State House,104,DEM,Larry Knight,189,0,17,206
Manistee,"Bear Lake Township, Precinct 1",State House,104,DEM,Larry Knight,265,0,40,305
Manistee,"Cleon Township, Precinct 1",State House,104,DEM,Larry Knight,133,0,23,156
Manistee,"Dickson Township, Precinct 1",State House,104,DEM,Larry Knight,128,0,25,153
Manistee,"Maple Grove Township, Precinct 1",State House,104,DEM,Larry Knight,184,0,57,241
Manistee,"Marilla Township, Precinct 1",State House,104,DEM,Larry Knight,49,0,4,53
Manistee,"Norman Township, Precinct 1",State House,104,DEM,Larry Knight,212,0,31,243
Manistee,"Onekama Township, Precinct 1",State House,104,DEM,Larry Knight,211,100,39,350
Manistee,"Pleasanton Township, Precinct 1",State House,104,DEM,Larry Knight,142,0,6,148
Manistee,"Springdale Township, Precinct 1",State House,104,DEM,Larry Knight,133,0,11,144
Manistee,"Arcadia Township, Precinct 1",State House,104,REP,John R. Roth,231,,28,259
Manistee,"Bear Lake Township, Precinct 1",State House,104,REP,John R. Roth,569,,133,702
Manistee,"Cleon Township, Precinct 1",State House,104,REP,John R. Roth,313,,125,438
Manistee,"Dickson Township, Precinct 1",State House,104,REP,John R. Roth,299,,91,390
Manistee,"Maple Grove Township, Precinct 1",State House,104,REP,John R. Roth,285,,177,462
Manistee,"Marilla Township, Precinct 1",State House,104,REP,John R. Roth,131,,40,171
Manistee,"Norman Township, Precinct 1",State House,104,REP,John R. Roth,596,,99,695
Manistee,"Onekama Township, Precinct 1",State House,104,REP,John R. Roth,231,262,124,617
Manistee,"Pleasanton Township, Precinct 1",State House,104,REP,John R. Roth,273,,85,358
Manistee,"Springdale Township, Precinct 1",State House,104,REP,John R. Roth,294,,69,363
Manistee,"Arcadia Township, Precinct 1",State House,104,LIB,Tyler Glenn Lautner,6,0,0,6
Manistee,"Bear Lake Township, Precinct 1",State House,104,LIB,Tyler Glenn Lautner,19,0,1,20
Manistee,"Cleon Township, Precinct 1",State House,104,LIB,Tyler Glenn Lautner,10,0,1,11
Manistee,"Dickson Township, Precinct 1",State House,104,LIB,Tyler Glenn Lautner,9,0,1,10
Manistee,"Maple Grove Township, Precinct 1",State House,104,LIB,Tyler Glenn Lautner,7,0,4,11
Manistee,"Marilla Township, Precinct 1",State House,104,LIB,Tyler Glenn Lautner,2,0,0,2
Manistee,"Norman Township, Precinct 1",State House,104,LIB,Tyler Glenn Lautner,10,0,1,11
Manistee,"Onekama Township, Precinct 1",State House,104,LIB,Tyler Glenn Lautner,1,11,1,13
Manistee,"Pleasanton Township, Precinct 1",State House,104,LIB,Tyler Glenn Lautner,8,0,0,8
Manistee,"Springdale Township, Precinct 1",State House,104,LIB,Tyler Glenn Lautner,9,0,1,10
Manistee,"Arcadia Township, Precinct 1",State House,104,,Cathy Albro,54,0,6,60
Manistee,"Bear Lake Township, Precinct 1",State House,104,,Cathy Albro,42,0,6,48
Manistee,"Cleon Township, Precinct 1",State House,104,,Cathy Albro,15,0,5,20
Manistee,"Dickson Township, Precinct 1",State House,104,,Cathy Albro,31,0,4,35
Manistee,"Maple Grove Township, Precinct 1",State House,104,,Cathy Albro,26,0,11,37
Manistee,"Marilla Township, Precinct 1",State House,104,,Cathy Albro,9,0,1,10
Manistee,"Norman Township, Precinct 1",State House,104,,Cathy Albro,25,0,3,28
Manistee,"Onekama Township, Precinct 1",State House,104,,Cathy Albro,77,37,16,130
Manistee,"Pleasanton Township, Precinct 1",State House,104,,Cathy Albro,37,0,5,42
Manistee,"Springdale Township, Precinct 1",State House,104,,Cathy Albro,23,0,4,27
Manistee,"Arcadia Township, Precinct 1",State House,104,,Write-ins,1,0,0,1
Manistee,"Bear Lake Township, Precinct 1",State House,104,,Write-ins,2,0,0,2
Manistee,"Cleon Township, Precinct 1",State House,104,,Write-ins,2,0,1,3
Manistee,"Dickson Township, Precinct 1",State House,104,,Write-ins,2,0,0,2
Manistee,"Maple Grove Township, Precinct 1",State House,104,,Write-ins,1,0,0,1
Manistee,"Marilla Township, Precinct 1",State House,104,,Write-ins,0,0,1,1
Manistee,"Norman Township, Precinct 1",State House,104,,Write-ins,1,0,0,1
Manistee,"Onekama Township, Precinct 1",State House,104,,Write-ins,0,1,0,1
Manistee,"Pleasanton Township, Precinct 1",State House,104,,Write-ins,1,0,0,1
Manistee,"Springdale Township, Precinct 1",State House,104,,Write-ins,2,0,0,2
Manistee,"City of Manistee, Precinct 1",County Prosecuting Attorney,,REP,Jonathon Hauswirth,358,476,240,1074
Manistee,"City of Manistee, Precinct 2",County Prosecuting Attorney,,REP,Jonathon Hauswirth,469,406,270,1145
Manistee,"Arcadia Township, Precinct 1",County Prosecuting Attorney,,REP,Jonathon Hauswirth,308,0,29,337
Manistee,"Bear Lake Township, Precinct 1",County Prosecuting Attorney,,REP,Jonathon Hauswirth,685,0,149,834
Manistee,"Brown Township, Precinct 1",County Prosecuting Attorney,,REP,Jonathon Hauswirth,272,0,78,350
Manistee,"Cleon Township, Precinct 1",County Prosecuting Attorney,,REP,Jonathon Hauswirth,382,0,129,511
Manistee,"Dickson Township, Precinct 1",County Prosecuting Attorney,,REP,Jonathon Hauswirth,363,0,98,461
Manistee,"Charter Township of Filer, Precinct 1",County Prosecuting Attorney,,REP,Jonathon Hauswirth,436,414,294,1144
Manistee,"Manistee Township, Precinct 1",County Prosecuting Attorney,,REP,Jonathon Hauswirth,395,528,398,1321
Manistee,"Maple Grove Township, Precinct 1",County Prosecuting Attorney,,REP,Jonathon Hauswirth,361,0,202,563
Manistee,"Marilla Township, Precinct 1",County Prosecuting Attorney,,REP,Jonathon Hauswirth,147,0,42,189
Manistee,"Norman Township, Precinct 1",County Prosecuting Attorney,,REP,Jonathon Hauswirth,652,0,104,756
Manistee,"Onekama Township, Precinct 1",County Prosecuting Attorney,,REP,Jonathon Hauswirth,315,319,139,773
Manistee,"Pleasanton Township, Precinct 1",County Prosecuting Attorney,,REP,Jonathon Hauswirth,342,0,83,425
Manistee,"Springdale Township, Precinct 1",County Prosecuting Attorney,,REP,Jonathon Hauswirth,328,0,73,401
Manistee,"Stronach Township, Precinct 1",County Prosecuting Attorney,,REP,Jonathon Hauswirth,315,0,80,395
Manistee,"City of Manistee, Precinct 1",County Prosecuting Attorney,,,Write-ins,17,10,7,34
Manistee,"City of Manistee, Precinct 2",County Prosecuting Attorney,,,Write-ins,24,14,8,46
Manistee,"Arcadia Township, Precinct 1",County Prosecuting Attorney,,,Write-ins,6,,0,6
Manistee,"Bear Lake Township, Precinct 1",County Prosecuting Attorney,,,Write-ins,10,,0,10
Manistee,"Brown Township, Precinct 1",County Prosecuting Attorney,,,Write-ins,4,,0,4
Manistee,"Cleon Township, Precinct 1",County Prosecuting Attorney,,,Write-ins,9,,2,11
Manistee,"Dickson Township, Precinct 1",County Prosecuting Attorney,,,Write-ins,5,,1,6
Manistee,"Charter Township of Filer, Precinct 1",County Prosecuting Attorney,,,Write-ins,9,3,3,15
Manistee,"Manistee Township, Precinct 1",County Prosecuting Attorney,,,Write-ins,9,6,10,25
Manistee,"Maple Grove Township, Precinct 1",County Prosecuting Attorney,,,Write-ins,11,,2,13
Manistee,"Marilla Township, Precinct 1",County Prosecuting Attorney,,,Write-ins,4,,3,7
Manistee,"Norman Township, Precinct 1",County Prosecuting Attorney,,,Write-ins,13,,2,15
Manistee,"Onekama Township, Precinct 1",County Prosecuting Attorney,,,Write-ins,3,9,2,14
Manistee,"Pleasanton Township, Precinct 1",County Prosecuting Attorney,,,Write-ins,4,,0,4
Manistee,"Springdale Township, Precinct 1",County Prosecuting Attorney,,,Write-ins,7,,0,7
Manistee,"Stronach Township, Precinct 1",County Prosecuting Attorney,,,Write-ins,11,,2,13
Manistee,"City of Manistee, Precinct 1",County Sheriff,,REP,Brian Gutkowski,372,529,254,1155
Manistee,"City of Manistee, Precinct 2",County Sheriff,,REP,Brian Gutkowski,487,443,282,1212
Manistee,"Arcadia Township, Precinct 1",County Sheriff,,REP,Brian Gutkowski,320,0,31,351
Manistee,"Bear Lake Township, Precinct 1",County Sheriff,,REP,Brian Gutkowski,716,0,155,871
Manistee,"Brown Township, Precinct 1",County Sheriff,,REP,Brian Gutkowski,283,0,79,362
Manistee,"Cleon Township, Precinct 1",County Sheriff,,REP,Brian Gutkowski,392,0,130,522
Manistee,"Dickson Township, Precinct 1",County Sheriff,,REP,Brian Gutkowski,377,0,103,480
Manistee,"Charter Township of Filer, Precinct 1",County Sheriff,,REP,Brian Gutkowski,461,457,306,1224
Manistee,"Manistee Township, Precinct 1",County Sheriff,,REP,Brian Gutkowski,408,568,417,1393
Manistee,"Maple Grove Township, Precinct 1",County Sheriff,,REP,Brian Gutkowski,378,0,209,587
Manistee,"Marilla Township, Precinct 1",County Sheriff,,REP,Brian Gutkowski,151,0,42,193
Manistee,"Norman Township, Precinct 1",County Sheriff,,REP,Brian Gutkowski,675,0,107,782
Manistee,"Onekama Township, Precinct 1",County Sheriff,,REP,Brian Gutkowski,331,335,148,814
Manistee,"Pleasanton Township, Precinct 1",County Sheriff,,REP,Brian Gutkowski,355,0,81,436
Manistee,"Springdale Township, Precinct 1",County Sheriff,,REP,Brian Gutkowski,333,0,73,406
Manistee,"Stronach Township, Precinct 1",County Sheriff,,REP,Brian Gutkowski,333,0,83,416
Manistee,"City of Manistee, Precinct 1",County Sheriff,,,Write-ins,19,8,5,32
Manistee,"City of Manistee, Precinct 2",County Sheriff,,,Write-ins,20,11,10,41
Manistee,"Arcadia Township, Precinct 1",County Sheriff,,,Write-ins,3,0,0,3
Manistee,"Bear Lake Township, Precinct 1",County Sheriff,,,Write-ins,6,0,0,6
Manistee,"Brown Township, Precinct 1",County Sheriff,,,Write-ins,4,0,1,5
Manistee,"Cleon Township, Precinct 1",County Sheriff,,,Write-ins,7,0,2,9
Manistee,"Dickson Township, Precinct 1",County Sheriff,,,Write-ins,6,0,1,7
Manistee,"Charter Township of Filer, Precinct 1",County Sheriff,,,Write-ins,10,3,5,18
Manistee,"Manistee Township, Precinct 1",County Sheriff,,,Write-ins,13,6,9,28
Manistee,"Maple Grove Township, Precinct 1",County Sheriff,,,Write-ins,12,0,2,14
