county,office,district,party,first,last,votes
CHEBOYGAN,President,,DEM,Bernie,Sanders,1318
CHEBOYGAN,President,,DEM,Martin,O'Malley,5
CHEBOYGAN,President,,DEM,Hillary,Clinton,1010
CHEBOYGAN,President,,REP,Donald,Trump,2089
CHEBOYGAN,President,,REP,Rick,Santorum,6
CHEBOYGAN,President,,REP,Marco,Rubio,354
CHEBOYGAN,President,,REP,Rand,Paul,14
CHEBOYGAN,President,,REP,George,Pataki,2
CHEBOYGAN,President,,REP,John,Kasich,815
CHEBOYGAN,President,,REP,Mike,Huckabee,5
CHEBOYGAN,President,,REP,Lindsey,Graham,0
CHEBOYGAN,President,,REP,Carly,Fiorina,6
CHEBOYGAN,President,,REP,Ted,Cruz,1082
CHEBOYGAN,President,,REP,Chris,Christie,17
CHEBOYGAN,President,,REP,Ben,Carson,47
CHEBOYGAN,President,,REP,,Uncommitted,65
CHEBOYGAN,President,,REP,Jeb,Bush,33
CHEBOYGAN,President,,DEM,,Uncommitted,36
CHEBOYGAN,President,,DEM,Roque,De La Fuente,1
CHEBOYGAN,President,,DEM,Bernie,Sanders,1318
CHEBOYGAN,President,,DEM,Martin,O'Malley,5
CHEBOYGAN,President,,DEM,Hillary,Clinton,1010
CHEBOYGAN,President,,REP,Donald,Trump,2089
CHEBOYGAN,President,,REP,Rick,Santorum,6
CHEBOYGAN,President,,REP,Marco,Rubio,354
CHEBOYGAN,President,,REP,,Uncommitted,65
CHEBOYGAN,President,,REP,Rand,Paul,14
CHEBOYGAN,President,,REP,Jeb,Bush,33
CHEBOYGAN,President,,REP,George,Pataki,2
CHEBOYGAN,President,,REP,John,Kasich,815
CHEBOYGAN,President,,REP,Mike,Huckabee,5
CHEBOYGAN,President,,REP,Lindsey,Graham,0
CHEBOYGAN,President,,REP,Carly,Fiorina,6
CHEBOYGAN,President,,REP,Ted,Cruz,1082
CHEBOYGAN,President,,REP,Chris,Christie,17
CHEBOYGAN,President,,REP,Ben,Carson,47
CHIPPEWA,President,,DEM,,Uncommitted,55
CHIPPEWA,President,,DEM,Roque,De La Fuente,3
CHIPPEWA,President,,DEM,Bernie,Sanders,1793
CHIPPEWA,President,,DEM,Martin,O'Malley,7
CHIPPEWA,President,,DEM,Hillary,Clinton,1230
CHIPPEWA,President,,REP,Donald,Trump,1959
CHIPPEWA,President,,REP,Rick,Santorum,14
CHIPPEWA,President,,REP,Marco,Rubio,427
CHIPPEWA,President,,REP,,Uncommitted,79
CHIPPEWA,President,,REP,Rand,Paul,14
CHIPPEWA,President,,REP,Jeb,Bush,41
CHIPPEWA,President,,REP,George,Pataki,2
CHIPPEWA,President,,REP,John,Kasich,904
CHIPPEWA,President,,REP,Mike,Huckabee,13
CHIPPEWA,President,,REP,Lindsey,Graham,5
CHIPPEWA,President,,REP,Carly,Fiorina,4
CHIPPEWA,President,,REP,Ted,Cruz,1320
CHIPPEWA,President,,REP,Chris,Christie,9
CHIPPEWA,President,,REP,Ben,Carson,87
CHIPPEWA,President,,DEM,,Uncommitted,55
CHIPPEWA,President,,REP,,Uncommitted,79
CHIPPEWA,President,,DEM,Roque,De La Fuente,3
CHIPPEWA,President,,REP,Jeb,Bush,41
CHIPPEWA,President,,DEM,Bernie,Sanders,1793
CHIPPEWA,President,,DEM,Martin,O'Malley,7
CHIPPEWA,President,,DEM,Hillary,Clinton,1230
CHIPPEWA,President,,REP,Donald,Trump,1959
CHIPPEWA,President,,REP,Rick,Santorum,14
CHIPPEWA,President,,REP,Marco,Rubio,427
CHIPPEWA,President,,REP,Rand,Paul,14
CHIPPEWA,President,,REP,George,Pataki,2
CHIPPEWA,President,,REP,John,Kasich,904
CHIPPEWA,President,,REP,Mike,Huckabee,13
CHIPPEWA,President,,REP,Lindsey,Graham,5
CHIPPEWA,President,,REP,Carly,Fiorina,4
CHIPPEWA,President,,REP,Ted,Cruz,1320
CHIPPEWA,President,,REP,Chris,Christie,9
CHIPPEWA,President,,REP,Ben,Carson,87
CLARE,President,,DEM,,Uncommitted,43
CLARE,President,,DEM,Roque,De La Fuente,0
CLARE,President,,DEM,Bernie,Sanders,1239
CLARE,President,,DEM,Martin,O'Malley,10
CLARE,President,,DEM,Hillary,Clinton,1090
CLARE,President,,REP,Donald,Trump,1996
CLARE,President,,REP,Rick,Santorum,8
CLARE,President,,REP,Marco,Rubio,334
CLARE,President,,REP,Rand,Paul,9
CLARE,President,,REP,George,Pataki,2
CLARE,President,,REP,John,Kasich,636
CLARE,President,,REP,Mike,Huckabee,11
CLARE,President,,REP,Lindsey,Graham,3
CLARE,President,,REP,Carly,Fiorina,1
CLARE,President,,REP,Ted,Cruz,1060
CLARE,President,,REP,Chris,Christie,7
CLARE,President,,REP,Ben,Carson,92
CLARE,President,,REP,,Uncommitted,55
CLARE,President,,REP,Jeb,Bush,26
CLARE,President,,REP,Rand,Paul,9
CLARE,President,,REP,,Uncommitted,55
CLARE,President,,DEM,,Uncommitted,43
CLARE,President,,DEM,Roque,De La Fuente,0
CLARE,President,,DEM,Bernie,Sanders,1239
CLARE,President,,DEM,Martin,O'Malley,10
CLARE,President,,DEM,Hillary,Clinton,1090
CLARE,President,,REP,Donald,Trump,1996
CLARE,President,,REP,George,Pataki,2
CLARE,President,,REP,Rick,Santorum,8
CLARE,President,,REP,Jeb,Bush,26
CLARE,President,,REP,Marco,Rubio,334
CLARE,President,,REP,John,Kasich,636
CLARE,President,,REP,Mike,Huckabee,11
CLARE,President,,REP,Lindsey,Graham,3
CLARE,President,,REP,Carly,Fiorina,1
CLARE,President,,REP,Ted,Cruz,1060
CLARE,President,,REP,Chris,Christie,7
CLARE,President,,REP,Ben,Carson,92
CLINTON,President,,DEM,,Uncommitted,150
CLINTON,President,,DEM,Roque,De La Fuente,6
CLINTON,President,,DEM,Bernie,Sanders,4496
CLINTON,President,,DEM,Martin,O'Malley,15
CLINTON,President,,DEM,Hillary,Clinton,3402
CLINTON,President,,REP,Donald,Trump,3754
CLINTON,President,,REP,Rick,Santorum,18
CLINTON,President,,REP,Marco,Rubio,1276
CLINTON,President,,REP,,Uncommitted,233
CLINTON,President,,REP,Rand,Paul,48
CLINTON,President,,REP,Jeb,Bush,123
CLINTON,President,,REP,George,Pataki,8
CLINTON,President,,REP,John,Kasich,3332
CLINTON,President,,REP,Mike,Huckabee,30
CLINTON,President,,REP,Lindsey,Graham,5
CLINTON,President,,REP,Carly,Fiorina,6
CLINTON,President,,REP,Ted,Cruz,3570
CLINTON,President,,REP,Chris,Christie,33
CLINTON,President,,REP,Ben,Carson,232
CLINTON,President,,REP,Jeb,Bush,123
CLINTON,President,,REP,Ben,Carson,232
CLINTON,President,,REP,Chris,Christie,33
CLINTON,President,,REP,Ted,Cruz,3570
CLINTON,President,,REP,Carly,Fiorina,6
CLINTON,President,,REP,Lindsey,Graham,5
CLINTON,President,,REP,Mike,Huckabee,30
CLINTON,President,,REP,John,Kasich,3332
CLINTON,President,,REP,,Uncommitted,233
CLINTON,President,,REP,George,Pataki,8
CLINTON,President,,DEM,,Uncommitted,150
CLINTON,President,,REP,Rand,Paul,48
CLINTON,President,,REP,Marco,Rubio,1276
CLINTON,President,,REP,Rick,Santorum,18
CLINTON,President,,REP,Donald,Trump,3754
CLINTON,President,,DEM,Hillary,Clinton,3402
CLINTON,President,,DEM,Martin,O'Malley,15
CLINTON,President,,DEM,Bernie,Sanders,4496
CLINTON,President,,DEM,Roque,De La Fuente,6
CRAWFORD,President,,DEM,,Uncommitted,36
CRAWFORD,President,,DEM,Roque,De La Fuente,2
CRAWFORD,President,,DEM,Bernie,Sanders,631
CRAWFORD,President,,DEM,Martin,O'Malley,4
CRAWFORD,President,,DEM,Hillary,Clinton,494
CRAWFORD,President,,REP,Donald,Trump,1108
CRAWFORD,President,,REP,Rick,Santorum,3
CRAWFORD,President,,REP,Marco,Rubio,189
CRAWFORD,President,,REP,,Uncommitted,31
CRAWFORD,President,,REP,Rand,Paul,8
CRAWFORD,President,,REP,Jeb,Bush,20
CRAWFORD,President,,REP,George,Pataki,1
CRAWFORD,President,,REP,John,Kasich,370
CRAWFORD,President,,REP,Mike,Huckabee,2
CRAWFORD,President,,REP,Lindsey,Graham,1
CRAWFORD,President,,REP,Carly,Fiorina,3
CRAWFORD,President,,REP,Ted,Cruz,470
CRAWFORD,President,,REP,Chris,Christie,17
CRAWFORD,President,,REP,Ben,Carson,38
CRAWFORD,President,,DEM,,Uncommitted,36
CRAWFORD,President,,DEM,Roque,De La Fuente,2
CRAWFORD,President,,DEM,Bernie,Sanders,631
CRAWFORD,President,,DEM,Martin,O'Malley,4
CRAWFORD,President,,DEM,Hillary,Clinton,494
CRAWFORD,President,,REP,Donald,Trump,1108
CRAWFORD,President,,REP,Rick,Santorum,3
CRAWFORD,President,,REP,Marco,Rubio,189
CRAWFORD,President,,REP,Rand,Paul,8
CRAWFORD,President,,REP,George,Pataki,1
CRAWFORD,President,,REP,John,Kasich,370
CRAWFORD,President,,REP,Mike,Huckabee,2
CRAWFORD,President,,REP,Lindsey,Graham,1
CRAWFORD,President,,REP,Carly,Fiorina,3
CRAWFORD,President,,REP,Ted,Cruz,470
CRAWFORD,President,,REP,Chris,Christie,17
CRAWFORD,President,,REP,Ben,Carson,38
CRAWFORD,President,,REP,,Uncommitted,31
CRAWFORD,President,,REP,Jeb,Bush,20
DELTA,President,,DEM,,Uncommitted,122
DELTA,President,,DEM,Roque,De La Fuente,7
DELTA,President,,DEM,Bernie,Sanders,1705
DELTA,President,,DEM,Martin,O'Malley,8
DELTA,President,,DEM,Hillary,Clinton,1409
DELTA,President,,REP,Donald,Trump,1954
DELTA,President,,REP,Rick,Santorum,3
DELTA,President,,REP,Marco,Rubio,434
DELTA,President,,REP,,Uncommitted,82
DELTA,President,,REP,Rand,Paul,29
DELTA,President,,REP,Jeb,Bush,29
DELTA,President,,REP,George,Pataki,4
DELTA,President,,REP,John,Kasich,874
DELTA,President,,REP,Mike,Huckabee,14
DELTA,President,,REP,Lindsey,Graham,3
DELTA,President,,REP,Carly,Fiorina,6
DELTA,President,,REP,Ted,Cruz,1402
DELTA,President,,REP,Chris,Christie,15
DELTA,President,,REP,Ben,Carson,83
DELTA,President,,DEM,,Uncommitted,122
DELTA,President,,DEM,Roque,De La Fuente,7
DELTA,President,,DEM,Bernie,Sanders,1705
DELTA,President,,DEM,Martin,O'Malley,8
DELTA,President,,DEM,Hillary,Clinton,1409
DELTA,President,,REP,Donald,Trump,1954
DELTA,President,,REP,Rick,Santorum,3
DELTA,President,,REP,Marco,Rubio,434
DELTA,President,,REP,,Uncommitted,82
DELTA,President,,REP,Rand,Paul,29
DELTA,President,,REP,Jeb,Bush,29
DELTA,President,,REP,George,Pataki,4
DELTA,President,,REP,John,Kasich,874
DELTA,President,,REP,Mike,Huckabee,14
DELTA,President,,REP,Lindsey,Graham,3
DELTA,President,,REP,Carly,Fiorina,6
DELTA,President,,REP,Ted,Cruz,1402
DELTA,President,,REP,Chris,Christie,15
DELTA,President,,REP,Ben,Carson,83
DICKINSON,President,,DEM,,Uncommitted,99
DICKINSON,President,,DEM,Roque,De La Fuente,3
DICKINSON,President,,DEM,Bernie,Sanders,1075
DICKINSON,President,,DEM,Martin,O'Malley,2
DICKINSON,President,,DEM,Hillary,Clinton,908
DICKINSON,President,,REP,Donald,Trump,1708
DICKINSON,President,,REP,Rick,Santorum,3
DICKINSON,President,,REP,Marco,Rubio,352
DICKINSON,President,,REP,Rand,Paul,9
DICKINSON,President,,REP,,Uncommitted,85
DICKINSON,President,,REP,George,Pataki,1
DICKINSON,President,,REP,Jeb,Bush,22
DICKINSON,President,,REP,John,Kasich,876
DICKINSON,President,,REP,Mike,Huckabee,11
DICKINSON,President,,REP,Lindsey,Graham,0
DICKINSON,President,,REP,Carly,Fiorina,3
DICKINSON,President,,REP,Ted,Cruz,1226
DICKINSON,President,,REP,Chris,Christie,7
DICKINSON,President,,REP,Ben,Carson,80
DICKINSON,President,,DEM,,Uncommitted,99
DICKINSON,President,,DEM,Roque,De La Fuente,3
DICKINSON,President,,DEM,Bernie,Sanders,1075
DICKINSON,President,,DEM,Martin,O'Malley,2
DICKINSON,President,,DEM,Hillary,Clinton,908
DICKINSON,President,,REP,Donald,Trump,1708
DICKINSON,President,,REP,Rick,Santorum,3
DICKINSON,President,,REP,Marco,Rubio,352
DICKINSON,President,,REP,Rand,Paul,9
DICKINSON,President,,REP,George,Pataki,1
DICKINSON,President,,REP,John,Kasich,876
DICKINSON,President,,REP,Mike,Huckabee,11
DICKINSON,President,,REP,Lindsey,Graham,0
DICKINSON,President,,REP,Carly,Fiorina,3
DICKINSON,President,,REP,Ted,Cruz,1226
DICKINSON,President,,REP,Chris,Christie,7
DICKINSON,President,,REP,Ben,Carson,80
DICKINSON,President,,REP,,Uncommitted,85
DICKINSON,President,,REP,Jeb,Bush,22
EATON,President,,DEM,,Uncommitted,298
EATON,President,,DEM,Roque,De La Fuente,12
EATON,President,,DEM,Bernie,Sanders,7125
EATON,President,,DEM,Martin,O'Malley,33
EATON,President,,DEM,Hillary,Clinton,5866
EATON,President,,REP,Donald,Trump,5551
EATON,President,,REP,Rick,Santorum,24
EATON,President,,REP,Marco,Rubio,1722
EATON,President,,REP,,Uncommitted,372
EATON,President,,REP,Rand,Paul,59
EATON,President,,REP,Jeb,Bush,204
EATON,President,,REP,George,Pataki,11
EATON,President,,REP,John,Kasich,3494
EATON,President,,REP,Mike,Huckabee,34
EATON,President,,REP,Lindsey,Graham,5
EATON,President,,REP,Carly,Fiorina,19
EATON,President,,REP,Ted,Cruz,4584
EATON,President,,REP,Chris,Christie,57
EATON,President,,REP,Ben,Carson,329
EATON,President,,REP,Mike,Huckabee,34
EATON,President,,REP,Lindsey,Graham,5
EATON,President,,REP,Carly,Fiorina,19
EATON,President,,REP,Ted,Cruz,4584
EATON,President,,REP,Chris,Christie,57
EATON,President,,REP,Ben,Carson,329
EATON,President,,REP,Jeb,Bush,204
EATON,President,,REP,George,Pataki,11
EATON,President,,REP,John,Kasich,3494
EATON,President,,REP,Rand,Paul,59
EATON,President,,DEM,,Uncommitted,298
EATON,President,,REP,Marco,Rubio,1722
EATON,President,,REP,Rick,Santorum,24
EATON,President,,REP,Donald,Trump,5551
EATON,President,,DEM,Hillary,Clinton,5866
EATON,President,,DEM,Martin,O'Malley,33
EATON,President,,DEM,Bernie,Sanders,7125
EATON,President,,DEM,Roque,De La Fuente,12
EATON,President,,REP,,Uncommitted,372
EMMET,President,,DEM,,Uncommitted,68
EMMET,President,,DEM,Roque,De La Fuente,3
EMMET,President,,DEM,Bernie,Sanders,2589
EMMET,President,,DEM,Martin,O'Malley,8
EMMET,President,,DEM,Hillary,Clinton,1369
EMMET,President,,REP,Donald,Trump,2244
EMMET,President,,REP,Rick,Santorum,11
EMMET,President,,REP,Marco,Rubio,677
EMMET,President,,REP,,Uncommitted,104
EMMET,President,,REP,Rand,Paul,20
EMMET,President,,REP,Jeb,Bush,54
EMMET,President,,REP,George,Pataki,2
EMMET,President,,REP,John,Kasich,1557
EMMET,President,,REP,Mike,Huckabee,10
EMMET,President,,REP,Lindsey,Graham,1
EMMET,President,,REP,Carly,Fiorina,9
EMMET,President,,REP,Ted,Cruz,1564
EMMET,President,,REP,Chris,Christie,22
EMMET,President,,REP,Ben,Carson,106
EMMET,President,,DEM,,Uncommitted,68
EMMET,President,,DEM,Roque,De La Fuente,3
EMMET,President,,DEM,Bernie,Sanders,2589
EMMET,President,,DEM,Martin,O'Malley,8
EMMET,President,,DEM,Hillary,Clinton,1369
EMMET,President,,REP,Donald,Trump,2244
EMMET,President,,REP,Rick,Santorum,11
EMMET,President,,REP,Marco,Rubio,677
EMMET,President,,REP,,Uncommitted,104
EMMET,President,,REP,Rand,Paul,20
EMMET,President,,REP,Jeb,Bush,54
EMMET,President,,REP,George,Pataki,2
EMMET,President,,REP,John,Kasich,1557
EMMET,President,,REP,Mike,Huckabee,10
EMMET,President,,REP,Lindsey,Graham,1
EMMET,President,,REP,Carly,Fiorina,9
EMMET,President,,REP,Ted,Cruz,1564
EMMET,President,,REP,Chris,Christie,22
EMMET,President,,REP,Ben,Carson,106
GENESEE,President,,DEM,,Uncommitted,946
GENESEE,President,,DEM,Roque,De La Fuente,39
GENESEE,President,,DEM,Bernie,Sanders,28171
GENESEE,President,,DEM,Martin,O'Malley,85
GENESEE,President,,DEM,Hillary,Clinton,31366
GENESEE,President,,REP,Donald,Trump,16757
GENESEE,President,,REP,Rick,Santorum,67
GENESEE,President,,REP,Marco,Rubio,3630
GENESEE,President,,REP,,Uncommitted,683
GENESEE,President,,REP,Rand,Paul,124
GENESEE,President,,REP,Jeb,Bush,301
GENESEE,President,,REP,George,Pataki,14
GENESEE,President,,REP,John,Kasich,7730
GENESEE,President,,REP,Mike,Huckabee,97
GENESEE,President,,REP,Lindsey,Graham,16
GENESEE,President,,REP,Carly,Fiorina,28
GENESEE,President,,REP,Ted,Cruz,9828
GENESEE,President,,REP,Chris,Christie,82
GENESEE,President,,REP,Ben,Carson,760
GENESEE,President,,DEM,Martin,O'Malley,85
GENESEE,President,,DEM,Bernie,Sanders,28171
GENESEE,President,,DEM,Roque,De La Fuente,39
GENESEE,President,,DEM,,Uncommitted,946
GENESEE,President,,REP,,Uncommitted,683
GENESEE,President,,REP,Lindsey,Graham,16
GENESEE,President,,REP,Jeb,Bush,301
GENESEE,President,,REP,Ben,Carson,760
GENESEE,President,,REP,Chris,Christie,82
GENESEE,President,,REP,Ted,Cruz,9828
GENESEE,President,,REP,Carly,Fiorina,28
GENESEE,President,,REP,Mike,Huckabee,97
GENESEE,President,,REP,John,Kasich,7730
GENESEE,President,,REP,George,Pataki,14
GENESEE,President,,REP,Rand,Paul,124
GENESEE,President,,REP,Marco,Rubio,3630
GENESEE,President,,REP,Rick,Santorum,67
GENESEE,President,,REP,Donald,Trump,16757
GENESEE,President,,DEM,Hillary,Clinton,31366
GLADWIN,President,,REP,,Uncommitted,59
GLADWIN,President,,REP,Jeb,Bush,32
GLADWIN,President,,DEM,,Uncommitted,46
GLADWIN,President,,DEM,Roque,De La Fuente,5
GLADWIN,President,,DEM,Bernie,Sanders,1083
GLADWIN,President,,DEM,Martin,O'Malley,7
GLADWIN,President,,DEM,Hillary,Clinton,985
GLADWIN,President,,REP,Donald,Trump,1774
GLADWIN,President,,REP,Rick,Santorum,8
GLADWIN,President,,REP,Marco,Rubio,304
GLADWIN,President,,REP,Rand,Paul,16
GLADWIN,President,,REP,George,Pataki,2
GLADWIN,President,,REP,John,Kasich,665
GLADWIN,President,,REP,Mike,Huckabee,20
GLADWIN,President,,REP,Lindsey,Graham,0
GLADWIN,President,,REP,Carly,Fiorina,2
GLADWIN,President,,REP,Ted,Cruz,927
GLADWIN,President,,REP,Chris,Christie,16
GLADWIN,President,,REP,Ben,Carson,74
GLADWIN,President,,REP,Marco,Rubio,304
GLADWIN,President,,REP,Rand,Paul,16
GLADWIN,President,,REP,George,Pataki,2
GLADWIN,President,,REP,John,Kasich,665
GLADWIN,President,,REP,Mike,Huckabee,20
GLADWIN,President,,REP,Lindsey,Graham,0
GLADWIN,President,,REP,Carly,Fiorina,2
GLADWIN,President,,REP,Ted,Cruz,927
GLADWIN,President,,REP,Chris,Christie,16
GLADWIN,President,,REP,Ben,Carson,74
GLADWIN,President,,REP,Rick,Santorum,8
GLADWIN,President,,REP,Donald,Trump,1774
GLADWIN,President,,DEM,Hillary,Clinton,985
GLADWIN,President,,DEM,Martin,O'Malley,7
GLADWIN,President,,DEM,Bernie,Sanders,1083
GLADWIN,President,,DEM,Roque,De La Fuente,5
GLADWIN,President,,DEM,,Uncommitted,46
GLADWIN,President,,REP,Jeb,Bush,32
GLADWIN,President,,REP,,Uncommitted,59
GOGEBIC,President,,DEM,,Uncommitted,38
GOGEBIC,President,,DEM,Roque,De La Fuente,1
GOGEBIC,President,,DEM,Bernie,Sanders,790
GOGEBIC,President,,DEM,Martin,O'Malley,3
GOGEBIC,President,,DEM,Hillary,Clinton,678
GOGEBIC,President,,REP,Donald,Trump,753
GOGEBIC,President,,REP,Rick,Santorum,0
GOGEBIC,President,,REP,Marco,Rubio,173
GOGEBIC,President,,REP,,Uncommitted,32
GOGEBIC,President,,REP,Rand,Paul,7
GOGEBIC,President,,REP,Jeb,Bush,9
GOGEBIC,President,,REP,George,Pataki,3
GOGEBIC,President,,REP,John,Kasich,325
GOGEBIC,President,,REP,Mike,Huckabee,1
GOGEBIC,President,,REP,Lindsey,Graham,2
GOGEBIC,President,,REP,Carly,Fiorina,1
GOGEBIC,President,,REP,Ted,Cruz,399
GOGEBIC,President,,REP,Chris,Christie,4
GOGEBIC,President,,REP,Ben,Carson,12
GOGEBIC,President,,DEM,,Uncommitted,38
GOGEBIC,President,,DEM,Roque,De La Fuente,1
GOGEBIC,President,,DEM,Bernie,Sanders,790
GOGEBIC,President,,DEM,Martin,O'Malley,3
GOGEBIC,President,,DEM,Hillary,Clinton,678
GOGEBIC,President,,REP,Donald,Trump,753
GOGEBIC,President,,REP,Rick,Santorum,0
GOGEBIC,President,,REP,Marco,Rubio,173
GOGEBIC,President,,REP,,Uncommitted,32
GOGEBIC,President,,REP,Rand,Paul,7
GOGEBIC,President,,REP,Jeb,Bush,9
GOGEBIC,President,,REP,George,Pataki,3
GOGEBIC,President,,REP,John,Kasich,325
GOGEBIC,President,,REP,Mike,Huckabee,1
GOGEBIC,President,,REP,Lindsey,Graham,2
GOGEBIC,President,,REP,Carly,Fiorina,1
GOGEBIC,President,,REP,Ted,Cruz,399
GOGEBIC,President,,REP,Chris,Christie,4
GOGEBIC,President,,REP,Ben,Carson,12
GD. TRAVERSE,President,,REP,,Uncommitted,373
GD. TRAVERSE,President,,REP,Jeb,Bush,191
GD. TRAVERSE,President,,DEM,,Uncommitted,206
GD. TRAVERSE,President,,DEM,Roque,De La Fuente,8
GD. TRAVERSE,President,,DEM,Bernie,Sanders,8091
GD. TRAVERSE,President,,DEM,Martin,O'Malley,30
GD. TRAVERSE,President,,DEM,Hillary,Clinton,4140
GD. TRAVERSE,President,,REP,Donald,Trump,5892
GD. TRAVERSE,President,,REP,Rick,Santorum,29
GD. TRAVERSE,President,,REP,Marco,Rubio,1890
GD. TRAVERSE,President,,REP,Rand,Paul,84
GD. TRAVERSE,President,,REP,George,Pataki,7
GD. TRAVERSE,President,,REP,John,Kasich,3925
GD. TRAVERSE,President,,REP,Mike,Huckabee,47
GD. TRAVERSE,President,,REP,Lindsey,Graham,6
GD. TRAVERSE,President,,REP,Carly,Fiorina,20
GD. TRAVERSE,President,,REP,Ted,Cruz,4556
GD. TRAVERSE,President,,REP,Chris,Christie,69
GD. TRAVERSE,President,,REP,Ben,Carson,321
GD. TRAVERSE,President,,DEM,,Uncommitted,206
GD. TRAVERSE,President,,DEM,Roque,De La Fuente,8
GD. TRAVERSE,President,,DEM,Bernie,Sanders,8091
GD. TRAVERSE,President,,DEM,Martin,O'Malley,30
GD. TRAVERSE,President,,DEM,Hillary,Clinton,4140
GD. TRAVERSE,President,,REP,Donald,Trump,5892
GD. TRAVERSE,President,,REP,Rick,Santorum,29
GD. TRAVERSE,President,,REP,Marco,Rubio,1890
GD. TRAVERSE,President,,REP,,Uncommitted,373
GD. TRAVERSE,President,,REP,Rand,Paul,84
GD. TRAVERSE,President,,REP,Jeb,Bush,191
GD. TRAVERSE,President,,REP,George,Pataki,7
GD. TRAVERSE,President,,REP,John,Kasich,3925
GD. TRAVERSE,President,,REP,Mike,Huckabee,47
GD. TRAVERSE,President,,REP,Lindsey,Graham,6
GD. TRAVERSE,President,,REP,Carly,Fiorina,20
GD. TRAVERSE,President,,REP,Ted,Cruz,4556
GD. TRAVERSE,President,,REP,Chris,Christie,69
GD. TRAVERSE,President,,REP,Ben,Carson,321
GRATIOT,President,,DEM,Bernie,Sanders,1812
GRATIOT,President,,DEM,Martin,O'Malley,9
GRATIOT,President,,DEM,Hillary,Clinton,1185
GRATIOT,President,,REP,Donald,Trump,1799
GRATIOT,President,,REP,Rick,Santorum,7
GRATIOT,President,,REP,Marco,Rubio,383
GRATIOT,President,,REP,Rand,Paul,16
GRATIOT,President,,DEM,Roque,De La Fuente,1
GRATIOT,President,,REP,George,Pataki,1
GRATIOT,President,,REP,Jeb,Bush,41
GRATIOT,President,,REP,John,Kasich,819
GRATIOT,President,,REP,Mike,Huckabee,17
GRATIOT,President,,REP,Lindsey,Graham,3
GRATIOT,President,,REP,Carly,Fiorina,3
GRATIOT,President,,REP,Ted,Cruz,1619
GRATIOT,President,,REP,Chris,Christie,11
GRATIOT,President,,REP,Ben,Carson,80
GRATIOT,President,,REP,,Uncommitted,41
GRATIOT,President,,DEM,,Uncommitted,42
GRATIOT,President,,REP,Ben,Carson,80
GRATIOT,President,,REP,Chris,Christie,11
GRATIOT,President,,REP,Ted,Cruz,1619
GRATIOT,President,,REP,Carly,Fiorina,3
GRATIOT,President,,REP,Lindsey,Graham,3
GRATIOT,President,,REP,Mike,Huckabee,17
GRATIOT,President,,REP,John,Kasich,819
GRATIOT,President,,REP,George,Pataki,1
GRATIOT,President,,REP,Jeb,Bush,41
GRATIOT,President,,REP,Rand,Paul,16
GRATIOT,President,,REP,,Uncommitted,41
GRATIOT,President,,REP,Marco,Rubio,383
GRATIOT,President,,REP,Rick,Santorum,7
GRATIOT,President,,REP,Donald,Trump,1799
GRATIOT,President,,DEM,Hillary,Clinton,1185
GRATIOT,President,,DEM,Martin,O'Malley,9
GRATIOT,President,,DEM,Bernie,Sanders,1812
GRATIOT,President,,DEM,Roque,De La Fuente,1
GRATIOT,President,,DEM,,Uncommitted,42
HILLSDALE,President,,DEM,,Uncommitted,59
HILLSDALE,President,,DEM,Roque,De La Fuente,6
HILLSDALE,President,,DEM,Bernie,Sanders,1380
HILLSDALE,President,,DEM,Martin,O'Malley,10
HILLSDALE,President,,DEM,Hillary,Clinton,977
HILLSDALE,President,,REP,Donald,Trump,3060
HILLSDALE,President,,REP,Rick,Santorum,13
HILLSDALE,President,,REP,Marco,Rubio,547
HILLSDALE,President,,REP,Rand,Paul,22
HILLSDALE,President,,REP,,Uncommitted,104
HILLSDALE,President,,REP,George,Pataki,7
HILLSDALE,President,,REP,Jeb,Bush,49
HILLSDALE,President,,REP,John,Kasich,1321
HILLSDALE,President,,REP,Mike,Huckabee,12
HILLSDALE,President,,REP,Lindsey,Graham,2
HILLSDALE,President,,REP,Carly,Fiorina,7
HILLSDALE,President,,REP,Ted,Cruz,2095
HILLSDALE,President,,REP,Chris,Christie,17
HILLSDALE,President,,REP,Ben,Carson,192
HILLSDALE,President,,DEM,,Uncommitted,59
HILLSDALE,President,,DEM,Roque,De La Fuente,6
HILLSDALE,President,,DEM,Bernie,Sanders,1380
HILLSDALE,President,,DEM,Martin,O'Malley,10
HILLSDALE,President,,DEM,Hillary,Clinton,977
HILLSDALE,President,,REP,Donald,Trump,3060
HILLSDALE,President,,REP,Rick,Santorum,13
HILLSDALE,President,,REP,Marco,Rubio,547
HILLSDALE,President,,REP,,Uncommitted,104
HILLSDALE,President,,REP,Rand,Paul,22
HILLSDALE,President,,REP,Chris,Christie,17
HILLSDALE,President,,REP,George,Pataki,7
HILLSDALE,President,,REP,John,Kasich,1321
HILLSDALE,President,,REP,Mike,Huckabee,12
HILLSDALE,President,,REP,Lindsey,Graham,2
HILLSDALE,President,,REP,Carly,Fiorina,7
HILLSDALE,President,,REP,Ted,Cruz,2095
HILLSDALE,President,,REP,Jeb,Bush,49
HILLSDALE,President,,REP,Ben,Carson,192
HOUGHTON,President,,DEM,,Uncommitted,35
HOUGHTON,President,,DEM,Roque,De La Fuente,1
HOUGHTON,President,,DEM,Bernie,Sanders,2039
HOUGHTON,President,,DEM,Martin,O'Malley,4
