county,precinct,office,district,party,candidate,absentee,election_day,votes
Kalamazoo,Comstock Twp. 7,Secretary of State,,,Write-ins,1,2,3
Kalamazoo,Cooper Twp. 1,Secretary of State,,,Write-ins,0,2,2
Kalamazoo,Cooper Twp. 2,Secretary of State,,,Write-ins,0,0,0
Kalamazoo,Cooper Twp. 3,Secretary of State,,,Write-ins,0,4,4
Kalamazoo,Cooper Twp. 4,Secretary of State,,,Write-ins,0,1,1
Kalamazoo,Cooper Twp. 5,Secretary of State,,,Write-ins,0,0,0
Kalamazoo,Kalamazoo Twp. 1,Secretary of State,,,Write-ins,0,0,0
Kalamazoo,Kalamazoo Twp. 2,Secretary of State,,,Write-ins,0,0,0
Kalamazoo,Kalamazoo Twp. 3,Secretary of State,,,Write-ins,0,1,1
Kalamazoo,Kalamazoo Twp. 4,Secretary of State,,,Write-ins,0,2,2
Kalamazoo,Kalamazoo Twp. 5,Secretary of State,,,Write-ins,0,0,0
Kalamazoo,Kalamazoo Twp. 6,Secretary of State,,,Write-ins,0,1,1
Kalamazoo,Kalamazoo Twp. 7,Secretary of State,,,Write-ins,0,0,0
Kalamazoo,Kalamazoo Twp. 8,Secretary of State,,,Write-ins,0,0,0
Kalamazoo,Kalamazoo Twp. 9,Secretary of State,,,Write-ins,0,1,1
Kalamazoo,Kalamazoo Twp. 10,Secretary of State,,,Write-ins,0,1,1
Kalamazoo,Oshtemo Twp. 1,Secretary of State,,,Write-ins,1,0,1
Kalamazoo,Oshtemo Twp. 2,Secretary of State,,,Write-ins,0,0,0
Kalamazoo,Oshtemo Twp. 3,Secretary of State,,,Write-ins,0,0,0
Kalamazoo,Oshtemo Twp. 4,Secretary of State,,,Write-ins,0,1,1
Kalamazoo,Oshtemo Twp. 5,Secretary of State,,,Write-ins,1,1,2
Kalamazoo,Oshtemo Twp. 6,Secretary of State,,,Write-ins,0,0,0
Kalamazoo,Oshtemo Twp. 7,Secretary of State,,,Write-ins,0,0,0
Kalamazoo,Oshtemo Twp. 8,Secretary of State,,,Write-ins,0,1,1
Kalamazoo,Oshtemo Twp. 9,Secretary of State,,,Write-ins,0,1,1
Kalamazoo,Oshtemo Twp. 10,Secretary of State,,,Write-ins,0,0,0
Kalamazoo,Pavilion Twp. 1,Secretary of State,,,Write-ins,0,0,0
Kalamazoo,Pavilion Twp. 2,Secretary of State,,,Write-ins,0,0,0
Kalamazoo,Pavilion Twp. 3,Secretary of State,,,Write-ins,0,1,1
Kalamazoo,Prairie Ronde Twp. 1,Secretary of State,,,Write-ins,0,0,0
Kalamazoo,Richland Twp. 1,Secretary of State,,,Write-ins,0,1,1
Kalamazoo,Richland Twp. 2,Secretary of State,,,Write-ins,0,1,1
Kalamazoo,Richland Twp. 3,Secretary of State,,,Write-ins,0,0,0
Kalamazoo,Ross Twp. 1,Secretary of State,,,Write-ins,0,1,1
Kalamazoo,Ross Twp. 2,Secretary of State,,,Write-ins,0,0,0
Kalamazoo,Schoolcraft Twp. 1,Secretary of State,,,Write-ins,0,2,2
Kalamazoo,Schoolcraft Twp. 2,Secretary of State,,,Write-ins,0,1,1
Kalamazoo,Schoolcraft Twp. 3,Secretary of State,,,Write-ins,0,0,0
Kalamazoo,Schoolcraft Twp. 4,Secretary of State,,,Write-ins,0,1,1
Kalamazoo,Texas Twp. 1,Secretary of State,,,Write-ins,0,1,1
Kalamazoo,Texas Twp. 2,Secretary of State,,,Write-ins,0,0,0
Kalamazoo,Texas Twp. 3,Secretary of State,,,Write-ins,0,0,0
Kalamazoo,Texas Twp. 4,Secretary of State,,,Write-ins,0,0,0
Kalamazoo,Texas Twp. 5,Secretary of State,,,Write-ins,1,1,2
Kalamazoo,Texas Twp. 6,Secretary of State,,,Write-ins,0,0,0
Kalamazoo,Wakeshma Twp. 1,Secretary of State,,,Write-ins,0,1,1
Kalamazoo,Galesburg City 1,Secretary of State,,,Write-ins,0,1,1
Kalamazoo,Kalamazoo City 1,Secretary of State,,,Write-ins,0,1,1
Kalamazoo,Kalamazoo City 2,Secretary of State,,,Write-ins,0,0,0
Kalamazoo,Kalamazoo City 3,Secretary of State,,,Write-ins,0,1,1
Kalamazoo,Kalamazoo City 4,Secretary of State,,,Write-ins,0,0,0
Kalamazoo,Kalamazoo City 5,Secretary of State,,,Write-ins,1,3,4
Kalamazoo,Kalamazoo City 6,Secretary of State,,,Write-ins,0,0,0
Kalamazoo,Kalamazoo City 7,Secretary of State,,,Write-ins,0,0,0
Kalamazoo,Kalamazoo City 8,Secretary of State,,,Write-ins,1,2,3
Kalamazoo,Kalamazoo City 9,Secretary of State,,,Write-ins,1,3,4
Kalamazoo,Kalamazoo City 10,Secretary of State,,,Write-ins,0,1,1
Kalamazoo,Kalamazoo City 11,Secretary of State,,,Write-ins,1,5,6
Kalamazoo,Kalamazoo City 12,Secretary of State,,,Write-ins,1,0,1
Kalamazoo,Kalamazoo City 13,Secretary of State,,,Write-ins,0,0,0
Kalamazoo,Kalamazoo City 14,Secretary of State,,,Write-ins,0,1,1
Kalamazoo,Kalamazoo City 15,Secretary of State,,,Write-ins,0,1,1
Kalamazoo,Kalamazoo City 16,Secretary of State,,,Write-ins,0,0,0
Kalamazoo,Kalamazoo City 17,Secretary of State,,,Write-ins,0,1,1
Kalamazoo,Kalamazoo City 18,Secretary of State,,,Write-ins,0,1,1
Kalamazoo,Kalamazoo City 19,Secretary of State,,,Write-ins,0,1,1
Kalamazoo,Kalamazoo City 20,Secretary of State,,,Write-ins,0,0,0
Kalamazoo,Kalamazoo City 21,Secretary of State,,,Write-ins,0,0,0
Kalamazoo,Kalamazoo City 22,Secretary of State,,,Write-ins,0,1,1
Kalamazoo,Kalamazoo City 23,Secretary of State,,,Write-ins,0,1,1
Kalamazoo,Kalamazoo City 24,Secretary of State,,,Write-ins,0,0,0
Kalamazoo,Kalamazoo City 25,Secretary of State,,,Write-ins,0,1,1
Kalamazoo,Kalamazoo City 26,Secretary of State,,,Write-ins,0,0,0
Kalamazoo,Kalamazoo City 27,Secretary of State,,,Write-ins,0,1,1
Kalamazoo,Parchment City 1,Secretary of State,,,Write-ins,0,1,1
Kalamazoo,Portage City 1,Secretary of State,,,Write-ins,0,0,0
Kalamazoo,Portage City 2,Secretary of State,,,Write-ins,0,0,0
Kalamazoo,Portage City 3,Secretary of State,,,Write-ins,0,1,1
Kalamazoo,Portage City 4,Secretary of State,,,Write-ins,0,0,0
Kalamazoo,Portage City 5,Secretary of State,,,Write-ins,2,0,2
Kalamazoo,Portage City 6,Secretary of State,,,Write-ins,0,1,1
Kalamazoo,Portage City 7,Secretary of State,,,Write-ins,0,2,2
Kalamazoo,Portage City 8,Secretary of State,,,Write-ins,0,0,0
Kalamazoo,Portage City 9,Secretary of State,,,Write-ins,0,0,0
Kalamazoo,Portage City 10,Secretary of State,,,Write-ins,0,0,0
Kalamazoo,Portage City 11,Secretary of State,,,Write-ins,0,1,1
Kalamazoo,Portage City 12,Secretary of State,,,Write-ins,0,0,0
Kalamazoo,Portage City 13,Secretary of State,,,Write-ins,0,2,2
Kalamazoo,Portage City 14,Secretary of State,,,Write-ins,0,1,1
Kalamazoo,Portage City 15,Secretary of State,,,Write-ins,0,0,0
Kalamazoo,Portage City 16,Secretary of State,,,Write-ins,0,1,1
Kalamazoo,Portage City 17,Secretary of State,,,Write-ins,0,0,0
Kalamazoo,Portage City 18,Secretary of State,,,Write-ins,0,0,0
Kalamazoo,Portage City 19,Secretary of State,,,Write-ins,0,0,0
Kalamazoo,Alamo Twp. 1,Attorney General,,DEM,Dana Nessel,162,164,326
Kalamazoo,Alamo Twp. 2,Attorney General,,DEM,Dana Nessel,338,211,549
Kalamazoo,Brady Twp. 1,Attorney General,,DEM,Dana Nessel,246,271,517
Kalamazoo,Brady Twp. 2,Attorney General,,DEM,Dana Nessel,187,184,371
Kalamazoo,Charleston Twp. 1,Attorney General,,DEM,Dana Nessel,205,210,415
Kalamazoo,Climax Twp. 1,Attorney General,,DEM,Dana Nessel,236,215,451
Kalamazoo,Comstock Twp. 1,Attorney General,,DEM,Dana Nessel,310,290,600
Kalamazoo,Comstock Twp. 2,Attorney General,,DEM,Dana Nessel,295,293,588
Kalamazoo,Comstock Twp. 3,Attorney General,,DEM,Dana Nessel,236,254,490
Kalamazoo,Comstock Twp. 4,Attorney General,,DEM,Dana Nessel,297,215,512
Kalamazoo,Comstock Twp. 5,Attorney General,,DEM,Dana Nessel,317,269,586
Kalamazoo,Comstock Twp. 6,Attorney General,,DEM,Dana Nessel,299,157,456
Kalamazoo,Comstock Twp. 7,Attorney General,,DEM,Dana Nessel,251,296,547
Kalamazoo,Cooper Twp. 1,Attorney General,,DEM,Dana Nessel,175,180,355
Kalamazoo,Cooper Twp. 2,Attorney General,,DEM,Dana Nessel,261,190,451
Kalamazoo,Cooper Twp. 3,Attorney General,,DEM,Dana Nessel,450,385,835
Kalamazoo,Cooper Twp. 4,Attorney General,,DEM,Dana Nessel,441,333,774
Kalamazoo,Cooper Twp. 5,Attorney General,,DEM,Dana Nessel,74,170,244
Kalamazoo,Kalamazoo Twp. 1,Attorney General,,DEM,Dana Nessel,51,69,120
Kalamazoo,Kalamazoo Twp. 2,Attorney General,,DEM,Dana Nessel,170,234,404
Kalamazoo,Kalamazoo Twp. 3,Attorney General,,DEM,Dana Nessel,660,485,1145
Kalamazoo,Kalamazoo Twp. 4,Attorney General,,DEM,Dana Nessel,407,431,838
Kalamazoo,Kalamazoo Twp. 5,Attorney General,,DEM,Dana Nessel,361,320,681
Kalamazoo,Kalamazoo Twp. 6,Attorney General,,DEM,Dana Nessel,372,368,740
Kalamazoo,Kalamazoo Twp. 7,Attorney General,,DEM,Dana Nessel,565,413,978
Kalamazoo,Kalamazoo Twp. 8,Attorney General,,DEM,Dana Nessel,272,314,586
Kalamazoo,Kalamazoo Twp. 9,Attorney General,,DEM,Dana Nessel,215,239,454
Kalamazoo,Kalamazoo Twp. 10,Attorney General,,DEM,Dana Nessel,337,321,658
Kalamazoo,Oshtemo Twp. 1,Attorney General,,DEM,Dana Nessel,296,195,491
Kalamazoo,Oshtemo Twp. 2,Attorney General,,DEM,Dana Nessel,497,441,938
Kalamazoo,Oshtemo Twp. 3,Attorney General,,DEM,Dana Nessel,520,282,802
Kalamazoo,Oshtemo Twp. 4,Attorney General,,DEM,Dana Nessel,471,299,770
Kalamazoo,Oshtemo Twp. 5,Attorney General,,DEM,Dana Nessel,210,303,513
Kalamazoo,Oshtemo Twp. 6,Attorney General,,DEM,Dana Nessel,411,203,614
Kalamazoo,Oshtemo Twp. 7,Attorney General,,DEM,Dana Nessel,337,277,614
Kalamazoo,Oshtemo Twp. 8,Attorney General,,DEM,Dana Nessel,225,196,421
Kalamazoo,Oshtemo Twp. 9,Attorney General,,DEM,Dana Nessel,530,391,921
Kalamazoo,Oshtemo Twp. 10,Attorney General,,DEM,Dana Nessel,213,147,360
Kalamazoo,Pavilion Twp. 1,Attorney General,,DEM,Dana Nessel,336,308,644
Kalamazoo,Pavilion Twp. 2,Attorney General,,DEM,Dana Nessel,159,125,284
Kalamazoo,Pavilion Twp. 3,Attorney General,,DEM,Dana Nessel,165,204,369
Kalamazoo,Prairie Ronde Twp. 1,Attorney General,,DEM,Dana Nessel,0,508,508
Kalamazoo,Richland Twp. 1,Attorney General,,DEM,Dana Nessel,476,405,881
Kalamazoo,Richland Twp. 2,Attorney General,,DEM,Dana Nessel,315,235,550
Kalamazoo,Richland Twp. 3,Attorney General,,DEM,Dana Nessel,468,379,847
Kalamazoo,Ross Twp. 1,Attorney General,,DEM,Dana Nessel,385,260,645
Kalamazoo,Ross Twp. 2,Attorney General,,DEM,Dana Nessel,475,230,705
Kalamazoo,Schoolcraft Twp. 1,Attorney General,,DEM,Dana Nessel,321,178,499
Kalamazoo,Schoolcraft Twp. 2,Attorney General,,DEM,Dana Nessel,155,151,306
Kalamazoo,Schoolcraft Twp. 3,Attorney General,,DEM,Dana Nessel,431,457,888
Kalamazoo,Schoolcraft Twp. 4,Attorney General,,DEM,Dana Nessel,217,156,373
Kalamazoo,Texas Twp. 1,Attorney General,,DEM,Dana Nessel,394,314,708
Kalamazoo,Texas Twp. 2,Attorney General,,DEM,Dana Nessel,376,262,638
Kalamazoo,Texas Twp. 3,Attorney General,,DEM,Dana Nessel,411,289,700
Kalamazoo,Texas Twp. 4,Attorney General,,DEM,Dana Nessel,635,477,1112
Kalamazoo,Texas Twp. 5,Attorney General,,DEM,Dana Nessel,666,399,1065
Kalamazoo,Texas Twp. 6,Attorney General,,DEM,Dana Nessel,558,382,940
Kalamazoo,Wakeshma Twp. 1,Attorney General,,DEM,Dana Nessel,0,192,192
Kalamazoo,Galesburg City 1,Attorney General,,DEM,Dana Nessel,0,340,340
Kalamazoo,Kalamazoo City 1,Attorney General,,DEM,Dana Nessel,367,339,706
Kalamazoo,Kalamazoo City 2,Attorney General,,DEM,Dana Nessel,213,276,489
Kalamazoo,Kalamazoo City 3,Attorney General,,DEM,Dana Nessel,261,504,765
Kalamazoo,Kalamazoo City 4,Attorney General,,DEM,Dana Nessel,94,219,313
Kalamazoo,Kalamazoo City 5,Attorney General,,DEM,Dana Nessel,573,624,1197
Kalamazoo,Kalamazoo City 6,Attorney General,,DEM,Dana Nessel,509,351,860
Kalamazoo,Kalamazoo City 7,Attorney General,,DEM,Dana Nessel,364,336,700
Kalamazoo,Kalamazoo City 8,Attorney General,,DEM,Dana Nessel,178,316,494
Kalamazoo,Kalamazoo City 9,Attorney General,,DEM,Dana Nessel,213,334,547
Kalamazoo,Kalamazoo City 10,Attorney General,,DEM,Dana Nessel,427,420,847
Kalamazoo,Kalamazoo City 11,Attorney General,,DEM,Dana Nessel,202,320,522
Kalamazoo,Kalamazoo City 12,Attorney General,,DEM,Dana Nessel,489,434,923
Kalamazoo,Kalamazoo City 13,Attorney General,,DEM,Dana Nessel,86,224,310
Kalamazoo,Kalamazoo City 14,Attorney General,,DEM,Dana Nessel,168,250,418
Kalamazoo,Kalamazoo City 15,Attorney General,,DEM,Dana Nessel,241,446,687
Kalamazoo,Kalamazoo City 16,Attorney General,,DEM,Dana Nessel,427,505,932
Kalamazoo,Kalamazoo City 17,Attorney General,,DEM,Dana Nessel,319,379,698
Kalamazoo,Kalamazoo City 18,Attorney General,,DEM,Dana Nessel,334,368,702
Kalamazoo,Kalamazoo City 19,Attorney General,,DEM,Dana Nessel,323,438,761
Kalamazoo,Kalamazoo City 20,Attorney General,,DEM,Dana Nessel,595,640,1235
Kalamazoo,Kalamazoo City 21,Attorney General,,DEM,Dana Nessel,516,389,905
Kalamazoo,Kalamazoo City 22,Attorney General,,DEM,Dana Nessel,496,493,989
Kalamazoo,Kalamazoo City 23,Attorney General,,DEM,Dana Nessel,282,208,490
Kalamazoo,Kalamazoo City 24,Attorney General,,DEM,Dana Nessel,235,288,523
Kalamazoo,Kalamazoo City 25,Attorney General,,DEM,Dana Nessel,413,391,804
Kalamazoo,Kalamazoo City 26,Attorney General,,DEM,Dana Nessel,542,398,940
Kalamazoo,Kalamazoo City 27,Attorney General,,DEM,Dana Nessel,212,246,458
Kalamazoo,Parchment City 1,Attorney General,,DEM,Dana Nessel,0,503,503
Kalamazoo,Portage City 1,Attorney General,,DEM,Dana Nessel,398,256,654
Kalamazoo,Portage City 2,Attorney General,,DEM,Dana Nessel,192,274,466
Kalamazoo,Portage City 3,Attorney General,,DEM,Dana Nessel,449,229,678
Kalamazoo,Portage City 4,Attorney General,,DEM,Dana Nessel,378,263,641
Kalamazoo,Portage City 5,Attorney General,,DEM,Dana Nessel,384,308,692
Kalamazoo,Portage City 6,Attorney General,,DEM,Dana Nessel,434,320,754
Kalamazoo,Portage City 7,Attorney General,,DEM,Dana Nessel,204,248,452
Kalamazoo,Portage City 8,Attorney General,,DEM,Dana Nessel,608,444,1052
Kalamazoo,Portage City 9,Attorney General,,DEM,Dana Nessel,436,423,859
Kalamazoo,Portage City 10,Attorney General,,DEM,Dana Nessel,414,297,711
Kalamazoo,Portage City 11,Attorney General,,DEM,Dana Nessel,529,423,952
Kalamazoo,Portage City 12,Attorney General,,DEM,Dana Nessel,577,209,786
Kalamazoo,Portage City 13,Attorney General,,DEM,Dana Nessel,513,465,978
Kalamazoo,Portage City 14,Attorney General,,DEM,Dana Nessel,456,388,844
Kalamazoo,Portage City 15,Attorney General,,DEM,Dana Nessel,377,315,692
Kalamazoo,Portage City 16,Attorney General,,DEM,Dana Nessel,543,400,943
Kalamazoo,Portage City 17,Attorney General,,DEM,Dana Nessel,430,311,741
Kalamazoo,Portage City 18,Attorney General,,DEM,Dana Nessel,587,384,971
Kalamazoo,Portage City 19,Attorney General,,DEM,Dana Nessel,354,316,670
Kalamazoo,Alamo Twp. 1,Attorney General,,REP,Matthew DePerno,145,293,438
Kalamazoo,Alamo Twp. 2,Attorney General,,REP,Matthew DePerno,219,528,747
Kalamazoo,Brady Twp. 1,Attorney General,,REP,Matthew DePerno,191,456,647
Kalamazoo,Brady Twp. 2,Attorney General,,REP,Matthew DePerno,147,566,713
Kalamazoo,Charleston Twp. 1,Attorney General,,REP,Matthew DePerno,180,399,579
Kalamazoo,Climax Twp. 1,Attorney General,,REP,Matthew DePerno,162,539,701
Kalamazoo,Comstock Twp. 1,Attorney General,,REP,Matthew DePerno,170,466,636
Kalamazoo,Comstock Twp. 2,Attorney General,,REP,Matthew DePerno,150,341,491
Kalamazoo,Comstock Twp. 3,Attorney General,,REP,Matthew DePerno,147,350,497
Kalamazoo,Comstock Twp. 4,Attorney General,,REP,Matthew DePerno,172,340,512
Kalamazoo,Comstock Twp. 5,Attorney General,,REP,Matthew DePerno,169,242,411
Kalamazoo,Comstock Twp. 6,Attorney General,,REP,Matthew DePerno,150,239,389
Kalamazoo,Comstock Twp. 7,Attorney General,,REP,Matthew DePerno,54,150,204
Kalamazoo,Cooper Twp. 1,Attorney General,,REP,Matthew DePerno,93,271,364
Kalamazoo,Cooper Twp. 2,Attorney General,,REP,Matthew DePerno,121,321,442
Kalamazoo,Cooper Twp. 3,Attorney General,,REP,Matthew DePerno,206,412,618
Kalamazoo,Cooper Twp. 4,Attorney General,,REP,Matthew DePerno,338,596,934
Kalamazoo,Cooper Twp. 5,Attorney General,,REP,Matthew DePerno,20,105,125
Kalamazoo,Kalamazoo Twp. 1,Attorney General,,REP,Matthew DePerno,8,67,75
Kalamazoo,Kalamazoo Twp. 2,Attorney General,,REP,Matthew DePerno,42,180,222
Kalamazoo,Kalamazoo Twp. 3,Attorney General,,REP,Matthew DePerno,217,264,481
Kalamazoo,Kalamazoo Twp. 4,Attorney General,,REP,Matthew DePerno,51,165,216
Kalamazoo,Kalamazoo Twp. 5,Attorney General,,REP,Matthew DePerno,78,163,241
Kalamazoo,Kalamazoo Twp. 6,Attorney General,,REP,Matthew DePerno,72,123,195
Kalamazoo,Kalamazoo Twp. 7,Attorney General,,REP,Matthew DePerno,199,356,555
Kalamazoo,Kalamazoo Twp. 8,Attorney General,,REP,Matthew DePerno,72,149,221
Kalamazoo,Kalamazoo Twp. 9,Attorney General,,REP,Matthew DePerno,30,126,156
Kalamazoo,Kalamazoo Twp. 10,Attorney General,,REP,Matthew DePerno,79,180,259
Kalamazoo,Oshtemo Twp. 1,Attorney General,,REP,Matthew DePerno,161,332,493
Kalamazoo,Oshtemo Twp. 2,Attorney General,,REP,Matthew DePerno,219,488,707
Kalamazoo,Oshtemo Twp. 3,Attorney General,,REP,Matthew DePerno,154,205,359
Kalamazoo,Oshtemo Twp. 4,Attorney General,,REP,Matthew DePerno,167,154,321
Kalamazoo,Oshtemo Twp. 5,Attorney General,,REP,Matthew DePerno,63,61,124
Kalamazoo,Oshtemo Twp. 6,Attorney General,,REP,Matthew DePerno,190,135,325
Kalamazoo,Oshtemo Twp. 7,Attorney General,,REP,Matthew DePerno,146,158,304
Kalamazoo,Oshtemo Twp. 8,Attorney General,,REP,Matthew DePerno,75,126,201
Kalamazoo,Oshtemo Twp. 9,Attorney General,,REP,Matthew DePerno,178,280,458
Kalamazoo,Oshtemo Twp. 10,Attorney General,,REP,Matthew DePerno,109,172,281
Kalamazoo,Pavilion Twp. 1,Attorney General,,REP,Matthew DePerno,195,506,701
Kalamazoo,Pavilion Twp. 2,Attorney General,,REP,Matthew DePerno,107,360,467
Kalamazoo,Pavilion Twp. 3,Attorney General,,REP,Matthew DePerno,76,268,344
Kalamazoo,Prairie Ronde Twp. 1,Attorney General,,REP,Matthew DePerno,0,772,772
Kalamazoo,Richland Twp. 1,Attorney General,,REP,Matthew DePerno,272,563,835
Kalamazoo,Richland Twp. 2,Attorney General,,REP,Matthew DePerno,210,386,596
Kalamazoo,Richland Twp. 3,Attorney General,,REP,Matthew DePerno,291,530,821
Kalamazoo,Ross Twp. 1,Attorney General,,REP,Matthew DePerno,225,545,770
Kalamazoo,Ross Twp. 2,Attorney General,,REP,Matthew DePerno,337,464,801
Kalamazoo,Schoolcraft Twp. 1,Attorney General,,REP,Matthew DePerno,209,334,543
Kalamazoo,Schoolcraft Twp. 2,Attorney General,,REP,Matthew DePerno,71,255,326
Kalamazoo,Schoolcraft Twp. 3,Attorney General,,REP,Matthew DePerno,228,558,786
Kalamazoo,Schoolcraft Twp. 4,Attorney General,,REP,Matthew DePerno,134,338,472
Kalamazoo,Texas Twp. 1,Attorney General,,REP,Matthew DePerno,267,543,810
Kalamazoo,Texas Twp. 2,Attorney General,,REP,Matthew DePerno,255,473,728
Kalamazoo,Texas Twp. 3,Attorney General,,REP,Matthew DePerno,162,236,398
Kalamazoo,Texas Twp. 4,Attorney General,,REP,Matthew DePerno,246,459,705
Kalamazoo,Texas Twp. 5,Attorney General,,REP,Matthew DePerno,311,476,787
Kalamazoo,Texas Twp. 6,Attorney General,,REP,Matthew DePerno,286,570,856
Kalamazoo,Wakeshma Twp. 1,Attorney General,,REP,Matthew DePerno,0,382,382
Kalamazoo,Galesburg City 1,Attorney General,,REP,Matthew DePerno,0,289,289
Kalamazoo,Kalamazoo City 1,Attorney General,,REP,Matthew DePerno,55,69,124
Kalamazoo,Kalamazoo City 2,Attorney General,,REP,Matthew DePerno,23,49,72
Kalamazoo,Kalamazoo City 3,Attorney General,,REP,Matthew DePerno,14,75,89
Kalamazoo,Kalamazoo City 4,Attorney General,,REP,Matthew DePerno,15,45,60
Kalamazoo,Kalamazoo City 5,Attorney General,,REP,Matthew DePerno,77,149,226
Kalamazoo,Kalamazoo City 6,Attorney General,,REP,Matthew DePerno,110,146,256
Kalamazoo,Kalamazoo City 7,Attorney General,,REP,Matthew DePerno,33,56,89
Kalamazoo,Kalamazoo City 8,Attorney General,,REP,Matthew DePerno,10,30,40
Kalamazoo,Kalamazoo City 9,Attorney General,,REP,Matthew DePerno,2,17,19
Kalamazoo,Kalamazoo City 10,Attorney General,,REP,Matthew DePerno,108,229,337
Kalamazoo,Kalamazoo City 11,Attorney General,,REP,Matthew DePerno,13,43,56
Kalamazoo,Kalamazoo City 12,Attorney General,,REP,Matthew DePerno,89,201,290
Kalamazoo,Kalamazoo City 13,Attorney General,,REP,Matthew DePerno,12,68,80
Kalamazoo,Kalamazoo City 14,Attorney General,,REP,Matthew DePerno,25,63,88
Kalamazoo,Kalamazoo City 15,Attorney General,,REP,Matthew DePerno,38,105,143
Kalamazoo,Kalamazoo City 16,Attorney General,,REP,Matthew DePerno,66,178,244
Kalamazoo,Kalamazoo City 17,Attorney General,,REP,Matthew DePerno,59,174,233
Kalamazoo,Kalamazoo City 18,Attorney General,,REP,Matthew DePerno,71,154,225
Kalamazoo,Kalamazoo City 19,Attorney General,,REP,Matthew DePerno,73,177,250
Kalamazoo,Kalamazoo City 20,Attorney General,,REP,Matthew DePerno,75,165,240
Kalamazoo,Kalamazoo City 21,Attorney General,,REP,Matthew DePerno,64,92,156
Kalamazoo,Kalamazoo City 22,Attorney General,,REP,Matthew DePerno,73,129,202
Kalamazoo,Kalamazoo City 23,Attorney General,,REP,Matthew DePerno,63,72,135
Kalamazoo,Kalamazoo City 24,Attorney General,,REP,Matthew DePerno,32,69,101
Kalamazoo,Kalamazoo City 25,Attorney General,,REP,Matthew DePerno,88,175,263
Kalamazoo,Kalamazoo City 26,Attorney General,,REP,Matthew DePerno,103,164,267
Kalamazoo,Kalamazoo City 27,Attorney General,,REP,Matthew DePerno,21,32,53
Kalamazoo,Parchment City 1,Attorney General,,REP,Matthew DePerno,0,296,296
Kalamazoo,Portage City 1,Attorney General,,REP,Matthew DePerno,115,193,308
Kalamazoo,Portage City 2,Attorney General,,REP,Matthew DePerno,40,182,222
Kalamazoo,Portage City 3,Attorney General,,REP,Matthew DePerno,237,260,497
Kalamazoo,Portage City 4,Attorney General,,REP,Matthew DePerno,226,376,602
Kalamazoo,Portage City 5,Attorney General,,REP,Matthew DePerno,162,339,501
Kalamazoo,Portage City 6,Attorney General,,REP,Matthew DePerno,201,378,579
Kalamazoo,Portage City 7,Attorney General,,REP,Matthew DePerno,50,140,190
Kalamazoo,Portage City 8,Attorney General,,REP,Matthew DePerno,220,412,632
Kalamazoo,Portage City 9,Attorney General,,REP,Matthew DePerno,158,269,427
Kalamazoo,Portage City 10,Attorney General,,REP,Matthew DePerno,278,332,610
Kalamazoo,Portage City 11,Attorney General,,REP,Matthew DePerno,156,344,500
Kalamazoo,Portage City 12,Attorney General,,REP,Matthew DePerno,261,245,506
Kalamazoo,Portage City 13,Attorney General,,REP,Matthew DePerno,221,378,599
Kalamazoo,Portage City 14,Attorney General,,REP,Matthew DePerno,153,309,462
Kalamazoo,Portage City 15,Attorney General,,REP,Matthew DePerno,111,247,358
Kalamazoo,Portage City 16,Attorney General,,REP,Matthew DePerno,180,362,542
Kalamazoo,Portage City 17,Attorney General,,REP,Matthew DePerno,200,361,561
Kalamazoo,Portage City 18,Attorney General,,REP,Matthew DePerno,246,386,632
Kalamazoo,Portage City 19,Attorney General,,REP,Matthew DePerno,94,283,377
Kalamazoo,Alamo Twp. 1,Attorney General,,LIB,"Joseph W. McHugh, Jr.",4,8,12
Kalamazoo,Alamo Twp. 2,Attorney General,,LIB,"Joseph W. McHugh, Jr.",7,17,24
Kalamazoo,Brady Twp. 1,Attorney General,,LIB,"Joseph W. McHugh, Jr.",5,17,22
Kalamazoo,Brady Twp. 2,Attorney General,,LIB,"Joseph W. McHugh, Jr.",6,11,17
Kalamazoo,Charleston Twp. 1,Attorney General,,LIB,"Joseph W. McHugh, Jr.",1,13,14
Kalamazoo,Climax Twp. 1,Attorney General,,LIB,"Joseph W. McHugh, Jr.",4,9,13
Kalamazoo,Comstock Twp. 1,Attorney General,,LIB,"Joseph W. McHugh, Jr.",9,21,30
Kalamazoo,Comstock Twp. 2,Attorney General,,LIB,"Joseph W. McHugh, Jr.",8,11,19
Kalamazoo,Comstock Twp. 3,Attorney General,,LIB,"Joseph W. McHugh, Jr.",5,17,22
Kalamazoo,Comstock Twp. 4,Attorney General,,LIB,"Joseph W. McHugh, Jr.",8,14,22
Kalamazoo,Comstock Twp. 5,Attorney General,,LIB,"Joseph W. McHugh, Jr.",5,11,16
Kalamazoo,Comstock Twp. 6,Attorney General,,LIB,"Joseph W. McHugh, Jr.",9,13,22
Kalamazoo,Comstock Twp. 7,Attorney General,,LIB,"Joseph W. McHugh, Jr.",5,11,16
Kalamazoo,Cooper Twp. 1,Attorney General,,LIB,"Joseph W. McHugh, Jr.",1,8,9
Kalamazoo,Cooper Twp. 2,Attorney General,,LIB,"Joseph W. McHugh, Jr.",6,5,11
Kalamazoo,Cooper Twp. 3,Attorney General,,LIB,"Joseph W. McHugh, Jr.",11,26,37
Kalamazoo,Cooper Twp. 4,Attorney General,,LIB,"Joseph W. McHugh, Jr.",11,15,26
