county,precinct,office,district,candidate,party,absentee,election_day,votes
Muskegon,"City of Montague, Precinct 1",State House,91,Brian Hosticka,DEM,475,159,634
Muskegon,"City of Montague, Precinct 1",State House,91,Greg VanWoerkom,REP,333,438,771
Muskegon,"City of Montague, Precinct 1",State House,91,Over Votes,,0,0,0
Muskegon,City of Muskegon Precint 1,Ballots Cast,,,,,,925
Muskegon,City of Muskegon Precint 1,Registered Voters,,,,,,1757
Muskegon,City of Muskegon Precint 1,Straight Party,,Democratic Party,DEM,374,129,503
Muskegon,City of Muskegon Precint 1,Straight Party,,Republican Party,REP,73,67,140
Muskegon,City of Muskegon Precint 1,Straight Party,,Libertarian Party,LIB,0,3,3
Muskegon,City of Muskegon Precint 1,Straight Party,,US Taxpayers Party,UST,3,2,5
Muskegon,City of Muskegon Precint 1,Straight Party,,Working Class Party,WCP,5,3,8
Muskegon,City of Muskegon Precint 1,Straight Party,,Green Party,GRN,0,0,0
Muskegon,City of Muskegon Precint 1,Straight Party,,Natural Law Party,NLP,0,1,1
Muskegon,City of Muskegon Precint 1,Straight Party,,Over Votes,,1,2,3
Muskegon,City of Muskegon Precint 1,President,,Joseph R. Biden,DEM,495,183,678
Muskegon,City of Muskegon Precint 1,President,,Donald J. Trump,REP,114,113,227
Muskegon,City of Muskegon Precint 1,President,,Jo Jorgensen,LIB,3,9,12
Muskegon,City of Muskegon Precint 1,President,,Don Blankenship,UST,1,0,1
Muskegon,City of Muskegon Precint 1,President,,Howie Hawkins,GRN,1,0,1
Muskegon,City of Muskegon Precint 1,President,,Rocky De La Fuente,NLP,0,0,0
Muskegon,City of Muskegon Precint 1,President,,Brian T. Carrol (W),,0,0,0
Muskegon,City of Muskegon Precint 1,President,,Jade Simmons (W),,0,0,0
Muskegon,City of Muskegon Precint 1,President,,Kasey Wells (W),,0,0,0
Muskegon,City of Muskegon Precint 1,President,,Tara Renee Hunter (W),,0,0,0
Muskegon,City of Muskegon Precint 1,President,,Tom Hoefling (W),,0,0,0
Muskegon,City of Muskegon Precint 1,President,,Over Votes,,2,1,3
Muskegon,City of Muskegon Precint 1,U.S. Senate,,Gary Peters,DEM,459,181,640
Muskegon,City of Muskegon Precint 1,U.S. Senate,,John James,REP,115,108,223
Muskegon,City of Muskegon Precint 1,U.S. Senate,,Valerie L. Willis,UST,15,8,23
Muskegon,City of Muskegon Precint 1,U.S. Senate,,Marcia Squier,GRN,7,2,9
Muskegon,City of Muskegon Precint 1,U.S. Senate,,Doug Dern,NLP,4,1,5
Muskegon,City of Muskegon Precint 1,U.S. Senate,,Leonard Paul Gadzinski (W),,0,0,0
Muskegon,City of Muskegon Precint 1,U.S. Senate,,Rober william Carr (W),,0,0,0
Muskegon,City of Muskegon Precint 1,U.S. Senate,,Over Votes,,1,1,2
Muskegon,City of Muskegon Precint 1,U.S. House,2,Bryan Berghoef,DEM,444,162,606
Muskegon,City of Muskegon Precint 1,U.S. House,2,Bill Huizenga,REP,135,118,253
Muskegon,City of Muskegon Precint 1,U.S. House,2,Max Riekse,LIB,5,10,15
Muskegon,City of Muskegon Precint 1,U.S. House,2,Gerald T. VanSickle,UST,2,2,4
Muskegon,City of Muskegon Precint 1,U.S. House,2,Jean-Michel Creviere,GRN,6,4,10
Muskegon,City of Muskegon Precint 1,U.S. House,2,Over Votes,,3,1,4
Muskegon,City of Muskegon Precint 1,State House,92,Terry J. Sabo,DEM,482,188,670
Muskegon,City of Muskegon Precint 1,State House,92,Michael L. Haueisen,REP,106,96,202
Muskegon,City of Muskegon Precint 1,State House,92,Over Votes,,0,1,1
Muskegon,"City of Muskegon, Precinct 2",Ballots Cast,,,,,,1071
Muskegon,"City of Muskegon, Precinct 2",Registered Voters,,,,,,1778
Muskegon,"City of Muskegon, Precinct 2",Straight Party,,Democratic Party,DEM,412,207,619
Muskegon,"City of Muskegon, Precinct 2",Straight Party,,Republican Party,REP,32,91,123
Muskegon,"City of Muskegon, Precinct 2",Straight Party,,Libertarian Party,LIB,1,2,3
Muskegon,"City of Muskegon, Precinct 2",Straight Party,,US Taxpayers Party,UST,1,1,2
Muskegon,"City of Muskegon, Precinct 2",Straight Party,,Working Class Party,WCP,2,2,4
Muskegon,"City of Muskegon, Precinct 2",Straight Party,,Green Party,GRN,5,1,6
Muskegon,"City of Muskegon, Precinct 2",Straight Party,,Natural Law Party,NLP,1,1,2
Muskegon,"City of Muskegon, Precinct 2",Straight Party,,Over Votes,,0,0,0
Muskegon,"City of Muskegon, Precinct 2",President,,Joseph R. Biden,DEM,528,305,833
Muskegon,"City of Muskegon, Precinct 2",President,,Donald J. Trump,REP,60,145,205
Muskegon,"City of Muskegon, Precinct 2",President,,Jo Jorgensen,LIB,6,9,15
Muskegon,"City of Muskegon, Precinct 2",President,,Don Blankenship,UST,0,0,0
Muskegon,"City of Muskegon, Precinct 2",President,,Howie Hawkins,GRN,5,2,7
Muskegon,"City of Muskegon, Precinct 2",President,,Rocky De La Fuente,NLP,1,0,1
Muskegon,"City of Muskegon, Precinct 2",President,,Brian T. Carrol (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 2",President,,Jade Simmons (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 2",President,,Kasey Wells (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 2",President,,Tara Renee Hunter (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 2",President,,Tom Hoefling (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 2",President,,Over Votes,,0,0,0
Muskegon,"City of Muskegon, Precinct 2",U.S. Senate,,Gary Peters,DEM,508,290,798
Muskegon,"City of Muskegon, Precinct 2",U.S. Senate,,John James,REP,67,143,210
Muskegon,"City of Muskegon, Precinct 2",U.S. Senate,,Valerie L. Willis,UST,10,10,20
Muskegon,"City of Muskegon, Precinct 2",U.S. Senate,,Marcia Squier,GRN,7,10,17
Muskegon,"City of Muskegon, Precinct 2",U.S. Senate,,Doug Dern,NLP,1,1,2
Muskegon,"City of Muskegon, Precinct 2",U.S. Senate,,Leonard Paul Gadzinski (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 2",U.S. Senate,,Rober william Carr (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 2",U.S. Senate,,Over Votes,,0,0,0
Muskegon,"City of Muskegon, Precinct 2",U.S. House,2,Bryan Berghoef,DEM,506,266,772
Muskegon,"City of Muskegon, Precinct 2",U.S. House,2,Bill Huizenga,REP,70,158,228
Muskegon,"City of Muskegon, Precinct 2",U.S. House,2,Max Riekse,LIB,2,18,20
Muskegon,"City of Muskegon, Precinct 2",U.S. House,2,Gerald T. VanSickle,UST,3,3,6
Muskegon,"City of Muskegon, Precinct 2",U.S. House,2,Jean-Michel Creviere,GRN,8,5,13
Muskegon,"City of Muskegon, Precinct 2",U.S. House,2,Over Votes,,0,0,0
Muskegon,"City of Muskegon, Precinct 2",State House,92,Terry J. Sabo,DEM,536,310,846
Muskegon,"City of Muskegon, Precinct 2",State House,92,Michael L. Haueisen,REP,52,133,185
Muskegon,"City of Muskegon, Precinct 2",State House,92,Over Votes,,0,0,0
Muskegon,"City of Muskegon, Precinct 3",Ballots Cast,,,,,,921
Muskegon,"City of Muskegon, Precinct 3",Registered Voters,,,,,,1807
Muskegon,"City of Muskegon, Precinct 3",Straight Party,,Democratic Party,DEM,349,208,557
Muskegon,"City of Muskegon, Precinct 3",Straight Party,,Republican Party,REP,31,66,97
Muskegon,"City of Muskegon, Precinct 3",Straight Party,,Libertarian Party,LIB,1,2,3
Muskegon,"City of Muskegon, Precinct 3",Straight Party,,US Taxpayers Party,UST,1,1,2
Muskegon,"City of Muskegon, Precinct 3",Straight Party,,Working Class Party,WCP,0,4,4
Muskegon,"City of Muskegon, Precinct 3",Straight Party,,Green Party,GRN,1,0,1
Muskegon,"City of Muskegon, Precinct 3",Straight Party,,Natural Law Party,NLP,1,0,1
Muskegon,"City of Muskegon, Precinct 3",Straight Party,,Over Votes,,0,4,4
Muskegon,"City of Muskegon, Precinct 3",President,,Joseph R. Biden,DEM,451,272,723
Muskegon,"City of Muskegon, Precinct 3",President,,Donald J. Trump,REP,73,109,182
Muskegon,"City of Muskegon, Precinct 3",President,,Jo Jorgensen,LIB,2,7,9
Muskegon,"City of Muskegon, Precinct 3",President,,Don Blankenship,UST,1,1,2
Muskegon,"City of Muskegon, Precinct 3",President,,Howie Hawkins,GRN,1,0,1
Muskegon,"City of Muskegon, Precinct 3",President,,Rocky De La Fuente,NLP,1,0,1
Muskegon,"City of Muskegon, Precinct 3",President,,Brian T. Carrol (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 3",President,,Jade Simmons (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 3",President,,Kasey Wells (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 3",President,,Tara Renee Hunter (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 3",President,,Tom Hoefling (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 3",President,,Over Votes,,0,1,1
Muskegon,"City of Muskegon, Precinct 3",U.S. Senate,,Gary Peters,DEM,438,257,695
Muskegon,"City of Muskegon, Precinct 3",U.S. Senate,,John James,REP,69,111,180
Muskegon,"City of Muskegon, Precinct 3",U.S. Senate,,Valerie L. Willis,UST,8,9,17
Muskegon,"City of Muskegon, Precinct 3",U.S. Senate,,Marcia Squier,GRN,6,4,10
Muskegon,"City of Muskegon, Precinct 3",U.S. Senate,,Doug Dern,NLP,2,0,2
Muskegon,"City of Muskegon, Precinct 3",U.S. Senate,,Leonard Paul Gadzinski (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 3",U.S. Senate,,Rober william Carr (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 3",U.S. Senate,,Over Votes,,1,2,3
Muskegon,"City of Muskegon, Precinct 3",U.S. House,2,Bryan Berghoef,DEM,424,245,669
Muskegon,"City of Muskegon, Precinct 3",U.S. House,2,Bill Huizenga,REP,79,112,191
Muskegon,"City of Muskegon, Precinct 3",U.S. House,2,Max Riekse,LIB,4,6,10
Muskegon,"City of Muskegon, Precinct 3",U.S. House,2,Gerald T. VanSickle,UST,5,7,12
Muskegon,"City of Muskegon, Precinct 3",U.S. House,2,Jean-Michel Creviere,GRN,9,4,13
Muskegon,"City of Muskegon, Precinct 3",U.S. House,2,Over Votes,,2,3,5
Muskegon,"City of Muskegon, Precinct 3",State House,92,Terry J. Sabo,DEM,463,274,737
Muskegon,"City of Muskegon, Precinct 3",State House,92,Michael L. Haueisen,REP,56,99,155
Muskegon,"City of Muskegon, Precinct 3",State House,92,Over Votes,,0,0,0
Muskegon,"City of Muskegon, Precinct 4",Ballots Cast,,,,,,998
Muskegon,"City of Muskegon, Precinct 4",Registered Voters,,,,,,1932
Muskegon,"City of Muskegon, Precinct 4",Straight Party,,Democratic Party,DEM,329,163,492
Muskegon,"City of Muskegon, Precinct 4",Straight Party,,Republican Party,REP,71,103,174
Muskegon,"City of Muskegon, Precinct 4",Straight Party,,Libertarian Party,LIB,0,1,1
Muskegon,"City of Muskegon, Precinct 4",Straight Party,,US Taxpayers Party,UST,2,3,5
Muskegon,"City of Muskegon, Precinct 4",Straight Party,,Working Class Party,WCP,3,6,9
Muskegon,"City of Muskegon, Precinct 4",Straight Party,,Green Party,GRN,1,4,5
Muskegon,"City of Muskegon, Precinct 4",Straight Party,,Natural Law Party,NLP,1,1,2
Muskegon,"City of Muskegon, Precinct 4",Straight Party,,Over Votes,,0,0,0
Muskegon,"City of Muskegon, Precinct 4",President,,Joseph R. Biden,DEM,446,242,688
Muskegon,"City of Muskegon, Precinct 4",President,,Donald J. Trump,REP,119,167,286
Muskegon,"City of Muskegon, Precinct 4",President,,Jo Jorgensen,LIB,3,3,6
Muskegon,"City of Muskegon, Precinct 4",President,,Don Blankenship,UST,1,3,4
Muskegon,"City of Muskegon, Precinct 4",President,,Howie Hawkins,GRN,1,6,7
Muskegon,"City of Muskegon, Precinct 4",President,,Rocky De La Fuente,NLP,0,1,1
Muskegon,"City of Muskegon, Precinct 4",President,,Brian T. Carrol (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 4",President,,Jade Simmons (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 4",President,,Kasey Wells (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 4",President,,Tara Renee Hunter (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 4",President,,Tom Hoefling (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 4",President,,Over Votes,,0,0,0
Muskegon,"City of Muskegon, Precinct 4",U.S. Senate,,Gary Peters,DEM,434,237,671
Muskegon,"City of Muskegon, Precinct 4",U.S. Senate,,John James,REP,122,164,286
Muskegon,"City of Muskegon, Precinct 4",U.S. Senate,,Valerie L. Willis,UST,5,6,11
Muskegon,"City of Muskegon, Precinct 4",U.S. Senate,,Marcia Squier,GRN,3,9,12
Muskegon,"City of Muskegon, Precinct 4",U.S. Senate,,Doug Dern,NLP,0,2,2
Muskegon,"City of Muskegon, Precinct 4",U.S. Senate,,Leonard Paul Gadzinski (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 4",U.S. Senate,,Rober william Carr (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 4",U.S. Senate,,Over Votes,,0,0,0
Muskegon,"City of Muskegon, Precinct 4",U.S. House,2,Bryan Berghoef,DEM,417,217,634
Muskegon,"City of Muskegon, Precinct 4",U.S. House,2,Bill Huizenga,REP,142,179,321
Muskegon,"City of Muskegon, Precinct 4",U.S. House,2,Max Riekse,LIB,4,6,10
Muskegon,"City of Muskegon, Precinct 4",U.S. House,2,Gerald T. VanSickle,UST,0,4,4
Muskegon,"City of Muskegon, Precinct 4",U.S. House,2,Jean-Michel Creviere,GRN,1,5,6
Muskegon,"City of Muskegon, Precinct 4",U.S. House,2,Over Votes,,0,0,0
Muskegon,"City of Muskegon, Precinct 4",State House,92,Terry J. Sabo,DEM,450,257,707
Muskegon,"City of Muskegon, Precinct 4",State House,92,Michael L. Haueisen,REP,110,145,255
Muskegon,"City of Muskegon, Precinct 4",State House,92,Over Votes,,0,0,0
Muskegon,City of Muskegon Precinct 5,Ballots Cast,,,,,,884
Muskegon,City of Muskegon Precinct 5,Registered Voters,,,,,,1923
Muskegon,City of Muskegon Precinct 5,Straight Party,,Democratic Party,DEM,385,243,628
Muskegon,City of Muskegon Precinct 5,Straight Party,,Republican Party,REP,26,43,69
Muskegon,City of Muskegon Precinct 5,Straight Party,,Libertarian Party,LIB,0,4,4
Muskegon,City of Muskegon Precinct 5,Straight Party,,US Taxpayers Party,UST,2,0,2
Muskegon,City of Muskegon Precinct 5,Straight Party,,Working Class Party,WCP,1,4,5
Muskegon,City of Muskegon Precinct 5,Straight Party,,Green Party,GRN,1,1,2
Muskegon,City of Muskegon Precinct 5,Straight Party,,Natural Law Party,NLP,1,2,3
Muskegon,City of Muskegon Precinct 5,Straight Party,,Over Votes,,3,2,5
Muskegon,City of Muskegon Precinct 5,President,,Joseph R. Biden,DEM,466,293,759
Muskegon,City of Muskegon Precinct 5,President,,Donald J. Trump,REP,42,62,104
Muskegon,City of Muskegon Precinct 5,President,,Jo Jorgensen,LIB,1,3,4
Muskegon,City of Muskegon Precinct 5,President,,Don Blankenship,UST,2,1,3
Muskegon,City of Muskegon Precinct 5,President,,Howie Hawkins,GRN,4,2,6
Muskegon,City of Muskegon Precinct 5,President,,Rocky De La Fuente,NLP,0,0,0
Muskegon,City of Muskegon Precinct 5,President,,Brian T. Carrol (W),,0,0,0
Muskegon,City of Muskegon Precinct 5,President,,Jade Simmons (W),,0,0,0
Muskegon,City of Muskegon Precinct 5,President,,Kasey Wells (W),,0,0,0
Muskegon,City of Muskegon Precinct 5,President,,Tara Renee Hunter (W),,0,0,0
Muskegon,City of Muskegon Precinct 5,President,,Tom Hoefling (W),,0,0,0
Muskegon,City of Muskegon Precinct 5,President,,Over Votes,,3,1,4
Muskegon,City of Muskegon Precinct 5,U.S. Senate,,Gary Peters,DEM,456,275,731
Muskegon,City of Muskegon Precinct 5,U.S. Senate,,John James,REP,41,64,105
Muskegon,City of Muskegon Precinct 5,U.S. Senate,,Valerie L. Willis,UST,8,4,12
Muskegon,City of Muskegon Precinct 5,U.S. Senate,,Marcia Squier,GRN,5,6,11
Muskegon,City of Muskegon Precinct 5,U.S. Senate,,Doug Dern,NLP,2,2,4
Muskegon,City of Muskegon Precinct 5,U.S. Senate,,Leonard Paul Gadzinski (W),,0,0,0
Muskegon,City of Muskegon Precinct 5,U.S. Senate,,Rober william Carr (W),,0,0,0
Muskegon,City of Muskegon Precinct 5,U.S. Senate,,Over Votes,,1,1,2
Muskegon,City of Muskegon Precinct 5,U.S. House,2,Bryan Berghoef,DEM,449,261,710
Muskegon,City of Muskegon Precinct 5,U.S. House,2,Bill Huizenga,REP,45,68,113
Muskegon,City of Muskegon Precinct 5,U.S. House,2,Max Riekse,LIB,4,6,10
Muskegon,City of Muskegon Precinct 5,U.S. House,2,Gerald T. VanSickle,UST,4,3,7
Muskegon,City of Muskegon Precinct 5,U.S. House,2,Jean-Michel Creviere,GRN,4,5,9
Muskegon,City of Muskegon Precinct 5,U.S. House,2,Over Votes,,2,4,6
Muskegon,City of Muskegon Precinct 5,State House,92,Terry J. Sabo,DEM,464,286,750
Muskegon,City of Muskegon Precinct 5,State House,92,Michael L. Haueisen,REP,39,56,95
Muskegon,City of Muskegon Precinct 5,State House,92,Over Votes,,0,0,0
Muskegon,"City of Muskegon, Precinct 6",Ballots Cast,,,,,,947
Muskegon,"City of Muskegon, Precinct 6",Registered Voters,,,,,,2119
Muskegon,"City of Muskegon, Precinct 6",Straight Party,,Democratic Party,DEM,372,174,546
Muskegon,"City of Muskegon, Precinct 6",Straight Party,,Republican Party,REP,54,66,120
Muskegon,"City of Muskegon, Precinct 6",Straight Party,,Libertarian Party,LIB,1,1,2
Muskegon,"City of Muskegon, Precinct 6",Straight Party,,US Taxpayers Party,UST,1,2,3
Muskegon,"City of Muskegon, Precinct 6",Straight Party,,Working Class Party,WCP,4,5,9
Muskegon,"City of Muskegon, Precinct 6",Straight Party,,Green Party,GRN,1,0,1
Muskegon,"City of Muskegon, Precinct 6",Straight Party,,Natural Law Party,NLP,1,1,2
Muskegon,"City of Muskegon, Precinct 6",Straight Party,,Over Votes,,6,3,9
Muskegon,"City of Muskegon, Precinct 6",President,,Joseph R. Biden,DEM,494,236,730
Muskegon,"City of Muskegon, Precinct 6",President,,Donald J. Trump,REP,92,106,198
Muskegon,"City of Muskegon, Precinct 6",President,,Jo Jorgensen,LIB,5,2,7
Muskegon,"City of Muskegon, Precinct 6",President,,Don Blankenship,UST,1,1,2
Muskegon,"City of Muskegon, Precinct 6",President,,Howie Hawkins,GRN,1,1,2
Muskegon,"City of Muskegon, Precinct 6",President,,Rocky De La Fuente,NLP,0,0,0
Muskegon,"City of Muskegon, Precinct 6",President,,Brian T. Carrol (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 6",President,,Jade Simmons (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 6",President,,Kasey Wells (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 6",President,,Tara Renee Hunter (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 6",President,,Tom Hoefling (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 6",President,,Over Votes,,1,0,1
Muskegon,"City of Muskegon, Precinct 6",U.S. Senate,,Gary Peters,DEM,467,211,678
Muskegon,"City of Muskegon, Precinct 6",U.S. Senate,,John James,REP,90,115,205
Muskegon,"City of Muskegon, Precinct 6",U.S. Senate,,Valerie L. Willis,UST,12,7,19
Muskegon,"City of Muskegon, Precinct 6",U.S. Senate,,Marcia Squier,GRN,10,7,17
Muskegon,"City of Muskegon, Precinct 6",U.S. Senate,,Doug Dern,NLP,3,4,7
Muskegon,"City of Muskegon, Precinct 6",U.S. Senate,,Leonard Paul Gadzinski (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 6",U.S. Senate,,Rober william Carr (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 6",U.S. Senate,,Over Votes,,3,0,3
Muskegon,"City of Muskegon, Precinct 6",U.S. House,2,Bryan Berghoef,DEM,448,200,648
Muskegon,"City of Muskegon, Precinct 6",U.S. House,2,Bill Huizenga,REP,106,121,227
Muskegon,"City of Muskegon, Precinct 6",U.S. House,2,Max Riekse,LIB,7,7,14
Muskegon,"City of Muskegon, Precinct 6",U.S. House,2,Gerald T. VanSickle,UST,5,6,11
Muskegon,"City of Muskegon, Precinct 6",U.S. House,2,Jean-Michel Creviere,GRN,10,8,18
Muskegon,"City of Muskegon, Precinct 6",U.S. House,2,Over Votes,,3,1,4
Muskegon,"City of Muskegon, Precinct 6",State House,92,Terry J. Sabo,DEM,482,239,721
Muskegon,"City of Muskegon, Precinct 6",State House,92,Michael L. Haueisen,REP,89,98,187
Muskegon,"City of Muskegon, Precinct 6",State House,92,Over Votes,,0,2,2
Muskegon,"City of Muskegon, Precinct 7",Ballots Cast,,,,,,1362
Muskegon,"City of Muskegon, Precinct 7",Registered Voters,,,,,,2535
Muskegon,"City of Muskegon, Precinct 7",Straight Party,,Democratic Party,DEM,495,198,693
Muskegon,"City of Muskegon, Precinct 7",Straight Party,,Republican Party,REP,101,92,193
Muskegon,"City of Muskegon, Precinct 7",Straight Party,,Libertarian Party,LIB,2,7,9
Muskegon,"City of Muskegon, Precinct 7",Straight Party,,US Taxpayers Party,UST,1,0,1
Muskegon,"City of Muskegon, Precinct 7",Straight Party,,Working Class Party,WCP,0,5,5
Muskegon,"City of Muskegon, Precinct 7",Straight Party,,Green Party,GRN,0,1,1
Muskegon,"City of Muskegon, Precinct 7",Straight Party,,Natural Law Party,NLP,0,0,0
Muskegon,"City of Muskegon, Precinct 7",Straight Party,,Over Votes,,2,0,2
Muskegon,"City of Muskegon, Precinct 7",President,,Joseph R. Biden,DEM,737,265,1002
Muskegon,"City of Muskegon, Precinct 7",President,,Donald J. Trump,REP,163,164,327
Muskegon,"City of Muskegon, Precinct 7",President,,Jo Jorgensen,LIB,9,9,18
Muskegon,"City of Muskegon, Precinct 7",President,,Don Blankenship,UST,0,0,0
Muskegon,"City of Muskegon, Precinct 7",President,,Howie Hawkins,GRN,3,3,6
Muskegon,"City of Muskegon, Precinct 7",President,,Rocky De La Fuente,NLP,3,1,4
Muskegon,"City of Muskegon, Precinct 7",President,,Brian T. Carrol (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 7",President,,Jade Simmons (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 7",President,,Kasey Wells (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 7",President,,Tara Renee Hunter (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 7",President,,Tom Hoefling (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 7",President,,Over Votes,,3,0,3
Muskegon,"City of Muskegon, Precinct 7",U.S. Senate,,Gary Peters,DEM,699,251,950
Muskegon,"City of Muskegon, Precinct 7",U.S. Senate,,John James,REP,179,165,344
Muskegon,"City of Muskegon, Precinct 7",U.S. Senate,,Valerie L. Willis,UST,15,5,20
Muskegon,"City of Muskegon, Precinct 7",U.S. Senate,,Marcia Squier,GRN,7,7,14
Muskegon,"City of Muskegon, Precinct 7",U.S. Senate,,Doug Dern,NLP,2,3,5
Muskegon,"City of Muskegon, Precinct 7",U.S. Senate,,Leonard Paul Gadzinski (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 7",U.S. Senate,,Rober william Carr (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 7",U.S. Senate,,Over Votes,,3,1,4
Muskegon,"City of Muskegon, Precinct 7",U.S. House,2,Bryan Berghoef,DEM,673,241,914
Muskegon,"City of Muskegon, Precinct 7",U.S. House,2,Bill Huizenga,REP,199,159,358
Muskegon,"City of Muskegon, Precinct 7",U.S. House,2,Max Riekse,LIB,10,16,26
Muskegon,"City of Muskegon, Precinct 7",U.S. House,2,Gerald T. VanSickle,UST,7,4,11
Muskegon,"City of Muskegon, Precinct 7",U.S. House,2,Jean-Michel Creviere,GRN,9,10,19
Muskegon,"City of Muskegon, Precinct 7",U.S. House,2,Over Votes,,2,0,2
Muskegon,"City of Muskegon, Precinct 7",State House,92,Terry J. Sabo,DEM,734,272,1006
Muskegon,"City of Muskegon, Precinct 7",State House,92,Michael L. Haueisen,REP,158,144,302
Muskegon,"City of Muskegon, Precinct 7",State House,92,Over Votes,,0,0,0
Muskegon,"City of Muskegon, Precinct 8",Ballots Cast,,,,,,823
Muskegon,"City of Muskegon, Precinct 8",Registered Voters,,,,,,1864
Muskegon,"City of Muskegon, Precinct 8",Straight Party,,Democratic Party,DEM,292,181,473
Muskegon,"City of Muskegon, Precinct 8",Straight Party,,Republican Party,REP,41,59,100
Muskegon,"City of Muskegon, Precinct 8",Straight Party,,Libertarian Party,LIB,3,3,6
Muskegon,"City of Muskegon, Precinct 8",Straight Party,,US Taxpayers Party,UST,1,0,1
Muskegon,"City of Muskegon, Precinct 8",Straight Party,,Working Class Party,WCP,3,0,3
Muskegon,"City of Muskegon, Precinct 8",Straight Party,,Green Party,GRN,2,0,2
Muskegon,"City of Muskegon, Precinct 8",Straight Party,,Natural Law Party,NLP,0,2,2
Muskegon,"City of Muskegon, Precinct 8",Straight Party,,Over Votes,,0,0,0
Muskegon,"City of Muskegon, Precinct 8",President,,Joseph R. Biden,DEM,365,258,623
Muskegon,"City of Muskegon, Precinct 8",President,,Donald J. Trump,REP,74,106,180
Muskegon,"City of Muskegon, Precinct 8",President,,Jo Jorgensen,LIB,4,5,9
Muskegon,"City of Muskegon, Precinct 8",President,,Don Blankenship,UST,3,2,5
Muskegon,"City of Muskegon, Precinct 8",President,,Howie Hawkins,GRN,2,1,3
Muskegon,"City of Muskegon, Precinct 8",President,,Rocky De La Fuente,NLP,0,0,0
Muskegon,"City of Muskegon, Precinct 8",President,,Brian T. Carrol (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 8",President,,Jade Simmons (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 8",President,,Kasey Wells (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 8",President,,Tara Renee Hunter (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 8",President,,Tom Hoefling (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 8",President,,Over Votes,,1,0,1
Muskegon,"City of Muskegon, Precinct 8",U.S. Senate,,Gary Peters,DEM,358,256,614
Muskegon,"City of Muskegon, Precinct 8",U.S. Senate,,John James,REP,72,95,167
Muskegon,"City of Muskegon, Precinct 8",U.S. Senate,,Valerie L. Willis,UST,9,7,16
Muskegon,"City of Muskegon, Precinct 8",U.S. Senate,,Marcia Squier,GRN,4,3,7
Muskegon,"City of Muskegon, Precinct 8",U.S. Senate,,Doug Dern,NLP,2,0,2
Muskegon,"City of Muskegon, Precinct 8",U.S. Senate,,Leonard Paul Gadzinski (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 8",U.S. Senate,,Rober william Carr (W),,0,0,0
Muskegon,"City of Muskegon, Precinct 8",U.S. Senate,,Over Votes,,1,0,1
Muskegon,"City of Muskegon, Precinct 8",U.S. House,2,Bryan Berghoef,DEM,349,235,584
Muskegon,"City of Muskegon, Precinct 8",U.S. House,2,Bill Huizenga,REP,87,112,199
Muskegon,"City of Muskegon, Precinct 8",U.S. House,2,Max Riekse,LIB,3,8,11
Muskegon,"City of Muskegon, Precinct 8",U.S. House,2,Gerald T. VanSickle,UST,3,2,5
Muskegon,"City of Muskegon, Precinct 8",U.S. House,2,Jean-Michel Creviere,GRN,6,5,11
Muskegon,"City of Muskegon, Precinct 8",U.S. House,2,Over Votes,,0,1,1
