county,precinct,office,district,party,candidate,absentee,election_day,votes
Clinton,DeWitt Charter Township Precinct 1,Electors of President and Vice-President of the United States,,,Kasey Wells (W),0,0,0
Clinton,DeWitt Charter Township Precinct 1,Electors of President and Vice-President of the United States,,,Tara Renee Hunter (W),0,0,0
Clinton,DeWitt Charter Township Precinct 1,Electors of President and Vice-President of the United States,,,Tom Hoefling (W),0,0,0
Clinton,DeWitt Charter Township Precinct 1,United States Senator,,DEM,Gary Peters,727,168,895
Clinton,DeWitt Charter Township Precinct 1,United States Senator,,REP,John James,502,350,852
Clinton,DeWitt Charter Township Precinct 1,United States Senator,,UST,Valerie L. Willis,2,1,3
Clinton,DeWitt Charter Township Precinct 1,United States Senator,,GRN,Marcia Squier,4,2,6
Clinton,DeWitt Charter Township Precinct 1,United States Senator,,NLP,Doug Dern,0,1,1
Clinton,DeWitt Charter Township Precinct 1,United States Senator,,,Leonard Paul Gadzinski (W),0,0,0
Clinton,DeWitt Charter Township Precinct 1,United States Senator,,,Robert William Carr (W),0,0,0
Clinton,DeWitt Charter Township Precinct 1,Registered Voters,,,,,,2099
Clinton,DeWitt Charter Township Precinct 1,Representative in Congress 4th District,,DEM,Jerry Hilliard,635,132,767
Clinton,DeWitt Charter Township Precinct 1,Representative in Congress 4th District,,REP,John Moolenaar,550,369,919
Clinton,DeWitt Charter Township Precinct 1,Representative in Congress 4th District,,LIB,David Canny,10,7,17
Clinton,DeWitt Charter Township Precinct 1,Representative in Congress 4th District,,GRN,Amy Slepr,6,6,12
Clinton,DeWitt Charter Township Precinct 1,Ballots Cast,,,,1201,514,1715
Clinton,DeWitt Charter Township Precinct 1,Representative in State Legislature 93rd District,,DEM,Muhammad Salman Rais,580,134,714
Clinton,DeWitt Charter Township Precinct 1,Representative in State Legislature 93rd District,,REP,Graham Filler,597,373,970
Clinton,DeWitt Charter Township Precinct 1,Member of the State Board of Education,,DEM,Ellen Cogen Lipton,625,139,764
Clinton,DeWitt Charter Township Precinct 1,Member of the State Board of Education,,DEM,Jason Strayhorn,619,135,754
Clinton,DeWitt Charter Township Precinct 1,Member of the State Board of Education,,REP,Tami Carlone,449,307,756
Clinton,DeWitt Charter Township Precinct 1,Member of the State Board of Education,,REP,Michelle A. Frederick,463,311,774
Clinton,DeWitt Charter Township Precinct 1,Member of the State Board of Education,,LIB,Bill Hall,18,19,37
Clinton,DeWitt Charter Township Precinct 1,Member of the State Board of Education,,LIB,Richard A. Hewer,17,10,27
Clinton,DeWitt Charter Township Precinct 1,Member of the State Board of Education,,UST,Karen Adams,8,4,12
Clinton,DeWitt Charter Township Precinct 1,Member of the State Board of Education,,UST,Douglas Levesque,6,4,10
Clinton,DeWitt Charter Township Precinct 1,Member of the State Board of Education,,WCP,Mary Anne Hering,22,16,38
Clinton,DeWitt Charter Township Precinct 1,Member of the State Board of Education,,WCP,Hali McEachern,9,11,20
Clinton,DeWitt Charter Township Precinct 1,Member of the State Board of Education,,GRN,Tom Mair,4,5,9
Clinton,DeWitt Charter Township Precinct 1,Registered Voters,,,,,,2099
Clinton,DeWitt Charter Township Precinct 1,Regent of the University of Michigan,,DEM,Mark Bernstein,593,125,718
Clinton,DeWitt Charter Township Precinct 1,Regent of the University of Michigan,,DEM,Shauna Ryder Diggs,585,129,714
Clinton,DeWitt Charter Township Precinct 1,Regent of the University of Michigan,,REP,Sarah Hubbard,455,315,770
Clinton,DeWitt Charter Township Precinct 1,Regent of the University of Michigan,,REP,Carl Meyers,431,285,716
Clinton,DeWitt Charter Township Precinct 1,Regent of the University of Michigan,,LIB,James L. Hudler,21,12,33
Clinton,DeWitt Charter Township Precinct 1,Regent of the University of Michigan,,LIB,Eric Larson,29,13,42
Clinton,DeWitt Charter Township Precinct 1,Regent of the University of Michigan,,UST,Ronald E. Graeser,10,4,14
Clinton,DeWitt Charter Township Precinct 1,Regent of the University of Michigan,,UST,Crystal Van Sickle,11,10,21
Clinton,DeWitt Charter Township Precinct 1,Regent of the University of Michigan,,GRN,Michael Mawilai,14,13,27
Clinton,DeWitt Charter Township Precinct 1,Regent of the University of Michigan,,NLP,Keith Butkovich,11,7,18
Clinton,DeWitt Charter Township Precinct 1,Ballots Cast,,,,2160,913,3073
Clinton,DeWitt Charter Township Precinct 1,Trustee of Michigan State University,,DEM,Brian Mosallam,592,123,715
Clinton,DeWitt Charter Township Precinct 1,Trustee of Michigan State University,,DEM,Rema Ella Vassar,580,129,709
Clinton,DeWitt Charter Township Precinct 1,Trustee of Michigan State University,,REP,Pat O'Keefe,496,311,807
Clinton,DeWitt Charter Township Precinct 1,Trustee of Michigan State University,,REP,Tonya Schuitmaker,453,302,755
Clinton,DeWitt Charter Township Precinct 1,Trustee of Michigan State University,,LIB,Will Tyler White,22,13,35
Clinton,DeWitt Charter Township Precinct 1,Trustee of Michigan State University,,UST,Janet M. Sanger,11,13,24
Clinton,DeWitt Charter Township Precinct 1,Trustee of Michigan State University,,UST,John Paul Sanger,7,6,13
Clinton,DeWitt Charter Township Precinct 1,Trustee of Michigan State University,,GRN,Brandon Hu,8,9,17
Clinton,DeWitt Charter Township Precinct 1,Trustee of Michigan State University,,GRN,Robin Lea Laurain,14,7,21
Clinton,DeWitt Charter Township Precinct 1,Trustee of Michigan State University,,NLP,Bridgette Abraham-Guzman,8,2,10
Clinton,DeWitt Charter Township Precinct 1,Registered Voters,,,,,,2099
Clinton,DeWitt Charter Township Precinct 1,Governor of Wayne State University,,DEM,Eva Garza Dewaelsche,558,129,687
Clinton,DeWitt Charter Township Precinct 1,Governor of Wayne State University,,DEM,Shirley Stancato,572,114,686
Clinton,DeWitt Charter Township Precinct 1,Governor of Wayne State University,,REP,Don Gates,436,288,724
Clinton,DeWitt Charter Township Precinct 1,Governor of Wayne State University,,REP,Terri Lynn Land,472,308,780
Clinton,DeWitt Charter Township Precinct 1,Governor of Wayne State University,,LIB,Jon Elgas,27,15,42
Clinton,DeWitt Charter Township Precinct 1,Governor of Wayne State University,,UST,Christine C. Schwartz,17,13,30
Clinton,DeWitt Charter Township Precinct 1,Governor of Wayne State University,,GRN,Susan Odgers,23,10,33
Clinton,DeWitt Charter Township Precinct 1,Governor of Wayne State University,,,Lloyd Arthur Conway (W),0,0,0
Clinton,DeWitt Charter Township Precinct 1,Ballots Cast,,,,2105,877,2982
Clinton,DeWitt Charter Township Precinct 1,Prosecuting Attorney,,DEM,Brian A. Ameche,589,124,713
Clinton,DeWitt Charter Township Precinct 1,Prosecuting Attorney,,REP,Tony Spagnuolo,567,379,946
Clinton,DeWitt Charter Township Precinct 1,Sheriff,,REP,Larry Jerue,726,435,1161
Clinton,DeWitt Charter Township Precinct 1,Clerk and Register of Deeds,,REP,Diane Zuker,725,429,1154
Clinton,DeWitt Charter Township Precinct 1,Treasurer,,REP,Tina Ward,729,426,1155
Clinton,DeWitt Charter Township Precinct 1,Registered Voters,,,,,,2099
Clinton,DeWitt Charter Township Precinct 1,Drain Commissioner,,REP,Phil Hanses,720,419,1139
Clinton,DeWitt Charter Township Precinct 1,Ballots Cast,,,,720,419,1139
Clinton,DeWitt Charter Township Precinct 1,County Commissioner 5th District,,REP,Robert E. Showers,712,421,1133
Clinton,DeWitt Charter Township Precinct 1,Supervisor,,REP,Rick Galardi,711,421,1132
Clinton,DeWitt Charter Township Precinct 1,Clerk,,REP,Adam Cramton,724,421,1145
Clinton,DeWitt Charter Township Precinct 1,Treasurer,,REP,Sandra Stump,710,414,1124
Clinton,DeWitt Charter Township Precinct 1,Trustee,,REP,David J. Fedewa,678,384,1062
Clinton,DeWitt Charter Township Precinct 1,Trustee,,REP,Brian Ross,629,358,987
Clinton,DeWitt Charter Township Precinct 1,Trustee,,REP,David Seeger,610,354,964
Clinton,DeWitt Charter Township Precinct 1,Trustee,,REP,Steven Smith,605,353,958
Clinton,DeWitt Charter Township Precinct 1,Registered Voters,,,,,,2099
Clinton,DeWitt Charter Township Precinct 1,Justice of Supreme Court,,,Susan L. Hubbard,67,54,121
Clinton,DeWitt Charter Township Precinct 1,Justice of Supreme Court,,,Mary Kelly,237,150,387
Clinton,DeWitt Charter Township Precinct 1,Justice of Supreme Court,,,Bridget Mary McCormack,584,173,757
Clinton,DeWitt Charter Township Precinct 1,Justice of Supreme Court,,,Kerry Lee Morgan,78,54,132
Clinton,DeWitt Charter Township Precinct 1,Justice of Supreme Court,,,Katherine Mary Nepton,63,40,103
Clinton,DeWitt Charter Township Precinct 1,Justice of Supreme Court,,,Brock Swartzle,268,177,445
Clinton,DeWitt Charter Township Precinct 1,Justice of Supreme Court,,,Elizabeth M. Welch,408,97,505
Clinton,DeWitt Charter Township Precinct 1,Ballots Cast,,,,1705,745,2450
Clinton,DeWitt Charter Township Precinct 1,Judge of Court of Appeals 4th District Incumbent Position,,,Michael J. Kelly,630,300,930
Clinton,DeWitt Charter Township Precinct 1,Judge of Court of Appeals 4th District Incumbent Position,,,Amy Ronayne Krause,641,274,915
Clinton,DeWitt Charter Township Precinct 1,Judge of Court of Appeals 4th District Non-Incumbent Position,,,Michelle Rick,709,334,1043
Clinton,DeWitt Charter Township Precinct 1,Judge of Circuit Court 29th Circuit Non-Incumbent Position,,,Shannon L.W. Schlegel,674,336,1010
Clinton,DeWitt Charter Township Precinct 1,Judge of District Court 65A District Incumbent Position,,,Michael Edward Clarizio,673,322,995
Clinton,DeWitt Charter Township Precinct 1,Registered Voters,,,,,,2099
Clinton,DeWitt Charter Township Precinct 1,Board of Trustee Member Lansing Community College,,,Andrew P. Abood,358,134,492
Clinton,DeWitt Charter Township Precinct 1,Board of Trustee Member Lansing Community College,,,Kimberly Kaye Azima,261,100,361
Clinton,DeWitt Charter Township Precinct 1,Board of Trustee Member Lansing Community College,,,Gregory Sinicropi,237,117,354
Clinton,DeWitt Charter Township Precinct 1,Board of Trustee Member Lansing Community College,,,Howard T. Spence,255,142,397
Clinton,DeWitt Charter Township Precinct 1,Board of Trustee Member Lansing Community College,,,LaShunda Thomas,222,82,304
Clinton,DeWitt Charter Township Precinct 1,Ballots Cast,,,,1333,575,1908
Clinton,DeWitt Charter Township Precinct 1,Board Member DeWitt Public Schools,,,Jason Hanselman,650,294,944
Clinton,DeWitt Charter Township Precinct 1,Board Member DeWitt Public Schools,,,Bradley Stoddard,640,283,923
Clinton,DeWitt Charter Township Precinct 1,Board Member St. Johns Public Schools,,,Scott B. Darragh,0,0,0
Clinton,DeWitt Charter Township Precinct 1,Board Member St. Johns Public Schools,,,Andrea Hallead,1,0,1
Clinton,DeWitt Charter Township Precinct 1,Board Member St. Johns Public Schools,,,Alan Nelson,0,0,0
Clinton,DeWitt Charter Township Precinct 1,Proposal 20-1,,,Yes,1037,427,1464
Clinton,DeWitt Charter Township Precinct 1,Proposal 20-1,,,No,116,54,170
Clinton,DeWitt Charter Township Precinct 1,Proposal 20-2,,,Yes,1063,446,1509
Clinton,DeWitt Charter Township Precinct 1,Proposal 20-2,,,No,105,44,149
Clinton,DeWitt Charter Township Precinct 2,Registered Voters,,,,,,1588
Clinton,DeWitt Charter Township Precinct 2,Straight Party Ticket,,DEM,Democratic Party,262,67,329
Clinton,DeWitt Charter Township Precinct 2,Straight Party Ticket,,REP,Republican Party,172,160,332
Clinton,DeWitt Charter Township Precinct 2,Straight Party Ticket,,LIB,Libertarian Party,1,3,4
Clinton,DeWitt Charter Township Precinct 2,Straight Party Ticket,,UST,U.S. Taxpayers Party,0,0,0
Clinton,DeWitt Charter Township Precinct 2,Straight Party Ticket,,WCP,Working Class Party,0,2,2
Clinton,DeWitt Charter Township Precinct 2,Straight Party Ticket,,GRN,Green Party,1,0,1
Clinton,DeWitt Charter Township Precinct 2,Straight Party Ticket,,NLP,Natural Law Party,0,1,1
Clinton,DeWitt Charter Township Precinct 2,Ballots Cast,,,,436,233,669
Clinton,DeWitt Charter Township Precinct 2,Electors of President and Vice-President of the United States,,DEM,Joseph R. Biden Kamala D. Harris,547,132,679
Clinton,DeWitt Charter Township Precinct 2,Electors of President and Vice-President of the United States,,REP,Donald J. Trump Michael R. Pence,290,313,603
Clinton,DeWitt Charter Township Precinct 2,Electors of President and Vice-President of the United States,,LIB,Jo Jorgensen Jeremy Cohen,8,4,12
Clinton,DeWitt Charter Township Precinct 2,Electors of President and Vice-President of the United States,,UST,Don Blankenship William Mohr,0,0,0
Clinton,DeWitt Charter Township Precinct 2,Electors of President and Vice-President of the United States,,GRN,Howie Hawkins Angela Walker,2,1,3
Clinton,DeWitt Charter Township Precinct 2,Electors of President and Vice-President of the United States,,NLP,Rocky De La Fuente Darcy Richardson,0,0,0
Clinton,DeWitt Charter Township Precinct 2,Electors of President and Vice-President of the United States,,,Brian T. Carroll (W),0,0,0
Clinton,DeWitt Charter Township Precinct 2,Electors of President and Vice-President of the United States,,,Jade Simmons (W),0,0,0
Clinton,DeWitt Charter Township Precinct 2,Electors of President and Vice-President of the United States,,,Kasey Wells (W),0,0,0
Clinton,DeWitt Charter Township Precinct 2,Electors of President and Vice-President of the United States,,,Tara Renee Hunter (W),0,0,0
Clinton,DeWitt Charter Township Precinct 2,Electors of President and Vice-President of the United States,,,Tom Hoefling (W),0,0,0
Clinton,DeWitt Charter Township Precinct 2,United States Senator,,DEM,Gary Peters,516,132,648
Clinton,DeWitt Charter Township Precinct 2,United States Senator,,REP,John James,310,308,618
Clinton,DeWitt Charter Township Precinct 2,United States Senator,,UST,Valerie L. Willis,3,2,5
Clinton,DeWitt Charter Township Precinct 2,United States Senator,,GRN,Marcia Squier,2,1,3
Clinton,DeWitt Charter Township Precinct 2,United States Senator,,NLP,Doug Dern,1,0,1
Clinton,DeWitt Charter Township Precinct 2,United States Senator,,,Leonard Paul Gadzinski (W),0,0,0
Clinton,DeWitt Charter Township Precinct 2,United States Senator,,,Robert William Carr (W),0,0,0
Clinton,DeWitt Charter Township Precinct 2,Registered Voters,,,,,,1588
Clinton,DeWitt Charter Township Precinct 2,Representative in Congress 4th District,,DEM,Jerry Hilliard,460,115,575
Clinton,DeWitt Charter Township Precinct 2,Representative in Congress 4th District,,REP,John Moolenaar,329,309,638
Clinton,DeWitt Charter Township Precinct 2,Representative in Congress 4th District,,LIB,David Canny,13,7,20
Clinton,DeWitt Charter Township Precinct 2,Representative in Congress 4th District,,GRN,Amy Slepr,8,3,11
Clinton,DeWitt Charter Township Precinct 2,Ballots Cast,,,,810,434,1244
Clinton,DeWitt Charter Township Precinct 2,Representative in State Legislature 93rd District,,DEM,Muhammad Salman Rais,445,112,557
Clinton,DeWitt Charter Township Precinct 2,Representative in State Legislature 93rd District,,REP,Graham Filler,355,313,668
Clinton,DeWitt Charter Township Precinct 2,Member of the State Board of Education,,DEM,Ellen Cogen Lipton,457,126,583
Clinton,DeWitt Charter Township Precinct 2,Member of the State Board of Education,,DEM,Jason Strayhorn,448,122,570
Clinton,DeWitt Charter Township Precinct 2,Member of the State Board of Education,,REP,Tami Carlone,288,253,541
Clinton,DeWitt Charter Township Precinct 2,Member of the State Board of Education,,REP,Michelle A. Frederick,295,271,566
Clinton,DeWitt Charter Township Precinct 2,Member of the State Board of Education,,LIB,Bill Hall,16,12,28
Clinton,DeWitt Charter Township Precinct 2,Member of the State Board of Education,,LIB,Richard A. Hewer,9,12,21
Clinton,DeWitt Charter Township Precinct 2,Member of the State Board of Education,,UST,Karen Adams,5,8,13
Clinton,DeWitt Charter Township Precinct 2,Member of the State Board of Education,,UST,Douglas Levesque,4,1,5
Clinton,DeWitt Charter Township Precinct 2,Member of the State Board of Education,,WCP,Mary Anne Hering,9,14,23
Clinton,DeWitt Charter Township Precinct 2,Member of the State Board of Education,,WCP,Hali McEachern,9,5,14
Clinton,DeWitt Charter Township Precinct 2,Member of the State Board of Education,,GRN,Tom Mair,9,2,11
Clinton,DeWitt Charter Township Precinct 2,Registered Voters,,,,,,1588
Clinton,DeWitt Charter Township Precinct 2,Regent of the University of Michigan,,DEM,Mark Bernstein,423,114,537
Clinton,DeWitt Charter Township Precinct 2,Regent of the University of Michigan,,DEM,Shauna Ryder Diggs,428,104,532
Clinton,DeWitt Charter Township Precinct 2,Regent of the University of Michigan,,REP,Sarah Hubbard,308,272,580
Clinton,DeWitt Charter Township Precinct 2,Regent of the University of Michigan,,REP,Carl Meyers,272,248,520
Clinton,DeWitt Charter Township Precinct 2,Regent of the University of Michigan,,LIB,James L. Hudler,8,15,23
Clinton,DeWitt Charter Township Precinct 2,Regent of the University of Michigan,,LIB,Eric Larson,17,16,33
Clinton,DeWitt Charter Township Precinct 2,Regent of the University of Michigan,,UST,Ronald E. Graeser,4,2,6
Clinton,DeWitt Charter Township Precinct 2,Regent of the University of Michigan,,UST,Crystal Van Sickle,11,5,16
Clinton,DeWitt Charter Township Precinct 2,Regent of the University of Michigan,,GRN,Michael Mawilai,10,7,17
Clinton,DeWitt Charter Township Precinct 2,Regent of the University of Michigan,,NLP,Keith Butkovich,7,6,13
Clinton,DeWitt Charter Township Precinct 2,Ballots Cast,,,,1488,789,2277
Clinton,DeWitt Charter Township Precinct 2,Trustee of Michigan State University,,DEM,Brian Mosallam,428,119,547
Clinton,DeWitt Charter Township Precinct 2,Trustee of Michigan State University,,DEM,Rema Ella Vassar,438,108,546
Clinton,DeWitt Charter Township Precinct 2,Trustee of Michigan State University,,REP,Pat O'Keefe,311,276,587
Clinton,DeWitt Charter Township Precinct 2,Trustee of Michigan State University,,REP,Tonya Schuitmaker,287,262,549
Clinton,DeWitt Charter Township Precinct 2,Trustee of Michigan State University,,LIB,Will Tyler White,15,14,29
Clinton,DeWitt Charter Township Precinct 2,Trustee of Michigan State University,,UST,Janet M. Sanger,10,6,16
Clinton,DeWitt Charter Township Precinct 2,Trustee of Michigan State University,,UST,John Paul Sanger,5,5,10
Clinton,DeWitt Charter Township Precinct 2,Trustee of Michigan State University,,GRN,Brandon Hu,10,4,14
Clinton,DeWitt Charter Township Precinct 2,Trustee of Michigan State University,,GRN,Robin Lea Laurain,13,3,16
Clinton,DeWitt Charter Township Precinct 2,Trustee of Michigan State University,,NLP,Bridgette Abraham-Guzman,5,4,9
Clinton,DeWitt Charter Township Precinct 2,Registered Voters,,,,,,1588
Clinton,DeWitt Charter Township Precinct 2,Governor of Wayne State University,,DEM,Eva Garza Dewaelsche,420,108,528
Clinton,DeWitt Charter Township Precinct 2,Governor of Wayne State University,,DEM,Shirley Stancato,402,113,515
Clinton,DeWitt Charter Township Precinct 2,Governor of Wayne State University,,REP,Don Gates,283,252,535
Clinton,DeWitt Charter Township Precinct 2,Governor of Wayne State University,,REP,Terri Lynn Land,300,270,570
Clinton,DeWitt Charter Township Precinct 2,Governor of Wayne State University,,LIB,Jon Elgas,13,17,30
Clinton,DeWitt Charter Township Precinct 2,Governor of Wayne State University,,UST,Christine C. Schwartz,15,7,22
Clinton,DeWitt Charter Township Precinct 2,Governor of Wayne State University,,GRN,Susan Odgers,8,5,13
Clinton,DeWitt Charter Township Precinct 2,Governor of Wayne State University,,,Lloyd Arthur Conway (W),0,0,0
Clinton,DeWitt Charter Township Precinct 2,Ballots Cast,,,,1441,772,2213
Clinton,DeWitt Charter Township Precinct 2,Prosecuting Attorney,,DEM,Brian A. Ameche,448,110,558
Clinton,DeWitt Charter Township Precinct 2,Prosecuting Attorney,,REP,Tony Spagnuolo,347,318,665
Clinton,DeWitt Charter Township Precinct 2,Sheriff,,REP,Larry Jerue,465,354,819
Clinton,DeWitt Charter Township Precinct 2,Clerk and Register of Deeds,,REP,Diane Zuker,463,350,813
Clinton,DeWitt Charter Township Precinct 2,Treasurer,,REP,Tina Ward,449,349,798
Clinton,DeWitt Charter Township Precinct 2,Registered Voters,,,,,,1588
Clinton,DeWitt Charter Township Precinct 2,Drain Commissioner,,REP,Phil Hanses,448,340,788
Clinton,DeWitt Charter Township Precinct 2,Ballots Cast,,,,448,340,788
Clinton,DeWitt Charter Township Precinct 2,County Commissioner 5th District,,REP,Robert E. Showers,439,339,778
Clinton,DeWitt Charter Township Precinct 2,Supervisor,,REP,Rick Galardi,449,341,790
Clinton,DeWitt Charter Township Precinct 2,Clerk,,REP,Adam Cramton,447,342,789
Clinton,DeWitt Charter Township Precinct 2,Treasurer,,REP,Sandra Stump,439,344,783
Clinton,DeWitt Charter Township Precinct 2,Trustee,,REP,David J. Fedewa,410,320,730
Clinton,DeWitt Charter Township Precinct 2,Trustee,,REP,Brian Ross,390,297,687
Clinton,DeWitt Charter Township Precinct 2,Trustee,,REP,David Seeger,384,297,681
Clinton,DeWitt Charter Township Precinct 2,Trustee,,REP,Steven Smith,387,301,688
Clinton,DeWitt Charter Township Precinct 2,Registered Voters,,,,,,1588
Clinton,DeWitt Charter Township Precinct 2,Justice of Supreme Court,,,Susan L. Hubbard,67,56,123
Clinton,DeWitt Charter Township Precinct 2,Justice of Supreme Court,,,Mary Kelly,145,110,255
Clinton,DeWitt Charter Township Precinct 2,Justice of Supreme Court,,,Bridget Mary McCormack,390,135,525
Clinton,DeWitt Charter Township Precinct 2,Justice of Supreme Court,,,Kerry Lee Morgan,26,16,42
Clinton,DeWitt Charter Township Precinct 2,Justice of Supreme Court,,,Katherine Mary Nepton,59,31,90
Clinton,DeWitt Charter Township Precinct 2,Justice of Supreme Court,,,Brock Swartzle,184,129,313
Clinton,DeWitt Charter Township Precinct 2,Justice of Supreme Court,,,Elizabeth M. Welch,277,88,365
Clinton,DeWitt Charter Township Precinct 2,Ballots Cast,,,,1148,565,1713
Clinton,DeWitt Charter Township Precinct 2,Judge of Court of Appeals 4th District Incumbent Position,,,Michael J. Kelly,384,230,614
Clinton,DeWitt Charter Township Precinct 2,Judge of Court of Appeals 4th District Incumbent Position,,,Amy Ronayne Krause,414,210,624
Clinton,DeWitt Charter Township Precinct 2,Judge of Court of Appeals 4th District Non-Incumbent Position,,,Michelle Rick,433,267,700
Clinton,DeWitt Charter Township Precinct 2,Judge of Circuit Court 29th Circuit Non-Incumbent Position,,,Shannon L.W. Schlegel,402,261,663
Clinton,DeWitt Charter Township Precinct 2,Judge of District Court 65A District Incumbent Position,,,Michael Edward Clarizio,400,250,650
Clinton,DeWitt Charter Township Precinct 2,Registered Voters,,,,,,1588
Clinton,DeWitt Charter Township Precinct 2,Board of Trustee Member Lansing Community College,,,Andrew P. Abood,256,129,385
Clinton,DeWitt Charter Township Precinct 2,Board of Trustee Member Lansing Community College,,,Kimberly Kaye Azima,166,86,252
Clinton,DeWitt Charter Township Precinct 2,Board of Trustee Member Lansing Community College,,,Gregory Sinicropi,124,81,205
Clinton,DeWitt Charter Township Precinct 2,Board of Trustee Member Lansing Community College,,,Howard T. Spence,168,108,276
Clinton,DeWitt Charter Township Precinct 2,Board of Trustee Member Lansing Community College,,,LaShunda Thomas,170,97,267
Clinton,DeWitt Charter Township Precinct 2,Ballots Cast,,,,884,501,1385
Clinton,DeWitt Charter Township Precinct 2,Board Member DeWitt Public Schools,,,Jason Hanselman,381,225,606
Clinton,DeWitt Charter Township Precinct 2,Board Member DeWitt Public Schools,,,Bradley Stoddard,374,213,587
Clinton,DeWitt Charter Township Precinct 2,Proposal 20-1,,,Yes,701,306,1007
Clinton,DeWitt Charter Township Precinct 2,Proposal 20-1,,,No,83,86,169
Clinton,DeWitt Charter Township Precinct 2,Proposal 20-2,,,Yes,744,367,1111
Clinton,DeWitt Charter Township Precinct 2,Proposal 20-2,,,No,55,43,98
Clinton,DeWitt Charter Township Precinct 3,Registered Voters,,,,,,2128
Clinton,DeWitt Charter Township Precinct 3,Straight Party Ticket,,DEM,Democratic Party,0,395,395
Clinton,DeWitt Charter Township Precinct 3,Straight Party Ticket,,REP,Republican Party,0,433,433
Clinton,DeWitt Charter Township Precinct 3,Straight Party Ticket,,LIB,Libertarian Party,0,6,6
Clinton,DeWitt Charter Township Precinct 3,Straight Party Ticket,,UST,U.S. Taxpayers Party,0,0,0
Clinton,DeWitt Charter Township Precinct 3,Straight Party Ticket,,WCP,Working Class Party,0,1,1
Clinton,DeWitt Charter Township Precinct 3,Straight Party Ticket,,GRN,Green Party,0,0,0
Clinton,DeWitt Charter Township Precinct 3,Straight Party Ticket,,NLP,Natural Law Party,0,0,0
Clinton,DeWitt Charter Township Precinct 3,Ballots Cast,,,,0,835,835
Clinton,DeWitt Charter Township Precinct 3,Electors of President and Vice-President of the United States,,DEM,Joseph R. Biden Kamala D. Harris,0,890,890
Clinton,DeWitt Charter Township Precinct 3,Electors of President and Vice-President of the United States,,REP,Donald J. Trump Michael R. Pence,0,757,757
Clinton,DeWitt Charter Township Precinct 3,Electors of President and Vice-President of the United States,,LIB,Jo Jorgensen Jeremy Cohen,0,18,18
Clinton,DeWitt Charter Township Precinct 3,Electors of President and Vice-President of the United States,,UST,Don Blankenship William Mohr,0,1,1
Clinton,DeWitt Charter Township Precinct 3,Electors of President and Vice-President of the United States,,GRN,Howie Hawkins Angela Walker,0,2,2
Clinton,DeWitt Charter Township Precinct 3,Electors of President and Vice-President of the United States,,NLP,Rocky De La Fuente Darcy Richardson,0,1,1
Clinton,DeWitt Charter Township Precinct 3,Electors of President and Vice-President of the United States,,,Brian T. Carroll (W),0,0,0
Clinton,DeWitt Charter Township Precinct 3,Electors of President and Vice-President of the United States,,,Jade Simmons (W),0,0,0
Clinton,DeWitt Charter Township Precinct 3,Electors of President and Vice-President of the United States,,,Kasey Wells (W),0,0,0
Clinton,DeWitt Charter Township Precinct 3,Electors of President and Vice-President of the United States,,,Tara Renee Hunter (W),0,0,0
Clinton,DeWitt Charter Township Precinct 3,Electors of President and Vice-President of the United States,,,Tom Hoefling (W),0,0,0
Clinton,DeWitt Charter Township Precinct 3,United States Senator,,DEM,Gary Peters,0,860,860
Clinton,DeWitt Charter Township Precinct 3,United States Senator,,REP,John James,0,782,782
Clinton,DeWitt Charter Township Precinct 3,United States Senator,,UST,Valerie L. Willis,0,8,8
Clinton,DeWitt Charter Township Precinct 3,United States Senator,,GRN,Marcia Squier,0,10,10
Clinton,DeWitt Charter Township Precinct 3,United States Senator,,NLP,Doug Dern,0,2,2
Clinton,DeWitt Charter Township Precinct 3,United States Senator,,,Leonard Paul Gadzinski (W),0,0,0
Clinton,DeWitt Charter Township Precinct 3,United States Senator,,,Robert William Carr (W),0,0,0
Clinton,DeWitt Charter Township Precinct 3,Registered Voters,,,,,,2128
Clinton,DeWitt Charter Township Precinct 3,Representative in Congress 4th District,,DEM,Jerry Hilliard,0,758,758
Clinton,DeWitt Charter Township Precinct 3,Representative in Congress 4th District,,REP,John Moolenaar,0,821,821
Clinton,DeWitt Charter Township Precinct 3,Representative in Congress 4th District,,LIB,David Canny,0,20,20
Clinton,DeWitt Charter Township Precinct 3,Representative in Congress 4th District,,GRN,Amy Slepr,0,23,23
Clinton,DeWitt Charter Township Precinct 3,Ballots Cast,,,,0,1622,1622
Clinton,DeWitt Charter Township Precinct 3,Representative in State Legislature 93rd District,,DEM,Muhammad Salman Rais,0,727,727
Clinton,DeWitt Charter Township Precinct 3,Representative in State Legislature 93rd District,,REP,Graham Filler,0,871,871
Clinton,DeWitt Charter Township Precinct 3,Member of the State Board of Education,,DEM,Ellen Cogen Lipton,0,744,744
Clinton,DeWitt Charter Township Precinct 3,Member of the State Board of Education,,DEM,Jason Strayhorn,0,737,737
Clinton,DeWitt Charter Township Precinct 3,Member of the State Board of Education,,REP,Tami Carlone,0,710,710
Clinton,DeWitt Charter Township Precinct 3,Member of the State Board of Education,,REP,Michelle A. Frederick,0,724,724
Clinton,DeWitt Charter Township Precinct 3,Member of the State Board of Education,,LIB,Bill Hall,0,35,35
Clinton,DeWitt Charter Township Precinct 3,Member of the State Board of Education,,LIB,Richard A. Hewer,0,21,21
Clinton,DeWitt Charter Township Precinct 3,Member of the State Board of Education,,UST,Karen Adams,0,21,21
